Attributes,Close,High,Low,Open,Volume
Symbols,^SPX,^SPX,^SPX,^SPX,^SPX
Date,,,,,
2021-04-12,4127.99,4131.76,4114.82,4124.71,1923094540
2021-04-09,4128.8,4129.48,4095.51,4096.11,1880708120
2021-04-08,4097.17,4098.19,4082.54,4089.95,2011933177
2021-04-07,4079.95,4083.13,4068.31,4074.29,1963233249
2021-04-06,4073.94,4086.23,4068.14,4075.57,2147071522
2021-04-05,4077.91,4083.42,4034.44,4034.44,2241318486
2021-04-01,4019.87,4020.63,3992.78,3992.78,2178187603
2021-03-31,3972.89,3994.41,3966.98,3967.25,2420427567
2021-03-30,3958.55,3968.01,3944.35,3963.34,2134267391
2021-03-29,3971.09,3981.83,3943.25,3969.31,2418405500
2021-03-26,3974.54,3978.19,3917.12,3917.12,2655374920
2021-03-25,3909.52,3919.54,3853.5,3879.34,2385059895
2021-03-24,3889.14,3942.08,3889.07,3919.93,2414378604
2021-03-23,3910.52,3949.13,3901.57,3937.6,2494379928
2021-03-22,3940.59,3955.31,3914.16,3916.48,2362949344
2021-03-19,3913.1,3930.12,3886.75,3913.14,4647053019
2021-03-18,3915.46,3969.62,3910.86,3953.5,2686354391
2021-03-17,3974.12,3983.87,3935.74,3949.57,2458783556
2021-03-16,3962.71,3981.04,3953.44,3973.59,2372381008
2021-03-15,3968.94,3970.08,3923.54,3942.96,2393441121
2021-03-12,3943.34,3944.99,3915.21,3924.52,2277434098
2021-03-11,3939.34,3960.27,3915.54,3915.54,2570250267
2021-03-10,3898.81,3917.35,3885.73,3891.99,2661081667
2021-03-09,3875.44,3903.76,3851.93,3851.93,2786916293
2021-03-08,3821.35,3881.06,3819.25,3844.39,2998653462
2021-03-05,3841.94,3851.69,3730.19,3793.58,3320705802
2021-03-04,3768.47,3843.67,3723.34,3818.53,3471696122
2021-03-03,3819.72,3874.47,3818.86,3863.99,2718938203
2021-03-02,3870.29,3906.41,3868.57,3903.64,2296374171
2021-03-01,3901.82,3914.5,3842.51,3842.51,2406893663
2021-02-26,3811.15,3861.08,3789.54,3839.66,3129018166
2021-02-25,3829.34,3925.02,3814.04,3915.8,2924371959
2021-02-24,3925.43,3928.65,3859.6,3873.71,2788164696
2021-02-23,3881.37,3895.98,3805.59,3857.07,2947617135
2021-02-22,3876.5,3902.92,3874.71,3885.55,2752794505
2021-02-19,3906.71,3930.41,3903.07,3921.16,2315685076
2021-02-18,3913.97,3921.98,3885.03,3915.86,2025989354
2021-02-17,3931.33,3933.61,3900.43,3918.5,2161952392
2021-02-16,3932.59,3950.43,3923.85,3939.61,2305147298
2021-02-12,3934.83,3937.23,3905.78,3911.65,1829607166
2021-02-11,3916.38,3925.99,3890.39,3916.4,2126812632
2021-02-10,3909.88,3931.5,3884.94,3920.78,2291313102
2021-02-09,3911.23,3918.35,3902.64,3910.49,2067393950
2021-02-08,3915.59,3915.77,3892.59,3892.59,2161333144
2021-02-05,3886.83,3894.56,3874.93,3878.3,2152289897
2021-02-04,3871.74,3872.42,3836.66,3836.66,2367356951
2021-02-03,3830.17,3847.51,3816.68,3840.27,2273801634
2021-02-02,3826.31,3843.09,3791.84,3791.84,2415604684
2021-02-01,3773.86,3784.32,3725.62,3731.17,2457573861
2021-01-29,3714.24,3778.05,3694.12,3778.05,3315454292
2021-01-28,3787.38,3830.5,3755.75,3755.75,3261772860
2021-01-27,3750.77,3836.83,3732.48,3836.83,3808384652
2021-01-26,3849.62,3870.9,3847.78,3862.96,2562368503
2021-01-25,3855.36,3859.23,3797.16,3851.68,2796458161
2021-01-22,3841.47,3852.31,3830.41,3844.24,2290691535
2021-01-21,3853.07,3861.45,3845.05,3857.46,2591055660
2021-01-20,3851.85,3859.75,3816.22,3816.22,2350471631
2021-01-19,3798.91,3804.53,3780.37,3781.88,2485142099
2021-01-15,3768.25,3788.73,3749.62,3788.73,2741656357
2021-01-14,3795.54,3823.6,3792.86,3814.98,2708930219
2021-01-13,3809.84,3820.96,3791.5,3802.23,2344888465
2021-01-12,3801.19,3810.78,3776.51,3801.62,2632132471
2021-01-11,3799.61,3817.86,3789.02,3803.14,2335918128
2021-01-08,3824.68,3826.69,3783.6,3815.05,2374809302
2021-01-07,3803.79,3811.55,3764.71,3764.71,2585186415
2021-01-06,3748.14,3783.04,3705.34,3712.2,3191178708
2021-01-05,3726.86,3737.83,3695.07,3698.02,2384682941
2021-01-04,3700.65,3769.99,3662.71,3764.61,2728583078
2020-12-31,3756.07,3760.2,3726.88,3733.27,1658919486
2020-12-30,3732.04,3744.63,3730.21,3736.19,1559327835
2020-12-29,3727.04,3756.12,3723.31,3750.01,1638287436
2020-12-28,3735.36,3740.51,3723.03,3723.03,1662609796
2020-12-24,3703.06,3703.82,3689.32,3694.03,818784928
2020-12-23,3690.01,3711.24,3689.28,3693.42,1845296650
2020-12-22,3687.26,3698.26,3676.16,3698.08,2208070093
2020-12-21,3694.92,3702.9,3636.48,3684.28,2605975306
2020-12-18,3709.41,3726.7,3685.84,3722.39,4246742281
2020-12-17,3722.48,3725.12,3710.87,3713.65,2192253641
2020-12-16,3701.17,3711.27,3688.57,3696.25,2267390776
2020-12-15,3694.62,3695.29,3659.62,3666.41,2529938661
2020-12-14,3647.49,3697.61,3645.84,3675.27,2541186619
2020-12-11,3663.46,3665.91,3633.4,3656.08,2308878899
2020-12-10,3668.1,3678.49,3645.18,3659.13,2412666569
2020-12-09,3672.82,3712.39,3660.54,3705.98,2756415535
2020-12-08,3702.25,3708.45,3678.83,3683.05,2264899108
2020-12-07,3691.96,3697.41,3678.88,3694.73,2340001316
2020-12-04,3699.12,3699.2,3670.94,3670.94,2591912420
2020-12-03,3666.72,3682.73,3657.17,3668.28,2642754327
2020-12-02,3669.01,3670.96,3644.84,3653.78,2382771239
2020-12-01,3662.45,3678.45,3645.87,3645.87,2637657489
2020-11-30,3621.63,3634.18,3594.39,3634.18,3644157125
2020-11-27,3638.35,3644.31,3629.33,3638.55,1229199673
2020-11-25,3629.65,3635.5,3617.76,3635.5,2305668031
2020-11-24,3635.41,3642.31,3594.52,3594.52,3170708990
2020-11-23,3577.59,3589.81,3552.77,3566.82,2493130026
2020-11-20,3557.54,3581.23,3556.85,3579.31,2212968548
2020-11-19,3581.87,3585.22,3543.84,3559.41,2246332374
2020-11-18,3567.79,3619.09,3567.33,3612.09,2667939337
2020-11-17,3609.53,3623.11,3588.68,3610.31,2343226894
2020-11-16,3626.91,3628.51,3600.16,3600.16,2864430679
2020-11-13,3585.15,3593.66,3552.57,3552.57,2276724987
2020-11-12,3537.01,3569.02,3518.58,3562.67,2414732971
2020-11-11,3572.66,3581.16,3557.0,3563.22,2515389885
2020-11-10,3545.53,3557.22,3511.91,3543.26,3455507092
2020-11-09,3550.5,3645.99,3547.48,3583.04,5061429532
2020-11-06,3509.44,3521.58,3484.34,3508.34,2167007972
2020-11-05,3510.45,3529.05,3485.74,3485.74,2559015385
2020-11-04,3443.44,3486.25,3405.17,3406.46,2901095649
2020-11-03,3369.16,3389.49,3336.25,3336.25,2329577555
2020-11-02,3310.24,3330.14,3279.74,3296.2,2525535542
2020-10-30,3269.96,3304.93,3233.94,3293.59,3003852681
2020-10-29,3310.11,3341.05,3259.82,3277.17,2752625684
2020-10-28,3271.03,3342.48,3268.89,3342.48,3147943500
2020-10-27,3390.68,3409.51,3388.71,3403.15,2395101697
2020-10-26,3400.97,3441.42,3364.86,3441.42,2435786612
2020-10-23,3465.39,3466.46,3440.45,3464.9,2155522498
2020-10-22,3453.49,3460.53,3415.34,3438.5,2402859482
2020-10-21,3435.56,3464.86,3433.06,3439.91,2067107215
2020-10-20,3443.12,3476.93,3435.65,3439.38,2114290333
2020-10-19,3426.92,3502.42,3419.93,3493.66,2185827606
2020-10-16,3483.81,3515.76,3480.45,3493.5,2213545513
2020-10-15,3483.34,3489.08,3440.89,3453.72,2007238547
2020-10-14,3488.67,3527.94,3480.55,3515.47,2173872805
2020-10-13,3511.93,3534.01,3500.86,3534.01,2358329289
2020-10-12,3534.22,3549.85,3499.61,3500.02,2240199001
2020-10-09,3477.14,3482.34,3458.07,3459.67,2209050833
2020-10-08,3446.83,3447.28,3428.15,3434.28,2094828307
2020-10-07,3419.44,3426.26,3384.56,3384.56,2084054405
2020-10-06,3360.97,3431.56,3354.54,3408.74,2551091954
2020-10-05,3408.6,3409.57,3367.27,3367.27,2040745749
2020-10-02,3348.42,3369.1,3323.69,3338.94,2354722287
2020-10-01,3380.8,3397.18,3361.39,3385.87,2354422841
2020-09-30,3363.0,3393.56,3340.47,3341.21,2621466321
2020-09-29,3335.47,3357.92,3327.54,3350.92,1947640906
2020-09-28,3351.6,3360.74,3332.91,3333.9,2218484960
2020-09-25,3298.46,3306.88,3228.44,3236.66,2201331092
2020-09-24,3246.59,3278.7,3209.45,3226.14,2414616135
2020-09-23,3236.92,3323.35,3232.57,3320.11,2481367969
2020-09-22,3315.57,3320.31,3270.95,3295.75,2388040936
2020-09-21,3281.06,3285.57,3229.1,3285.57,2996245686
2020-09-18,3319.47,3362.27,3292.4,3357.38,4080814747
2020-09-17,3357.01,3375.17,3328.82,3346.86,2739627914
2020-09-16,3385.49,3428.92,3384.45,3411.23,2860737276
2020-09-15,3401.2,3419.48,3389.25,3407.73,2482063450
2020-09-14,3383.54,3402.93,3363.56,3363.56,2364625122
2020-09-11,3340.97,3368.95,3310.47,3352.7,2351289169
2020-09-10,3339.19,3425.55,3329.25,3412.56,2581883711
2020-09-09,3398.96,3424.77,3366.84,3369.82,2509091751
2020-09-08,3331.84,3379.97,3329.27,3371.88,3071728677
2020-09-04,3426.96,3479.15,3349.63,3453.6,3045943569
2020-09-03,3455.06,3564.85,3427.41,3564.74,3196862882
2020-09-02,3580.84,3588.11,3535.23,3543.76,2579961224
2020-09-01,3526.65,3528.03,3494.6,3507.44,2246655768
2020-08-31,3500.31,3514.77,3493.25,3509.73,2545947629
2020-08-28,3508.01,3509.23,3484.32,3494.69,2047770541
2020-08-27,3484.55,3501.38,3468.35,3485.14,2327431654
2020-08-26,3478.73,3481.07,3444.15,3449.97,2020851527
2020-08-25,3443.62,3444.21,3425.84,3435.95,2042901658
2020-08-24,3431.28,3432.09,3413.13,3418.09,2275646060
2020-08-21,3397.16,3399.96,3379.31,3386.01,1993642443
2020-08-20,3385.51,3390.8,3354.69,3360.48,1835659390
2020-08-19,3374.85,3399.54,3369.66,3392.51,2021428535
2020-08-18,3389.78,3395.06,3370.15,3387.04,1795551606
2020-08-17,3381.99,3387.59,3379.22,3380.86,1951363148
2020-08-14,3372.85,3378.51,3361.64,3368.66,1713105900
2020-08-13,3373.43,3387.24,3363.35,3372.95,1964649318
2020-08-12,3380.35,3387.89,3355.46,3355.46,2245860113
2020-08-11,3333.69,3381.01,3326.44,3370.34,2901184692
2020-08-10,3360.47,3363.29,3335.44,3356.04,2565981272
2020-08-07,3351.28,3352.54,3328.72,3340.05,2279160879
2020-08-06,3349.16,3351.03,3318.14,3323.17,2414075395
2020-08-05,3327.77,3330.77,3317.37,3317.37,2452040105
2020-08-04,3306.51,3306.84,3286.37,3289.92,2403695283
2020-08-03,3294.61,3302.73,3284.53,3288.26,2379546705
2020-07-31,3271.12,3272.17,3220.26,3270.45,3062620493
2020-07-30,3246.22,3250.92,3204.13,3231.76,2436861309
2020-07-29,3258.44,3264.74,3227.22,3227.22,2471114054
2020-07-28,3218.44,3243.72,3216.17,3234.27,2244363387
2020-07-27,3239.41,3241.43,3214.25,3219.84,2355871031
2020-07-24,3215.63,3227.26,3200.05,3218.58,2460505182
2020-07-23,3235.66,3279.99,3222.66,3271.64,2742056465
2020-07-22,3276.02,3279.32,3253.1,3254.86,2418091343
2020-07-21,3257.3,3277.29,3247.77,3268.52,2470338671
2020-07-20,3251.84,3258.61,3215.16,3224.29,2171304615
2020-07-17,3224.73,3233.52,3205.65,3224.21,2219964739
2020-07-16,3215.57,3220.39,3198.59,3208.36,2214117696
2020-07-15,3226.56,3238.28,3200.76,3225.98,2849504498
2020-07-14,3197.52,3200.95,3127.66,3141.11,2638225293
2020-07-13,3155.22,3235.32,3149.43,3205.08,2694338924
2020-07-10,3185.04,3186.82,3136.22,3152.47,2408266859
2020-07-09,3152.05,3179.78,3115.7,3176.17,2595438819
2020-07-08,3169.94,3171.8,3136.53,3153.07,2397542535
2020-07-07,3145.32,3184.15,3142.93,3166.44,2286066876
2020-07-06,3179.72,3182.59,3155.29,3155.29,2384007094
2020-07-02,3130.01,3165.81,3124.52,3143.64,2332622404
2020-07-01,3115.86,3128.44,3101.17,3105.92,2709350469
2020-06-30,3100.29,3111.51,3047.83,3050.2,2762700300
2020-06-29,3053.24,3053.89,2999.74,3018.59,2650231761
2020-06-26,3009.05,3073.73,3004.63,3073.2,4393618253
2020-06-25,3083.76,3086.25,3024.01,3046.6,2738077000
2020-06-24,3050.33,3115.01,3032.13,3114.4,3216148237
2020-06-23,3131.29,3154.9,3127.12,3138.7,2736647372
2020-06-22,3117.86,3120.92,3079.39,3094.42,2572599763
2020-06-19,3097.74,3155.53,3083.11,3140.29,4998415138
2020-06-18,3115.34,3120.0,3093.51,3101.64,2406434155
2020-06-17,3113.49,3141.16,3108.03,3136.13,2482661567
2020-06-16,3124.74,3153.45,3076.06,3131.0,3290522357
2020-06-15,3066.59,3079.76,2965.66,2993.76,3208285727
2020-06-12,3041.31,3088.42,2984.47,3071.04,3379014946
2020-06-11,3002.1,3123.53,2999.49,3123.53,4119364753
2020-06-10,3190.14,3223.27,3181.49,3213.42,3577280352
2020-06-09,3207.18,3222.71,3193.11,3213.32,3172476044
2020-06-08,3232.39,3233.13,3196.0,3199.92,3706403397
2020-06-05,3193.93,3211.72,3163.84,3163.84,4794161515
2020-06-04,3112.35,3128.91,3090.41,3111.56,3731253343
2020-06-03,3122.87,3130.94,3098.9,3098.9,3152227961
2020-06-02,3080.82,3081.07,3051.64,3064.78,2800242756
2020-06-01,3055.73,3062.18,3031.54,3038.78,2494242374
2020-05-29,3044.31,3049.17,2998.61,3025.17,4372835504
2020-05-28,3029.73,3068.67,3023.4,3046.61,3136898114
2020-05-27,3036.13,3036.25,2969.75,3015.65,3652902255
2020-05-26,2991.77,3021.72,2988.17,3004.08,3349414121
2020-05-22,2955.45,2956.76,2933.59,2948.05,2184181839
2020-05-21,2948.51,2978.5,2938.57,2969.95,2778169917
2020-05-20,2971.61,2980.29,2953.63,2953.63,2845135067
2020-05-19,2922.94,2964.21,2922.35,2948.59,2852880746
2020-05-18,2953.91,2968.09,2913.86,2913.86,3637568897
2020-05-15,2863.7,2865.01,2816.78,2829.95,3291068217
2020-05-14,2852.5,2852.8,2766.64,2794.54,3342014465
2020-05-13,2820.0,2874.14,2793.15,2865.86,3538682040
2020-05-12,2870.12,2945.82,2869.59,2939.5,2661481924
2020-05-11,2930.19,2944.25,2903.44,2915.46,2596977372
2020-05-08,2929.8,2932.16,2902.88,2908.83,2698422222
2020-05-07,2881.19,2901.92,2876.48,2878.26,2869244444
2020-05-06,2848.42,2891.11,2847.65,2883.14,2701066667
2020-05-05,2868.44,2898.23,2863.55,2868.88,2849772222
2020-05-04,2842.74,2844.24,2797.85,2815.01,2623966667
2020-05-01,2830.71,2869.09,2821.61,2869.09,2640644444
2020-04-30,2912.43,2930.91,2892.47,2930.91,3623955556
2020-04-29,2939.51,2954.86,2912.16,2918.46,3677855556
2020-04-28,2863.39,2921.15,2860.71,2909.96,3151600000
2020-04-27,2878.48,2887.72,2852.89,2854.65,2885700000
2020-04-24,2836.74,2842.71,2791.76,2812.64,2985822222
2020-04-23,2797.8,2844.9,2794.26,2810.42,3198066667
2020-04-22,2799.31,2815.1,2775.95,2787.89,2805366667
2020-04-21,2736.56,2785.54,2727.1,2784.81,2819905556
2020-04-20,2823.16,2868.98,2820.43,2845.62,2900088889
2020-04-17,2874.56,2879.22,2830.88,2842.43,3217855556
2020-04-16,2799.55,2806.51,2764.32,2799.34,2877772222
2020-04-15,2783.36,2801.88,2761.54,2795.64,2890772222
2020-04-14,2846.06,2851.85,2805.1,2805.1,3093000000
2020-04-13,2761.63,2782.46,2721.17,2782.46,2930172222
2020-04-09,2789.82,2818.57,2762.36,2776.99,4377855556
2020-04-08,2749.98,2760.75,2663.3,2685.0,3253538889
2020-04-07,2659.41,2756.89,2657.67,2738.65,3911511111
2020-04-06,2663.68,2676.85,2574.57,2578.28,3551033333
2020-04-03,2488.65,2538.18,2459.96,2514.92,3381772222
2020-04-02,2526.9,2533.22,2455.79,2458.54,3586105556
2020-04-01,2470.5,2522.75,2447.49,2498.08,3304388889
2020-03-31,2584.59,2641.39,2571.15,2614.69,3649050000
2020-03-30,2626.65,2631.8,2545.28,2558.98,3192344444
2020-03-27,2541.47,2615.91,2520.02,2555.87,3441294444
2020-03-26,2630.07,2637.01,2500.72,2501.29,4307311111
2020-03-25,2475.56,2571.42,2407.53,2457.77,4603150000
2020-03-24,2447.33,2449.71,2344.44,2344.44,4192972222
2020-03-23,2237.4,2300.73,2191.86,2290.71,4112322222
2020-03-20,2304.92,2453.01,2295.56,2431.94,5024827778
2020-03-19,2409.39,2466.97,2319.78,2393.48,4414838889
2020-03-18,2398.1,2453.57,2280.52,2436.5,4864322222
2020-03-17,2529.19,2553.93,2367.04,2425.66,4643611111
2020-03-16,2386.13,2562.98,2380.94,2508.59,4323077778
2020-03-13,2711.02,2711.33,2492.37,2569.99,4588150000
2020-03-12,2480.64,2660.95,2478.86,2630.86,4905211111
2020-03-11,2741.38,2825.6,2707.22,2825.6,4096727778
2020-03-10,2882.23,2882.59,2734.0,2813.48,4242200000
2020-03-09,2746.56,2863.89,2734.43,2863.89,4679472222
2020-03-06,2972.37,2985.93,2901.54,2954.2,3640077778
2020-03-05,3023.94,3083.04,2999.83,3075.7,3097527778
2020-03-04,3130.12,3130.97,3034.38,3045.75,2797488889
2020-03-03,3003.37,3136.72,2976.63,3096.46,3531077778
2020-03-02,3090.23,3090.96,2945.19,2974.28,3542444444
2020-02-28,2954.22,2959.72,2855.84,2916.9,4757694444
2020-02-27,2978.76,3097.07,2977.39,3062.54,3921577778
2020-02-26,3116.39,3182.51,3108.99,3139.9,3043394444
2020-02-25,3128.21,3246.99,3118.77,3238.94,3106394444
2020-02-24,3225.89,3259.81,3214.65,3257.61,2690533333
2020-02-21,3337.75,3360.76,3328.45,3360.5,2166261111
2020-02-20,3373.23,3389.15,3341.02,3380.45,2226288889
2020-02-19,3386.15,3393.52,3378.83,3380.39,2000083333
2020-02-18,3370.29,3375.01,3355.61,3369.04,2081511111
2020-02-14,3380.16,3380.69,3366.15,3378.08,1887800000
2020-02-13,3373.94,3385.09,3360.52,3365.9,1943466667
2020-02-12,3379.45,3381.47,3369.72,3370.5,2181322222
2020-02-11,3357.75,3375.63,3352.72,3365.87,2089194444
2020-02-10,3352.09,3352.26,3317.77,3318.28,1916861111
2020-02-07,3327.71,3341.42,3322.12,3335.54,2072583333
2020-02-06,3345.78,3347.96,3334.39,3344.92,2149094444
2020-02-05,3334.69,3337.58,3313.75,3324.91,2287627778
2020-02-04,3297.59,3306.92,3280.61,3280.61,2219622222
2020-02-03,3248.92,3268.44,3235.66,3235.66,2087727778
2020-01-31,3225.52,3282.33,3214.68,3282.33,2515461111
2020-01-30,3283.66,3285.91,3242.8,3256.45,2104027778
2020-01-29,3273.4,3293.47,3271.89,3289.46,1991388889
2020-01-28,3276.24,3285.78,3253.22,3255.35,1959288889
2020-01-27,3243.63,3258.85,3234.5,3247.16,2123944444
2020-01-24,3295.47,3333.18,3281.53,3333.1,2059516667
2020-01-23,3325.54,3326.88,3301.87,3315.77,2091588889
2020-01-22,3321.75,3337.77,3320.04,3330.02,2011027778
2020-01-21,3320.79,3329.79,3316.61,3321.03,2280744444
2020-01-17,3329.62,3329.88,3318.86,3323.66,2054538889
2020-01-16,3316.81,3317.11,3302.82,3302.97,1963933333
2020-01-15,3289.29,3298.66,3280.69,3282.27,2064911111
2020-01-14,3283.15,3294.25,3277.19,3285.35,2036183333
2020-01-13,3288.13,3288.13,3268.43,3271.13,1920211111
2020-01-10,3265.35,3282.99,3260.86,3281.81,1784983333
2020-01-09,3274.7,3275.58,3263.67,3266.03,2021327778
2020-01-08,3253.05,3267.07,3236.67,3238.59,2067161111
2020-01-07,3237.18,3244.91,3232.43,3241.86,1900211111
2020-01-06,3246.28,3246.84,3214.64,3217.55,2041150000
2020-01-03,3234.85,3246.15,3222.34,3226.36,1922938889
2020-01-02,3257.85,3258.14,3235.53,3244.67,1921250000
2019-12-31,3230.78,3231.72,3212.03,3215.18,1607672222
2019-12-30,3221.29,3240.92,3216.57,3240.09,1674050000
2019-12-27,3240.02,3247.93,3234.37,3247.23,1349261111
2019-12-26,3239.91,3240.08,3227.2,3227.2,1200377778
2019-12-24,3223.38,3226.43,3220.51,3225.45,720300000
2019-12-23,3224.01,3227.78,3222.3,3226.05,1700338889
2019-12-20,3221.22,3225.65,3216.03,3223.33,3585705556
2019-12-19,3205.37,3205.48,3192.32,3192.32,2066916667
2019-12-18,3191.14,3198.48,3191.14,3195.21,2230044444
2019-12-17,3192.52,3198.22,3191.03,3195.4,2131966667
2019-12-16,3191.45,3197.71,3183.63,3183.63,2250994444
2019-12-13,3168.8,3182.68,3156.51,3166.65,2076038889
2019-12-12,3168.57,3176.28,3138.47,3141.23,2217050000
2019-12-11,3141.63,3143.98,3133.21,3135.75,1806966667
2019-12-10,3132.52,3142.12,3126.09,3135.36,1857661111
2019-12-09,3135.96,3148.87,3135.46,3141.86,1858883333
2019-12-06,3145.91,3150.6,3134.62,3134.62,1933044444
2019-12-05,3117.43,3119.45,3103.76,3119.21,1864305556
2019-12-04,3112.76,3119.38,3102.53,3103.5,2052794444
2019-12-03,3093.2,3094.97,3070.33,3087.41,2029661111
2019-12-02,3113.87,3144.31,3110.78,3143.85,1815966667
2019-11-29,3140.98,3150.3,3139.34,3147.18,968344444
2019-11-27,3153.63,3154.26,3143.41,3145.49,1685050000
2019-11-26,3140.52,3142.69,3131.0,3134.85,2553105556
2019-11-25,3133.64,3133.83,3117.44,3117.44,1950850000
2019-11-22,3110.29,3112.87,3099.26,3111.41,1792655556
2019-11-21,3103.54,3110.11,3094.55,3108.49,2066977778
2019-11-20,3108.46,3118.97,3091.41,3114.66,2241605556
2019-11-19,3120.18,3127.64,3113.47,3127.45,1994483333
2019-11-18,3122.03,3124.17,3112.06,3117.91,1909272222
2019-11-15,3120.46,3120.46,3104.6,3107.92,1853138889
2019-11-14,3096.63,3098.2,3083.26,3090.75,1820038889
2019-11-13,3094.04,3098.06,3078.8,3084.18,1949600000
2019-11-12,3091.84,3102.61,3084.73,3089.28,1925561111
2019-11-11,3087.01,3088.33,3075.82,3080.33,1686405556
2019-11-08,3093.08,3093.09,3073.58,3081.25,1943972222
2019-11-07,3085.18,3097.77,3080.23,3087.02,2302577778
2019-11-06,3076.78,3078.34,3065.89,3075.1,2476772222
2019-11-05,3074.62,3083.95,3072.15,3080.8,2492294444
2019-11-04,3078.27,3085.2,3074.87,3078.96,2303805556
2019-11-01,3066.91,3066.95,3050.72,3050.72,2183444444
2019-10-31,3037.56,3046.9,3023.19,3046.9,2299600000
2019-10-30,3046.77,3050.1,3025.96,3039.74,2097794444
2019-10-29,3036.89,3047.87,3034.81,3035.39,1994405556
2019-10-28,3039.42,3044.08,3032.12,3032.12,1956238889
2019-10-25,3022.55,3027.39,3001.94,3003.32,1872427778
2019-10-24,3010.29,3016.07,3000.42,3014.78,2051444444
2019-10-23,3004.52,3004.78,2991.21,2994.01,1884927778
2019-10-22,2995.99,3014.57,2995.04,3010.73,1957716667
2019-10-21,3006.72,3007.33,2995.35,2996.48,1817566667
2019-10-18,2986.2,3000.0,2976.31,2996.84,1813494444
2019-10-17,2997.95,3008.29,2991.79,3000.77,1731088889
2019-10-16,2989.69,2997.54,2985.2,2989.68,1790316667
2019-10-15,2995.68,3003.28,2973.61,2973.61,1855966667
2019-10-14,2966.15,2972.84,2962.94,2965.81,1420566667
2019-10-11,2970.27,2993.28,2963.07,2963.07,1989144444
2019-10-10,2938.13,2948.46,2917.12,2918.55,1787361111
2019-10-09,2919.4,2929.32,2907.41,2911.1,1514900000
2019-10-08,2893.06,2925.47,2892.66,2920.4,1864694444
2019-10-07,2938.79,2959.75,2935.68,2944.23,1633411111
2019-10-04,2952.01,2953.74,2918.56,2918.56,1661572222
2019-10-03,2910.63,2911.13,2855.94,2885.38,1946466667
2019-10-02,2887.61,2924.78,2874.93,2924.78,2173622222
2019-10-01,2940.25,2992.53,2938.7,2983.69,1976688889
2019-09-30,2976.74,2983.85,2967.07,2967.07,1804227778
2019-09-27,2961.79,2987.31,2945.53,2985.47,1802027778
2019-09-26,2977.62,2987.28,2963.71,2985.73,1709577778
2019-09-25,2984.87,2989.82,2952.86,2968.35,1843816667
2019-09-24,2966.6,3007.98,2957.73,3002.43,2148977778
2019-09-23,2991.78,2999.15,2982.23,2983.5,1770327778
2019-09-20,2992.07,3016.37,2984.68,3008.42,3385966667
2019-09-19,3006.79,3021.99,3003.16,3010.36,1806272222
2019-09-18,3006.73,3007.83,2978.57,3001.5,1908633333
2019-09-17,3005.7,3006.21,2993.73,2995.67,2039911111
2019-09-16,2997.96,3002.19,2990.67,2996.41,2374800000
2019-09-13,3007.39,3017.33,3002.9,3012.21,1955588889
2019-09-12,3009.57,3020.74,3000.92,3009.08,2106588889
2019-09-11,3000.93,3000.93,2975.31,2981.41,2181972222
2019-09-10,2979.39,2979.39,2957.01,2971.01,2439316667
2019-09-09,2978.43,2989.43,2969.39,2988.43,2223827778
2019-09-06,2978.71,2985.03,2972.51,2980.33,1782377778
2019-09-05,2976.0,2985.86,2960.6,2960.6,2161500000
2019-09-04,2937.78,2938.84,2921.86,2924.67,1757366667
2019-09-03,2906.27,2914.39,2891.85,2909.01,1903772222
2019-08-30,2926.46,2940.43,2913.32,2937.09,1671361111
2019-08-29,2924.58,2930.5,2905.67,2910.37,1764550000
2019-08-28,2887.94,2890.03,2853.05,2861.28,1720788889
2019-08-27,2869.16,2898.79,2860.59,2893.14,1963127778
2019-08-26,2878.38,2879.27,2856.0,2866.7,1587555556
2019-08-23,2847.11,2927.01,2834.97,2911.07,2187388889
2019-08-22,2922.95,2939.08,2904.51,2930.94,1606044444
2019-08-21,2924.43,2928.73,2917.91,2922.04,1672883333
2019-08-20,2900.51,2923.63,2899.6,2919.01,1703500000
2019-08-19,2923.65,2931.0,2913.48,2913.48,1784933333
2019-08-16,2888.68,2893.63,2864.74,2864.74,1943416667
2019-08-15,2847.6,2856.67,2825.51,2846.2,2243333333
2019-08-14,2840.6,2894.15,2839.64,2894.15,2395850000
2019-08-13,2926.32,2943.31,2877.05,2880.72,2140888889
2019-08-12,2882.7,2907.58,2873.14,2907.07,1584238889
2019-08-09,2918.65,2935.75,2900.15,2930.51,1861466667
2019-08-08,2938.09,2938.72,2894.47,2896.21,2281316667
2019-08-07,2883.98,2892.17,2825.71,2858.65,2495416667
2019-08-06,2881.77,2884.4,2847.42,2861.18,2307911111
2019-08-05,2844.74,2898.07,2822.12,2898.07,2507627778
2019-08-02,2932.05,2945.5,2914.11,2943.9,2152588889
2019-08-01,2953.56,3013.59,2945.23,2980.32,2645722222
2019-07-31,2980.38,3017.4,2958.08,3016.22,2568572222
2019-07-30,3013.18,3017.19,3000.94,3007.66,2019072222
2019-07-29,3020.97,3025.61,3014.3,3024.47,1779838889
2019-07-26,3025.86,3027.98,3012.59,3013.25,1809772222
2019-07-25,3003.67,3016.31,2997.24,3016.26,2025150000
2019-07-24,3019.56,3019.59,2996.82,2998.77,1904988889
2019-07-23,3005.47,3005.9,2988.56,2994.74,1840922222
2019-07-22,2985.03,2990.71,2976.65,2981.93,1668733333
