Attributes,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Symbols,^SPX,^DJI,^NDX,^SPX,^DJI,^NDX,^SPX,^DJI,^NDX,^SPX,^DJI,^NDX,^SPX,^DJI,^NDX
Date,,,,,,,,,,,,,,,
1988-03-08,269.43,2081.1,179.62,270.06,2090.0,180.54,267.38,2055.0,178.46,267.38,2056.4,178.46,132044444,19488299,54879310
1988-03-07,267.38,2056.4,178.46,267.69,2069.3,178.66,265.94,2034.2,176.78,267.28,2057.9,177.39,84988889,14094676,42062069
1988-03-04,267.3,2057.9,177.39,268.4,2076.8,177.42,264.72,2033.5,174.76,267.87,2063.5,176.5,111894444,16657983,48696552
1988-03-03,267.88,2063.5,176.5,268.4,2085.4,177.28,266.82,2048.4,175.07,267.98,2071.3,175.12,112950000,18375000,49727586
1988-03-02,267.98,2071.3,175.12,268.75,2094.5,175.68,267.0,2058.2,172.54,267.23,2070.5,172.63,110905556,19923259,50372414
1988-03-01,267.22,2070.5,172.63,267.95,2086.9,173.37,265.39,2048.6,171.72,267.82,2071.6,172.64,111105556,23629436,47182759
1988-02-29,267.82,2071.6,172.64,267.82,2074.6,172.73,262.46,2017.2,170.2,262.46,2023.2,170.65,131138889,20084321,43062069
1988-02-26,262.46,2023.2,170.65,263.0,2034.8,171.04,261.38,2005.1,169.68,261.56,2017.6,170.79,87811111,14728159,38641379
1988-02-25,261.58,2017.6,170.79,267.75,2078.1,174.05,261.05,2007.0,170.7,264.39,2040.0,172.48,118605556,28968534,53106897
1988-02-24,264.43,2040.0,172.48,266.25,2061.3,173.07,263.87,2022.9,171.09,265.01,2039.1,171.29,118183333,24332720,45848276
1988-02-23,265.02,2039.1,171.29,266.12,2057.0,171.71,263.11,2017.2,169.99,265.62,2040.3,170.27,106811111,21415879,44568966
1988-02-22,265.64,2040.3,170.2,266.06,2051.7,170.29,260.88,1998.7,167.07,261.6,2014.6,167.07,99405556,24235931,44555172
1988-02-19,261.61,2014.6,167.07,261.61,2018.9,167.34,257.62,1973.3,165.35,257.9,1986.4,165.75,100166667,23902710,44382759
1988-02-18,257.91,1986.4,165.75,259.6,2011.9,167.11,256.9,1972.8,165.31,258.82,2001.0,165.8,84127778,18323842,45658621
1988-02-17,259.21,2001.0,165.8,261.47,2026.2,167.78,257.83,1982.6,165.54,259.94,2006.0,165.54,98238889,25020953,45644828
1988-02-16,259.83,2006.0,165.54,259.84,2010.4,165.7,256.57,1969.8,163.35,257.61,1983.3,163.93,75211111,15885575,36227586
1988-02-12,257.63,1983.3,163.93,258.86,1995.7,164.86,255.85,1958.1,162.96,255.95,1961.5,162.96,98438889,16550774,38896552
1988-02-11,255.95,1961.5,162.96,257.77,1982.4,163.62,255.12,1942.8,161.94,256.63,1962.0,162.24,111533333,19401510,47896552
1988-02-10,256.66,1962.0,162.24,256.92,1967.8,162.49,251.72,1916.8,158.88,251.74,1916.8,158.93,104433333,27566299,44431034
1988-02-09,251.72,1914.5,158.93,251.72,1921.6,159.05,248.66,1885.8,157.51,249.11,1895.7,157.88,90194444,14965997,36968966
1988-02-08,249.1,1895.7,157.88,250.96,1911.1,158.4,247.82,1878.2,156.66,250.95,1910.5,158.01,93805556,14546632,41403448
1988-02-05,250.96,1910.5,158.01,253.85,1940.3,159.26,250.9,1906.3,157.38,252.22,1923.6,157.38,89616667,21082855,41768966
1988-02-04,252.21,1923.6,157.38,253.03,1941.5,157.71,250.34,1902.9,156.1,252.2,1924.6,156.58,103605556,52805002,41900000
1988-02-03,252.21,1924.6,156.58,256.98,1972.0,159.53,250.56,1907.0,156.13,255.56,1952.9,158.98,131816667,25630875,44948276
1988-02-02,255.57,1952.9,158.98,256.08,1965.0,159.04,252.8,1921.1,157.51,255.05,1944.6,158.62,91622222,19601883,39141379
1988-02-01,255.04,1944.6,158.62,258.27,1985.4,160.4,254.93,1935.8,158.45,257.05,1958.2,159.13,117033333,35267977,40558621
1988-01-29,257.07,1958.2,159.13,257.07,1967.7,159.15,252.7,1921.1,157.26,253.31,1930.0,157.65,117711111,23314162,46696552
1988-01-28,253.29,1930.0,157.65,253.66,1944.1,158.01,249.38,1904.3,155.43,249.39,1911.1,155.43,92461111,18425906,42644828
1988-01-27,249.38,1911.1,155.43,253.02,1951.8,156.52,248.5,1889.4,154.79,249.58,1920.6,155.23,97977778,23077869,39117241
1988-01-26,249.57,1920.6,155.23,252.17,1957.7,157.07,249.1,1906.5,154.79,252.13,1946.5,157.05,76877778,16716547,35486207
1988-01-25,252.17,1946.5,157.05,252.87,1960.5,157.85,246.5,1897.1,154.35,246.53,1903.5,154.35,152916667,23059409,36848276
1988-01-22,246.5,1903.5,154.35,246.5,1911.8,154.99,243.14,1876.2,152.95,243.14,1879.3,152.95,81694444,13444060,51434483
1988-01-21,243.14,1879.3,152.95,244.25,1903.4,153.8,240.17,1846.0,151.57,242.65,1879.1,152.46,87822222,19412813,42951724
1988-01-20,242.63,1879.1,152.46,249.32,1934.9,158.02,241.14,1858.6,151.79,249.31,1934.9,158.01,100922222,24078138,46034483
1988-01-19,249.32,1936.3,158.01,253.33,1977.3,159.38,248.75,1923.4,156.92,251.84,1963.9,159.02,85305556,19153535,37000000
1988-01-18,251.88,1963.9,159.02,252.86,1977.5,159.88,249.98,1939.0,157.93,252.05,1956.1,159.82,75055556,11690192,31375862
1988-01-15,252.05,1956.1,159.82,253.65,1988.4,161.38,245.88,1942.5,156.04,246.02,1942.5,156.04,109966667,36566910,46262069
1988-01-14,245.88,1916.1,156.04,247.0,1940.2,157.43,243.97,1894.1,155.51,245.83,1924.7,155.54,78094444,16657022,35003448
1988-01-13,245.81,1924.7,155.54,249.25,1959.6,157.0,241.41,1885.0,152.8,245.41,1928.6,155.73,85566667,24719028,39886207
1988-01-12,245.42,1928.6,155.73,247.49,1950.8,159.49,240.46,1878.0,152.15,247.44,1945.1,158.88,92072222,23611594,41500000
1988-01-11,247.49,1945.1,158.88,247.51,1985.3,158.88,241.07,1886.9,155.24,243.38,1911.3,158.2,88322222,23382390,44396552
1988-01-08,243.4,1911.3,158.2,261.07,2058.7,169.14,242.95,1898.0,158.13,261.05,2051.9,168.7,109611111,27445517,49675862
1988-01-07,261.07,2051.9,168.7,261.32,2061.5,168.71,256.18,2004.6,163.93,258.87,2037.8,166.18,97422222,21377283,47255172
1988-01-06,258.89,2037.8,166.18,259.79,2058.2,166.74,257.18,2012.8,163.72,258.64,2031.5,164.28,94294444,18790681,46751724
1988-01-05,258.63,2031.5,164.28,261.78,2075.3,166.37,255.95,2021.4,161.81,255.95,2021.4,161.81,116400000,27195361,51548276
1988-01-04,255.94,2015.3,161.81,256.44,2030.0,162.1,247.08,1950.8,156.25,247.1,1950.8,156.25,101005556,20877900,38213793
1987-12-31,247.08,1938.8,156.25,247.86,1951.3,157.29,245.22,1912.6,154.96,247.84,1950.1,157.29,94522222,15358708,55310345
1987-12-30,247.86,1950.1,157.29,248.06,1966.2,157.59,244.59,1925.7,154.35,244.63,1926.9,154.35,82905556,15123305,52731034
1987-12-29,244.59,1926.9,154.35,245.88,1951.8,154.69,244.28,1918.1,152.57,245.58,1943.0,152.78,61988889,9939219,41406897
1987-12-28,245.57,1943.0,152.78,252.02,1966.2,158.18,244.19,1921.9,151.8,252.01,1966.2,158.18,72900000,13876497,39834483
1987-12-24,252.03,1999.7,158.18,253.16,2013.1,158.42,251.68,1985.7,157.38,253.13,2005.6,158.06,60444444,8079658,28279310
1987-12-23,253.16,2005.6,158.06,253.35,2019.6,158.3,249.95,1977.6,155.55,249.96,1978.5,155.55,112838889,22839322,56579310
1987-12-22,249.95,1978.5,155.55,249.97,1999.7,156.06,247.01,1949.3,153.14,249.56,1990.4,156.02,107027778,20628715,51386207
1987-12-21,249.54,1990.4,156.02,250.25,2008.5,156.18,248.3,1959.6,154.31,249.14,1975.3,154.74,89883333,21687824,49251724
1987-12-18,249.16,1975.3,154.74,249.18,1982.9,154.84,243.01,1924.7,149.91,243.01,1924.7,149.91,153455556,40318338,51393103
1987-12-17,242.98,1924.4,149.91,248.6,1987.2,152.79,242.96,1917.4,149.84,248.08,1974.5,151.06,106544444,23599196,57520690
1987-12-16,248.08,1974.5,151.06,248.11,1984.1,151.29,242.8,1918.4,146.21,242.81,1941.5,146.89,107677778,23781536,51465517
1987-12-15,242.81,1941.5,146.89,245.59,1969.0,148.23,241.31,1916.3,146.08,242.19,1932.9,146.08,119427778,28383259,52844828
1987-12-14,242.19,1932.9,146.08,242.34,1942.3,146.35,235.04,1860.4,139.82,235.3,1867.0,139.82,104266667,24835555,49989655
1987-12-11,235.32,1867.0,139.82,235.48,1887.9,140.17,233.35,1838.4,138.83,233.6,1855.4,139.01,84266667,17750188,40700000
1987-12-10,233.57,1855.4,139.01,240.05,1923.6,141.46,233.4,1835.7,135.41,238.89,1902.5,139.63,104977778,26526206,51731034
1987-12-09,238.89,1902.5,139.76,240.09,1924.9,140.41,233.83,1846.7,135.99,234.91,1868.4,136.69,128572222,25986895,28458621
1987-12-08,234.91,1868.4,136.69,234.92,1870.7,136.72,228.69,1794.6,133.15,228.77,1812.2,133.15,126283333,20614333,47493103
1987-12-07,228.76,1812.2,133.15,228.77,1818.1,133.43,223.92,1765.8,130.43,223.98,1766.7,130.43,81477778,16274779,40803448
1987-12-04,223.92,1766.7,130.43,225.77,1794.6,132.95,221.24,1733.9,129.46,225.2,1776.5,132.95,102666667,23588320,47079310
1987-12-03,225.21,1776.5,132.95,233.9,1859.1,138.88,225.21,1772.2,132.87,233.46,1849.0,137.96,113422222,23430590,44631034
1987-12-02,233.45,1849.0,137.96,234.56,1871.5,138.6,230.31,1825.3,136.16,232.01,1842.3,137.16,82716667,16270555,37613793
1987-12-01,232.0,1842.3,137.16,234.02,1878.0,139.37,230.3,1829.1,136.54,230.32,1833.6,137.12,83261111,18202278,38568966
1987-11-30,230.3,1833.6,137.12,240.34,1867.4,143.35,225.75,1795.3,133.14,240.27,1867.4,143.35,149394444,30628752,50844828
1987-11-27,240.34,1910.5,143.35,244.12,1955.2,145.0,240.34,1907.0,143.23,244.11,1947.0,145.0,47977778,10496276,22337931
1987-11-25,244.1,1947.0,144.99,246.54,1982.6,145.26,244.08,1935.7,143.82,246.42,1963.5,144.66,77655556,16497485,39051724
1987-11-24,246.39,1963.5,144.66,247.9,1985.3,145.86,242.98,1936.8,141.84,242.98,1936.8,141.84,110844444,22068475,44455172
1987-11-23,242.99,1923.1,141.84,242.99,1931.9,141.84,240.5,1889.3,139.77,242.0,1913.6,140.84,79533333,13522554,32437931
1987-11-20,242.0,1913.6,140.84,242.01,1926.4,141.23,235.89,1853.6,137.71,240.04,1895.4,141.06,105094444,26079524,43479310
1987-11-19,240.05,1895.4,141.06,245.55,1942.0,145.09,239.7,1881.8,140.9,245.54,1939.2,144.84,87300000,20272826,44131034
1987-11-18,245.55,1939.2,144.84,245.55,1951.9,145.54,240.67,1888.9,142.15,243.09,1922.3,143.57,87927778,18909160,43500000
1987-11-17,243.04,1922.3,143.57,246.76,1940.0,147.46,240.81,1888.8,142.78,246.73,1940.0,147.46,82355556,22490502,43734483
1987-11-16,246.76,1949.1,147.46,249.54,1979.3,150.62,244.98,1921.8,146.73,245.69,1935.0,147.95,91300000,16937553,38544828
1987-11-13,245.64,1935.0,147.95,249.42,1973.8,150.95,245.64,1923.1,147.93,248.54,1960.2,149.85,97177778,17078699,41444828
1987-11-12,248.52,1960.2,149.85,249.9,1983.9,151.02,241.9,1934.8,145.48,241.93,1934.8,145.48,114600000,28589533,51989655
1987-11-11,241.9,1899.2,145.48,243.86,1927.7,147.26,239.0,1882.0,143.45,239.01,1882.0,143.45,82138889,17131358,41620690
1987-11-10,239.0,1878.2,143.45,243.17,1912.0,146.49,237.64,1846.0,143.13,243.14,1900.2,146.49,102394444,24265609,48120690
1987-11-09,243.17,1900.2,146.49,250.41,1941.8,150.68,243.01,1882.0,145.35,250.41,1941.8,150.68,89272222,21963468,39827586
1987-11-06,250.41,1959.1,150.68,257.21,2023.5,154.12,249.68,1938.8,150.57,254.49,1985.4,153.03,126827778,23245052,48806897
1987-11-05,254.48,1985.4,153.03,256.09,2011.9,153.6,247.72,1920.4,147.78,248.93,1945.3,147.95,125555556,29872555,48620690
1987-11-04,248.96,1945.3,147.95,251.0,1980.6,149.34,246.34,1913.5,143.86,250.81,1963.5,147.13,112500000,25596545,42620690
1987-11-03,250.82,1963.5,147.13,255.75,1988.4,152.2,242.78,1891.7,143.78,255.75,1988.4,152.2,126555556,27336859,48000000
1987-11-02,255.75,2014.1,152.2,255.75,2027.5,152.51,249.15,1957.2,148.51,251.73,1993.5,150.07,97777778,23535216,47586207
1987-10-30,251.79,1993.5,150.07,254.04,2049.1,152.11,244.77,1965.7,143.64,244.77,1965.7,143.64,168555556,39639690,71758621
1987-10-29,244.77,1938.3,143.64,246.69,1972.0,144.31,233.28,1849.3,131.21,233.31,1849.3,131.21,143388889,32397986,71000000
1987-10-28,233.28,1846.8,131.21,238.58,1904.5,131.95,226.26,1767.7,126.25,233.19,1846.5,129.87,155222222,38064060,69724138
1987-10-27,233.19,1846.5,129.87,237.81,1904.7,134.94,227.67,1806.7,128.43,227.67,1806.7,128.43,144555556,32201893,71482759
1987-10-26,227.67,1793.9,128.43,248.22,1881.8,145.42,227.26,1774.0,128.21,248.2,1881.8,145.42,171555556,35424887,65689655
