Date,VZ.US
1999-08-24,33.2813
1999-08-25,33.8096
1999-08-26,34.573
1999-08-27,33.6813
1999-08-30,32.751
1999-08-31,32.4537
1999-09-01,32.9524
1999-09-02,32.6206
1999-09-03,33.7445
1999-09-07,33.9459
1999-09-08,34.0733
1999-09-09,33.1134
1999-09-10,33.0818
1999-09-13,34.0111
1999-09-14,33.9716
1999-09-15,33.4116
1999-09-16,33.8807
1999-09-17,34.1375
1999-09-20,33.6813
1999-09-21,34.177
1999-09-22,35.531
1999-09-23,34.4693
1999-09-24,34.0733
1999-09-27,34.737
1999-09-28,35.531
1999-09-29,34.8347
1999-09-30,35.6297
1999-10-01,35.131
1999-10-04,36.7882
1999-10-05,34.7034
1999-10-06,35.5053
1999-10-07,35.3749
1999-10-08,35.6406
1999-10-11,35.0431
1999-10-12,34.1118
1999-10-13,34.3449
1999-10-14,33.7445
1999-10-15,34.0111
1999-10-18,34.8071
1999-10-19,34.0427
1999-10-20,33.9775
1999-10-21,33.778
1999-10-22,33.539
1999-10-25,33.4482
1999-10-26,33.0433
1999-10-27,33.4758
1999-10-28,34.4091
1999-10-29,34.578
1999-11-01,34.3133
1999-11-02,33.539
1999-11-03,33.8096
1999-11-04,33.3484
1999-11-05,33.1815
1999-11-08,34.3133
1999-11-09,33.4758
1999-11-10,33.8807
1999-11-11,33.8096
1999-11-12,33.4758
1999-11-15,33.7445
1999-11-16,
1999-11-17,34.7034
1999-11-18,34.0783
1999-11-19,34.5128
1999-11-22,33.8561
1999-11-23,32.9455
1999-11-24,33.0818
1999-11-26,33.4758
1999-11-29,33.3484
1999-11-30,33.9617
1999-12-01,34.3133
1999-12-02,34.5177
1999-12-03,35.1429
1999-12-06,34.2758
1999-12-07,34.0783
1999-12-08,34.1049
1999-12-09,34.2758
1999-12-10,33.6813
1999-12-13,34.7794
1999-12-14,34.5128
1999-12-15,34.4437
1999-12-16,34.2491
1999-12-17,34.578
1999-12-20,34.5404
1999-12-21,34.9068
1999-12-22,34.3449
1999-12-23,34.0427
1999-12-27,32.0182
1999-12-28,33.1085
1999-12-29,32.8813
1999-12-30,32.746
1999-12-31,32.7786
2000-01-03,31.9145
2000-01-04,30.8785
2000-01-05,31.9145
2000-01-06,31.7496
2000-01-07,31.5224
2000-01-10,31.3476
2000-01-11,31.0573
2000-01-12,30.0114
2000-01-13,29.7734
2000-01-14,30.1773
2000-01-18,31.4819
2000-01-19,30.8785
2000-01-20,30.9802
2000-01-21,32.188
2000-01-24,32.2246
2000-01-25,31.3476
2000-01-26,30.9437
2000-01-27,31.2173
2000-01-28,30.8785
2000-01-31,33.1904
2000-02-01,31.9234
2000-02-02,31.7871
2000-02-03,31.318
2000-02-04,31.3812
2000-02-07,32.0241
2000-02-08,31.6192
2000-02-09,30.9802
2000-02-10,30.5773
2000-02-11,30.0114
2000-02-14,29.6401
2000-02-15,29.0742
2000-02-16,29.5097
2000-02-17,28.8076
2000-02-18,27.8012
2000-02-22,28.0007
2000-02-23,26.9312
2000-02-24,25.7244
2000-02-25,25.4864
2000-02-28,26.7267
2000-02-29,26.2251
2000-03-01,29.4416
2000-03-02,29.6075
2000-03-03,29.6401
2000-03-06,30.5427
2000-03-07,29.8109
2000-03-08,30.2771
2000-03-09,31.4197
2000-03-10,30.7166
2000-03-13,30.6454
2000-03-14,30.043
2000-03-15,30.043
2000-03-16,31.0168
2000-03-17,31.7219
2000-03-20,31.6854
2000-03-21,31.5471
2000-03-22,31.0168
2000-03-23,31.953
2000-03-24,31.8849
2000-03-27,32.4912
2000-03-28,32.4231
2000-03-29,33.2289
2000-03-30,32.829
2000-03-31,32.7549
2000-04-03,33.7958
2000-04-04,34.1632
2000-04-05,33.861
2000-04-06,35.1498
2000-04-07,34.8417
2000-04-10,34.0684
2000-04-11,34.5404
2000-04-12,34.7103
2000-04-13,34.0052
2000-04-14,32.9574
2000-04-17,32.6887
2000-04-18,32.7213
2000-04-19,33.2921
2000-04-20,32.4843
2000-04-24,33.3939
2000-04-25,33.9331
2000-04-26,33.1608
2000-04-27,32.353
2000-04-28,32.353
2000-05-01,31.2716
2000-05-02,29.6589
2000-05-03,29.8919
2000-05-04,29.011
2000-05-05,29.0841
2000-05-08,29.3665
2000-05-09,29.1009
2000-05-10,28.9123
2000-05-11,29.5147
2000-05-12,28.5745
2000-05-15,29.6865
2000-05-16,29.7922
2000-05-17,29.25
2000-05-18,29.0456
2000-05-19,28.374
2000-05-22,28.2081
2000-05-23,27.3983
2000-05-24,27.8012
2000-05-25,27.2966
2000-05-26,27.8713
2000-05-30,28.3375
2000-05-31,28.5083
2000-06-01,28.85
2000-06-02,28.9123
2000-06-05,28.5745
2000-06-06,29.1503
2000-06-07,29.1503
2000-06-08,29.4554
2000-06-09,29.0841
2000-06-12,29.011
2000-06-13,29.8919
2000-06-14,30.9338
2000-06-15,30.4963
2000-06-16,29.6865
2000-06-19,30.7343
2000-06-20,30.9684
2000-06-21,30.6336
2000-06-22,31.3693
2000-06-23,30.9338
2000-06-26,29.9206
2000-06-27,28.9123
2000-06-28,28.3691
2000-06-29,27.7706
2000-06-30,27.3983
2000-07-03,29.8811
2000-07-05,29.5759
2000-07-06,29.2609
2000-07-07,30.1112
2000-07-10,29.7389
2000-07-11,28.5804
2000-07-12,28.3444
2000-07-13,28.0066
2000-07-14,26.9183
2000-07-17,26.9183
2000-07-18,26.5381
2000-07-19,25.5584
2000-07-20,24.0633
2000-07-21,26.1036
2000-07-24,26.5115
2000-07-25,26.4038
2000-07-26,25.5584
2000-07-27,25.5584
2000-07-28,25.5584
2000-07-31,25.4231
2000-08-01,26.0661
2000-08-02,26.0345
2000-08-03,26.1036
2000-08-04,25.5239
2000-08-07,26.0345
2000-08-08,23.1142
2000-08-09,21.9587
2000-08-10,22.8999
2000-08-11,22.5661
2000-08-14,23.1142
2000-08-15,22.8367
2000-08-16,22.7004
2000-08-17,22.1582
2000-08-18,23.0747
2000-08-21,23.2831
2000-08-22,22.7004
2000-08-23,22.0239
2000-08-24,22.6362
2000-08-25,23.447
2000-08-28,23.8262
2000-08-29,23.3127
2000-08-30,24.0633
2000-08-31,23.6603
2000-09-01,23.9615
2000-09-05,23.6534
2000-09-06,23.1764
2000-09-07,23.7225
2000-09-08,24.0978
2000-09-11,24.5057
2000-09-12,24.401
2000-09-13,23.5833
2000-09-14,23.6534
2000-09-15,24.1976
2000-09-18,23.5833
2000-09-19,23.7551
2000-09-20,22.8367
2000-09-21,22.4308
2000-09-22,23.6198
2000-09-25,23.447
2000-09-26,23.5833
2000-09-27,23.6198
2000-09-28,25.6957
2000-09-29,26.3396
2000-10-02,25.7599
2000-10-03,25.8952
2000-10-04,26.8848
2000-10-05,28.4254
2000-10-06,27.6027
2000-10-09,27.1978
2000-10-10,26.6102
2000-10-11,25.4528
2000-10-12,25.1743
2000-10-13,25.4804
2000-10-16,25.4528
2000-10-17,26.5115
2000-10-18,26.2033
2000-10-19,26.3396
2000-10-20,26.546
2000-10-23,27.2324
2000-10-24,27.503
2000-10-25,27.3311
2000-10-26,27.9474
2000-10-27,29.0841
2000-10-30,30.3502
2000-10-31,31.6854
2000-11-01,30.5566
2000-11-02,31.6488
2000-11-03,31.235
2000-11-06,30.4469
2000-11-07,30.1072
2000-11-08,30.1773
2000-11-09,30.6909
2000-11-10,30.9289
2000-11-13,31.2054
2000-11-14,30.5566
2000-11-15,29.6964
2000-11-16,29.492
2000-11-17,28.4254
2000-11-20,28.6347
2000-11-21,28.7414
2000-11-22,29.0456
2000-11-24,28.9123
2000-11-27,29.4209
2000-11-28,30.1408
2000-11-29,30.5852
2000-11-30,30.7936
2000-12-01,30.7294
2000-12-04,31.235
2000-12-05,31.6488
2000-12-06,32.1989
2000-12-07,31.7219
2000-12-08,30.7936
2000-12-11,30.2129
2000-12-12,30.3502
2000-12-13,31.5471
2000-12-14,31.0997
2000-12-15,30.3116
2000-12-18,30.5852
2000-12-19,28.4254
2000-12-20,27.4674
2000-12-21,26.7534
2000-12-22,26.3742
2000-12-26,27.267
2000-12-27,27.7123
2000-12-28,26.8166
2000-12-29,27.4674
2001-01-02,27.5385
2001-01-03,29.1108
2001-01-04,29.9719
2001-01-05,29.9067
2001-01-08,29.9413
2001-01-09,30.6336
2001-01-10,31.0099
2001-01-11,30.7669
2001-01-12,30.6336
2001-01-16,30.0114
2001-01-17,29.7695
2001-01-18,30.7669
2001-01-19,30.5635
2001-01-22,29.7695
2001-01-23,29.6964
2001-01-24,28.6347
2001-01-25,28.2466
2001-01-26,28.6347
2001-01-29,29.41
2001-01-30,29.7468
2001-01-31,30.3304
2001-02-01,30.3561
2001-02-02,28.697
2001-02-05,28.9755
2001-02-06,30.0243
2001-02-07,29.2253
2001-02-08,29.3379
2001-02-09,28.9715
2001-02-12,29.5038
2001-02-13,29.9166
2001-02-14,28.8125
2001-02-15,28.7621
2001-02-16,28.9893
2001-02-20,28.3967
2001-02-21,27.0418
2001-02-22,27.0418
2001-02-23,27.1119
2001-02-26,28.1173
2001-02-27,28.0659
2001-02-28,27.3232
2001-03-01,26.7317
2001-03-02,27.3262
2001-03-05,26.5628
2001-03-06,26.5569
2001-03-07,26.3604
2001-03-08,27.184
2001-03-09,26.3515
2001-03-12,26.1974
2001-03-13,27.1435
2001-03-14,25.8824
2001-03-15,26.5243
2001-03-16,26.1214
2001-03-19,26.9776
2001-03-20,25.9604
2001-03-21,25.4528
2001-03-22,25.3866
2001-03-23,25.913
2001-03-26,26.4917
2001-03-27,27.6551
2001-03-28,26.0424
2001-03-29,26.6023
2001-03-30,27.2087
2001-04-02,26.8532
2001-04-03,26.2754
2001-04-04,26.9894
2001-04-05,27.3232
2001-04-06,27.503
2001-04-09,27.9523
2001-04-10,28.3898
2001-04-11,28.0659
2001-04-12,28.9715
2001-04-16,28.9211
2001-04-17,29.4278
2001-04-18,29.6263
2001-04-19,29.7566
2001-04-20,29.5147
2001-04-23,29.4317
2001-04-24,29.3774
2001-04-25,30.6909
2001-04-26,30.8686
2001-04-27,30.9802
2001-04-30,30.6336
2001-05-01,31.5382
2001-05-02,31.6488
2001-05-03,31.0385
2001-05-04,31.0385
2001-05-07,31.6152
2001-05-08,30.9289
2001-05-09,29.9413
2001-05-10,29.7092
2001-05-11,29.644
2001-05-14,29.9581
2001-05-15,30.0351
2001-05-16,30.5378
2001-05-17,29.887
2001-05-18,30.1299
2001-05-21,30.4084
2001-05-22,30.2771
2001-05-23,29.8682
2001-05-24,29.9936
2001-05-25,30.0243
2001-05-29,30.3304
2001-05-30,30.0351
2001-05-31,30.5062
2001-06-01,30.4469
2001-06-04,30.8143
2001-06-05,30.8736
2001-06-06,30.2771
2001-06-07,29.651
2001-06-08,29.7566
2001-06-11,29.9344
2001-06-12,30.2317
2001-06-13,29.8169
2001-06-14,29.6737
2001-06-15,29.1779
2001-06-18,29.0298
2001-06-19,28.9824
2001-06-20,29.3379
2001-06-21,29.5937
2001-06-22,29.2312
2001-06-25,28.8194
2001-06-26,29.4811
2001-06-27,29.094
2001-06-28,29.8228
2001-06-29,29.7566
2001-07-02,30.2415
2001-07-03,30.5852
2001-07-05,30.0351
2001-07-06,29.8455
2001-07-09,30.2514
2001-07-10,30.9289
2001-07-11,31.2814
2001-07-12,31.0642
2001-07-13,30.9506
2001-07-16,31.318
2001-07-17,31.6389
2001-07-18,31.4898
2001-07-19,32.0241
2001-07-20,31.4483
2001-07-23,30.8143
2001-07-24,30.2889
2001-07-25,31.2765
2001-07-26,31.4898
2001-07-27,31.4483
2001-07-30,31.3812
2001-07-31,30.3363
2001-08-01,31.2291
2001-08-02,30.5319
2001-08-03,30.0756
2001-08-06,29.8455
2001-08-07,30.0114
2001-08-08,29.7231
2001-08-09,29.5552
2001-08-10,30.2129
2001-08-13,30.0519
2001-08-14,30.0756
2001-08-15,29.6401
2001-08-16,29.8633
2001-08-17,29.4149
2001-08-20,29.8633
2001-08-21,29.8633
2001-08-22,29.4367
2001-08-23,29.1295
2001-08-24,29.1937
2001-08-27,28.7681
2001-08-28,28.3306
2001-08-29,28.0126
2001-08-30,28.1439
2001-08-31,28.0126
2001-09-04,27.9839
2001-09-05,27.9306
2001-09-06,27.4763
2001-09-07,27.4813
2001-09-10,28.4037
2001-09-17,27.9
2001-09-18,28.9646
2001-09-19,30.1921
2001-09-20,29.8337
2001-09-21,28.3799
2001-09-24,29.1295
2001-09-25,30.2257
2001-09-26,30.1072
2001-09-27,30.0302
2001-09-28,30.3116
2001-10-01,30.9802
2001-10-02,31.2054
2001-10-03,30.7343
2001-10-04,30.7877
2001-10-05,30.7294
2001-10-08,30.7432
2001-10-09,30.7245
2001-10-10,30.525
2001-10-11,29.8169
2001-10-12,29.5097
2001-10-15,29.4554
2001-10-16,29.3972
2001-10-17,29.7023
2001-10-18,29.3972
2001-10-19,29.5384
2001-10-22,28.8629
2001-10-23,28.1291
2001-10-24,28.2654
2001-10-25,28.3187
2001-10-26,28.5587
2001-10-29,28.3187
2001-10-30,27.817
2001-10-31,28.1024
2001-11-01,28.85
2001-11-02,28.9715
2001-11-05,28.8905
2001-11-06,28.4629
2001-11-07,28.1242
2001-11-08,28.1775
2001-11-09,28.3148
2001-11-12,27.9306
2001-11-13,27.5869
2001-11-14,27.7864
2001-11-15,28.693
2001-11-16,28.3799
2001-11-19,28.1558
2001-11-20,27.7568
2001-11-21,27.6412
2001-11-23,27.6472
2001-11-26,27.5652
2001-11-27,27.0843
2001-11-28,26.9944
2001-11-29,26.7771
2001-11-30,26.5184
2001-12-03,26.7821
2001-12-04,27.0734
2001-12-05,27.1662
2001-12-06,27.3983
2001-12-07,27.0013
2001-12-10,27.2571
2001-12-11,27.0013
2001-12-12,26.7238
2001-12-13,26.8166
2001-12-14,26.63
2001-12-17,27.2837
2001-12-18,27.106
2001-12-19,27.3381
2001-12-20,27.2324
2001-12-21,26.5974
2001-12-24,26.63
2001-12-26,26.63
2001-12-27,27.3163
2001-12-28,27.2324
2001-12-31,26.7771
2002-01-02,27.3548
2002-01-03,28.2654
2002-01-04,28.5587
2002-01-07,28.3799
2002-01-08,28.3148
2002-01-09,27.7933
2002-01-10,28.0718
2002-01-11,28.2516
2002-01-14,28.6031
2002-01-15,28.4797
2002-01-16,27.8595
2002-01-17,28.3246
2002-01-18,27.8012
2002-01-22,27.4615
2002-01-23,27.9405
2002-01-24,27.3489
2002-01-25,27.1978
2002-01-28,27.3825
2002-01-29,26.6171
2002-01-30,26.0987
2002-01-31,26.3515
2002-02-01,26.4917
2002-02-04,25.9268
2002-02-05,25.5881
2002-02-06,24.6775
2002-02-07,25.2977
2002-02-08,25.7007
2002-02-11,25.8824
2002-02-12,25.7728
2002-02-13,25.752
2002-02-14,25.8893
2002-02-15,25.9327
2002-02-19,25.989
2002-02-20,26.4986
2002-02-21,25.273
2002-02-22,25.752
2002-02-25,26.546
2002-02-26,26.7267
2002-02-27,26.8018
2002-02-28,26.6102
2002-03-01,27.6294
2002-03-04,27.2502
2002-03-05,26.949
2002-03-06,27.343
2002-03-07,27.0556
2002-03-08,26.5184
2002-03-11,26.7317
2002-03-12,26.9835
2002-03-13,27.2126
2002-03-14,27.2018
2002-03-15,27.1188
2002-03-18,27.0734
2002-03-19,27.1119
2002-03-20,27.3489
2002-03-21,26.7386
2002-03-22,25.9327
2002-03-25,25.9604
2002-03-26,26.1303
2002-03-27,25.8952
2002-03-28,26.2073
2002-04-01,26.1253
2002-04-02,25.8123
2002-04-03,25.8715
2002-04-04,25.7658
2002-04-05,25.7007
2002-04-08,25.3511
2002-04-09,24.4879
2002-04-10,25.1743
2002-04-11,23.9813
2002-04-12,24.2815
2002-04-15,23.7314
2002-04-16,25.0044
2002-04-17,24.5778
2002-04-18,24.3408
2002-04-19,24.085
2002-04-22,22.9404
2002-04-23,23.0154
2002-04-24,23.4529
2002-04-25,23.7551
2002-04-26,23.6238
2002-04-29,22.4466
2002-04-30,22.9996
2002-05-01,23.8183
2002-05-02,23.7976
2002-05-03,23.1389
2002-05-06,22.8653
2002-05-07,22.6619
2002-05-08,23.7067
2002-05-09,23.0214
2002-05-10,22.5661
2002-05-13,23.5122
2002-05-14,24.1739
2002-05-15,24.1976
2002-05-16,25.2256
2002-05-17,24.7368
2002-05-20,24.3161
2002-05-21,24.6726
2002-05-22,24.8681
2002-05-23,25.3362
2002-05-24,24.9442
2002-05-28,25.6059
2002-05-29,25.1674
2002-05-30,25.2256
2002-05-31,24.6607
2002-06-03,24.1877
2002-06-04,24.2884
2002-06-05,24.1679
2002-06-06,23.5122
2002-06-07,23.7848
2002-06-10,23.9043
2002-06-11,23.2416
2002-06-12,23.921
2002-06-13,23.7137
2002-06-14,23.688
2002-06-17,24.0099
2002-06-18,24.3161
2002-06-19,22.8258
2002-06-20,22.8999
2002-06-21,23.0806
2002-06-24,22.7666
2002-06-25,22.1651
2002-06-26,22.1918
2002-06-27,22.497
2002-06-28,23.0214
2002-07-01,21.9271
2002-07-02,21.3109
2002-07-03,21.5499
2002-07-05,22.3024
2002-07-08,22.3281
2002-07-09,21.6397
2002-07-10,20.9109
2002-07-11,21.78
2002-07-12,20.4428
2002-07-15,20.3599
2002-07-16,20.2729
2002-07-17,20.4793
2002-07-18,19.7239
2002-07-19,18.8212
2002-07-22,16.5932
2002-07-23,15.8851
2002-07-24,16.132
2002-07-25,15.9869
2002-07-26,16.6713
2002-07-29,17.6223
2002-07-30,17.4949
2002-07-31,19.1135
2002-08-01,18.1615
2002-08-02,18.522
2002-08-05,17.4623
2002-08-06,17.2974
2002-08-07,17.0653
2002-08-08,17.2026
2002-08-09,17.5206
2002-08-12,17.4317
2002-08-13,17.0268
2002-08-14,17.9235
2002-08-15,
2002-08-16,18.3561
2002-08-19,19.4562
2002-08-20,18.4143
2002-08-21,18.7323
2002-08-22,18.9901
2002-08-23,18.3284
2002-08-26,18.7639
2002-08-27,18.4548
2002-08-28,17.9294
2002-08-29,17.8949
2002-08-30,17.9541
2002-09-03,17.006
2002-09-04,17.3724
2002-09-05,17.0376
2002-09-06,17.2796
2002-09-09,17.2905
2002-09-10,17.6875
2002-09-11,18.4045
2002-09-12,17.9778
2002-09-13,17.5759
2002-09-16,
2002-09-17,17.6875
2002-09-18,17.4821
2002-09-19,17.0436
2002-09-20,17.1779
2002-09-23,17.2075
2002-09-24,16.6535
2002-09-25,16.9942
2002-09-26,17.1779
2002-09-27,16.2673
2002-09-30,15.8891
2002-10-01,17.1305
2002-10-02,17.5759
2002-10-03,19.0543
2002-10-04,19.4641
2002-10-07,18.7639
2002-10-08,18.9772
2002-10-09,18.8469
2002-10-10,19.313
2002-10-11,20.6275
2002-10-14,20.3431
2002-10-15,20.5751
2002-10-16,20.3658
2002-10-17,20.9563
2002-10-18,20.4991
2002-10-21,20.9178
2002-10-22,22.1276
2002-10-23,21.5321
2002-10-24,21.62
2002-10-25,21.4383
2002-10-28,22.0437
2002-10-29,21.4521
2002-10-30,22.413
2002-10-31,22.1345
2002-11-01,22.6194
2002-11-04,22.9858
2002-11-05,23.2683
2002-11-06,22.8653
2002-11-07,22.336
2002-11-08,22.6747
2002-11-11,21.9864
2002-11-12,22.497
2002-11-13,22.099
2002-11-14,22.4466
2002-11-15,23.0391
2002-11-18,22.6362
2002-11-19,22.2629
2002-11-20,22.892
2002-11-21,23.8183
2002-11-22,23.447
2002-11-25,24.0326
2002-11-26,23.3512
2002-11-27,24.3625
2002-11-29,24.5462
2002-12-02,24.239
2002-12-03,23.6366
2002-12-04,23.4016
2002-12-05,22.8999
2002-12-06,23.5576
2002-12-09,22.4466
2002-12-10,22.4772
2002-12-11,22.654
2002-12-12,22.5068
2002-12-13,22.6836
2002-12-16,23.4124
2002-12-17,22.9512
2002-12-18,23.0056
2002-12-19,22.7379
2002-12-20,23.447
2002-12-23,23.3878
2002-12-24,23.1517
2002-12-26,23.2623
2002-12-27,22.8051
2002-12-30,22.8505
2002-12-31,22.7152
2003-01-02,23.5497
2003-01-03,23.7067
2003-01-06,25.83
2003-01-07,25.5703
2003-01-08,24.1916
2003-01-09,23.926
2003-01-10,23.7374
2003-01-13,24.0396
2003-01-14,24.3506
2003-01-15,23.766
2003-01-16,23.372
2003-01-17,22.7666
2003-01-21,22.099
2003-01-22,21.8758
2003-01-23,21.2309
2003-01-24,20.6966
2003-01-27,20.9633
2003-01-28,21.3178
2003-01-29,22.2629
2003-01-30,21.9805
2003-01-31,22.6362
2003-02-03,22.8999
2003-02-04,22.8574
2003-02-05,22.7666
2003-02-06,22.4841
2003-02-07,21.9864
2003-02-10,22.0812
2003-02-11,21.8383
2003-02-12,21.301
2003-02-13,21.4728
2003-02-14,22.0812
2003-02-18,22.413
2003-02-19,21.6447
2003-02-20,20.5574
2003-02-21,21.0758
2003-02-24,20.9633
2003-02-25,21.0462
2003-02-26,20.6848
2003-02-27,20.6067
2003-02-28,20.4497
2003-03-03,20.585
2003-03-04,20.346
2003-03-05,20.4793
2003-03-06,19.7515
2003-03-07,20.1455
2003-03-10,19.3664
2003-03-11,19.1659
2003-03-12,19.791
2003-03-13,20.5495
2003-03-14,20.7282
2003-03-17,21.2911
2003-03-18,21.2309
2003-03-19,21.5696
2003-03-20,21.4383
2003-03-21,22.1918
2003-03-24,21.1983
2003-03-25,21.4482
2003-03-26,21.3296
2003-03-27,21.4659
2003-03-28,21.3771
2003-03-31,20.903
2003-04-01,21.3178
2003-04-02,22.1651
2003-04-03,21.3425
2003-04-04,21.22
2003-04-07,20.9218
2003-04-08,20.3924
2003-04-09,19.9895
2003-04-10,20.2562
2003-04-11,20.0922
2003-04-14,20.5287
2003-04-15,20.425
2003-04-16,19.71
2003-04-17,19.8858
2003-04-21,19.6123
2003-04-22,20.0981
2003-04-23,21.3069
2003-04-24,21.4659
2003-04-25,21.3227
2003-04-28,21.9331
2003-04-29,21.8383
2003-04-30,22.1039
2003-05-01,22.1158
2003-05-02,22.5661
2003-05-05,21.9913
2003-05-06,22.3459
2003-05-07,22.2293
2003-05-08,21.4877
2003-05-09,21.9143
2003-05-12,22.175
2003-05-13,22.1098
2003-05-14,22.1276
2003-05-15,21.939
2003-05-16,21.3771
2003-05-19,21.142
2003-05-20,21.1657
2003-05-21,21.142
2003-05-22,21.3771
2003-05-23,21.7148
2003-05-27,22.1582
2003-05-28,22.0437
2003-05-29,21.9034
2003-05-30,22.3834
2003-06-02,22.7715
2003-06-03,23.0056
2003-06-04,23.4016
2003-06-05,23.5043
2003-06-06,23.1981
2003-06-09,23.0214
2003-06-10,23.3878
2003-06-11,23.6366
2003-06-12,23.529
2003-06-13,23.3305
2003-06-16,23.5626
2003-06-17,23.6366
2003-06-18,23.7976
2003-06-19,23.7225
2003-06-20,24.3694
2003-06-23,24.0326
2003-06-24,24.0692
2003-06-25,23.5626
2003-06-26,23.7314
2003-06-27,23.4529
2003-06-30,23.3305
2003-07-01,23.3591
2003-07-02,23.7769
2003-07-03,23.5626
2003-07-07,23.684
2003-07-08,23.365
2003-07-09,22.9512
2003-07-10,22.5305
2003-07-11,22.9285
2003-07-14,22.175
2003-07-15,21.8511
2003-07-16,21.4254
2003-07-17,21.1865
2003-07-18,21.2911
2003-07-21,20.5633
2003-07-22,21.0936
2003-07-23,20.8912
2003-07-24,20.5149
2003-07-25,20.7223
2003-07-28,21.2773
2003-07-29,20.9346
2003-07-30,20.8339
2003-07-31,20.6966
2003-08-01,20.3352
2003-08-04,21.1924
2003-08-05,20.7282
2003-08-06,21.3178
2003-08-07,20.903
2003-08-08,20.6966
2003-08-11,20.8161
2003-08-12,21.3356
2003-08-13,21.064
2003-08-14,21.142
2003-08-15,21.1835
2003-08-18,21.1983
2003-08-19,21.1598
2003-08-20,21.1716
2003-08-21,21.3178
2003-08-22,20.828
2003-08-25,20.5801
2003-08-26,20.7016
2003-08-27,20.7391
2003-08-28,21.0541
2003-08-29,20.8862
2003-09-02,21.0215
2003-09-03,21.4383
2003-09-04,21.6723
2003-09-05,21.4659
2003-09-08,21.1657
2003-09-09,20.7855
2003-09-10,21.1489
2003-09-11,20.8694
2003-09-12,21.0699
2003-09-15,20.7154
2003-09-16,21.0008
2003-09-17,21.0215
2003-09-18,21.226
2003-09-19,20.8457
2003-09-22,20.5248
2003-09-23,19.5925
2003-09-24,19.2775
2003-09-25,19.3081
2003-09-26,19.2715
2003-09-29,19.3249
2003-09-30,19.1817
2003-10-01,19.5036
2003-10-02,19.6784
2003-10-03,19.953
2003-10-06,19.9895
2003-10-07,19.8098
2003-10-08,19.3249
2003-10-09,19.1372
2003-10-10,19.1313
2003-10-13,18.8548
2003-10-14,18.6286
2003-10-15,19.0227
2003-10-16,19.0543
2003-10-17,18.996
2003-10-20,19.3436
2003-10-21,19.0167
2003-10-22,19.2004
2003-10-23,19.6577
2003-10-24,19.6577
2003-10-27,19.6527
2003-10-28,19.5629
2003-10-29,19.4039
2003-10-30,19.396
2003-10-31,19.869
2003-11-03,19.6468
2003-11-04,19.4483
2003-11-05,19.4483
2003-11-06,19.1876
2003-11-07,19.0227
2003-11-10,19.2004
2003-11-11,19.1817
2003-11-12,19.1817
2003-11-13,18.8815
2003-11-14,19.2844
2003-11-17,19.3604
2003-11-18,19.1945
2003-11-19,19.0484
2003-11-20,18.8212
2003-11-21,19.0424
2003-11-24,19.2202
2003-11-25,19.5342
2003-11-26,19.3733
2003-11-28,19.4217
2003-12-01,19.3782
2003-12-02,19.2597
2003-12-03,19.0651
2003-12-04,19.6646
2003-12-05,19.7515
2003-12-08,19.5194
2003-12-09,19.2715
2003-12-10,19.7337
2003-12-11,19.7169
2003-12-12,19.7683
2003-12-15,19.8246
2003-12-16,20.0517
2003-12-17,20.2226
2003-12-18,20.3431
2003-12-19,20.1959
2003-12-22,20.1821
2003-12-23,20.2078
2003-12-24,20.0843
2003-12-26,20.0517
2003-12-29,20.2927
2003-12-30,20.6966
2003-12-31,20.745
2004-01-02,20.8457
2004-01-05,21.4482
2004-01-06,21.8047
2004-01-07,21.62
2004-01-08,21.9538
2004-01-09,21.3109
2004-01-12,21.7207
2004-01-13,21.6318
2004-01-14,21.7978
2004-01-15,21.8096
2004-01-16,21.8511
2004-01-20,21.9913
2004-01-21,21.8906
2004-01-22,22.1701
2004-01-23,22.2362
2004-01-26,22.336
2004-01-27,21.9271
2004-01-28,21.7395
2004-01-29,21.9331
2004-01-30,21.7978
2004-02-02,22.175
2004-02-03,22.018
2004-02-04,21.697
2004-02-05,21.8155
2004-02-06,21.9666
2004-02-09,21.8511
2004-02-10,22.2362
2004-02-11,22.5888
2004-02-12,22.2412
2004-02-13,22.2629
2004-02-17,23.1823
2004-02-18,22.5355
2004-02-19,22.0901
2004-02-20,21.9864
2004-02-23,21.8857
2004-02-24,22.5246
2004-02-25,22.4841
2004-02-26,22.6747
2004-02-27,22.6678
2004-03-01,22.8861
2004-03-02,23.3354
2004-03-03,23.0638
2004-03-04,23.208
2004-03-05,23.05
2004-03-08,23.2416
2004-03-09,23.1823
2004-03-10,22.6332
2004-03-11,22.2234
2004-03-12,22.4199
2004-03-15,22.0575
2004-03-16,22.0289
2004-03-17,22.0812
2004-03-18,22.099
2004-03-19,22.1582
2004-03-22,21.6397
2004-03-23,21.3227
2004-03-24,21.3109
2004-03-25,21.5173
2004-03-26,21.301
2004-03-29,21.4521
2004-03-30,21.4728
2004-03-31,21.6091
2004-04-01,21.8215
2004-04-02,22.0239
2004-04-05,22.2629
2004-04-06,22.2471
2004-04-07,22.0624
2004-04-08,22.0624
2004-04-12,22.2195
2004-04-13,21.9627
2004-04-14,21.9271
2004-04-15,21.9143
2004-04-16,21.7346
2004-04-19,21.9745
2004-04-20,22.0358
2004-04-21,22.2876
2004-04-22,22.3281
2004-04-23,22.1987
2004-04-26,22.3182
2004-04-27,22.175
2004-04-28,22.2678
2004-04-29,22.3459
