Date,PFE.US
1999-08-05,21.2023
1999-08-06,20.6885
1999-08-09,21.2023
1999-08-10,20.7297
1999-08-11,20.8479
1999-08-12,21.4778
1999-08-13,21.7948
1999-08-16,22.0339
1999-08-17,22.4681
1999-08-18,21.9523
1999-08-19,22.2692
1999-08-20,23.3323
1999-08-23,24.403
1999-08-24,24.6797
1999-08-25,25.5045
1999-08-26,24.9927
1999-08-27,24.403
1999-08-30,24.5557
1999-08-31,23.8489
1999-09-01,24.403
1999-09-02,24.0034
1999-09-03,24.7948
1999-09-07,24.5557
1999-09-08,24.3608
1999-09-09,24.1245
1999-09-10,23.533
1999-09-13,23.533
1999-09-14,23.0182
1999-09-15,22.7426
1999-09-16,22.9001
1999-09-17,23.0182
1999-09-20,23.097
1999-09-21,22.782
1999-09-22,23.2977
1999-09-23,22.5054
1999-09-24,21.9523
1999-09-27,22.1501
1999-09-28,22.0339
1999-09-29,21.5585
1999-09-30,22.6648
1999-10-01,23.5714
1999-10-04,23.7693
1999-10-05,23.6905
1999-10-06,24.6353
1999-10-07,24.403
1999-10-08,24.9553
1999-10-11,25.1511
1999-10-12,24.8756
1999-10-13,24.0034
1999-10-14,23.8086
1999-10-15,23.2977
1999-10-18,23.7299
1999-10-19,25.2299
1999-10-20,26.2171
1999-10-21,26.3745
1999-10-22,26.2988
1999-10-25,25.2722
1999-10-26,23.3745
1999-10-27,24.3234
1999-10-28,25.1098
1999-10-29,25.0733
1999-11-01,24.3234
1999-11-02,24.0871
1999-11-03,24.3608
1999-11-04,23.533
1999-11-05,21.9523
1999-11-08,21.9523
1999-11-09,22.1648
1999-11-10,22.1648
1999-11-11,22.4011
1999-11-12,22.2426
1999-11-15,22.1648
1999-11-16,
1999-11-17,21.4148
1999-11-18,21.3342
1999-11-19,21.3735
1999-11-22,22.1648
1999-11-23,22.9533
1999-11-24,23.034
1999-11-26,22.7958
1999-11-29,23.7033
1999-11-30,23.1895
1999-12-01,22.7367
1999-12-02,22.8086
1999-12-03,22.6383
1999-12-06,22.2032
1999-12-07,21.4148
1999-12-08,21.5339
1999-12-09,21.3735
1999-12-10,21.4532
1999-12-13,20.9739
1999-12-14,21.1285
1999-12-15,21.6895
1999-12-16,21.5339
1999-12-17,21.0517
1999-12-20,20.8479
1999-12-21,20.6569
1999-12-22,21.3735
1999-12-23,21.6117
1999-12-27,21.8489
1999-12-28,21.2938
1999-12-29,20.8144
1999-12-30,20.6963
1999-12-31,20.5368
2000-01-03,20.1806
2000-01-04,19.4335
2000-01-05,19.7465
2000-01-06,20.461
2000-01-07,21.8489
2000-01-10,21.8106
2000-01-11,21.5339
2000-01-12,22.2426
2000-01-13,23.4257
2000-01-14,23.4257
2000-01-18,23.1098
2000-01-19,23.4257
2000-01-20,23.0438
2000-01-21,22.2032
2000-01-24,21.7682
2000-01-25,22.0822
2000-01-26,22.0822
2000-01-27,21.8489
2000-01-28,22.284
2000-01-31,22.9129
2000-02-01,23.4257
2000-02-02,22.7958
2000-02-03,22.5596
2000-02-04,22.6383
2000-02-07,23.4257
2000-02-08,23.9414
2000-02-09,22.8745
2000-02-10,22.1648
2000-02-11,22.1648
2000-02-14,22.1648
2000-02-15,22.5163
2000-02-16,21.4266
2000-02-17,21.5821
2000-02-18,21.5821
2000-02-22,21.2711
2000-02-23,21.5821
2000-02-24,20.9857
2000-02-25,20.5526
2000-02-28,20.4306
2000-02-29,20.3951
2000-03-01,20.2347
2000-03-02,20.3173
2000-03-03,20.7091
2000-03-06,20.1186
2000-03-07,19.0447
2000-03-08,20.59
2000-03-09,21.8224
2000-03-10,22.215
2000-03-13,21.778
2000-03-14,21.1107
2000-03-15,22.3824
2000-03-16,23.1718
2000-03-17,22.7367
2000-03-20,22.215
2000-03-21,23.2899
2000-03-22,22.6156
2000-03-23,22.3824
2000-03-24,22.1353
2000-03-27,22.0585
2000-03-28,22.2554
2000-03-29,23.09
2000-03-30,23.1718
2000-03-31,23.2111
2000-04-03,24.1245
2000-04-04,25.2348
2000-04-05,24.5222
2000-04-06,24.3608
2000-04-07,24.6353
2000-04-10,25.2772
2000-04-11,25.2772
2000-04-12,25.6334
2000-04-13,25.158
2000-04-14,24.0871
2000-04-17,24.1245
2000-04-18,25.1167
2000-04-19,26.224
2000-04-20,26.3431
2000-04-24,27.6118
2000-04-25,27.5715
2000-04-26,27.6118
2000-04-27,27.1374
2000-04-28,26.7417
2000-05-01,26.5468
2000-05-02,27.2545
2000-05-03,27.101
2000-05-04,27.2979
2000-05-05,28.3314
2000-05-08,29.2851
2000-05-09,28.3825
2000-05-10,27.6
2000-05-11,27.164
2000-05-12,27.409
2000-05-15,27.9888
2000-05-16,28.3038
2000-05-17,28.6247
2000-05-18,28.7457
2000-05-19,28.1059
2000-05-22,27.9484
2000-05-23,28.1059
2000-05-24,28.1493
2000-05-25,29.041
2000-05-26,28.7034
2000-05-30,28.1059
2000-05-31,28.3038
2000-06-01,28.6247
2000-06-02,27.7103
2000-06-05,27.1925
2000-06-06,27.6335
2000-06-07,27.6709
2000-06-08,28.1493
2000-06-09,29.2566
2000-06-12,28.226
2000-06-13,29.1601
2000-06-14,29.6394
2000-06-15,29.8943
2000-06-16,30.4888
2000-06-19,29.7359
2000-06-20,29.4141
2000-06-21,29.8166
2000-06-22,29.1
2000-06-23,29.1778
2000-06-26,29.4141
2000-06-27,29.8943
2000-06-28,29.5646
2000-06-29,29.4051
2000-06-30,30.5322
2000-07-03,30.3255
2000-07-05,30.1739
2000-07-06,29.6236
2000-07-07,29.1384
2000-07-10,30.4121
2000-07-11,31.1661
2000-07-12,30.5144
2000-07-13,29.3363
2000-07-14,28.666
2000-07-17,29.3274
2000-07-18,28.5391
2000-07-19,29.541
2000-07-20,28.6247
2000-07-21,29.1778
2000-07-24,30.2497
2000-07-25,27.9888
2000-07-26,27.6709
2000-07-27,28.3756
2000-07-28,27.908
2000-07-31,27.5872
2000-08-01,29.1
2000-08-02,29.3363
2000-08-03,28.4603
2000-08-04,28.9406
2000-08-07,28.5715
2000-08-08,28.5715
2000-08-09,27.1925
2000-08-10,26.7201
2000-08-11,27.2713
2000-08-14,27.1699
2000-08-15,26.7201
2000-08-16,27.6925
2000-08-17,28.0469
2000-08-18,27.2506
2000-08-21,27.8904
2000-08-22,27.0941
2000-08-23,27.4278
2000-08-24,27.4682
2000-08-25,27.9278
2000-08-28,27.3097
2000-08-29,27.1315
2000-08-30,26.7693
2000-08-31,27.5016
2000-09-01,27.5094
2000-09-05,26.0134
2000-09-06,25.4139
2000-09-07,25.6974
2000-09-08,25.8175
2000-09-11,26.1305
2000-09-12,25.657
2000-09-13,26.1788
2000-09-14,26.3745
2000-09-15,26.2988
2000-09-18,26.7319
2000-09-19,26.1442
2000-09-20,26.0852
2000-09-21,27.0941
2000-09-22,28.2477
2000-09-25,28.1266
2000-09-26,27.7339
2000-09-27,27.5646
2000-09-28,27.849
2000-09-29,28.6315
2000-10-02,28.2034
2000-10-03,28.2034
2000-10-04,27.2506
2000-10-05,28.5263
2000-10-06,28.4455
2000-10-09,27.4868
2000-10-10,28.3608
2000-10-11,28.1266
2000-10-12,28.4455
2000-10-13,27.1699
2000-10-16,27.849
2000-10-17,28.6453
2000-10-18,27.8904
2000-10-19,27.409
2000-10-20,27.6512
2000-10-23,28.9239
2000-10-24,27.409
2000-10-25,28.6453
2000-10-26,28.9239
2000-10-27,28.1266
2000-10-30,27.9682
2000-10-31,27.5272
2000-11-01,27.7339
2000-11-02,27.5272
2000-11-03,27.8106
2000-11-06,28.3608
2000-11-07,28.5675
2000-11-08,28.9239
2000-11-09,28.4455
2000-11-10,28.1266
2000-11-13,26.8894
2000-11-14,27.2909
2000-11-15,27.5094
2000-11-16,27.663
2000-11-17,27.4682
2000-11-20,27.4682
2000-11-21,27.7821
2000-11-22,27.4682
2000-11-24,27.0262
2000-11-27,28.666
2000-11-28,28.7457
2000-11-29,29.1453
2000-11-30,28.3038
2000-12-01,27.7821
2000-12-04,28.226
2000-12-05,28.4307
2000-12-06,27.7063
2000-12-07,27.7437
2000-12-08,27.7821
2000-12-11,27.8697
2000-12-12,28.1059
2000-12-13,29.2654
2000-12-14,29.1079
2000-12-15,29.0272
2000-12-18,29.7093
2000-12-19,30.3048
2000-12-20,29.6276
2000-12-21,27.1453
2000-12-22,28.3452
2000-12-26,28.5449
2000-12-27,28.9022
2000-12-28,29.224
2000-12-29,29.3845
2001-01-02,29.4603
2001-01-03,27.8294
2001-01-04,26.7112
2001-01-05,27.0666
2001-01-08,26.7486
2001-01-09,27.6266
2001-01-10,27.0262
2001-01-11,26.1925
2001-01-12,26.4681
2001-01-16,26.6344
2001-01-17,26.0331
2001-01-18,26.2693
2001-01-19,26.4297
2001-01-22,26.9091
2001-01-23,27.3884
2001-01-24,27.4278
2001-01-25,28.3825
2001-01-26,28.3038
2001-01-29,27.6551
2001-01-30,28.2812
2001-01-31,28.8422
2001-02-01,28.8746
2001-02-02,28.6788
2001-02-05,29.224
2001-02-06,29.291
2001-02-07,28.4307
2001-02-08,28.5883
2001-02-09,28.7713
2001-02-12,29.4603
2001-02-13,28.7654
2001-02-14,28.9406
2001-02-15,28.3392
2001-02-16,28.9819
2001-02-20,28.731
2001-02-21,28.6936
2001-02-22,28.8746
2001-02-23,28.6984
2001-02-26,28.9751
2001-02-27,28.9455
2001-02-28,28.8166
2001-03-01,28.2388
2001-03-02,27.9278
2001-03-05,28.0665
2001-03-06,27.6
2001-03-07,26.8618
2001-03-08,26.8963
2001-03-09,27.1866
2001-03-12,25.8342
2001-03-13,25.5537
2001-03-14,24.975
2001-03-15,24.6865
2001-03-16,23.9257
2001-03-19,24.0822
2001-03-20,23.8342
2001-03-21,23.0389
2001-03-22,22.8421
2001-03-23,24.031
2001-03-26,24.8076
2001-03-27,25.597
2001-03-28,25.5655
2001-03-29,25.6049
2001-03-30,26.224
2001-04-02,24.9415
2001-04-03,24.9877
2001-04-04,25.4553
2001-04-05,26.1256
2001-04-06,26.3047
2001-04-09,26.8746
2001-04-10,26.2555
2001-04-11,25.6128
2001-04-12,26.0586
2001-04-16,26.1925
2001-04-17,27.1571
2001-04-18,26.1925
2001-04-19,25.4858
2001-04-20,26.099
2001-04-23,26.2555
2001-04-24,25.9465
2001-04-25,26.1994
2001-04-26,27.2161
2001-04-27,27.6118
2001-04-30,27.726
2001-05-01,27.9337
2001-05-02,27.6551
2001-05-03,27.0528
2001-05-04,27.8294
2001-05-07,28.0272
2001-05-08,28.1768
2001-05-09,28.4603
2001-05-10,28.0065
2001-05-11,27.5331
2001-05-14,27.7339
2001-05-15,27.5134
2001-05-16,28.6453
2001-05-17,28.7368
2001-05-18,28.79
2001-05-21,28.7368
2001-05-22,28.2703
2001-05-23,27.9602
2001-05-24,27.5547
2001-05-25,26.8746
2001-05-29,27.6335
2001-05-30,27.7339
2001-05-31,27.5331
2001-06-01,27.479
2001-06-04,27.908
2001-06-05,27.5715
2001-06-06,27.5094
2001-06-07,28.0863
2001-06-08,27.9337
2001-06-11,27.6787
2001-06-12,27.5597
2001-06-13,27.3884
2001-06-14,27.7634
2001-06-15,27.3717
2001-06-18,27.7437
2001-06-19,28.2477
2001-06-20,28.5675
2001-06-21,28.8038
2001-06-22,27.4682
2001-06-25,26.977
2001-06-26,27.101
2001-06-27,26.6836
2001-06-28,27.0596
2001-06-29,25.7122
2001-07-02,26.2555
2001-07-03,25.9583
2001-07-05,25.5281
2001-07-06,25.7122
2001-07-09,26.4149
2001-07-10,26.1994
2001-07-11,24.9415
2001-07-12,24.1373
2001-07-13,24.6728
2001-07-16,24.3106
2001-07-17,24.7722
2001-07-18,26.3303
2001-07-19,26.4021
2001-07-20,26.5912
2001-07-23,25.7308
2001-07-24,25.5901
2001-07-25,25.7436
2001-07-26,25.6718
2001-07-27,25.5773
2001-07-30,25.7436
2001-07-31,26.4622
2001-08-01,26.4071
2001-08-02,26.1492
2001-08-03,26.1492
2001-08-06,25.8963
2001-08-07,25.848
2001-08-08,25.7436
2001-08-09,26.157
2001-08-10,26.3893
2001-08-13,26.2752
2001-08-14,26.3677
2001-08-15,26.5272
2001-08-16,26.5124
2001-08-17,26.8746
2001-08-20,26.6571
2001-08-21,26.157
2001-08-22,26.1856
2001-08-23,26.1856
2001-08-24,26.605
2001-08-27,26.3609
2001-08-28,25.8411
2001-08-29,25.4917
2001-08-30,24.6501
2001-08-31,24.6581
2001-09-04,24.843
2001-09-05,25.3214
2001-09-06,24.7505
2001-09-07,23.8145
2001-09-10,24.5743
2001-09-17,24.5478
2001-09-18,24.3352
2001-09-19,23.8273
2001-09-20,23.5192
2001-09-21,23.0438
2001-09-24,23.1895
2001-09-25,23.8037
2001-09-26,24.8126
2001-09-27,25.5842
2001-09-28,25.8175
2001-10-01,26.4543
2001-10-02,26.7112
2001-10-03,26.5538
2001-10-04,26.4021
2001-10-05,26.9031
2001-10-08,26.3963
2001-10-09,26.224
2001-10-10,26.8746
2001-10-11,25.9149
2001-10-12,26.3047
2001-10-15,26.6344
2001-10-16,26.4543
2001-10-17,26.8107
2001-10-18,26.9484
2001-10-19,27.2506
2001-10-22,27.6787
2001-10-23,27.4554
2001-10-24,27.6512
2001-10-25,27.6837
2001-10-26,27.4868
2001-10-29,27.4022
2001-10-30,27.3215
2001-10-31,26.977
2001-11-01,27.5134
2001-11-02,27.164
2001-11-05,27.0065
2001-11-06,27.2359
2001-11-07,27.1256
2001-11-08,27.2299
2001-11-09,27.1207
2001-11-12,27.0734
2001-11-13,27.409
2001-11-14,27.349
2001-11-15,27.5272
2001-11-16,27.5793
2001-11-19,27.8697
2001-11-20,27.8697
2001-11-21,28.1591
2001-11-23,28.1719
2001-11-26,28.3314
2001-11-27,28.1413
2001-11-28,27.8628
2001-11-29,28.0617
2001-11-30,27.9484
2001-12-03,28.1965
2001-12-04,28.0341
2001-12-05,28.0911
2001-12-06,27.9602
2001-12-07,27.8176
2001-12-10,26.6758
2001-12-11,26.038
2001-12-12,25.9661
2001-12-13,25.4917
2001-12-14,25.4553
2001-12-17,26.0291
2001-12-18,26.2299
2001-12-19,26.5272
2001-12-20,26.7201
2001-12-21,26.4622
2001-12-24,26.3106
2001-12-26,26.2171
2001-12-27,26.038
2001-12-28,26.0734
2001-12-31,25.719
2002-01-02,25.7506
2002-01-03,25.6197
2002-01-04,25.4287
2002-01-07,25.6197
2002-01-08,25.5537
2002-01-09,25.848
2002-01-10,26.4681
2002-01-11,26.2063
2002-01-14,26.1492
2002-01-15,26.0793
2002-01-16,25.9583
2002-01-17,25.9021
2002-01-18,25.8815
2002-01-22,26.3303
2002-01-23,26.977
2002-01-24,26.7831
2002-01-25,26.915
2002-01-28,26.8293
2002-01-29,26.4474
2002-01-30,26.6187
2002-01-31,26.8963
2002-02-01,27.2073
2002-02-04,26.5606
2002-02-05,27.101
2002-02-06,26.6452
2002-02-07,25.8559
2002-02-08,26.2693
2002-02-11,26.4021
2002-02-12,26.5774
2002-02-13,26.605
2002-02-14,26.4149
2002-02-15,26.6098
2002-02-19,26.2142
2002-02-20,26.5124
2002-02-21,26.2831
2002-02-22,26.6098
2002-02-25,26.4297
2002-02-26,26.5606
2002-02-27,26.7043
2002-02-28,26.5193
2002-03-01,26.9612
2002-03-04,27.1207
2002-03-05,26.2831
2002-03-06,26.2417
2002-03-07,25.8815
2002-03-08,25.9021
2002-03-11,25.9287
2002-03-12,25.8037
2002-03-13,25.9287
2002-03-14,25.8618
2002-03-15,26.7831
2002-03-18,26.3225
2002-03-19,26.3677
2002-03-20,25.9465
2002-03-21,25.9947
2002-03-22,26.224
2002-03-25,26.0291
2002-03-26,25.8559
2002-03-27,25.8411
2002-03-28,25.7308
2002-04-01,25.9661
2002-04-02,25.8342
2002-04-03,25.8963
2002-04-04,25.2506
2002-04-05,24.6079
2002-04-08,24.907
2002-04-09,25.0537
2002-04-10,25.4671
2002-04-11,25.1846
2002-04-12,25.4346
2002-04-15,25.2506
2002-04-16,25.8293
2002-04-17,24.5094
2002-04-18,24.7427
2002-04-19,24.473
2002-04-22,24.0242
2002-04-23,23.7623
2002-04-24,23.6255
2002-04-25,24.3234
2002-04-26,23.8037
2002-04-29,23.4808
2002-04-30,23.533
2002-05-01,24.2495
2002-05-02,24.1963
2002-05-03,23.7968
2002-05-06,23.6629
2002-05-07,23.1432
2002-05-08,24.0665
2002-05-09,23.6294
2002-05-10,23.4464
2002-05-13,23.9336
2002-05-14,24.1963
2002-05-15,23.7101
2002-05-16,23.2692
2002-05-17,24.096
2002-05-20,23.6698
2002-05-21,23.3213
2002-05-22,23.3213
2002-05-23,23.5192
2002-05-24,23.0606
2002-05-28,22.6048
2002-05-29,22.7958
2002-05-30,22.5231
2002-05-31,22.4799
2002-06-03,21.717
2002-06-04,22.4681
2002-06-05,22.7741
2002-06-06,22.0339
2002-06-07,22.4139
2002-06-10,22.968
2002-06-11,22.1698
2002-06-12,22.7505
2002-06-13,22.9601
2002-06-14,22.9601
2002-06-17,23.4178
2002-06-18,23.5261
2002-06-19,23.2239
2002-06-20,23.4405
2002-06-21,22.1127
2002-06-24,22.2614
2002-06-25,21.8164
2002-06-26,22.7367
2002-06-27,23.8765
2002-06-28,22.7367
2002-07-01,22.0261
2002-07-02,21.3066
2002-07-03,21.1166
2002-07-05,22.3381
2002-07-08,22.3529
2002-07-09,21.5054
2002-07-10,20.155
2002-07-11,21.1786
2002-07-12,20.9208
2002-07-15,18.6943
2002-07-16,18.5497
2002-07-17,19.0113
2002-07-18,18.1756
2002-07-19,17.4266
2002-07-22,16.8399
2002-07-23,16.9246
2002-07-24,18.1175
2002-07-25,18.2346
2002-07-26,19.1372
2002-07-29,20.0448
2002-07-30,20.2475
2002-07-31,21.0202
2002-08-01,20.47
2002-08-02,20.0762
2002-08-05,19.3301
2002-08-06,19.7819
2002-08-07,20.5772
2002-08-08,21.5447
2002-08-09,21.1235
2002-08-12,21.3489
2002-08-13,20.6511
2002-08-14,21.5901
2002-08-15,
2002-08-16,21.6058
2002-08-19,22.222
2002-08-20,21.9779
2002-08-21,22.3214
2002-08-22,22.782
2002-08-23,22.532
2002-08-26,22.5379
2002-08-27,21.6826
2002-08-28,21.5979
2002-08-29,21.3991
2002-08-30,21.5743
2002-09-03,20.4079
2002-09-04,21.0585
2002-09-05,20.8292
2002-09-06,20.0556
2002-09-09,19.9719
2002-09-10,20.1884
2002-09-11,20.1274
2002-09-12,19.5368
2002-09-13,19.4217
2002-09-16,
2002-09-17,19.2475
2002-09-18,19.2081
2002-09-19,18.9521
2002-09-20,18.7484
2002-09-23,18.6815
2002-09-24,18.2652
2002-09-25,19.1166
2002-09-26,19.7386
2002-09-27,18.6441
2002-09-30,18.9345
2002-10-01,19.901
2002-10-02,19.5624
2002-10-03,19.3351
2002-10-04,18.6244
2002-10-07,18.4551
2002-10-08,19.3715
2002-10-09,19.086
2002-10-10,19.5556
2002-10-11,19.6678
2002-10-14,20.1737
2002-10-15,20.7367
2002-10-16,20.8144
2002-10-17,21.3696
2002-10-18,21.8489
2002-10-21,20.9739
2002-10-22,20.4198
2002-10-23,20.2425
2002-10-24,19.9384
2002-10-25,20.8075
2002-10-28,20.59
2002-10-29,20.3882
2002-10-30,20.907
2002-10-31,20.7239
2002-11-01,20.967
2002-11-04,20.907
2002-11-05,21.281
2002-11-06,21.9463
2002-11-07,21.908
2002-11-08,22.0989
2002-11-11,21.6195
2002-11-12,21.9001
2002-11-13,21.3489
2002-11-14,21.6451
2002-11-15,21.6451
2002-11-18,21.5585
2002-11-19,21.6117
2002-11-20,21.6688
2002-11-21,21.6117
2002-11-22,21.1963
2002-11-25,20.7033
2002-11-26,20.8341
2002-11-27,20.7297
2002-11-29,20.6511
2002-12-02,20.4994
2002-12-03,20.4198
2002-12-04,20.2593
2002-12-05,20.1048
2002-12-06,20.3036
2002-12-09,20.4522
2002-12-10,20.7819
2002-12-11,20.7033
2002-12-12,20.3814
2002-12-13,19.9719
2002-12-16,20.3331
2002-12-17,19.9601
2002-12-18,19.8311
2002-12-19,19.7091
2002-12-20,19.965
2002-12-23,20.4079
2002-12-24,20.5526
2002-12-26,19.654
2002-12-27,19.5142
2002-12-30,20.1737
2002-12-31,20.0172
2003-01-02,20.6511
2003-01-03,20.8144
2003-01-06,20.9582
2003-01-07,20.7151
2003-01-08,20.2347
2003-01-09,20.3951
2003-01-10,20.1658
2003-01-13,20.2347
2003-01-14,20.3173
2003-01-15,20.0388
2003-01-16,19.7091
2003-01-17,19.7662
2003-01-21,20.0713
2003-01-22,20.2101
2003-01-23,20.4079
2003-01-24,19.9079
2003-01-27,19.6176
2003-01-28,19.7416
2003-01-29,20.1048
2003-01-30,19.5526
2003-01-31,19.9788
2003-02-03,20.025
2003-02-04,19.6382
2003-02-05,19.5319
2003-02-06,19.5988
2003-02-07,19.28
2003-02-10,19.4601
2003-02-11,19.2081
2003-02-12,18.9197
2003-02-13,18.8026
2003-02-14,18.7947
2003-02-18,19.3479
2003-02-19,19.1432
2003-02-20,18.8469
2003-02-21,19.0447
2003-02-24,18.8725
2003-02-25,18.8803
2003-02-26,19.0181
2003-02-27,19.3479
2003-02-28,19.6234
2003-03-03,19.3301
2003-03-04,18.8469
2003-03-05,19.2081
2003-03-06,19.341
2003-03-07,19.7317
2003-03-10,19.28
2003-03-11,19.086
2003-03-12,19.1894
2003-03-13,19.2662
2003-03-14,19.0526
2003-03-17,19.5438
2003-03-18,19.7524
2003-03-19,20.2593
2003-03-20,20.2661
2003-03-21,21.032
2003-03-24,20.3951
2003-03-25,21.0585
2003-03-26,20.8666
2003-03-27,20.9208
2003-03-28,20.9336
2003-03-31,20.5044
2003-04-01,20.9857
2003-04-02,21.3735
2003-04-03,21.2574
2003-04-04,21.5821
2003-04-07,21.3854
2003-04-08,21.281
2003-04-09,20.8597
2003-04-10,20.8882
2003-04-11,20.7367
2003-04-14,21.1353
2003-04-15,21.1963
2003-04-16,20.6383
2003-04-17,20.6383
2003-04-21,20.7947
2003-04-22,20.9384
2003-04-23,20.4994
2003-04-24,20.3951
2003-04-25,19.9866
2003-04-28,20.2032
2003-04-29,20.2661
2003-04-30,20.2347
2003-05-01,20.3951
2003-05-02,20.7613
2003-05-05,21.0004
2003-05-06,21.0851
2003-05-07,20.9582
2003-05-08,20.9926
2003-05-09,21.4847
2003-05-12,21.8774
2003-05-13,21.908
2003-05-14,21.8548
2003-05-15,22.0655
2003-05-16,22.1186
2003-05-19,20.9286
2003-05-20,20.47
2003-05-21,20.7297
2003-05-22,21.1649
2003-05-23,20.9788
2003-05-27,21.0369
2003-05-28,20.8942
2003-05-29,20.5841
2003-05-30,20.4138
2003-06-02,20.4079
2003-06-03,20.8548
2003-06-04,21.3214
2003-06-05,21.5517
2003-06-06,21.775
2003-06-09,21.8292
2003-06-10,21.9217
2003-06-11,21.9001
2003-06-12,22.0585
2003-06-13,21.7682
2003-06-16,22.7672
2003-06-17,23.8086
2003-06-18,23.7229
2003-06-19,23.4257
2003-06-20,23.408
2003-06-23,23.283
2003-06-24,23.2977
2003-06-25,23.2475
2003-06-26,23.6905
2003-06-27,23.034
2003-06-30,22.4749
2003-07-01,22.7239
2003-07-02,22.8037
2003-07-03,22.5231
2003-07-07,22.6383
2003-07-08,22.5812
2003-07-09,22.5163
2003-07-10,22.1501
2003-07-11,22.5054
2003-07-14,22.2692
2003-07-15,22.284
2003-07-16,21.9463
2003-07-17,21.5585
2003-07-18,21.9709
2003-07-21,21.4148
2003-07-22,21.342
2003-07-23,21.6688
2003-07-24,21.4218
2003-07-25,21.7436
2003-07-28,21.5703
2003-07-29,21.4345
2003-07-30,21.9709
2003-07-31,21.9523
2003-08-01,21.5054
2003-08-04,21.7613
2003-08-05,21.3854
2003-08-06,21.3558
2003-08-07,21.6757
2003-08-08,21.6963
2003-08-11,21.657
2003-08-12,21.6323
2003-08-13,20.7682
2003-08-14,20.5112
2003-08-15,20.6747
2003-08-18,20.7091
2003-08-19,20.5772
2003-08-20,20.2307
2003-08-21,19.6078
2003-08-22,19.4463
2003-08-25,19.654
2003-08-26,19.7465
2003-08-27,19.6835
2003-08-28,19.6176
2003-08-29,19.6924
2003-09-02,20.0448
2003-09-03,20.3223
2003-09-04,20.1372
2003-09-05,20.0762
2003-09-08,20.7091
2003-09-09,20.8479
2003-09-10,20.907
2003-09-11,20.9512
2003-09-12,20.9926
2003-09-15,20.967
2003-09-16,21.0517
2003-09-17,21.1285
2003-09-18,21.091
2003-09-19,20.6963
2003-09-22,20.4926
2003-09-23,20.7947
2003-09-24,20.3331
2003-09-25,20.09
2003-09-26,20.1116
2003-09-29,20.3272
2003-09-30,19.9936
2003-10-01,20.2661
2003-10-02,20.4306
2003-10-03,20.2534
2003-10-06,20.2347
2003-10-07,20.1658
2003-10-08,20.1737
2003-10-09,20.3745
2003-10-10,20.2347
2003-10-13,20.1806
2003-10-14,20.3223
2003-10-15,20.1372
2003-10-16,20.3223
2003-10-17,20.1116
2003-10-20,20.401
2003-10-21,20.7297
2003-10-22,20.1491
2003-10-23,20.4079
2003-10-24,20.2967
2003-10-27,20.3814
2003-10-28,20.7297
2003-10-29,20.5772
2003-10-30,20.3223
2003-10-31,20.7947
2003-11-03,20.8007
2003-11-04,20.6963
2003-11-05,20.8292
2003-11-06,20.967
2003-11-07,20.907
2003-11-10,20.7151
2003-11-11,20.9286
2003-11-12,21.3214
2003-11-13,22.0143
2003-11-14,22.4247
2003-11-17,22.4207
2003-11-18,22.4936
2003-11-19,22.6501
2003-11-20,22.1432
2003-11-21,21.8352
2003-11-24,22.3036
2003-11-25,22.2298
2003-11-26,22.2614
2003-11-28,22.0901
2003-12-01,22.4877
2003-12-02,22.3961
2003-12-03,22.3381
2003-12-04,22.6156
2003-12-05,22.5054
2003-12-08,22.659
2003-12-09,22.6314
2003-12-10,22.4385
2003-12-11,22.8223
2003-12-12,22.6383
2003-12-15,22.6648
2003-12-16,22.7672
2003-12-17,22.6048
2003-12-18,22.6648
2003-12-19,22.5517
2003-12-22,22.5753
2003-12-23,22.718
2003-12-24,22.8479
2003-12-26,22.8667
2003-12-29,23.034
2003-12-30,23.0792
2003-12-31,23.2475
2004-01-02,23.3942
2004-01-05,24.0172
2004-01-06,24.0034
2004-01-07,24.2092
2004-01-08,23.9888
2004-01-09,23.7299
2004-01-12,23.4326
2004-01-13,23.1265
2004-01-14,23.1304
2004-01-15,22.9129
2004-01-16,23.034
2004-01-20,22.7239
2004-01-21,23.4464
2004-01-22,23.7849
2004-01-23,23.7849
2004-01-26,24.2437
2004-01-27,23.8204
2004-01-28,23.593
2004-01-29,24.158
2004-01-30,24.1029
2004-02-02,24.6187
2004-02-03,24.8126
2004-02-04,25.1846
2004-02-05,25.2722
2004-02-06,25.5655
2004-02-09,25.0665
2004-02-10,25.0321
2004-02-11,25.1039
2004-02-12,24.8264
2004-02-13,24.5999
2004-02-17,24.843
2004-02-18,24.6187
2004-02-19,24.532
2004-02-20,24.5271
2004-02-23,24.3824
2004-02-24,24.4562
2004-02-25,24.5153
2004-02-26,24.4306
2004-02-27,24.1157
2004-03-01,24.282
2004-03-02,24.1157
2004-03-03,24.3234
2004-03-04,24.5931
2004-03-05,24.4562
2004-03-08,24.6865
2004-03-09,24.5419
2004-03-10,23.9336
2004-03-11,23.1895
2004-03-12,23.2239
2004-03-15,22.9966
2004-03-16,23.3095
2004-03-17,22.968
2004-03-18,22.8351
2004-03-19,22.3381
2004-03-22,22.1766
2004-03-23,22.4681
2004-03-24,22.4936
2004-03-25,22.5812
2004-03-26,22.5674
2004-03-29,23.0438
2004-03-30,23.1265
2004-03-31,23.0674
2004-04-01,23.4178
2004-04-02,23.6905
2004-04-05,23.7771
2004-04-06,23.5596
2004-04-07,23.473
2004-04-08,23.4257
2004-04-12,23.473
