Date,MRK.US
1999-08-18,42.7967
1999-08-19,43.2481
1999-08-20,44.6496
1999-08-23,46.2614
1999-08-24,45.5562
1999-08-25,46.553
1999-08-26,45.4352
1999-08-27,44.9829
1999-08-30,44.9829
1999-08-31,44.3659
1999-09-01,45.6712
1999-09-02,45.2616
1999-09-03,46.7504
1999-09-07,45.6335
1999-09-08,45.8845
1999-09-09,45.8845
1999-09-10,46.2971
1999-09-13,46.1741
1999-09-14,45.4709
1999-09-15,45.1386
1999-09-16,46.0452
1999-09-17,45.5502
1999-09-20,46.5084
1999-09-21,45.5909
1999-09-22,46.3348
1999-09-23,45.4709
1999-09-24,43.8105
1999-09-27,43.7321
1999-09-28,43.3572
1999-09-29,42.647
1999-09-30,42.9773
1999-10-01,45.1792
1999-10-04,45.9232
1999-10-05,46.5084
1999-10-06,47.8345
1999-10-07,47.0003
1999-10-08,48.9087
1999-10-11,49.8173
1999-10-12,49.0317
1999-10-13,48.0765
1999-10-14,48.4108
1999-10-15,46.5867
1999-10-18,47.8742
1999-10-19,49.6933
1999-10-20,50.1902
1999-10-21,52.1393
1999-10-22,52.8852
1999-10-25,52.0986
1999-10-26,51.4737
1999-10-27,51.6037
1999-10-28,52.6402
1999-10-29,52.7632
1999-11-01,52.7632
1999-11-02,51.7693
1999-11-03,52.4736
1999-11-04,52.8435
1999-11-05,53.3077
1999-11-08,52.3506
1999-11-09,51.7247
1999-11-10,51.438
1999-11-11,50.8984
1999-11-12,50.3589
1999-11-15,49.8649
1999-11-16,
1999-11-17,51.2347
1999-11-18,52.1809
1999-11-19,52.6402
1999-11-22,52.2167
1999-11-23,51.8477
1999-11-24,52.8435
1999-11-26,52.9715
1999-11-29,53.0538
1999-11-30,52.1809
1999-12-01,50.8469
1999-12-02,50.1684
1999-12-03,51.5035
1999-12-06,50.3658
1999-12-07,48.7153
1999-12-08,48.7877
1999-12-09,47.3862
1999-12-10,47.5489
1999-12-13,45.4282
1999-12-14,46.3854
1999-12-15,47.7195
1999-12-16,46.2207
1999-12-17,44.3054
1999-12-20,44.3481
1999-12-21,43.9721
1999-12-22,44.72
1999-12-23,46.4251
1999-12-27,46.926
1999-12-28,46.4251
1999-12-29,45.4282
1999-12-30,45.1386
1999-12-31,44.72
2000-01-03,45.0295
2000-01-04,43.4187
2000-01-05,45.1594
2000-01-06,45.4986
2000-01-07,49.8996
2000-01-10,48.4168
2000-01-11,48.5844
2000-01-12,49.5604
2000-01-13,49.7717
2000-01-14,49.3521
2000-01-18,47.1412
2000-01-19,47.6113
2000-01-20,48.5447
2000-01-21,48.2045
2000-01-24,46.7663
2000-01-25,47.1918
2000-01-26,48.4554
2000-01-27,49.3521
2000-01-28,50.826
2000-01-31,52.3506
2000-02-01,51.1256
2000-02-02,51.1613
2000-02-03,50.7467
2000-02-04,49.98
2000-02-07,50.1099
2000-02-08,50.1902
2000-02-09,47.529
2000-02-10,45.9162
2000-02-11,43.4187
2000-02-14,43.9721
2000-02-15,43.6746
2000-02-16,43.5942
2000-02-17,42.1133
2000-02-18,41.2643
2000-02-22,43.5942
2000-02-23,42.0251
2000-02-24,41.2643
2000-02-25,40.078
2000-02-28,40.9687
2000-02-29,40.9687
2000-03-01,40.1226
2000-03-02,39.6118
2000-03-03,38.4692
2000-03-06,37.7897
2000-03-07,36.0579
2000-03-08,38.0
2000-03-09,40.8864
2000-03-10,39.8201
2000-03-13,38.1299
2000-03-14,37.7897
2000-03-15,39.9947
2000-03-16,43.4673
2000-03-17,41.9834
2000-03-20,41.2256
2000-03-21,42.7412
2000-03-22,43.0804
2000-03-23,42.0637
2000-03-24,41.3079
2000-03-27,40.8864
2000-03-28,41.18
2000-03-29,42.7888
2000-03-30,42.8305
2000-03-31,41.5638
2000-04-03,44.6496
2000-04-04,45.2893
2000-04-05,45.6256
2000-04-06,43.8442
2000-04-07,43.8055
2000-04-10,44.3927
2000-04-11,45.0295
2000-04-12,43.378
2000-04-13,44.0158
2000-04-14,42.4903
2000-04-17,43.0804
2000-04-18,44.3123
2000-04-19,46.1295
2000-04-20,46.6423
2000-04-24,48.1192
2000-04-25,48.4961
2000-04-26,48.1192
2000-04-27,47.8196
2000-04-28,46.4647
2000-05-01,45.1991
2000-05-02,46.3031
2000-05-03,45.6663
2000-05-04,44.9491
2000-05-05,46.3031
2000-05-08,46.7236
2000-05-09,46.0878
2000-05-10,45.4986
2000-05-11,45.6256
2000-05-12,45.579
2000-05-15,46.553
2000-05-16,47.4814
2000-05-17,46.68
2000-05-18,46.7663
2000-05-19,48.4554
2000-05-22,48.3741
2000-05-23,49.3521
2000-05-24,49.8996
2000-05-25,49.9403
2000-05-26,49.85
2000-05-30,50.1486
2000-05-31,50.1099
2000-06-01,48.628
2000-06-02,46.3031
2000-06-05,46.4647
2000-06-06,46.7236
2000-06-07,47.3207
2000-06-08,46.553
2000-06-09,46.8912
2000-06-12,46.9299
2000-06-13,49.3045
2000-06-14,48.9643
2000-06-15,48.88
2000-06-16,47.656
2000-06-19,48.3741
2000-06-20,47.5677
2000-06-21,48.628
2000-06-22,47.8196
2000-06-23,48.752
2000-06-26,49.85
2000-06-27,49.85
2000-06-28,49.6893
2000-06-29,49.7717
2000-06-30,51.4608
2000-07-03,51.3369
2000-07-05,51.802
2000-07-06,50.6177
2000-07-07,49.9403
2000-07-10,50.2765
2000-07-11,50.1486
2000-07-12,49.2628
2000-07-13,46.4251
2000-07-14,45.1594
2000-07-17,45.2378
2000-07-18,44.5643
2000-07-19,43.8055
2000-07-20,42.9971
2000-07-21,42.7888
2000-07-24,46.68
2000-07-25,47.6113
2000-07-26,46.9815
2000-07-27,48.5844
2000-07-28,48.88
2000-07-31,48.1192
2000-08-01,49.73
2000-08-02,50.3658
2000-08-03,50.4878
2000-08-04,49.5604
2000-08-07,49.0555
2000-08-08,48.5844
2000-08-09,47.3564
2000-08-10,47.9962
2000-08-11,48.628
2000-08-14,48.9246
2000-08-15,49.1736
2000-08-16,49.4334
2000-08-17,49.6417
2000-08-18,48.3354
2000-08-21,48.2461
2000-08-22,48.6727
2000-08-23,48.4961
2000-08-24,48.6727
2000-08-25,48.9643
2000-08-28,48.6727
2000-08-29,47.778
2000-08-30,47.9962
2000-08-31,47.1412
2000-09-01,46.68
2000-09-05,45.2893
2000-09-06,44.5216
2000-09-07,45.3697
2000-09-08,45.5363
2000-09-11,45.8349
2000-09-12,45.6663
2000-09-13,46.0878
2000-09-14,45.579
2000-09-15,45.327
2000-09-18,45.2893
2000-09-19,46.0878
2000-09-20,45.7893
2000-09-21,47.3207
2000-09-22,49.3908
2000-09-25,48.752
2000-09-26,47.4011
2000-09-27,49.1736
2000-09-28,49.3521
2000-09-29,50.2378
2000-10-02,49.9403
2000-10-03,49.9403
2000-10-04,49.6417
2000-10-05,50.7854
2000-10-06,51.2942
2000-10-09,50.7854
2000-10-10,51.8417
2000-10-11,51.5908
2000-10-12,52.057
2000-10-13,51.3795
2000-10-16,51.8417
2000-10-17,52.7354
2000-10-18,52.7354
2000-10-19,52.3079
2000-10-20,55.226
2000-10-23,57.1781
2000-10-24,57.6413
2000-10-25,58.9109
2000-10-26,58.4933
2000-10-27,59.378
2000-10-30,59.8452
2000-10-31,60.6834
2000-11-01,60.5643
2000-11-02,60.1368
2000-11-03,59.2918
2000-11-06,60.733
2000-11-07,58.6113
2000-11-08,61.2815
2000-11-09,61.0236
2000-11-10,61.701
2000-11-13,60.3035
2000-11-14,61.4104
2000-11-15,61.7903
2000-11-16,60.8639
2000-11-17,59.7163
2000-11-20,60.9829
2000-11-21,62.0403
2000-11-22,61.2011
2000-11-24,60.3521
2000-11-27,61.7903
2000-11-28,62.4658
2000-11-29,63.9913
2000-11-30,62.5055
2000-12-01,61.1545
2000-12-04,61.9996
2000-12-05,60.733
2000-12-06,60.6467
2000-12-07,61.6624
2000-12-08,60.6467
2000-12-11,61.3618
2000-12-12,61.8786
2000-12-13,62.2962
2000-12-14,61.6177
2000-12-15,61.2011
2000-12-18,60.4761
2000-12-19,61.9589
2000-12-20,63.2315
2000-12-21,62.6374
2000-12-22,61.2815
2000-12-26,62.7623
2000-12-27,62.7623
2000-12-28,64.1609
2000-12-29,63.3932
2001-01-02,62.9736
2001-01-03,60.3521
2001-01-04,57.556
2001-01-05,56.4103
2001-01-08,56.5403
2001-01-09,56.8805
2001-01-10,56.333
2001-01-11,55.2707
2001-01-12,55.1487
2001-01-16,56.4103
2001-01-17,55.0207
2001-01-18,56.1217
2001-01-19,55.8231
2001-01-22,55.7349
2001-01-23,53.8721
2001-01-24,53.4506
2001-01-25,55.4452
2001-01-26,55.6962
2001-01-29,54.3799
2001-01-30,54.8491
2001-01-31,55.6545
2001-02-01,57.2187
2001-02-02,56.8805
2001-02-05,57.2187
2001-02-06,57.1364
2001-02-07,55.4452
2001-02-08,56.204
2001-02-09,56.0334
2001-02-12,56.204
2001-02-13,54.6775
2001-02-14,53.9138
2001-02-15,52.9011
2001-02-16,52.3506
2001-02-20,52.7354
2001-02-21,53.2859
2001-02-22,52.6075
2001-02-23,52.1809
2001-02-26,53.7035
2001-02-27,54.13
2001-02-28,54.2976
2001-03-01,54.0001
2001-03-02,54.252
2001-03-05,53.8354
2001-03-06,52.4369
2001-03-07,50.3658
2001-03-08,50.6584
2001-03-09,51.2516
2001-03-12,50.1902
2001-03-13,49.3908
2001-03-14,48.7153
2001-03-15,50.1486
2001-03-16,48.3741
2001-03-19,48.8016
2001-03-20,47.5677
2001-03-21,46.0174
2001-03-22,47.2037
2001-03-23,46.7087
2001-03-26,48.4039
2001-03-27,49.8411
2001-03-28,50.8905
2001-03-29,50.2438
2001-03-30,51.3954
2001-04-02,50.2765
2001-04-03,49.3045
2001-04-04,50.4342
2001-04-05,51.316
2001-04-06,51.7465
2001-04-09,52.8177
2001-04-10,53.0816
2001-04-11,52.2415
2001-04-12,53.8354
2001-04-16,53.5607
2001-04-17,54.7479
2001-04-18,53.6975
2001-04-19,53.0002
2001-04-20,49.8411
2001-04-23,50.2765
2001-04-24,49.7419
2001-04-25,50.6901
2001-04-26,50.6842
2001-04-27,51.2277
2001-04-30,51.444
2001-05-01,51.193
2001-05-02,50.7259
2001-05-03,50.9689
2001-05-04,51.7128
2001-05-07,52.0738
2001-05-08,51.7624
2001-05-09,52.3575
2001-05-10,51.814
2001-05-11,51.4251
2001-05-14,51.929
2001-05-15,51.3954
2001-05-16,52.8703
2001-05-17,53.2234
2001-05-18,52.4091
2001-05-21,52.4091
2001-05-22,50.8548
2001-05-23,50.1099
2001-05-24,49.0942
2001-05-25,49.1626
2001-05-29,50.3718
2001-05-30,49.6209
2001-05-31,49.4255
2001-06-01,50.2438
2001-06-04,50.3271
2001-06-05,51.0085
2001-06-06,50.0752
2001-06-07,50.6584
2001-06-08,50.2567
2001-06-11,48.9246
2001-06-12,49.1686
2001-06-13,49.5197
2001-06-14,50.0415
2001-06-15,49.9403
2001-06-18,50.2765
2001-06-19,50.5156
2001-06-20,50.5553
2001-06-21,50.4273
2001-06-22,45.9103
2001-06-25,45.7069
2001-06-26,44.841
2001-06-27,44.4492
2001-06-28,44.0158
2001-06-29,43.2768
2001-07-02,43.5754
2001-07-03,43.8105
2001-07-05,43.4306
2001-07-06,42.9584
2001-07-09,43.742
2001-07-10,43.1499
2001-07-11,42.2264
2001-07-12,41.3079
2001-07-13,41.6432
2001-07-16,42.647
2001-07-17,43.6617
2001-07-18,45.7407
2001-07-19,45.572
2001-07-20,44.9829
2001-07-23,44.4899
2001-07-24,43.9652
2001-07-25,44.0088
2001-07-26,43.8511
2001-07-27,44.109
2001-07-30,44.8618
2001-07-31,46.0313
2001-08-01,46.0382
2001-08-02,45.9043
2001-08-03,46.1205
2001-08-06,45.6524
2001-08-07,46.3725
2001-08-08,45.944
2001-08-09,45.9232
2001-08-10,46.7236
2001-08-13,47.164
2001-08-14,47.4011
2001-08-15,46.6572
2001-08-16,47.3931
2001-08-17,46.7415
2001-08-20,47.7929
2001-08-21,47.9079
2001-08-22,48.2273
2001-08-23,46.3923
2001-08-24,46.7345
2001-08-27,46.5203
2001-08-28,46.0521
2001-08-29,45.4629
2001-08-30,44.6853
2001-08-31,44.0802
2001-09-04,44.2181
2001-09-05,45.8428
2001-09-06,44.5216
2001-09-07,43.5407
2001-09-10,44.7557
2001-09-17,45.4709
2001-09-18,46.2554
2001-09-19,45.9509
2001-09-20,45.2675
2001-09-21,44.4899
2001-09-24,43.3284
2001-09-25,42.2859
2001-09-26,42.8969
2001-09-27,44.8331
2001-09-28,45.0979
2001-10-01,46.2614
2001-10-02,46.3437
2001-10-03,45.8141
2001-10-04,45.4352
2001-10-05,46.2207
2001-10-08,46.4508
2001-10-09,45.9995
2001-10-10,46.3774
2001-10-11,46.1662
2001-10-12,46.8297
2001-10-15,47.3654
2001-10-16,46.9299
2001-10-17,46.7583
2001-10-18,44.8916
2001-10-19,44.2717
2001-10-22,45.5443
2001-10-23,45.333
2001-10-24,45.3697
2001-10-25,45.0225
2001-10-26,44.5554
2001-10-29,44.1695
2001-10-30,43.8442
2001-10-31,43.2094
2001-11-01,43.4742
2001-11-02,44.0376
2001-11-05,44.2717
2001-11-06,44.3123
2001-11-07,43.8382
2001-11-08,44.1626
2001-11-09,43.7509
2001-11-12,43.5942
2001-11-13,43.7321
2001-11-14,43.9384
2001-11-15,44.2022
2001-11-16,43.9453
2001-11-19,43.7371
2001-11-20,43.4306
2001-11-21,44.4066
2001-11-23,44.6416
2001-11-26,45.4054
2001-11-27,45.091
2001-11-28,44.2528
2001-11-29,45.2675
2001-11-30,45.8775
2001-12-03,46.3854
2001-12-04,45.7932
2001-12-05,44.8539
2001-12-06,44.7934
2001-12-07,45.3697
2001-12-10,45.3618
2001-12-11,41.1016
2001-12-12,39.6257
2001-12-13,39.2329
2001-12-14,39.3371
2001-12-17,38.7132
2001-12-18,39.6118
2001-12-19,40.1752
2001-12-20,40.4599
2001-12-21,40.3795
2001-12-24,40.6503
2001-12-26,40.5928
2001-12-27,40.4787
2001-12-28,40.3032
2001-12-31,39.8132
2002-01-02,40.4668
2002-01-03,39.9709
2002-01-04,39.8776
2002-01-07,39.343
2002-01-08,39.7705
2002-01-09,39.8251
2002-01-10,39.9272
2002-01-11,39.9352
2002-01-14,39.8489
2002-01-15,39.713
2002-01-16,39.4075
2002-01-17,39.6812
2002-01-18,39.2746
2002-01-22,40.1484
2002-01-23,39.4442
2002-01-24,39.0167
2002-01-25,38.5693
2002-01-28,38.5991
2002-01-29,38.9512
2002-01-30,39.8409
2002-01-31,40.0711
2002-02-01,40.2446
2002-02-04,39.5751
2002-02-05,40.2218
2002-02-06,39.6971
2002-02-07,39.4987
2002-02-08,40.0522
2002-02-11,40.2585
2002-02-12,40.7793
2002-02-13,41.0193
2002-02-14,40.4212
2002-02-15,40.4976
2002-02-19,40.1226
2002-02-20,41.4815
2002-02-21,41.3139
2002-02-22,41.6432
2002-02-25,41.1988
2002-02-26,41.0709
2002-02-27,41.2256
2002-02-28,41.5291
2002-03-01,42.647
2002-03-04,42.6658
2002-03-05,41.8555
2002-03-06,42.4377
2002-03-07,42.7739
2002-03-08,42.3216
2002-03-11,42.4833
2002-03-12,42.9892
2002-03-13,43.5873
2002-03-14,42.9584
2002-03-15,40.4599
2002-03-18,39.8102
2002-03-19,39.5583
2002-03-20,39.3291
2002-03-21,39.3083
2002-03-22,39.4075
2002-03-25,38.9433
2002-03-26,38.8699
2002-03-27,38.8729
2002-03-28,38.9899
2002-04-01,39.0038
2002-04-02,38.8937
2002-04-03,38.7935
2002-04-04,37.7838
2002-04-05,37.4148
2002-04-08,36.6739
2002-04-09,36.289
2002-04-10,35.9845
2002-04-11,35.311
2002-04-12,36.5657
2002-04-15,36.9248
2002-04-16,37.2551
2002-04-17,37.2769
2002-04-18,38.3055
2002-04-19,38.5535
2002-04-22,38.2718
2002-04-23,37.5745
2002-04-24,37.1341
2002-04-25,37.1718
2002-04-26,36.8841
2002-04-29,37.018
2002-04-30,36.7978
2002-05-01,37.4455
2002-05-02,37.63
2002-05-03,37.5794
2002-05-06,37.8324
2002-05-07,37.6152
2002-05-08,38.3472
2002-05-09,37.756
2002-05-10,37.6548
2002-05-13,38.3551
2002-05-14,38.9363
2002-05-15,38.5277
2002-05-16,38.3253
2002-05-17,39.3609
2002-05-20,39.4075
2002-05-21,39.1377
2002-05-22,38.9512
2002-05-23,38.9363
2002-05-24,38.2519
2002-05-28,37.9464
2002-05-29,38.6844
2002-05-30,38.1855
2002-05-31,38.6636
2002-06-03,37.393
2002-06-04,37.0042
2002-06-05,37.2085
2002-06-06,36.0242
2002-06-07,35.673
2002-06-10,36.7671
2002-06-11,35.1285
2002-06-12,35.2039
2002-06-13,35.2336
2002-06-14,35.558
2002-06-17,36.1382
2002-06-18,35.8625
2002-06-19,35.5778
2002-06-20,35.3467
2002-06-21,33.843
2002-06-24,33.5177
2002-06-25,33.2112
2002-06-26,34.0801
2002-06-27,34.453
2002-06-28,34.2904
2002-07-01,33.0098
2002-07-02,31.772
2002-07-03,32.014
2002-07-05,33.0842
2002-07-08,32.377
2002-07-09,30.9805
2002-07-10,29.5025
2002-07-11,29.9836
2002-07-12,30.8446
2002-07-15,30.9438
2002-07-16,29.8031
2002-07-17,30.1334
2002-07-18,28.4393
2002-07-19,28.101
2002-07-22,27.0962
2002-07-23,26.4436
2002-07-24,28.8489
2002-07-25,30.1036
2002-07-26,31.1461
2002-07-29,32.8144
2002-07-30,32.8472
2002-07-31,33.5881
2002-08-01,32.4713
2002-08-02,32.4058
2002-08-05,30.8366
2002-08-06,31.7105
2002-08-07,33.1467
2002-08-08,34.096
2002-08-09,34.5463
2002-08-12,34.705
2002-08-13,33.6397
2002-08-14,34.5949
2002-08-15,34.2497
2002-08-16,33.8559
2002-08-19,34.7119
2002-08-20,34.2904
2002-08-21,35.1285
2002-08-22,36.4299
2002-08-23,35.5897
2002-08-26,35.6641
2002-08-27,34.9787
2002-08-28,34.2904
2002-08-29,34.3578
2002-08-30,34.21
2002-09-03,32.4137
2002-09-04,33.2707
2002-09-05,32.7083
2002-09-06,32.9097
2002-09-09,33.4522
2002-09-10,33.6119
2002-09-11,33.5673
2002-09-12,33.2479
2002-09-13,33.363
2002-09-16,33.0515
2002-09-17,32.0566
2002-09-18,31.8652
2002-09-19,30.6006
2002-09-20,30.9735
2002-09-23,30.6402
2002-09-24,31.0816
2002-09-25,32.2977
2002-09-26,33.0098
2002-09-27,31.3256
2002-09-30,30.9517
2002-10-01,31.406
2002-10-02,31.7928
2002-10-03,31.3445
2002-10-04,29.9687
2002-10-07,29.8844
2002-10-08,31.1461
2002-10-09,30.8991
2002-10-10,31.155
2002-10-11,32.0299
2002-10-14,33.5881
2002-10-15,34.453
2002-10-16,33.7924
2002-10-17,34.3638
2002-10-18,34.5542
2002-10-21,34.6365
2002-10-22,34.2963
2002-10-23,34.7774
2002-10-24,34.1892
2002-10-25,35.8258
2002-10-28,36.7215
2002-10-29,36.1938
2002-10-30,36.7294
2002-10-31,36.7294
2002-11-01,36.6074
2002-11-04,36.3465
2002-11-05,36.7026
2002-11-06,37.9197
2002-11-07,37.5279
2002-11-08,37.8661
2002-11-11,37.263
2002-11-12,37.1172
2002-11-13,35.7534
2002-11-14,36.5241
2002-11-15,37.4932
2002-11-18,38.2996
2002-11-19,39.0117
2002-11-20,38.9205
2002-11-21,39.8251
2002-11-22,39.9709
2002-11-25,40.8378
2002-11-26,39.6971
2002-11-27,40.563
2002-11-29,40.2298
2002-12-02,40.5928
2002-12-03,39.8251
2002-12-04,39.8409
2002-12-05,40.1078
2002-12-06,39.6604
2002-12-09,39.7834
2002-12-10,39.9481
2002-12-11,39.5364
2002-12-12,38.7072
2002-12-13,38.8262
2002-12-16,39.6118
2002-12-17,39.4769
2002-12-18,38.5029
2002-12-19,38.1101
2002-12-20,38.1627
2002-12-23,38.361
2002-12-24,38.5475
2002-12-26,38.5535
2002-12-27,37.9197
2002-12-30,38.4692
2002-12-31,38.3313
2003-01-02,39.4442
2003-01-03,39.9421
2003-01-06,40.5472
2003-01-07,40.0294
2003-01-08,39.9352
2003-01-09,40.4787
2003-01-10,40.4976
2003-01-13,40.4936
2003-01-14,40.4976
2003-01-15,40.1484
2003-01-16,39.8489
2003-01-17,39.5057
2003-01-21,38.4067
2003-01-22,37.6628
2003-01-23,37.4773
2003-01-24,36.2622
2003-01-27,35.0521
2003-01-28,36.8395
2003-01-29,37.508
2003-01-30,36.9119
2003-01-31,37.508
2003-02-03,37.8274
2003-02-04,37.142
2003-02-05,37.0121
2003-02-06,36.8435
2003-02-07,36.2692
2003-02-10,36.8395
2003-02-11,36.5707
2003-02-12,36.1263
2003-02-13,35.6195
2003-02-14,36.5052
2003-02-18,37.1767
2003-02-19,36.8097
2003-02-20,36.1462
2003-02-21,36.4358
2003-02-24,35.5213
2003-02-25,35.7197
2003-02-26,35.2803
2003-02-27,35.7534
2003-02-28,35.7197
2003-03-03,35.5411
2003-03-04,34.95
2003-03-05,35.1235
2003-03-06,35.1801
2003-03-07,35.4558
2003-03-10,34.6633
2003-03-11,34.3796
2003-03-12,34.7119
2003-03-13,34.6107
2003-03-14,34.4005
2003-03-17,35.3467
2003-03-18,35.9032
2003-03-19,36.8762
2003-03-20,37.2343
2003-03-21,38.2599
2003-03-24,37.0042
2003-03-25,37.5794
2003-03-26,36.8841
2003-03-27,37.2918
2003-03-28,37.4773
2003-03-31,37.0914
2003-04-01,37.6489
2003-04-02,38.4404
2003-04-03,37.9931
2003-04-04,38.734
2003-04-07,38.486
2003-04-08,38.3997
2003-04-09,37.6816
2003-04-10,37.7243
2003-04-11,37.5279
2003-04-14,38.3739
2003-04-15,38.5475
2003-04-16,37.9931
2003-04-17,37.8463
2003-04-21,38.5693
2003-04-22,39.8776
2003-04-23,39.3688
2003-04-24,39.4769
2003-04-25,38.4265
2003-04-28,38.734
2003-04-29,38.8421
2003-04-30,39.3956
2003-05-01,39.6118
2003-05-02,40.1484
2003-05-05,39.9233
2003-05-06,39.8866
2003-05-07,39.6455
2003-05-08,39.4075
2003-05-09,39.4303
2003-05-12,39.9481
2003-05-13,40.1752
2003-05-14,40.3716
2003-05-15,40.3101
2003-05-16,40.2585
2003-05-19,38.361
2003-05-20,37.2343
2003-05-21,37.5011
2003-05-22,37.6152
2003-05-23,37.5477
2003-05-27,38.1488
2003-05-28,37.7431
2003-05-29,37.0795
2003-05-30,37.636
2003-06-02,37.7372
2003-06-03,38.123
2003-06-04,38.4979
2003-06-05,39.7834
2003-06-06,39.9947
2003-06-09,39.4769
2003-06-10,39.5811
2003-06-11,40.1752
2003-06-12,40.1554
2003-06-13,40.1078
2003-06-16,41.1711
2003-06-17,42.2324
2003-06-18,42.8245
2003-06-19,42.1848
2003-06-20,42.5845
2003-06-23,42.0568
2003-06-24,42.0846
2003-06-25,41.4289
2003-06-26,41.9834
2003-06-27,41.3218
2003-06-30,41.0004
2003-07-01,41.6253
2003-07-02,41.793
2003-07-03,41.4012
2003-07-07,41.909
2003-07-08,41.7543
2003-07-09,41.5638
2003-07-10,41.3337
2003-07-11,41.6055
2003-07-14,41.8128
2003-07-15,41.8951
2003-07-16,41.7989
2003-07-17,41.3079
2003-07-18,41.8267
2003-07-21,40.5065
2003-07-22,39.1456
2003-07-23,39.2012
2003-07-24,38.5922
2003-07-25,38.9512
2003-07-28,38.369
2003-07-29,37.508
2003-07-30,37.5556
2003-07-31,37.4336
2003-08-01,36.7145
2003-08-04,36.655
2003-08-05,36.2325
2003-08-06,36.7145
2003-08-07,37.8522
2003-08-08,37.6419
2003-08-11,37.27
2003-08-12,36.9248
2003-08-13,36.173
2003-08-14,36.1174
2003-08-15,36.2136
2003-08-18,36.2176
2003-08-19,36.3773
2003-08-20,35.2922
2003-08-21,34.7506
2003-08-22,34.0394
2003-08-25,34.0523
2003-08-26,34.0593
2003-08-27,34.0593
2003-08-28,33.6982
2003-08-29,34.0722
2003-09-02,34.583
2003-09-03,34.3181
2003-09-04,34.2636
2003-09-05,34.5354
2003-09-08,35.6195
2003-09-09,35.7464
2003-09-10,36.3614
2003-09-11,36.0926
2003-09-12,36.2245
2003-09-15,35.9488
2003-09-16,36.4239
2003-09-17,36.0311
2003-09-18,35.9418
2003-09-19,35.4062
2003-09-22,34.7982
2003-09-23,34.6752
2003-09-24,34.2963
2003-09-25,34.1098
2003-09-26,34.4193
2003-09-29,34.5354
2003-09-30,34.2785
2003-10-01,34.6415
2003-10-02,34.5354
2003-10-03,33.9313
2003-10-06,34.0146
2003-10-07,33.9254
2003-10-08,33.843
2003-10-09,33.1755
2003-10-10,33.5078
2003-10-13,33.6605
2003-10-14,33.6536
2003-10-15,33.1051
2003-10-16,33.24
2003-10-17,32.9295
2003-10-20,32.746
2003-10-21,33.117
2003-10-22,30.9606
2003-10-23,30.8098
2003-10-24,30.3308
2003-10-27,30.3893
2003-10-28,30.4171
2003-10-29,30.4171
2003-10-30,29.7535
2003-10-31,29.9618
2003-11-03,30.2613
2003-11-04,29.6533
2003-11-05,29.3855
2003-11-06,29.5214
2003-11-07,29.7466
2003-11-10,29.3855
2003-11-11,29.7029
2003-11-12,29.9618
2003-11-13,31.0132
2003-11-14,31.5409
2003-11-17,31.2026
2003-11-18,31.2502
2003-11-19,31.2502
2003-11-20,30.5807
2003-11-21,28.5821
2003-11-24,28.5017
2003-11-25,28.0465
2003-11-26,27.7777
2003-11-28,27.495
2003-12-01,28.4948
2003-12-02,28.7785
2003-12-03,29.5452
2003-12-04,29.3121
2003-12-05,29.1653
2003-12-08,29.5065
2003-12-09,29.4946
2003-12-10,29.2199
2003-12-11,29.5214
2003-12-12,29.5601
2003-12-15,29.5898
2003-12-16,29.8844
2003-12-17,29.8616
2003-12-18,30.2018
2003-12-19,30.0401
2003-12-22,29.938
2003-12-23,30.3159
2003-12-24,30.4319
2003-12-26,30.5391
2003-12-29,30.9378
2003-12-30,30.8098
2003-12-31,31.284
2004-01-02,31.8593
2004-01-05,32.504
2004-01-06,32.3473
2004-01-07,32.3869
2004-01-08,32.5566
2004-01-09,31.9148
2004-01-12,31.0816
2004-01-13,30.9239
2004-01-14,31.3445
2004-01-15,31.1025
2004-01-16,31.276
2004-01-20,31.1352
2004-01-21,31.3167
2004-01-22,31.2225
2004-01-23,30.9993
2004-01-26,31.9614
2004-01-27,32.0695
2004-01-28,32.4355
2004-01-29,32.6934
2004-01-30,32.2322
2004-02-02,32.5486
2004-02-03,32.8422
2004-02-04,33.1378
2004-02-05,33.0039
2004-02-06,33.0158
2004-02-09,32.619
2004-02-10,32.7738
2004-02-11,32.9216
2004-02-12,32.7143
2004-02-13,33.0981
2004-02-17,33.0842
2004-02-18,33.232
2004-02-19,33.0842
2004-02-20,32.7143
2004-02-23,32.868
2004-02-24,32.8422
2004-02-25,32.4266
2004-02-26,32.26
2004-02-27,32.5566
2004-03-01,32.8065
2004-03-02,32.3324
2004-03-03,31.9009
2004-03-04,32.3552
2004-03-05,32.5704
2004-03-08,32.2798
2004-03-09,32.014
2004-03-10,31.2502
2004-03-11,30.4647
2004-03-12,30.5748
2004-03-15,30.3685
2004-03-16,30.547
2004-03-17,30.058
2004-03-18,30.178
2004-03-19,29.6374
2004-03-22,29.5065
2004-03-23,29.7604
2004-03-24,29.1256
2004-03-25,29.5849
2004-03-26,29.7961
2004-03-29,30.178
2004-03-30,29.8616
2004-03-31,29.9261
2004-04-01,30.3308
2004-04-02,30.5093
2004-04-05,30.668
2004-04-06,30.5748
2004-04-07,30.3625
2004-04-08,30.2207
2004-04-12,30.3962
2004-04-13,30.186
2004-04-14,30.7692
2004-04-15,31.8117
2004-04-16,31.8801
2004-04-19,31.7869
2004-04-20,31.2919
2004-04-21,31.4863
2004-04-22,31.65
