Date,MMM.US
1999-08-20,33.7804
1999-08-23,34.6614
1999-08-24,34.5448
1999-08-25,34.7927
1999-08-26,34.5036
1999-08-27,34.2204
1999-08-30,33.2816
1999-08-31,33.1014
1999-09-01,33.165
1999-09-02,33.7364
1999-09-03,34.0696
1999-09-07,34.6154
1999-09-08,34.8564
1999-09-09,34.5036
1999-09-10,34.2204
1999-09-13,34.5036
1999-09-14,34.0048
1999-09-15,34.1988
1999-09-16,33.6511
1999-09-17,34.4164
1999-09-20,34.3958
1999-09-21,33.8236
1999-09-22,33.4962
1999-09-23,33.3669
1999-09-24,32.1625
1999-09-27,32.7123
1999-09-28,32.4653
1999-09-29,32.9514
1999-09-30,33.6511
1999-10-01,33.0563
1999-10-04,32.5614
1999-10-05,32.7349
1999-10-06,32.9279
1999-10-07,33.3669
1999-10-08,33.3669
1999-10-11,33.2816
1999-10-12,32.3575
1999-10-13,31.8137
1999-10-14,32.1841
1999-10-15,31.3071
1999-10-18,31.067
1999-10-19,31.4825
1999-10-20,31.6579
1999-10-21,31.8823
1999-10-22,32.4233
1999-10-25,32.5153
1999-10-26,33.5639
1999-10-27,34.1783
1999-10-28,33.9392
1999-10-29,33.3042
1999-11-01,32.9279
1999-11-02,33.2376
1999-11-03,33.1014
1999-11-04,33.1886
1999-11-05,33.5188
1999-11-08,33.2816
1999-11-09,32.9514
1999-11-10,33.1886
1999-11-11,32.9279
1999-11-12,33.5188
1999-11-15,34.1352
1999-11-16,
1999-11-17,35.7531
1999-11-18,36.2137
1999-11-19,36.0401
1999-11-22,34.8486
1999-11-23,34.0616
1999-11-24,33.8402
1999-11-26,33.6432
1999-11-29,33.4414
1999-11-30,33.6648
1999-12-01,33.267
1999-12-02,34.2371
1999-12-03,34.9887
1999-12-06,34.4517
1999-12-07,32.7593
1999-12-08,33.1082
1999-12-09,32.9994
1999-12-10,33.0896
1999-12-13,33.022
1999-12-14,33.1807
1999-12-15,33.5502
1999-12-16,32.9994
1999-12-17,33.5031
1999-12-20,32.9279
1999-12-21,32.4065
1999-12-22,32.5153
1999-12-23,32.7839
1999-12-27,33.022
1999-12-28,34.1254
1999-12-29,34.342
1999-12-30,33.947
1999-12-31,34.4742
2000-01-03,33.2532
2000-01-04,31.9205
2000-01-05,32.8475
2000-01-06,35.4943
2000-01-07,36.1881
2000-01-10,36.0069
2000-01-11,35.3973
2000-01-12,35.4943
2000-01-13,35.4943
2000-01-14,34.9946
2000-01-18,34.1988
2000-01-19,34.8162
2000-01-20,33.5031
2000-01-21,33.4355
2000-01-24,32.6682
2000-01-25,32.1901
2000-01-26,33.9314
2000-01-27,33.9078
2000-01-28,32.4879
2000-01-31,32.9847
2000-02-01,33.165
2000-02-02,32.5741
2000-02-03,32.3067
2000-02-04,31.3806
2000-02-07,30.8622
2000-02-08,30.8838
2000-02-09,30.8622
2000-02-10,30.2978
2000-02-11,29.2149
2000-02-14,29.1943
2000-02-15,31.4031
2000-02-16,31.1072
2000-02-17,31.5648
2000-02-18,30.8387
2000-02-22,31.7441
2000-02-23,32.7349
2000-02-24,32.2635
2000-02-25,30.4066
2000-02-28,30.6398
2000-02-29,31.2679
2000-03-01,30.5456
2000-03-02,30.5212
2000-03-03,31.7441
2000-03-06,30.9298
2000-03-07,29.3541
2000-03-08,29.2786
2000-03-09,28.6936
2000-03-10,28.8984
2000-03-13,28.0184
2000-03-14,28.0586
2000-03-15,29.258
2000-03-16,31.2248
2000-03-17,30.4584
2000-03-20,30.8387
2000-03-21,32.0607
2000-03-22,30.5016
2000-03-23,30.8387
2000-03-24,32.2125
2000-03-27,31.4247
2000-03-28,31.5178
2000-03-29,31.067
2000-03-30,31.5648
2000-03-31,31.4031
2000-04-03,32.5741
2000-04-04,32.9661
2000-04-05,32.3067
2000-04-06,33.0955
2000-04-07,32.4879
2000-04-10,32.8917
2000-04-11,33.8402
2000-04-12,33.5502
2000-04-13,33.5952
2000-04-14,32.1901
2000-04-17,31.8529
2000-04-18,31.8529
2000-04-19,32.0607
2000-04-20,32.7123
2000-04-24,34.5184
2000-04-25,33.2532
2000-04-26,31.5413
2000-04-27,30.9974
2000-04-28,30.7034
2000-05-01,30.8191
2000-05-02,30.8191
2000-05-03,30.4378
2000-05-04,30.2978
2000-05-05,30.723
2000-05-08,30.9494
2000-05-09,30.5016
2000-05-10,30.477
2000-05-11,30.477
2000-05-12,30.0968
2000-05-15,30.477
2000-05-16,31.9205
2000-05-17,31.4031
2000-05-18,31.067
2000-05-19,30.1596
2000-05-22,30.0468
2000-05-23,30.0234
2000-05-24,31.4707
2000-05-25,30.3212
2000-05-26,29.9792
2000-05-30,30.3624
2000-05-31,30.5878
2000-06-01,30.2978
2000-06-02,30.0968
2000-06-05,30.3624
2000-06-06,29.3746
2000-06-07,29.1718
2000-06-08,29.1718
2000-06-09,29.2355
2000-06-12,29.258
2000-06-13,29.2149
2000-06-14,30.0468
2000-06-15,30.8387
2000-06-16,30.139
2000-06-19,29.8009
2000-06-20,29.3217
2000-06-21,30.771
2000-06-22,30.7034
2000-06-23,30.139
2000-06-26,30.5016
2000-06-27,30.9034
2000-06-28,30.723
2000-06-29,30.5212
2000-06-30,29.6216
2000-07-03,30.0028
2000-07-05,31.5844
2000-07-06,30.8838
2000-07-07,30.723
2000-07-10,31.1072
2000-07-11,31.7441
2000-07-12,32.1459
2000-07-13,31.9705
2000-07-14,31.361
2000-07-17,31.1297
2000-07-18,31.4031
2000-07-19,30.8622
2000-07-20,30.8622
2000-07-21,30.8191
2000-07-24,31.7873
2000-07-25,31.5178
2000-07-26,31.605
2000-07-27,31.7657
2000-07-28,32.4653
2000-07-31,32.1459
2000-08-01,31.9019
2000-08-02,32.2125
2000-08-03,32.1057
2000-08-04,32.1263
2000-08-07,32.4233
2000-08-08,32.6025
2000-08-09,33.0063
2000-08-10,33.8676
2000-08-11,34.5184
2000-08-14,34.1352
2000-08-15,33.8676
2000-08-16,33.753
2000-08-17,33.996
2000-08-18,33.9548
2000-08-21,33.8892
2000-08-22,34.3576
2000-08-23,34.4517
2000-08-24,34.048
2000-08-25,34.3792
2000-08-28,34.1578
2000-08-29,33.9784
2000-08-30,33.5256
2000-08-31,33.3894
2000-09-01,33.2111
2000-09-05,33.1151
2000-09-06,33.7942
2000-09-07,32.8917
2000-09-08,32.2871
2000-09-11,31.9205
2000-09-12,31.605
2000-09-13,31.067
2000-09-14,30.5212
2000-09-15,30.5652
2000-09-18,29.8666
2000-09-19,30.1164
2000-09-20,29.3541
2000-09-21,31.0435
2000-09-22,31.6707
2000-09-25,32.3067
2000-09-26,32.2635
2000-09-27,32.2871
2000-09-28,32.8917
2000-09-29,32.7123
2000-10-02,32.9132
2000-10-03,33.753
2000-10-04,34.2959
2000-10-05,33.4786
2000-10-06,33.0955
2000-10-09,32.9367
2000-10-10,33.4355
2000-10-11,33.4786
2000-10-12,32.6261
2000-10-13,32.6682
2000-10-16,33.0955
2000-10-17,32.7123
2000-10-18,32.7123
2000-10-19,31.9451
2000-10-20,31.3071
2000-10-23,32.2429
2000-10-24,32.3281
2000-10-25,32.3497
2000-10-26,33.0955
2000-10-27,33.5717
2000-10-30,34.1126
2000-10-31,34.6996
2000-11-01,34.1578
2000-11-02,34.091
2000-11-03,34.0696
2000-11-06,34.9515
2000-11-07,34.7927
2000-11-08,34.9231
2000-11-09,34.9515
2000-11-10,34.1126
2000-11-13,34.048
2000-11-14,34.1126
2000-11-15,34.2478
2000-11-16,34.2282
2000-11-17,34.4742
2000-11-20,33.9784
2000-11-21,34.5605
2000-11-22,34.6154
2000-11-24,34.6154
2000-11-27,35.8521
2000-11-28,35.7177
2000-11-29,36.1647
2000-11-30,36.0803
2000-12-01,35.9833
2000-12-04,37.9256
2000-12-05,42.1236
2000-12-06,41.5838
2000-12-07,41.424
2000-12-08,42.2402
2000-12-11,41.6308
2000-12-12,41.1358
2000-12-13,41.1124
2000-12-14,40.0932
2000-12-15,40.5234
2000-12-18,41.4064
2000-12-19,41.0908
2000-12-20,40.7978
2000-12-21,40.6998
2000-12-22,40.7282
2000-12-26,41.5416
2000-12-27,43.0487
2000-12-28,44.0473
2000-12-29,43.5259
2001-01-02,43.0487
2001-01-03,42.5587
2001-01-04,42.985
2001-01-05,41.3818
2001-01-08,41.6308
2001-01-09,40.9752
2001-01-10,40.5714
2001-01-11,40.4989
2001-01-12,39.6199
2001-01-16,40.9977
2001-01-17,39.7345
2001-01-18,39.3749
2001-01-19,38.5635
2001-01-22,39.3259
2001-01-23,40.0932
2001-01-24,38.6919
2001-01-25,39.5503
2001-01-26,38.7654
2001-01-29,38.7654
2001-01-30,40.2314
2001-01-31,39.957
2001-02-01,40.2961
2001-02-02,39.2857
2001-02-05,39.6503
2001-02-06,40.3392
2001-02-07,40.4146
2001-02-08,40.4764
2001-02-09,39.9785
2001-02-12,40.6371
2001-02-13,41.2212
2001-02-14,40.0932
2001-02-15,41.4494
2001-02-16,40.9124
2001-02-20,41.1124
2001-02-21,40.1853
2001-02-22,39.8267
2001-02-23,39.8717
2001-02-26,40.2314
2001-02-27,40.8174
2001-02-28,40.7282
2001-03-01,39.5945
2001-03-02,40.2089
2001-03-05,40.5234
2001-03-06,40.5518
2001-03-07,40.7978
2001-03-08,42.3265
2001-03-09,42.06
2001-03-12,40.3941
2001-03-13,38.8947
2001-03-14,38.8291
2001-03-15,39.4631
2001-03-16,38.2852
2001-03-19,39.0035
2001-03-20,38.0138
2001-03-21,37.4396
2001-03-22,36.7791
2001-03-23,36.7555
2001-03-26,37.5806
2001-03-27,38.0784
2001-03-28,37.8698
2001-03-29,37.1328
2001-03-30,37.5306
2001-04-02,36.8624
2001-04-03,36.0921
2001-04-04,35.6227
2001-04-05,37.2916
2001-04-06,36.8447
2001-04-09,37.7728
2001-04-10,39.2191
2001-04-11,38.5822
2001-04-12,38.9163
2001-04-16,39.908
2001-04-17,39.3347
2001-04-18,41.9012
2001-04-19,42.0815
2001-04-20,40.6371
2001-04-23,42.009
2001-04-24,41.9443
2001-04-25,42.2756
2001-04-26,42.5666
2001-04-27,42.9772
2001-04-30,42.9919
2001-05-01,42.449
2001-05-02,42.103
2001-05-03,42.5372
2001-05-04,43.3467
2001-05-07,42.5881
2001-05-08,42.0306
2001-05-09,42.2402
2001-05-10,42.6381
2001-05-11,42.398
2001-05-14,42.7312
2001-05-15,42.6812
2001-05-16,45.2722
2001-05-17,44.6872
2001-05-18,44.453
2001-05-21,44.4667
2001-05-22,43.7063
2001-05-23,43.5779
2001-05-24,42.9772
2001-05-25,42.9047
2001-05-29,43.2585
2001-05-30,42.3941
2001-05-31,42.8311
2001-06-01,43.1349
2001-06-04,43.3467
2001-06-05,43.8875
2001-06-06,43.9247
2001-06-07,43.9973
2001-06-08,43.3877
2001-06-11,43.4701
2001-06-12,44.0973
2001-06-13,44.0541
2001-06-14,43.6191
2001-06-15,43.6631
2001-06-18,44.1531
2001-06-19,43.4759
2001-06-20,42.84
2001-06-21,42.0218
2001-06-22,42.1824
2001-06-25,41.7934
2001-06-26,41.5416
2001-06-27,41.2878
2001-06-28,41.8502
2001-06-29,41.2133
2001-07-02,42.3559
2001-07-03,42.204
2001-07-05,42.06
2001-07-06,41.3966
2001-07-09,41.4876
2001-07-10,40.3303
2001-07-11,40.3637
2001-07-12,41.0134
2001-07-13,40.544
2001-07-16,39.7561
2001-07-17,40.7674
2001-07-18,41.0908
2001-07-19,41.4181
2001-07-20,40.8174
2001-07-23,40.2089
2001-07-24,38.6713
2001-07-25,39.8629
2001-07-26,40.2627
2001-07-27,40.2706
2001-07-30,39.4631
2001-07-31,40.4146
2001-08-01,40.0932
2001-08-02,40.201
2001-08-03,40.3637
2001-08-06,39.5121
2001-08-07,40.0442
2001-08-08,39.0819
2001-08-09,38.8369
2001-08-10,39.6797
2001-08-13,39.9149
2001-08-14,39.4102
2001-08-15,39.6121
2001-08-16,39.3817
2001-08-17,39.2593
2001-08-20,39.2269
2001-08-21,38.9232
2001-08-22,39.6669
2001-08-23,39.1456
2001-08-24,39.957
2001-08-27,39.9335
2001-08-28,39.4817
2001-08-29,38.5635
2001-08-30,37.6384
2001-08-31,37.6022
2001-09-04,37.7658
2001-09-05,37.9256
2001-09-06,37.5306
2001-09-07,36.4037
2001-09-10,36.9163
2001-09-17,34.4821
2001-09-18,34.0048
2001-09-19,33.3973
2001-09-20,32.6261
2001-09-21,31.4178
2001-09-24,33.1151
2001-09-25,33.6432
2001-09-26,33.7304
2001-09-27,34.7927
2001-09-28,35.5433
2001-10-01,34.9887
2001-10-02,35.1181
2001-10-03,35.9765
2001-10-04,35.9921
2001-10-05,36.0265
2001-10-08,35.5649
2001-10-09,35.5571
2001-10-10,36.7879
2001-10-11,38.342
2001-10-12,37.7482
2001-10-15,38.2244
2001-10-16,38.3636
2001-10-17,37.2602
2001-10-18,37.1926
2001-10-19,36.9094
2001-10-22,38.7919
2001-10-23,38.4332
2001-10-24,38.542
2001-10-25,39.2671
2001-10-26,39.6729
2001-10-29,38.4842
2001-10-30,38.0569
2001-10-31,37.7042
2001-11-01,38.3891
2001-11-02,39.0819
2001-11-05,39.9149
2001-11-06,39.5121
2001-11-07,39.9001
2001-11-08,40.2383
2001-11-09,40.2902
2001-11-12,40.0775
2001-11-13,40.9664
2001-11-14,41.4876
2001-11-15,41.5258
2001-11-16,41.5416
2001-11-19,42.1618
2001-11-20,41.957
2001-11-21,41.6719
2001-11-23,42.3559
2001-11-26,42.2481
2001-11-27,41.9874
2001-11-28,41.3966
2001-11-29,41.6229
2001-11-30,41.3887
2001-12-03,41.1358
2001-12-04,42.06
2001-12-05,42.9331
2001-12-06,42.9253
2001-12-07,42.7312
2001-12-10,41.7532
2001-12-11,41.8424
2001-12-12,41.9012
2001-12-13,41.5552
2001-12-14,41.8277
2001-12-17,42.3696
2001-12-18,43.1653
2001-12-19,43.2721
2001-12-20,42.7939
2001-12-21,43.0575
2001-12-24,43.1349
2001-12-26,43.5779
2001-12-27,43.4025
2001-12-28,43.3173
2001-12-31,42.7008
2002-01-02,42.3128
2002-01-03,42.1756
2002-01-04,42.2981
2002-01-07,41.7934
2002-01-08,41.5622
2002-01-09,41.4181
2002-01-10,40.8909
2002-01-11,41.1055
2002-01-14,40.3705
2002-01-15,39.5503
2002-01-16,37.3758
2002-01-17,37.7522
2002-01-18,38.5763
2002-01-22,38.44
2002-01-23,38.8144
2002-01-24,39.5375
2002-01-25,40.1814
2002-01-28,39.9285
2002-01-29,39.2515
2002-01-30,39.6885
2002-01-31,40.0932
2002-02-01,40.9203
2002-02-04,39.5503
2002-02-05,39.2593
2002-02-06,39.6267
2002-02-07,39.5571
2002-02-08,40.1745
2002-02-11,41.1848
2002-02-12,41.2417
2002-02-13,41.8356
2002-02-14,42.2266
2002-02-15,41.7258
2002-02-19,41.178
2002-02-20,42.2981
2002-02-21,41.9012
2002-02-22,42.985
2002-02-25,43.5093
2002-02-26,43.0947
2002-02-27,42.985
2002-02-28,42.5999
2002-03-01,43.4633
2002-03-04,44.4353
2002-03-05,43.4025
2002-03-06,43.9169
2002-03-07,43.7572
2002-03-08,43.8875
2002-03-11,43.5259
2002-03-12,43.8151
2002-03-13,43.1653
2002-03-14,43.5631
2002-03-15,43.8493
2002-03-18,44.1394
2002-03-19,43.9561
2002-03-20,43.3093
2002-03-21,42.7312
2002-03-22,42.0452
2002-03-25,41.7934
2002-03-26,42.1384
2002-03-27,42.2481
2002-03-28,41.5494
2002-04-01,41.6308
2002-04-02,41.5416
2002-04-03,40.7909
2002-04-04,41.2212
2002-04-05,44.0473
2002-04-08,44.6588
2002-04-09,45.1232
2002-04-10,45.2026
2002-04-11,44.7322
2002-04-12,44.1463
2002-04-15,43.9101
2002-04-16,44.9439
2002-04-17,44.6176
2002-04-18,44.6734
2002-04-19,45.1174
2002-04-22,45.1576
2002-04-23,44.89
2002-04-24,45.334
2002-04-25,45.8582
2002-04-26,44.936
2002-04-29,44.2991
2002-04-30,45.4398
2002-05-01,45.5142
2002-05-02,45.9336
2002-05-03,45.8719
2002-05-06,44.8665
2002-05-07,44.8988
2002-05-08,45.576
2002-05-09,45.623
2002-05-10,45.8396
2002-05-13,46.4177
2002-05-14,46.9587
2002-05-15,46.7774
2002-05-16,46.747
2002-05-17,46.9871
2002-05-20,46.3217
2002-05-21,45.866
2002-05-22,46.0698
2002-05-23,46.4177
2002-05-24,46.2208
2002-05-28,45.7964
2002-05-29,45.1488
2002-05-30,45.186
2002-05-31,45.3084
2002-06-03,44.9576
2002-06-04,45.1782
2002-06-05,45.4172
2002-06-06,44.6313
2002-06-07,44.9518
2002-06-10,45.5142
2002-06-11,45.3252
2002-06-12,46.0777
2002-06-13,45.4398
2002-06-14,45.5338
2002-06-17,45.9111
2002-06-18,46.4177
2002-06-19,46.1473
2002-06-20,45.8092
2002-06-21,44.7891
2002-06-24,44.8332
2002-06-25,44.2893
2002-06-26,44.2178
2002-06-27,45.2192
2002-06-28,44.4265
2002-07-01,46.0179
2002-07-02,45.432
2002-07-03,45.5476
2002-07-05,46.9145
2002-07-08,46.6539
2002-07-09,46.2345
2002-07-10,44.7891
2002-07-11,43.8493
2002-07-12,43.6631
2002-07-15,42.9478
2002-07-16,41.864
2002-07-17,42.4284
2002-07-18,42.1384
2002-07-19,39.3259
2002-07-22,39.3749
2002-07-23,40.3705
2002-07-24,43.2437
2002-07-25,43.3329
2002-07-26,43.6563
2002-07-29,45.7504
2002-07-30,45.334
2002-07-31,45.4544
2002-08-01,44.1178
2002-08-02,43.3015
2002-08-05,42.153
2002-08-06,43.8209
2002-08-07,44.7195
2002-08-08,45.5848
2002-08-09,45.5682
2002-08-12,45.383
2002-08-13,44.7891
2002-08-14,45.7092
2002-08-15,45.8024
2002-08-16,45.724
2002-08-19,46.7049
2002-08-20,46.5618
2002-08-21,46.5255
2002-08-22,45.9611
2002-08-23,45.6172
2002-08-26,45.9699
2002-08-27,45.8318
2002-08-28,45.1418
2002-08-29,45.0292
2002-08-30,45.137
2002-09-03,43.3603
2002-09-04,43.5847
2002-09-05,43.6121
2002-09-06,44.2991
2002-09-09,44.8116
2002-09-10,45.2262
2002-09-11,44.7548
2002-09-12,44.1933
2002-09-13,43.2879
2002-09-16,43.0056
2002-09-17,42.1452
2002-09-18,42.7547
2002-09-19,42.3334
2002-09-20,43.1507
2002-09-23,42.4431
2002-09-24,40.8674
2002-09-25,40.9252
2002-09-26,41.813
2002-09-27,40.6626
2002-09-30,39.7277
2002-10-01,42.0022
2002-10-02,41.3504
2002-10-03,41.5494
2002-10-04,41.3574
2002-10-07,40.0521
2002-10-08,41.0966
2002-10-09,40.5714
2002-10-10,42.103
2002-10-11,43.5631
2002-10-14,43.6915
2002-10-15,45.2468
2002-10-16,44.5421
2002-10-17,45.1782
2002-10-18,45.2664
2002-10-21,46.5961
2002-10-22,46.5255
2002-10-23,46.7264
2002-10-24,45.4172
2002-10-25,46.1404
2002-10-28,45.2888
2002-10-29,45.426
2002-10-30,45.9964
2002-10-31,45.8533
2002-11-01,46.259
2002-11-04,46.3433
2002-11-05,46.5402
2002-11-06,47.1389
2002-11-07,46.452
2002-11-08,46.3433
2002-11-11,45.6416
2002-11-12,46.1698
2002-11-13,46.4785
2002-11-14,46.9587
2002-11-15,46.7774
2002-11-18,46.0552
2002-11-19,46.2433
2002-11-20,46.4951
2002-11-21,47.3134
2002-11-22,46.8646
2002-11-25,46.4736
2002-11-26,45.2948
2002-11-27,46.8273
2002-11-29,46.9077
2002-12-02,46.3638
2002-12-03,46.308
2002-12-04,46.2345
2002-12-05,45.477
2002-12-06,45.5476
2002-12-09,44.8116
2002-12-10,45.186
2002-12-11,45.0508
2002-12-12,44.6656
2002-12-13,43.9885
2002-12-16,44.6656
2002-12-17,43.8875
2002-12-18,43.6563
2002-12-19,43.4545
2002-12-20,44.841
2002-12-23,44.6313
2002-12-24,44.5902
2002-12-26,44.5176
2002-12-27,43.8277
2002-12-30,44.4138
2002-12-31,44.5353
2003-01-02,45.7876
2003-01-03,45.6172
2003-01-06,45.9464
2003-01-07,45.9023
2003-01-08,45.4044
2003-01-09,46.1306
2003-01-10,45.7376
2003-01-13,45.7092
2003-01-14,46.2286
2003-01-15,45.8778
2003-01-16,45.7504
2003-01-17,45.6289
2003-01-21,45.383
2003-01-22,46.0552
2003-01-23,46.5902
2003-01-24,45.6416
2003-01-27,45.1782
2003-01-28,45.4544
2003-01-29,45.7298
2003-01-30,44.7606
2003-01-31,44.992
2003-02-03,45.1488
2003-02-04,44.4667
2003-02-05,44.4814
2003-02-06,44.4353
2003-02-07,44.2413
2003-02-10,44.6734
2003-02-11,44.4598
2003-02-12,44.159
2003-02-13,44.2178
2003-02-14,45.186
2003-02-18,45.7376
2003-02-19,45.4692
2003-02-20,45.1036
2003-02-21,45.8258
2003-02-24,45.1576
2003-02-25,45.4044
2003-02-26,45.0792
2003-02-27,45.576
2003-02-28,45.2888
2003-03-03,45.0644
2003-03-04,44.6803
2003-03-05,45.186
2003-03-06,44.6039
2003-03-07,44.9704
2003-03-10,43.9503
2003-03-11,43.7111
2003-03-12,43.8748
2003-03-13,45.3084
2003-03-14,45.3546
2003-03-17,46.7774
2003-03-18,46.9509
2003-03-19,46.8646
2003-03-20,47.1841
2003-03-21,48.5374
2003-03-24,47.1683
2003-03-25,47.7867
2003-03-26,47.5897
2003-03-27,47.5584
2003-03-28,47.1439
2003-03-31,46.9743
2003-04-01,47.2595
2003-04-02,48.2796
2003-04-03,48.3531
2003-04-04,48.3952
2003-04-07,47.8837
2003-04-08,48.214
2003-04-09,47.5417
2003-04-10,47.9621
2003-04-11,48.0101
2003-04-14,48.1267
2003-04-15,48.2708
2003-04-16,46.5961
2003-04-17,46.9509
2003-04-21,46.8989
2003-04-22,46.8725
2003-04-23,46.162
2003-04-24,45.4114
2003-04-25,44.3932
2003-04-28,45.8024
2003-04-29,45.866
2003-04-30,45.526
2003-05-01,45.1174
2003-05-02,45.5682
2003-05-05,45.088
2003-05-06,44.3648
2003-05-07,43.8944
2003-05-08,44.4598
2003-05-09,44.3648
2003-05-12,44.9576
2003-05-13,44.6039
2003-05-14,44.4873
2003-05-15,45.4623
2003-05-16,45.3172
2003-05-19,44.7822
2003-05-20,45.0722
2003-05-21,44.5284
2003-05-22,45.0722
2003-05-23,44.6127
2003-05-27,45.5476
2003-05-28,45.1576
2003-05-29,44.5421
2003-05-30,45.6858
2003-06-02,45.1488
2003-06-03,45.576
2003-06-04,45.8719
2003-06-05,45.3908
2003-06-06,45.6564
2003-06-09,45.5926
2003-06-10,45.5926
2003-06-11,46.2208
2003-06-12,46.3638
2003-06-13,46.162
2003-06-16,47.1311
2003-06-17,46.9871
2003-06-18,47.5897
2003-06-19,47.4721
2003-06-20,47.2379
2003-06-23,46.8077
2003-06-24,46.9283
2003-06-25,46.7049
2003-06-26,47.0675
2003-06-27,46.4589
2003-06-30,46.5902
2003-07-01,46.5549
2003-07-02,46.9215
2003-07-03,46.3727
2003-07-07,46.9999
2003-07-08,46.8842
2003-07-09,46.7127
2003-07-10,46.5618
2003-07-11,46.6833
2003-07-14,46.5814
2003-07-15,46.2708
2003-07-16,46.0963
2003-07-17,45.9876
2003-07-18,47.0195
2003-07-21,49.2546
2003-07-22,49.724
2003-07-23,50.1248
2003-07-24,50.3385
2003-07-25,51.0745
2003-07-28,50.9255
2003-07-29,50.411
2003-07-30,50.3541
2003-07-31,50.6433
2003-08-01,50.215
2003-08-04,50.6139
2003-08-05,50.1905
2003-08-06,49.9279
2003-08-07,50.1591
2003-08-08,50.557
2003-08-11,51.2567
2003-08-12,52.0083
2003-08-13,52.1964
2003-08-14,51.3419
2003-08-15,51.5321
2003-08-18,52.1367
2003-08-19,52.1827
2003-08-20,51.9495
2003-08-21,52.268
2003-08-22,51.8397
2003-08-25,51.7927
2003-08-26,52.0661
2003-08-27,51.6389
2003-08-28,51.387
2003-08-29,51.4654
2003-09-02,50.6285
2003-09-03,51.5154
2003-09-04,50.5668
2003-09-05,50.0915
2003-09-08,49.8397
2003-09-09,49.6388
2003-09-10,49.3409
2003-09-11,50.1729
2003-09-12,49.9328
2003-09-15,50.0073
2003-09-16,50.8598
2003-09-17,50.6707
2003-09-18,51.2429
2003-09-19,51.2861
2003-09-22,51.3351
2003-09-23,51.5693
2003-09-24,50.9871
2003-09-25,51.1577
2003-09-26,51.8192
2003-09-29,50.7647
2003-09-30,49.8995
2003-10-01,51.2185
2003-10-02,51.4919
2003-10-03,52.7599
2003-10-06,52.6932
2003-10-07,52.954
2003-10-08,52.5218
2003-10-09,53.5625
2003-10-10,53.487
2003-10-13,53.8349
2003-10-14,53.9447
2003-10-15,53.24
2003-10-16,53.1626
2003-10-17,53.4948
2003-10-20,54.5287
2003-10-21,54.5434
2003-10-22,54.7747
2003-10-23,54.8551
2003-10-24,54.6717
2003-10-27,54.7179
2003-10-28,55.8065
2003-10-29,56.0368
2003-10-30,56.3935
2003-10-31,56.9786
2003-11-03,56.9208
2003-11-04,57.4322
2003-11-05,57.1932
2003-11-06,57.5048
2003-11-07,57.103
2003-11-10,56.953
2003-11-11,56.712
2003-11-12,57.0001
2003-11-13,57.54
2003-11-14,56.7316
2003-11-17,56.4876
2003-11-18,55.7762
2003-11-19,55.5175
2003-11-20,55.4831
2003-11-21,55.9947
2003-11-24,57.4764
2003-11-25,57.1932
2003-11-26,57.2716
2003-11-28,57.103
2003-12-01,58.9639
2003-12-02,58.4807
2003-12-03,58.5121
2003-12-04,58.7337
2003-12-05,58.3299
2003-12-08,59.203
2003-12-09,59.2539
2003-12-10,58.4719
2003-12-11,58.6855
2003-12-12,58.8551
2003-12-15,59.2393
2003-12-16,59.9488
2003-12-17,60.2936
2003-12-18,60.2731
2003-12-19,60.7326
2003-12-22,61.5901
2003-12-23,61.1237
2003-12-24,60.8581
2003-12-26,60.8356
2003-12-29,61.0462
2003-12-30,60.8856
2003-12-31,61.4284
2004-01-02,60.229
2004-01-05,61.3755
2004-01-06,61.1893
2004-01-07,60.1359
2004-01-08,59.7282
2004-01-09,59.5293
2004-01-12,60.083
2004-01-13,59.8713
2004-01-14,60.4681
2004-01-15,60.8983
2004-01-16,61.7509
2004-01-20,58.0927
2004-01-21,59.0589
2004-01-22,59.3196
2004-01-23,59.2118
2004-01-26,59.5773
2004-01-27,59.3118
2004-01-28,57.7929
2004-01-29,57.446
2004-01-30,57.1382
2004-02-02,56.3494
2004-02-03,57.0001
2004-02-04,57.398
2004-02-05,57.0696
2004-02-06,57.6547
2004-02-09,57.3538
2004-02-10,58.6945
2004-02-11,58.8061
2004-02-12,58.5043
2004-02-13,57.5616
2004-02-17,58.0241
2004-02-18,57.5449
2004-02-19,57.1442
2004-02-20,57.5763
2004-02-23,58.1133
2004-02-24,57.4195
2004-02-25,56.762
2004-02-26,56.4798
2004-02-27,56.3632
2004-03-01,56.9138
2004-03-02,56.5748
2004-03-03,57.0364
2004-03-04,56.9922
2004-03-05,56.8256
2004-03-08,56.1113
2004-03-09,56.2416
2004-03-10,54.9049
2004-03-11,54.4307
2004-03-12,55.0608
2004-03-15,54.0907
2004-03-16,56.9334
2004-03-17,57.4764
2004-03-18,57.7076
2004-03-19,57.6243
2004-03-22,57.5832
2004-03-23,57.5048
2004-03-24,57.3813
2004-03-25,58.5317
2004-03-26,57.7801
2004-03-29,58.373
2004-03-30,59.007
2004-03-31,59.1442
2004-04-01,58.5533
2004-04-02,59.0815
2004-04-05,59.7831
2004-04-06,59.84
2004-04-07,59.7831
2004-04-08,59.5509
2004-04-12,60.4084
2004-04-13,59.5225
2004-04-14,59.7155
2004-04-15,59.8527
2004-04-16,60.4868
2004-04-19,60.5092
2004-04-20,60.1046
2004-04-21,60.624
2004-04-22,62.8141
2004-04-23,63.503
2004-04-26,63.3913
