Date,JNJ.US
1999-08-11,32.4574
1999-08-12,33.2483
1999-08-13,34.2489
1999-08-16,34.3364
1999-08-17,34.5967
1999-08-18,33.8485
1999-08-19,33.7203
1999-08-20,34.8222
1999-08-23,35.6529
1999-08-24,36.3146
1999-08-25,37.2168
1999-08-26,36.7598
1999-08-27,35.9639
1999-08-30,36.0265
1999-08-31,35.9838
1999-09-01,35.7244
1999-09-02,35.1958
1999-09-03,35.6837
1999-09-07,35.8337
1999-09-08,35.3717
1999-09-09,35.481
1999-09-10,35.019
1999-09-13,34.9504
1999-09-14,34.4665
1999-09-15,34.2002
1999-09-16,33.6975
1999-09-17,33.8087
1999-09-20,33.9667
1999-09-21,33.0824
1999-09-22,32.8181
1999-09-23,32.0709
1999-09-24,31.6745
1999-09-27,32.3789
1999-09-28,32.2001
1999-09-29,32.2706
1999-09-30,32.3372
1999-10-01,33.0824
1999-10-04,33.2543
1999-10-05,33.147
1999-10-06,33.3517
1999-10-07,33.1689
1999-10-08,34.7527
1999-10-11,34.6235
1999-10-12,34.0522
1999-10-13,33.5425
1999-10-14,33.304
1999-10-15,32.836
1999-10-18,33.2543
1999-10-19,35.1064
1999-10-20,36.0782
1999-10-21,36.8899
1999-10-22,36.8691
1999-10-25,37.041
1999-10-26,37.0688
1999-10-27,36.7101
1999-10-28,36.6028
1999-10-29,36.8691
1999-11-01,36.9734
1999-11-02,36.0782
1999-11-03,36.6882
1999-11-04,37.0688
1999-11-05,37.1334
1999-11-08,36.7598
1999-11-09,36.4696
1999-11-10,36.2501
1999-11-11,36.5362
1999-11-12,36.6167
1999-11-15,36.5233
1999-11-16,
1999-11-17,37.2765
1999-11-18,36.8313
1999-11-19,37.1175
1999-11-22,37.1692
1999-11-23,36.725
1999-11-24,36.9655
1999-11-26,36.415
1999-11-29,37.0718
1999-11-30,36.6167
1999-12-01,36.1696
1999-12-02,35.318
1999-12-03,34.3165
1999-12-06,34.1645
1999-12-07,32.9513
1999-12-08,32.1921
1999-12-09,32.9115
1999-12-10,33.304
1999-12-13,32.8887
1999-12-14,33.2404
1999-12-15,33.4063
1999-12-16,33.3884
1999-12-17,33.4799
1999-12-20,32.4574
1999-12-21,32.1136
1999-12-22,32.3144
1999-12-23,33.7203
1999-12-27,34.4963
1999-12-28,33.6796
1999-12-29,32.6214
1999-12-30,32.996
1999-12-31,32.9115
2000-01-03,32.5399
2000-01-04,31.3515
2000-01-05,31.6596
2000-01-06,32.677
2000-01-07,34.0671
2000-01-10,33.1917
2000-01-11,33.304
2000-01-12,32.989
2000-01-13,32.9453
2000-01-14,33.0536
2000-01-18,32.2299
2000-01-19,32.3372
2000-01-20,32.4515
2000-01-21,31.7132
2000-01-24,29.5352
2000-01-25,30.0946
2000-01-26,29.4637
2000-01-27,28.4065
2000-01-28,29.8204
2000-01-31,30.3629
2000-02-01,29.9386
2000-02-02,30.1383
2000-02-03,29.3991
2000-02-04,28.9698
2000-02-07,28.7473
2000-02-08,28.9698
2000-02-09,28.2286
2000-02-10,27.5321
2000-02-11,27.4268
2000-02-14,27.4864
2000-02-15,28.2286
2000-02-16,28.2763
2000-02-17,28.0478
2000-02-18,27.4268
2000-02-22,27.8471
2000-02-23,26.9518
2000-02-24,26.1251
2000-02-25,25.4942
2000-02-28,25.7654
2000-02-29,25.4942
2000-03-01,25.989
2000-03-02,26.0963
2000-03-03,26.0297
2000-03-06,24.9745
2000-03-07,24.2591
2000-03-08,25.1563
2000-03-09,25.7356
2000-03-10,25.1106
2000-03-13,24.7947
2000-03-14,25.7654
2000-03-15,27.2449
2000-03-16,28.2763
2000-03-17,28.1859
2000-03-20,28.0984
2000-03-21,28.4283
2000-03-22,29.1268
2000-03-23,28.3449
2000-03-24,25.5856
2000-03-27,24.7082
2000-03-28,25.4942
2000-03-29,25.1752
2000-03-30,25.0679
2000-03-31,24.8911
2000-04-03,25.5856
2000-04-04,27.1724
2000-04-05,27.4456
2000-04-06,26.5265
2000-04-07,26.2334
2000-04-10,26.9061
2000-04-11,27.7099
2000-04-12,27.2668
2000-04-13,26.9925
2000-04-14,25.9701
2000-04-17,27.4456
2000-04-18,28.8615
2000-04-19,29.1268
2000-04-20,28.9013
2000-04-24,29.7121
2000-04-25,29.8641
2000-04-26,29.3037
2000-04-27,29.3991
2000-04-28,29.2202
2000-05-01,29.2868
2000-05-02,29.8204
2000-05-03,29.4855
2000-05-04,29.4219
2000-05-05,29.7598
2000-05-08,31.0793
2000-05-09,30.814
2000-05-10,30.2745
2000-05-11,30.4762
2000-05-12,30.2745
2000-05-15,30.5398
2000-05-16,30.9213
2000-05-17,30.8368
2000-05-18,31.3515
2000-05-19,31.5532
2000-05-22,30.8756
2000-05-23,30.9213
2000-05-24,31.9775
2000-05-25,31.752
2000-05-26,31.3307
2000-05-30,31.6178
2000-05-31,31.8175
2000-06-01,31.1737
2000-06-02,29.8641
2000-06-05,29.8641
2000-06-06,29.9187
2000-06-07,29.7598
2000-06-08,30.1592
2000-06-09,30.6133
2000-06-12,30.1383
2000-06-13,31.279
2000-06-14,31.9119
2000-06-15,32.2001
2000-06-16,31.8404
2000-06-19,32.0709
2000-06-20,31.4827
2000-06-21,31.9566
2000-06-22,31.4827
2000-06-23,31.9119
2000-06-26,33.9528
2000-06-27,34.8063
2000-06-28,34.8719
2000-06-29,35.0259
2000-06-30,36.2212
2000-07-03,35.9271
2000-07-05,35.9033
2000-07-06,35.4323
2000-07-07,35.4581
2000-07-10,35.6092
2000-07-11,35.6092
2000-07-12,34.851
2000-07-13,33.8634
2000-07-14,32.6283
2000-07-17,33.5266
2000-07-18,33.774
2000-07-19,33.1241
2000-07-20,32.6532
2000-07-21,32.7893
2000-07-24,33.5683
2000-07-25,33.2354
2000-07-26,32.0948
2000-07-27,32.6532
2000-07-28,33.304
2000-07-31,33.0755
2000-08-01,33.7034
2000-08-02,34.3085
2000-08-03,34.4665
2000-08-04,34.3294
2000-08-07,34.4268
2000-08-08,34.3532
2000-08-09,33.7034
2000-08-10,34.6235
2000-08-11,34.7815
2000-08-14,34.5818
2000-08-15,34.1515
2000-08-16,34.7815
2000-08-17,34.4665
2000-08-18,34.385
2000-08-21,34.6036
2000-08-22,34.851
2000-08-23,34.5818
2000-08-24,34.3294
2000-08-25,34.0442
2000-08-28,33.7948
2000-08-29,33.1689
2000-08-30,32.5399
2000-08-31,32.7893
2000-09-01,33.0337
2000-09-05,33.2543
2000-09-06,33.2543
2000-09-07,33.3278
2000-09-08,33.6855
2000-09-11,33.8882
2000-09-12,34.4665
2000-09-13,34.8063
2000-09-14,34.2261
2000-09-15,33.8882
2000-09-18,32.8539
2000-09-19,32.7376
2000-09-20,32.4703
2000-09-21,33.616
2000-09-22,34.2002
2000-09-25,34.1724
2000-09-26,33.7034
2000-09-27,33.9111
2000-09-28,33.304
2000-09-29,33.5067
2000-10-02,33.2354
2000-10-03,32.989
2000-10-04,32.2001
2000-10-05,33.1917
2000-10-06,32.9195
2000-10-09,32.5618
2000-10-10,33.7501
2000-10-11,34.2489
2000-10-12,34.6036
2000-10-13,34.1724
2000-10-16,34.5818
2000-10-17,34.6235
2000-10-18,33.616
2000-10-19,32.7148
2000-10-20,32.7664
2000-10-23,32.6532
2000-10-24,32.6959
2000-10-25,33.5067
2000-10-26,33.2136
2000-10-27,33.0755
2000-10-30,33.6657
2000-10-31,32.8539
2000-11-01,32.4515
2000-11-02,32.0481
2000-11-03,32.6959
2000-11-06,32.831
2000-11-07,32.8539
2000-11-08,33.3278
2000-11-09,33.3686
2000-11-10,33.6855
2000-11-13,33.1917
2000-11-14,33.7501
2000-11-15,33.8882
2000-11-16,33.5921
2000-11-17,34.0442
2000-11-20,34.4268
2000-11-21,34.9872
2000-11-22,34.5341
2000-11-24,34.0234
2000-11-27,34.851
2000-11-28,35.8407
2000-11-29,35.8794
2000-11-30,35.79
2000-12-01,34.9872
2000-12-04,35.638
2000-12-05,35.6092
2000-12-06,34.4059
2000-12-07,34.7418
2000-12-08,34.4904
2000-12-11,34.2261
2000-12-12,34.7159
2000-12-13,35.325
2000-12-14,35.5237
2000-12-15,35.2803
2000-12-18,35.2803
2000-12-19,35.5009
2000-12-20,36.0185
2000-12-21,36.1487
2000-12-22,36.3276
2000-12-26,36.6445
2000-12-27,36.8462
2000-12-28,37.4782
2000-12-29,37.5865
2001-01-02,36.5084
2001-01-03,35.3459
2001-01-04,34.5818
2001-01-05,35.0259
2001-01-08,34.9872
2001-01-09,35.2296
2001-01-10,34.3085
2001-01-11,33.0755
2001-01-12,33.8425
2001-01-16,33.7034
2001-01-17,32.8122
2001-01-18,33.6369
2001-01-19,33.6855
2001-01-22,33.7501
2001-01-23,33.1689
2001-01-24,32.4087
2001-01-25,32.831
2001-01-26,32.8976
2001-01-29,32.7893
2001-01-30,32.7893
2001-01-31,33.3278
2001-02-01,33.5921
2001-02-02,34.0442
2001-02-05,33.616
2001-02-06,33.4322
2001-02-07,33.9528
2001-02-08,33.8634
2001-02-09,33.9926
2001-02-12,35.1014
2001-02-13,34.6702
2001-02-14,34.2261
2001-02-15,33.8157
2001-02-16,33.929
2001-02-20,34.4665
2001-02-21,34.8063
2001-02-22,34.6464
2001-02-23,34.2887
2001-02-26,34.385
2001-02-27,34.4437
2001-02-28,34.9444
2001-03-01,35.5684
2001-03-02,35.5873
2001-03-05,35.3667
2001-03-06,34.7606
2001-03-07,34.0442
2001-03-08,35.1432
2001-03-09,34.7159
2001-03-12,34.0889
2001-03-13,33.7948
2001-03-14,33.4878
2001-03-15,33.5266
2001-03-16,33.0337
2001-03-19,33.0198
2001-03-20,32.5985
2001-03-21,31.3227
2001-03-22,31.5254
2001-03-23,31.6745
2001-03-26,30.655
2001-03-27,29.8959
2001-03-28,30.9799
2001-03-29,31.7351
2001-03-30,31.4082
2001-04-02,31.3515
2001-04-03,30.9213
2001-04-04,31.2065
2001-04-05,31.9119
2001-04-06,32.4574
2001-04-09,32.7585
2001-04-10,33.0476
2001-04-11,32.6154
2001-04-12,32.6611
2001-04-16,33.2483
2001-04-17,33.9161
2001-04-18,33.7352
2001-04-19,33.3427
2001-04-20,33.0755
2001-04-23,32.996
2001-04-24,33.2205
2001-04-25,33.7501
2001-04-26,34.3085
2001-04-27,34.2489
2001-04-30,34.6404
2001-05-01,34.7527
2001-05-02,35.0061
2001-05-03,34.7418
2001-05-04,35.1014
2001-05-07,35.2227
2001-05-08,35.173
2001-05-09,35.2803
2001-05-10,34.9117
2001-05-11,34.9196
2001-05-14,35.1144
2001-05-15,34.857
2001-05-16,35.8268
2001-05-17,36.1487
2001-05-18,36.264
2001-05-21,36.1328
2001-05-22,35.5476
2001-05-23,35.0945
2001-05-24,34.9931
2001-05-25,34.9196
2001-05-29,34.9872
2001-05-30,34.865
2001-05-31,34.8143
2001-06-01,35.1879
2001-06-04,35.9569
2001-06-05,36.6952
2001-06-06,37.0181
2001-06-07,37.0042
2001-06-08,36.6296
2001-06-11,36.4001
2001-06-12,36.5511
2001-06-13,36.415
2001-06-14,36.5581
2001-06-15,37.3689
2001-06-18,37.3619
2001-06-19,38.2611
2001-06-20,38.4976
2001-06-21,38.0723
2001-06-22,37.6183
2001-06-25,37.0549
2001-06-26,36.7022
2001-06-27,36.4071
2001-06-28,37.4831
2001-06-29,35.8725
2001-07-02,36.7598
2001-07-03,36.6505
2001-07-05,36.5581
2001-07-06,36.1984
2001-07-09,37.4305
2001-07-10,37.7027
2001-07-11,38.4102
2001-07-12,37.9452
2001-07-13,38.0932
2001-07-16,38.5831
2001-07-17,39.4306
2001-07-18,39.066
2001-07-19,38.9229
2001-07-20,39.1305
2001-07-23,38.4907
2001-07-24,37.8508
2001-07-25,37.8438
2001-07-26,38.1956
2001-07-27,38.0654
2001-07-30,38.0028
2001-07-31,38.8484
2001-08-01,38.6327
2001-08-02,38.1956
2001-08-03,38.4758
2001-08-06,38.3178
2001-08-07,38.7639
2001-08-08,38.5702
2001-08-09,38.6794
2001-08-10,39.5091
2001-08-13,39.998
2001-08-14,40.923
2001-08-15,40.932
2001-08-16,39.4157
2001-08-17,38.596
2001-08-20,39.3879
2001-08-21,38.9924
2001-08-22,39.3372
2001-08-23,39.2369
2001-08-24,39.209
2001-08-27,39.0282
2001-08-28,38.6844
2001-08-29,38.2611
2001-08-30,38.127
2001-08-31,37.8508
2001-09-04,40.3209
2001-09-05,40.3855
2001-09-06,40.8873
2001-09-07,40.0178
2001-09-10,39.9403
2001-09-17,40.0844
2001-09-18,39.1365
2001-09-19,38.4469
2001-09-20,37.5914
2001-09-21,37.512
2001-09-24,37.6322
2001-09-25,38.0157
2001-09-26,38.8702
2001-09-27,39.1226
2001-09-28,39.7824
2001-10-01,39.7963
2001-10-02,39.4883
2001-10-03,38.9696
2001-10-04,39.0988
2001-10-05,39.8489
2001-10-08,40.0457
2001-10-09,39.8122
2001-10-10,40.2414
2001-10-11,39.4505
2001-10-12,39.7446
2001-10-15,40.0139
2001-10-16,40.766
2001-10-17,41.4844
2001-10-18,41.707
2001-10-19,41.9494
2001-10-22,42.3439
2001-10-23,42.2614
2001-10-24,42.5545
2001-10-25,42.3439
2001-10-26,42.1313
2001-10-29,42.0528
2001-10-30,41.5411
2001-10-31,41.5848
2001-11-01,42.2763
2001-11-02,42.3499
2001-11-05,41.9951
2001-11-06,42.3677
2001-11-07,42.1859
2001-11-08,42.3677
2001-11-09,42.7672
2001-11-12,42.3836
2001-11-13,42.8338
2001-11-14,43.1358
2001-11-15,42.9768
2001-11-16,43.0285
2001-11-19,43.0146
2001-11-20,43.6445
2001-11-21,43.6972
2001-11-23,43.7817
2001-11-26,43.4448
2001-11-27,43.0951
2001-11-28,43.0802
2001-11-29,41.9951
2001-11-30,41.8282
2001-12-03,41.8729
2001-12-04,41.0959
2001-12-05,40.6408
2001-12-06,39.9791
2001-12-07,40.6786
2001-12-10,39.8668
2001-12-11,40.3159
2001-12-12,40.2494
2001-12-13,40.3795
2001-12-14,40.4312
2001-12-17,40.5345
2001-12-18,40.7809
2001-12-19,41.4367
2001-12-20,41.8729
2001-12-21,42.8785
2001-12-24,42.6966
2001-12-26,42.8497
2001-12-27,43.102
2001-12-28,42.9828
2001-12-31,42.4383
2002-01-02,42.1521
2002-01-03,42.1392
2002-01-04,41.7487
2002-01-07,41.556
2002-01-08,41.2827
2002-01-09,40.8684
2002-01-10,41.8491
2002-01-11,41.8133
2002-01-14,42.3111
2002-01-15,42.49
2002-01-16,42.3677
2002-01-17,42.9659
2002-01-18,42.8705
2002-01-22,42.4542
2002-01-23,42.2068
2002-01-24,41.6772
2002-01-25,41.398
2002-01-28,41.5132
2002-01-29,41.0611
2002-01-30,41.0751
2002-01-31,41.2996
2002-02-01,41.3622
2002-02-04,40.4391
2002-02-05,39.8569
2002-02-06,40.1262
2002-02-07,40.5663
2002-02-08,40.8475
2002-02-11,40.9677
2002-02-12,41.1466
2002-02-13,41.7149
2002-02-14,41.1466
2002-02-15,41.1019
2002-02-19,40.8743
2002-02-20,41.7338
2002-02-21,41.6514
2002-02-22,42.6539
2002-02-25,42.8705
2002-02-26,43.0951
2002-02-27,43.2511
2002-02-28,43.732
2002-03-01,44.5974
2002-03-04,44.4653
2002-03-05,44.0281
2002-03-06,44.8935
2002-03-07,45.6844
2002-03-08,45.7142
2002-03-11,45.8206
2002-03-12,45.7073
2002-03-13,45.8871
2002-03-14,46.2319
2002-03-15,46.3899
2002-03-18,46.4316
2002-03-19,47.0278
2002-03-20,46.3094
2002-03-21,46.531
2002-03-22,46.5668
2002-03-25,46.2091
2002-03-26,46.4684
2002-03-27,46.7784
2002-03-28,46.6413
2002-04-01,46.3949
2002-04-02,46.2816
2002-04-03,45.9726
2002-04-04,45.5851
2002-04-05,45.2771
2002-04-08,45.5135
2002-04-09,45.2423
2002-04-10,45.5573
2002-04-11,45.0237
2002-04-12,45.0038
2002-04-15,44.6342
2002-04-16,45.4281
2002-04-17,44.8935
2002-04-18,46.1663
2002-04-19,46.3094
2002-04-22,45.4817
2002-04-23,45.0952
2002-04-24,45.6765
2002-04-25,45.5294
2002-04-26,45.6765
2002-04-29,45.1747
2002-04-30,45.8593
2002-05-01,45.9199
2002-05-02,46.1027
2002-05-03,45.5503
2002-05-06,44.5974
2002-05-07,43.3862
2002-05-08,43.732
2002-05-09,44.0668
2002-05-10,44.4156
2002-05-13,44.4066
2002-05-14,43.8323
2002-05-15,43.259
2002-05-16,43.4806
2002-05-17,44.1433
2002-05-20,43.4101
2002-05-21,43.5482
2002-05-22,44.5199
2002-05-23,44.344
2002-05-24,44.0917
2002-05-28,43.9546
2002-05-29,44.0589
2002-05-30,44.0668
2002-05-31,44.0529
2002-06-03,43.1219
2002-06-04,42.6539
2002-06-05,42.8059
2002-06-06,42.1859
2002-06-07,41.8729
2002-06-10,42.3677
2002-06-11,41.2827
2002-06-12,41.1019
2002-06-13,41.2261
2002-06-14,40.8018
2002-06-17,41.2549
2002-06-18,40.5425
2002-06-19,40.4769
2002-06-20,39.524
2002-06-21,38.0584
2002-06-24,38.8702
2002-06-25,38.3029
2002-06-26,38.8762
2002-06-27,39.0729
2002-06-28,37.5278
2002-07-01,36.264
2002-07-02,37.0618
2002-07-03,38.0227
2002-07-05,39.2021
2002-07-08,38.4758
2002-07-09,37.7862
2002-07-10,36.1219
2002-07-11,36.6078
2002-07-12,36.264
2002-07-15,35.1879
2002-07-16,35.9778
2002-07-17,36.7946
2002-07-18,35.7115
2002-07-19,30.0559
2002-07-22,30.5398
2002-07-23,31.6536
2002-07-24,34.2539
2002-07-25,34.9733
2002-07-26,35.6231
2002-07-29,36.8085
2002-07-30,36.5809
2002-07-31,38.0584
2002-08-01,36.9227
2002-08-02,37.5199
2002-08-05,35.9778
2002-08-06,36.6793
2002-08-07,37.7107
2002-08-08,39.1872
2002-08-09,39.1445
2002-08-12,39.1951
2002-08-13,38.3237
2002-08-14,39.8569
2002-08-15,40.1917
2002-08-16,39.7257
2002-08-19,40.142
2002-08-20,39.4237
2002-08-21,39.4157
2002-08-22,40.3557
2002-08-23,39.367
2002-08-26,40.0069
2002-08-27,39.3154
2002-08-28,39.0362
2002-08-29,38.8921
2002-08-30,38.9994
2002-09-03,37.8329
2002-09-04,39.0203
2002-09-05,39.0799
2002-09-06,39.4386
2002-09-09,39.6373
2002-09-10,39.7744
2002-09-11,39.843
2002-09-12,38.755
2002-09-13,38.8762
2002-09-16,39.4237
2002-09-17,38.4827
2002-09-18,38.6715
2002-09-19,37.3142
2002-09-20,37.5577
2002-09-23,37.9521
2002-09-24,38.4976
2002-09-25,38.5264
2002-09-26,39.8787
2002-09-27,39.5667
2002-09-30,38.8345
2002-10-01,40.4312
2002-10-02,41.866
2002-10-03,41.6374
2002-10-04,40.8952
2002-10-07,40.7164
2002-10-08,42.0041
2002-10-09,40.3557
2002-10-10,40.7879
2002-10-11,40.7164
2002-10-14,41.5291
2002-10-15,42.7672
2002-10-16,42.2962
2002-10-17,43.2292
2002-10-18,42.6201
2002-10-21,43.883
2002-10-22,42.9599
2002-10-23,41.6116
2002-10-24,41.4427
2002-10-25,41.4755
2002-10-28,41.1257
2002-10-29,40.3924
2002-10-30,41.1466
2002-10-31,42.1859
2002-11-01,42.0717
2002-11-04,42.1611
2002-11-05,43.0066
2002-11-06,43.2789
2002-11-07,43.0066
2002-11-08,43.2789
2002-11-11,43.0891
2002-11-12,43.102
2002-11-13,43.0345
2002-11-14,43.418
2002-11-15,43.1924
2002-11-18,42.4244
2002-11-19,42.2237
2002-11-20,43.0891
2002-11-21,42.7125
2002-11-22,42.0448
2002-11-25,42.1094
2002-11-26,40.5077
2002-11-27,41.4616
2002-11-29,40.9469
2002-12-02,39.998
2002-12-03,40.0914
2002-12-04,40.7372
2002-12-05,40.1212
2002-12-06,39.6919
2002-12-09,39.8956
2002-12-10,40.1132
2002-12-11,40.3358
2002-12-12,39.533
2002-12-13,39.4306
2002-12-16,39.9105
2002-12-17,39.2587
2002-12-18,38.5612
2002-12-19,38.3545
2002-12-20,39.1504
2002-12-23,39.1365
2002-12-24,39.4237
2002-12-26,38.6794
2002-12-27,38.1399
2002-12-30,38.6198
2002-12-31,38.5702
2003-01-02,39.7307
2003-01-03,40.7939
2003-01-06,41.1834
2003-01-07,40.2563
2003-01-08,40.0178
2003-01-09,40.8237
2003-01-10,41.0751
2003-01-13,40.2414
2003-01-14,40.4719
2003-01-15,39.4962
2003-01-16,39.2647
2003-01-17,39.3452
2003-01-21,38.7699
2003-01-22,38.7748
2003-01-23,39.3531
2003-01-24,38.4976
2003-01-27,37.4702
2003-01-28,38.0863
2003-01-29,37.6252
2003-01-30,37.0112
2003-01-31,38.4976
2003-02-03,38.3029
2003-02-04,37.8856
2003-02-05,37.4146
2003-02-06,37.4305
2003-02-07,37.2238
2003-02-10,37.3689
2003-02-11,37.341
2003-02-12,35.9033
2003-02-13,36.8462
2003-02-14,37.1612
2003-02-18,38.1012
2003-02-19,37.7494
2003-02-20,37.2844
2003-02-21,38.4042
2003-02-24,37.6501
2003-02-25,37.8856
2003-02-26,37.2119
2003-02-27,37.9005
2003-02-28,37.665
2003-03-03,37.6501
2003-03-04,37.1175
2003-03-05,37.9213
2003-03-06,38.275
2003-03-07,39.7108
2003-03-10,38.8702
2003-03-11,39.1226
2003-03-12,39.2647
2003-03-13,39.843
2003-03-14,39.6313
2003-03-17,40.4928
2003-03-18,40.773
2003-03-19,41.1545
2003-03-20,41.2112
2003-03-21,42.1313
2003-03-24,40.7541
2003-03-25,40.9906
2003-03-26,40.6875
2003-03-27,40.9022
2003-03-28,41.2052
2003-03-31,41.556
2003-04-01,41.9494
2003-04-02,41.9435
2003-04-03,41.2609
2003-04-04,41.5341
2003-04-07,41.1694
2003-04-08,41.2907
2003-04-09,41.1168
2003-04-10,41.083
2003-04-11,41.2052
2003-04-14,41.4934
2003-04-15,40.1987
2003-04-16,39.057
2003-04-17,39.5041
2003-04-21,39.7526
2003-04-22,40.2772
2003-04-23,40.7879
2003-04-24,41.2907
2003-04-25,40.3626
2003-04-28,40.9399
2003-04-29,40.8535
2003-04-30,40.4719
2003-05-01,40.4471
2003-05-02,40.6726
2003-05-05,40.5425
2003-05-06,40.5882
2003-05-07,40.9399
2003-05-08,40.5276
2003-05-09,40.458
2003-05-12,40.3279
2003-05-13,39.8569
2003-05-14,39.7446
2003-05-15,39.8122
2003-05-16,40.2414
2003-05-19,39.2299
2003-05-20,38.7699
2003-05-21,38.3804
2003-05-22,38.3317
2003-05-23,38.127
2003-05-27,38.3615
2003-05-28,38.5344
2003-05-29,38.3386
2003-05-30,39.0282
2003-06-02,38.2144
2003-06-03,38.6715
2003-06-04,38.8215
2003-06-05,37.354
2003-06-06,37.8806
2003-06-09,37.8587
2003-06-10,37.8011
2003-06-11,38.0584
2003-06-12,38.2532
2003-06-13,37.7425
2003-06-16,38.5612
2003-06-17,39.3233
2003-06-18,39.4594
2003-06-19,39.0729
2003-06-20,39.0988
2003-06-23,38.3088
2003-06-24,37.7693
2003-06-25,37.6819
2003-06-26,37.5577
2003-06-27,37.0112
2003-06-30,37.1254
2003-07-01,37.6411
2003-07-02,37.9899
2003-07-03,38.0525
2003-07-07,38.0445
2003-07-08,37.6868
2003-07-09,37.2844
2003-07-10,36.8015
2003-07-11,37.2526
2003-07-14,38.4907
2003-07-15,37.7345
2003-07-16,37.7693
2003-07-17,37.5358
2003-07-18,37.8736
2003-07-21,36.8959
2003-07-22,37.1692
2003-07-23,37.5278
2003-07-24,37.1254
2003-07-25,37.505
2003-07-28,36.9525
2003-07-29,36.3564
2003-07-30,36.6714
2003-07-31,37.191
2003-08-01,36.2133
2003-08-04,36.3345
2003-08-05,35.7443
2003-08-06,36.0553
2003-08-07,37.199
2003-08-08,37.1612
2003-08-11,37.1105
2003-08-12,36.8085
2003-08-13,36.6167
2003-08-14,36.6237
2003-08-15,36.6584
2003-08-18,36.2063
2003-08-19,35.95
2003-08-20,35.9271
2003-08-21,35.474
2003-08-22,35.5744
2003-08-25,35.5933
2003-08-26,35.6688
2003-08-27,35.3717
2003-08-28,35.2882
2003-08-29,35.6012
2003-09-02,35.9033
2003-09-03,36.0782
2003-09-04,36.7101
2003-09-05,36.264
2003-09-08,36.8383
2003-09-09,36.8015
2003-09-10,37.3689
2003-09-11,37.5199
2003-09-12,37.0718
2003-09-15,36.5084
2003-09-16,36.5163
2003-09-17,36.0633
2003-09-18,36.4349
2003-09-19,36.1288
2003-09-22,36.0325
2003-09-23,35.9192
2003-09-24,35.5088
2003-09-25,35.5684
2003-09-26,35.318
2003-09-29,35.8049
2003-09-30,35.5625
2003-10-01,36.099
2003-10-02,36.1219
2003-10-03,35.9838
2003-10-06,36.0185
2003-10-07,35.9778
2003-10-08,35.7443
2003-10-09,35.4671
2003-10-10,35.3598
2003-10-13,35.7513
2003-10-14,36.573
2003-10-15,36.264
2003-10-16,36.4001
2003-10-17,36.1984
2003-10-20,36.3564
2003-10-21,36.5163
2003-10-22,35.8407
2003-10-23,36.1219
2003-10-24,36.1557
2003-10-27,35.8476
2003-10-28,36.2928
2003-10-29,35.5317
2003-10-30,35.5317
2003-10-31,36.1408
2003-11-03,35.7443
2003-11-04,35.2942
2003-11-05,35.2942
2003-11-06,35.3091
2003-11-07,35.0498
2003-11-10,34.9931
2003-11-11,35.2415
2003-11-12,35.5476
2003-11-13,36.1487
2003-11-14,37.4305
2003-11-17,37.1026
2003-11-18,37.2983
2003-11-19,37.5278
2003-11-20,36.9734
2003-11-21,36.5362
2003-11-24,36.9655
2003-11-25,36.4001
2003-11-26,35.6897
2003-11-28,35.4025
2003-12-01,35.5476
2003-12-02,35.1501
2003-12-03,35.3002
2003-12-04,35.4244
2003-12-05,35.3002
2003-12-08,35.798
2003-12-09,35.9122
2003-12-10,36.0851
2003-12-11,35.9033
2003-12-12,35.4671
2003-12-15,35.5168
2003-12-16,35.489
2003-12-17,35.4373
2003-12-18,35.8794
2003-12-19,35.9778
2003-12-22,36.2501
2003-12-23,36.2987
2003-12-24,36.4289
2003-12-26,36.3484
2003-12-29,36.8015
2003-12-30,36.8899
2003-12-31,37.0936
2004-01-02,37.0936
2004-01-05,37.3142
2004-01-06,37.1483
2004-01-07,37.1612
2004-01-08,37.3331
2004-01-09,36.9098
2004-01-12,37.6183
2004-01-13,37.5199
2004-01-14,37.341
2004-01-15,37.2238
2004-01-16,36.2282
2004-01-20,36.9814
2004-01-21,37.7425
2004-01-22,38.0932
2004-01-23,38.0584
2004-01-26,38.4181
2004-01-27,38.2611
2004-01-28,38.1727
2004-01-29,38.7003
2004-01-30,38.3615
2004-02-02,38.44
2004-02-03,38.6626
2004-02-04,39.1226
2004-02-05,39.1365
2004-02-06,38.8841
2004-02-09,38.8563
2004-02-10,39.0868
2004-02-11,39.2428
2004-02-12,39.209
2004-02-13,38.9428
2004-02-17,39.0729
2004-02-18,38.7003
2004-02-19,38.4678
2004-02-20,38.275
2004-02-23,38.0932
2004-02-24,38.906
2004-02-25,38.8215
2004-02-26,38.755
2004-02-27,38.7112
2004-03-01,38.6029
2004-03-02,37.964
2004-03-03,38.2144
2004-03-04,38.0793
2004-03-05,38.1528
2004-03-08,38.133
2004-03-09,37.8239
2004-03-10,37.1781
2004-03-11,36.7022
2004-03-12,36.415
2004-03-15,36.3146
2004-03-16,36.6793
2004-03-17,36.5362
2004-03-18,36.6078
2004-03-19,35.942
2004-03-22,35.5476
2004-03-23,35.6529
2004-03-24,35.6529
2004-03-25,36.0474
2004-03-26,35.9977
2004-03-29,36.3146
2004-03-30,36.2063
2004-03-31,36.4229
2004-04-01,36.2789
2004-04-02,36.7518
2004-04-05,36.9992
2004-04-06,36.9655
2004-04-07,36.8959
2004-04-08,36.5283
2004-04-12,36.7657
2004-04-13,36.9039
2004-04-14,37.7693
