Date,MSFT.US
1999-09-14,33.6816
1999-09-15,32.8116
1999-09-16,33.2994
1999-09-17,34.1584
1999-09-20,34.5605
1999-09-21,33.5199
1999-09-22,34.0317
1999-09-23,32.3048
1999-09-24,32.22
1999-09-27,32.3916
1999-09-28,32.635
1999-09-29,31.7062
1999-09-30,32.0823
1999-10-01,31.8778
1999-10-04,32.7876
1999-10-05,32.5242
1999-10-06,33.1877
1999-10-07,33.2106
1999-10-08,33.6307
1999-10-11,33.4132
1999-10-12,32.7876
1999-10-13,32.2599
1999-10-14,32.1202
1999-10-15,31.1963
1999-10-18,31.1295
1999-10-19,30.5768
1999-10-20,32.6759
1999-10-21,32.9642
1999-10-22,32.8345
1999-10-25,32.7477
1999-10-26,32.7218
1999-10-27,32.195
1999-10-28,31.8378
1999-10-29,32.7876
1999-11-01,32.7218
1999-11-02,32.7876
1999-11-03,32.5891
1999-11-04,32.4993
1999-11-05,32.4394
1999-11-08,31.8628
1999-11-09,31.4837
1999-11-10,30.8651
1999-11-11,31.751
1999-11-12,31.5904
1999-11-15,30.8182
1999-11-16,
1999-11-17,30.1089
1999-11-18,30.0839
1999-11-19,30.466
1999-11-22,31.8139
1999-11-23,31.751
1999-11-24,32.4774
1999-11-26,32.2798
1999-11-29,31.9486
1999-11-30,32.2599
1999-12-01,33.0131
1999-12-02,33.5828
1999-12-03,34.0477
1999-12-06,33.8053
1999-12-07,32.9423
1999-12-08,32.4993
1999-12-09,32.8605
1999-12-10,33.2535
1999-12-13,34.2313
1999-12-14,34.9566
1999-12-15,38.4185
1999-12-16,40.2702
1999-12-17,40.8239
1999-12-20,39.943
1999-12-21,41.0474
1999-12-22,41.646
1999-12-23,41.5971
1999-12-27,42.1997
1999-12-28,41.6231
1999-12-29,41.7797
1999-12-30,41.6699
1999-12-31,41.3627
2000-01-03,41.2908
2000-01-04,39.9011
2000-01-05,40.3191
2000-01-06,38.9692
2000-01-07,39.4751
2000-01-10,39.7654
2000-01-11,38.7448
2000-01-12,37.4847
2000-01-13,38.194
2000-01-14,39.7654
2000-01-18,40.8469
2000-01-19,37.9017
2000-01-20,37.5495
2000-01-21,36.7494
2000-01-24,35.8675
2000-01-25,36.4182
2000-01-26,35.204
2000-01-27,34.9795
2000-01-28,34.8109
2000-01-31,34.6752
2000-02-01,36.4641
2000-02-02,35.7158
2000-02-03,36.7115
2000-02-04,37.7531
2000-02-07,37.768
2000-02-08,38.9443
2000-02-09,36.8442
2000-02-10,37.5495
2000-02-11,35.4015
2000-02-14,35.2888
2000-02-15,34.9207
2000-02-16,34.5835
2000-02-17,35.2888
2000-02-18,33.6816
2000-02-22,33.2366
2000-02-23,33.3862
2000-02-24,33.5668
2000-02-25,32.3437
2000-02-28,32.4394
2000-02-29,31.6563
2000-03-01,32.1701
2000-03-02,33.079
2000-03-03,34.0477
2000-03-06,32.1042
2000-03-07,32.9034
2000-03-08,33.8522
2000-03-09,35.4255
2000-03-10,35.7787
2000-03-13,34.7122
2000-03-14,33.6965
2000-03-15,33.7873
2000-03-16,33.7873
2000-03-17,35.204
2000-03-20,34.4937
2000-03-21,36.4032
2000-03-22,36.5758
2000-03-23,39.6337
2000-03-24,39.5609
2000-03-27,36.8601
2000-03-28,36.9539
2000-03-29,37.9746
2000-03-30,36.6267
2000-03-31,37.6403
2000-04-03,32.195
2000-04-04,31.3719
2000-04-05,30.6017
2000-04-06,30.466
2000-04-07,31.5485
2000-04-10,30.489
2000-04-11,29.7158
2000-04-12,28.1215
2000-04-13,28.0716
2000-04-14,26.2558
2000-04-17,26.8774
2000-04-18,28.5385
2000-04-19,27.8731
2000-04-20,27.9629
2000-04-24,23.601
2000-04-25,24.5738
2000-04-26,24.0949
2000-04-27,24.7334
2000-04-28,24.7075
2000-05-01,26.0174
2000-05-02,24.7583
2000-05-03,25.0028
2000-05-04,24.9559
2000-05-05,25.1973
2000-05-08,24.7334
2000-05-09,24.0191
2000-05-10,23.4454
2000-05-11,24.044
2000-05-12,24.3742
2000-05-15,24.5738
2000-05-16,24.6227
2000-05-17,23.9801
2000-05-18,23.4454
2000-05-19,23.0513
2000-05-22,22.743
2000-05-23,22.3879
2000-05-24,23.2239
2000-05-25,21.7843
2000-05-26,21.7623
2000-05-30,22.4487
2000-05-31,22.1624
2000-06-01,22.8687
2000-06-02,23.4913
2000-06-05,23.6888
2000-06-06,24.6586
2000-06-07,24.9778
2000-06-08,24.3742
2000-06-09,24.3742
2000-06-12,23.6888
2000-06-13,24.044
2000-06-14,24.9778
2000-06-15,25.6393
2000-06-16,25.7041
2000-06-19,26.1042
2000-06-20,26.5492
2000-06-21,28.5814
2000-06-22,28.2921
2000-06-23,27.5169
2000-06-26,28.1604
2000-06-27,27.921
2000-06-28,27.9629
2000-06-29,27.3433
2000-06-30,28.341
2000-07-03,28.341
2000-07-05,27.8092
2000-07-06,28.6732
2000-07-07,29.0523
2000-07-10,28.1444
2000-07-11,28.0297
2000-07-12,28.4497
2000-07-13,28.3131
2000-07-14,27.9629
2000-07-17,27.7035
2000-07-18,27.8092
2000-07-19,25.8987
2000-07-20,26.4993
2000-07-21,25.6133
2000-07-24,25.0028
2000-07-25,24.4381
2000-07-26,24.0191
2000-07-27,24.5738
2000-07-28,24.6845
2000-07-31,24.7334
2000-08-01,24.3283
2000-08-02,24.5738
2000-08-03,24.887
2000-08-04,24.49
2000-08-07,24.7923
2000-08-08,26.2558
2000-08-09,26.3027
2000-08-10,25.7261
2000-08-11,25.6642
2000-08-14,25.5694
2000-08-15,25.3709
2000-08-16,25.1494
2000-08-17,25.346
2000-08-18,25.1494
2000-08-21,25.0157
2000-08-22,25.2382
2000-08-23,25.0626
2000-08-24,25.1973
2000-08-25,25.0157
2000-08-28,25.2612
2000-08-29,25.1275
2000-08-30,24.7923
2000-08-31,24.7334
2000-09-01,24.8641
2000-09-05,24.8401
2000-09-06,24.5967
2000-09-07,24.8182
2000-09-08,24.5508
2000-09-11,24.3742
2000-09-12,24.1308
2000-09-13,24.1807
2000-09-14,23.3097
2000-09-15,22.743
2000-09-18,22.316
2000-09-19,23.0254
2000-09-20,22.759
2000-09-21,22.743
2000-09-22,22.4028
2000-09-25,21.6975
2000-09-26,22.2013
2000-09-27,21.479
2000-09-28,21.7214
2000-09-29,21.3672
2000-10-02,20.9422
2000-10-03,20.0323
2000-10-04,19.6383
2000-10-05,19.6113
2000-10-06,19.6871
2000-10-09,19.1953
2000-10-10,19.33
2000-10-11,19.748
2000-10-12,19.2611
2000-10-13,19.0407
2000-10-16,17.8444
2000-10-17,17.8694
2000-10-18,18.3353
2000-10-19,21.9209
2000-10-20,23.0892
2000-10-23,22.0087
2000-10-24,21.7843
2000-10-25,21.6975
2000-10-26,22.8258
2000-10-27,23.9801
2000-10-30,24.463
2000-10-31,24.3992
2000-11-01,24.6586
2000-11-02,24.905
2000-11-03,24.1807
2000-11-06,24.6227
2000-11-07,24.9778
2000-11-08,24.5967
2000-11-09,25.1105
2000-11-10,23.8704
2000-11-13,23.5302
2000-11-14,24.3742
2000-11-15,24.8182
2000-11-16,24.4201
2000-11-17,24.463
2000-11-20,23.8006
2000-11-21,23.9951
2000-11-22,24.1807
2000-11-24,24.7793
2000-11-27,25.0387
2000-11-28,23.7357
2000-11-29,23.0513
2000-11-30,20.3237
2000-12-01,20.0533
2000-12-04,19.9924
2000-12-05,21.2086
2000-12-06,20.0762
2000-12-07,18.8172
2000-12-08,19.2821
2000-12-11,20.5711
2000-12-12,20.6788
2000-12-13,20.2808
2000-12-14,19.6642
2000-12-15,17.4294
2000-12-18,16.9356
2000-12-19,15.872
2000-12-20,14.7048
2000-12-21,15.3882
2000-12-22,16.4487
2000-12-26,16.6073
2000-12-27,16.4487
2000-12-28,15.7832
2000-12-29,15.3622
2001-01-02,15.3622
2001-01-03,16.9854
2001-01-04,17.158
2001-01-05,17.4025
2001-01-08,17.3316
2001-01-09,18.3533
2001-01-10,18.7294
2001-01-11,19.4816
2001-01-12,18.9499
2001-01-16,18.6196
2001-01-17,18.7543
2001-01-18,19.6642
2001-01-19,21.6137
2001-01-22,21.2984
2001-01-23,21.455
2001-01-24,22.2931
2001-01-25,21.899
2001-01-26,22.6682
2001-01-29,22.8508
2001-01-30,22.4487
2001-01-31,21.6296
2001-02-01,22.0925
2001-02-02,21.5428
2001-02-05,21.9469
2001-02-06,22.1624
2001-02-07,22.9176
2001-02-08,22.0546
2001-02-09,20.9422
2001-02-12,20.8175
2001-02-13,20.608
2001-02-14,20.6788
2001-02-15,20.8325
2001-02-16,20.3017
2001-02-20,19.7979
2001-02-21,19.9246
2001-02-22,19.5475
2001-02-23,20.1032
2001-02-26,21.0999
2001-02-27,21.035
2001-02-28,20.9043
2001-03-01,21.035
2001-03-02,20.0762
2001-03-05,20.3486
2001-03-06,21.048
2001-03-07,21.5009
2001-03-08,20.9881
2001-03-09,20.0762
2001-03-12,18.3972
2001-03-13,19.2192
2001-03-14,19.1294
2001-03-15,19.0237
2001-03-16,19.33
2001-03-19,19.2452
2001-03-20,18.6675
2001-03-21,17.7357
2001-03-22,19.1294
2001-03-23,20.0323
2001-03-26,19.8607
2001-03-27,20.6319
2001-03-28,19.6871
2001-03-29,19.6113
2001-03-30,19.3689
2001-04-02,19.7729
2001-04-03,18.904
2001-04-04,18.3972
2001-04-05,20.1032
2001-04-06,19.9076
2001-04-09,20.2399
2001-04-10,21.1477
2001-04-11,21.2834
2001-04-12,22.0357
2001-04-16,21.5428
2001-04-17,21.7843
2001-04-18,23.185
2001-04-19,24.1108
2001-04-20,24.4381
2001-04-23,24.1807
2001-04-24,23.9343
2001-04-25,24.6845
2001-04-26,24.49
2001-04-27,23.7776
2001-04-30,23.9951
2001-05-01,24.8641
2001-05-02,24.7075
2001-05-03,24.2665
2001-05-04,25.0626
2001-05-07,25.2851
2001-05-08,25.5315
2001-05-09,24.9279
2001-05-10,24.7923
2001-05-11,24.5738
2001-05-14,24.3513
2001-05-15,24.1807
2001-05-16,24.5119
2001-05-17,24.1547
2001-05-18,24.1108
2001-05-21,24.3742
2001-05-22,24.887
2001-05-23,24.6845
2001-05-24,25.4188
2001-05-25,25.1275
2001-05-29,24.905
2001-05-30,24.5119
2001-05-31,24.5119
2001-06-01,24.905
2001-06-04,25.0626
2001-06-05,25.7261
2001-06-06,25.6393
2001-06-07,26.0813
2001-06-08,25.9236
2001-06-11,25.5545
2001-06-12,25.5315
2001-06-13,25.0387
2001-06-14,24.3992
2001-06-15,24.0949
2001-06-18,23.6888
2001-06-19,23.8465
2001-06-20,24.5967
2001-06-21,24.7334
2001-06-22,24.3742
2001-06-25,24.3992
2001-06-26,24.8401
2001-06-27,25.1973
2001-06-28,25.748
2001-06-29,25.7261
2001-07-02,25.0157
2001-07-03,24.9778
2001-07-05,24.2665
2001-07-06,23.4075
2001-07-09,23.2718
2001-07-10,22.8508
2001-07-11,23.5551
2001-07-12,25.3709
2001-07-13,25.2612
2001-07-16,25.2223
2001-07-17,25.4447
2001-07-18,25.0028
2001-07-19,25.7041
2001-07-20,24.5119
2001-07-23,23.7617
2001-07-24,23.4913
2001-07-25,23.9093
2001-07-26,23.5791
2001-07-27,23.198
2001-07-30,23.3097
2001-07-31,23.4454
2001-08-01,23.5551
2001-08-02,23.8844
2001-08-03,23.6888
2001-08-06,23.4224
2001-08-07,23.5142
2001-08-08,22.9785
2001-08-09,23.0254
2001-08-10,23.198
2001-08-13,23.3097
2001-08-14,22.9176
2001-08-15,22.3879
2001-08-16,22.8937
2001-08-17,21.9209
2001-08-20,22.2013
2001-08-21,21.5169
2001-08-22,21.5009
2001-08-23,20.9422
2001-08-24,21.9848
2001-08-27,22.0686
2001-08-28,21.5169
2001-08-29,21.3433
2001-08-30,20.168
2001-08-31,20.2139
2001-09-04,19.8847
2001-09-05,20.4584
2001-09-06,19.8368
2001-09-07,19.6113
2001-09-10,20.3895
2001-09-17,18.7543
2001-09-18,19.2452
2001-09-19,19.0855
2001-09-20,17.9801
2001-09-21,17.6
2001-09-24,18.4231
2001-09-25,18.1787
2001-09-26,17.7985
2001-09-27,17.6908
2001-09-28,18.1298
2001-10-01,18.3533
2001-10-02,18.7962
2001-10-03,19.9246
2001-10-04,19.9924
2001-10-05,20.4584
2001-10-08,20.5711
2001-10-09,19.33
2001-10-10,19.6642
2001-10-11,19.9465
2001-10-12,19.9705
2001-10-15,20.5711
2001-10-16,20.7038
2001-10-17,19.8528
2001-10-18,20.1032
2001-10-19,20.5082
2001-10-22,21.3114
2001-10-23,21.4081
2001-10-24,21.7214
2001-10-25,22.1624
2001-10-26,22.0357
2001-10-29,21.1308
2001-10-30,20.8534
2001-10-31,20.599
2001-11-01,21.907
2001-11-02,21.7543
2001-11-05,22.4078
2001-11-06,22.9486
2001-11-07,22.759
2001-11-08,22.8169
2001-11-09,23.0962
2001-11-12,23.3007
2001-11-13,24.052
2001-11-14,23.3686
2001-11-15,23.4224
2001-11-16,23.2918
2001-11-19,23.5711
2001-11-20,23.168
2001-11-21,22.6842
2001-11-23,22.9246
2001-11-26,23.0733
2001-11-27,22.5744
2001-11-28,22.2452
2001-11-29,22.9705
2001-11-30,22.751
2001-12-03,22.9486
2001-12-04,23.3855
2001-12-05,24.1258
2001-12-06,24.3214
2001-12-07,24.027
2001-12-10,23.7537
2001-12-11,23.8465
2001-12-12,24.0699
2001-12-13,23.4733
2001-12-14,23.8844
2001-12-17,24.4381
2001-12-18,24.5438
2001-12-19,24.6147
2001-12-20,23.6499
2001-12-21,23.9263
2001-12-24,23.8325
2001-12-26,23.9722
2001-12-27,24.037
2001-12-28,24.044
2001-12-31,23.4643
2002-01-02,23.7537
2002-01-03,24.5269
2002-01-04,24.4052
2002-01-07,24.2854
2002-01-08,24.5738
2002-01-09,24.3363
2002-01-10,24.5438
2002-01-11,24.3034
2002-01-14,24.2585
2002-01-15,24.6366
2002-01-16,24.044
2002-01-17,24.7494
2002-01-18,23.4145
2002-01-22,22.8338
2002-01-23,22.5744
2002-01-24,22.8857
2002-01-25,22.5974
2002-01-28,22.6063
2002-01-29,22.0756
2002-01-30,22.2681
2002-01-31,22.5664
2002-02-01,22.1943
2002-02-04,21.6526
2002-02-05,21.6606
2002-02-06,21.3982
2002-02-07,21.1837
2002-02-08,21.486
2002-02-11,21.6526
2002-02-12,21.3044
2002-02-13,21.899
2002-02-14,21.8491
2002-02-15,21.3363
2002-02-19,20.8774
2002-02-20,21.2176
2002-02-21,20.5621
2002-02-22,20.5471
2002-02-25,20.9273
2002-02-26,20.7447
2002-02-27,20.6788
2002-02-28,20.6629
2002-03-01,21.7374
2002-03-04,22.4248
2002-03-05,22.3499
2002-03-06,22.5425
2002-03-07,22.2183
2002-03-08,22.6532
2002-03-11,22.7899
2002-03-12,22.1554
2002-03-13,22.0008
2002-03-14,21.6855
2002-03-15,22.1334
2002-03-18,22.0167
2002-03-19,22.0467
2002-03-20,21.2904
2002-03-21,21.7374
2002-03-22,21.4151
2002-03-25,20.9811
2002-03-26,20.9273
2002-03-27,21.057
2002-03-28,21.3672
2002-04-01,21.3902
2002-04-02,20.3017
2002-04-03,19.9535
2002-04-04,19.9924
2002-04-05,19.7909
2002-04-08,20.2708
2002-04-09,19.4427
2002-04-10,19.9465
2002-04-11,19.4088
2002-04-12,19.8109
2002-04-15,19.7251
2002-04-16,20.4763
2002-04-17,20.0613
2002-04-18,19.9705
2002-04-19,20.2638
2002-04-22,19.6941
2002-04-23,19.1245
2002-04-24,18.7872
2002-04-25,19.0327
2002-04-26,18.2395
2002-04-29,18.5129
2002-04-30,18.5129
2002-05-01,18.6815
2002-05-02,18.1378
2002-05-03,17.5551
2002-05-06,17.2229
2002-05-07,17.5212
2002-05-08,19.4736
2002-05-09,18.464
2002-05-10,17.7277
2002-05-13,18.6675
2002-05-14,19.4427
2002-05-15,19.3948
2002-05-16,19.748
2002-05-17,19.8528
2002-05-20,19.1294
2002-05-21,18.4879
2002-05-22,19.0237
2002-05-23,19.4178
2002-05-24,18.8631
2002-05-28,18.5328
2002-05-29,18.4381
2002-05-30,18.6526
2002-05-31,18.036
2002-06-03,17.5052
2002-06-04,17.7068
2002-06-05,18.3024
2002-06-06,18.3832
2002-06-07,18.4141
2002-06-10,18.7134
2002-06-11,18.6196
2002-06-12,19.6782
2002-06-13,19.2023
2002-06-14,19.5734
2002-06-17,19.7251
2002-06-18,19.8368
2002-06-19,19.2611
2002-06-20,19.1634
2002-06-21,18.5179
2002-06-24,19.1873
2002-06-25,18.7543
2002-06-26,19.1723
2002-06-27,19.4587
2002-06-28,19.3779
2002-07-01,18.6526
2002-07-02,18.2256
2002-07-03,18.5867
2002-07-05,19.4337
2002-07-08,18.7473
2002-07-09,18.8461
2002-07-10,18.5129
2002-07-11,18.7473
2002-07-12,18.3752
2002-07-15,18.3533
2002-07-16,18.1547
2002-07-17,18.4231
2002-07-18,18.1098
2002-07-19,17.5551
2002-07-22,16.4068
2002-07-23,15.2355
2002-07-24,16.3779
2002-07-25,15.1697
2002-07-26,16.0636
2002-07-29,17.0942
2002-07-30,17.0433
2002-07-31,16.9954
2002-08-01,16.2033
2002-08-02,15.7284
2002-08-05,15.5797
2002-08-06,16.1793
2002-08-07,16.6821
2002-08-08,17.3227
2002-08-09,17.0563
2002-08-12,17.167
2002-08-13,16.6672
2002-08-14,17.609
2002-08-15,17.6309
2002-08-16,17.7127
2002-08-19,18.4231
2002-08-20,18.0839
2002-08-21,18.5179
2002-08-22,18.8551
2002-08-23,18.5039
2002-08-26,18.455
2002-08-27,18.0091
2002-08-28,17.4903
2002-08-29,17.9173
2002-08-30,17.3905
2002-09-03,16.6512
2002-09-04,17.0792
2002-09-05,16.2651
2002-09-06,16.9356
2002-09-09,17.2528
2002-09-10,17.6399
2002-09-11,17.2039
2002-09-12,16.6991
2002-09-13,16.9695
2002-09-16,16.9186
2002-09-17,16.75
2002-09-18,16.9106
2002-09-19,16.7161
2002-09-20,16.8128
2002-09-23,16.0227
2002-09-24,16.1793
2002-09-25,16.4836
2002-09-26,16.3699
2002-09-27,16.0307
2002-09-30,15.4929
2002-10-01,16.3779
2002-10-02,16.1554
2002-10-03,15.8381
2002-10-04,15.5099
2002-10-07,15.6047
2002-10-08,15.9369
2002-10-09,15.5797
2002-10-10,16.4317
2002-10-11,17.3107
2002-10-14,17.4563
2002-10-15,18.5239
2002-10-16,17.8524
2002-10-17,17.9861
2002-10-18,18.8242
2002-10-21,18.6037
2002-10-22,18.3024
2002-10-23,18.8461
2002-10-24,18.1467
2002-10-25,18.6615
2002-10-28,18.4051
2002-10-29,18.447
2002-10-30,18.8172
2002-10-31,18.9439
2002-11-01,18.7773
2002-11-04,19.8787
2002-11-05,20.0762
2002-11-06,20.198
2002-11-07,19.8448
2002-11-08,19.5235
2002-11-11,19.0776
2002-11-12,19.307
2002-11-13,19.6113
2002-11-14,20.19
2002-11-15,20.0762
2002-11-18,19.7909
2002-11-19,19.4258
2002-11-20,20.0533
2002-11-21,20.4923
2002-11-22,20.623
2002-11-25,20.623
2002-11-26,20.161
2002-11-27,20.5771
2002-11-29,20.4354
2002-12-02,20.4354
2002-12-03,20.0852
2002-12-04,20.0254
2002-12-05,19.6043
2002-12-06,19.6472
2002-12-09,18.9578
2002-12-10,19.1294
2002-12-11,19.3609
2002-12-12,19.1873
2002-12-13,18.5957
2002-12-16,19.3
2002-12-17,19.2611
2002-12-18,18.9578
2002-12-19,18.8172
2002-12-20,18.8401
2002-12-23,19.1294
2002-12-24,19.0606
2002-12-26,18.912
2002-12-27,18.7633
2002-12-30,18.6815
2002-12-31,18.3094
2003-01-02,19.0327
2003-01-03,19.0546
2003-01-06,19.3998
2003-01-07,19.765
2003-01-08,19.2113
2003-01-09,19.7729
2003-01-10,19.8109
2003-01-13,19.9785
2003-01-14,20.182
2003-01-15,19.9316
2003-01-16,19.6043
2003-01-17,18.2325
2003-01-21,18.1856
2003-01-22,18.0679
2003-01-23,18.5179
2003-01-24,17.6579
2003-01-27,17.4194
2003-01-28,17.2967
2003-01-29,17.6838
2003-01-30,17.0872
2003-01-31,16.8128
2003-02-03,17.1959
2003-02-04,16.764
2003-02-05,16.6373
2003-02-06,16.7959
2003-02-07,16.5056
2003-02-10,16.7879
2003-02-11,16.4487
2003-02-12,16.4487
2003-02-13,16.6452
2003-02-14,17.1092
2003-02-18,17.6838
2003-02-19,17.3805
2003-02-20,17.1092
2003-02-21,17.4354
2003-02-24,17.0563
2003-02-25,17.1331
2003-02-26,16.7161
2003-02-27,16.7071
2003-02-28,16.7879
2003-03-03,16.6752
2003-03-04,16.3489
2003-03-05,16.6073
2003-03-06,16.4906
2003-03-07,16.6921
2003-03-10,16.2581
2003-03-11,16.1464
2003-03-12,16.5834
2003-03-13,17.4733
2003-03-14,17.617
2003-03-17,18.3752
2003-03-18,18.447
2003-03-19,18.6526
2003-03-20,18.5957
2003-03-21,18.7872
2003-03-24,17.9173
2003-03-25,18.0609
2003-03-26,17.8943
2003-03-27,17.7427
2003-03-28,17.4733
2003-03-31,17.1501
2003-04-01,17.2528
2003-04-02,18.2256
2003-04-03,18.2325
2003-04-04,17.7726
2003-04-07,17.8305
2003-04-08,18.1218
2003-04-09,17.4104
2003-04-10,17.4194
2003-04-11,17.1421
2003-04-14,17.5382
2003-04-15,17.4354
2003-04-16,17.6499
2003-04-17,18.0679
2003-04-21,17.8614
2003-04-22,18.2325
2003-04-23,18.2256
2003-04-24,18.0609
2003-04-25,17.8614
2003-04-28,18.2325
2003-04-29,18.2864
2003-04-30,18.1098
2003-05-01,18.2206
2003-05-02,18.5129
2003-05-05,18.3173
2003-05-06,18.6895
2003-05-07,18.4141
2003-05-08,18.2395
2003-05-09,18.6675
2003-05-12,18.5697
2003-05-13,18.4141
2003-05-14,18.1627
2003-05-15,18.2704
2003-05-16,18.1158
2003-05-19,17.5711
2003-05-20,17.4484
2003-05-21,17.0293
2003-05-22,17.1181
2003-05-23,17.158
2003-05-27,17.5641
2003-05-28,17.2967
2003-05-29,17.2877
2003-05-30,17.4354
2003-06-02,17.4563
2003-06-03,17.624
2003-06-04,17.617
2003-06-05,17.0643
2003-06-06,16.7729
2003-06-09,16.8258
2003-06-10,17.4813
2003-06-11,17.624
2003-06-12,17.7068
2003-06-13,17.4643
2003-06-16,17.9861
2003-06-17,18.3892
2003-06-18,18.472
2003-06-19,18.472
2003-06-20,18.6526
2003-06-23,18.2615
2003-06-24,18.2116
2003-06-25,17.8943
2003-06-26,18.2395
2003-06-27,18.1627
2003-06-30,18.1627
2003-07-01,18.5239
2003-07-02,19.0476
2003-07-03,18.7384
2003-07-07,19.4258
2003-07-08,19.6213
2003-07-09,19.4667
2003-07-10,19.0606
2003-07-11,19.3459
2003-07-14,19.4088
2003-07-15,19.323
2003-07-16,19.4996
2003-07-17,18.912
2003-07-18,19.0546
2003-07-21,18.447
2003-07-22,18.6895
2003-07-23,18.7384
2003-07-24,18.4231
2003-07-25,19.0546
2003-07-28,18.8551
2003-07-29,18.7543
2003-07-30,18.5777
2003-07-31,18.7134
2003-08-01,18.5398
2003-08-04,18.5478
2003-08-05,18.1787
2003-08-06,18.1697
2003-08-07,18.2206
2003-08-08,18.1218
2003-08-11,18.1467
2003-08-12,18.2325
2003-08-13,18.1378
2003-08-14,18.1627
2003-08-15,18.1008
2003-08-18,18.2116
2003-08-19,18.8551
2003-08-20,18.7384
2003-08-21,18.5867
2003-08-22,18.5777
2003-08-25,18.7773
2003-08-26,18.8242
2003-08-27,18.7134
2003-08-28,18.7872
2003-08-29,18.7872
2003-09-02,19.316
2003-09-03,20.0473
2003-09-04,20.1461
2003-09-05,20.1032
2003-09-08,20.4354
2003-09-09,20.0942
2003-09-10,19.5235
2003-09-11,19.7251
2003-09-12,20.0762
2003-09-15,20.0942
2003-09-16,20.4763
2003-09-17,20.19
2003-09-18,20.9043
2003-09-19,21.2266
2003-09-22,20.591
2003-09-23,20.9732
2003-09-24,20.168
2003-09-25,20.0104
2003-09-26,19.9855
2003-09-29,20.4274
2003-09-30,19.6941
2003-10-01,20.2059
2003-10-02,20.19
2003-10-03,20.599
2003-10-06,20.6788
2003-10-07,20.6469
2003-10-08,20.4194
2003-10-09,20.5082
2003-10-10,20.4444
2003-10-13,20.3895
2003-10-14,20.3177
2003-10-15,20.591
2003-10-16,20.7128
2003-10-17,20.5022
2003-10-20,20.7936
2003-10-21,20.7936
2003-10-22,20.4584
2003-10-23,20.4863
2003-10-24,18.8631
2003-10-27,19.0606
2003-10-28,19.2691
2003-10-29,18.9439
2003-10-30,18.5129
2003-10-31,18.5179
2003-11-03,18.904
2003-11-04,18.472
2003-11-05,18.4949
2003-11-06,18.5777
2003-11-07,18.4949
2003-11-10,18.4231
2003-11-11,18.2784
2003-11-12,18.4051
2003-11-13,18.2036
2003-11-14,18.0679
2003-11-17,17.8225
2003-11-18,17.8225
2003-11-19,17.9562
2003-11-20,17.7816
2003-11-21,17.7906
2003-11-24,18.2325
2003-11-25,17.9941
2003-11-26,18.026
2003-11-28,18.2206
2003-12-01,18.3024
2003-12-02,18.1787
2003-12-03,18.1856
2003-12-04,18.5628
2003-12-05,18.4051
2003-12-08,18.5867
2003-12-09,18.6895
2003-12-10,18.8401
2003-12-11,18.8551
2003-12-12,18.879
2003-12-15,18.9439
2003-12-16,19.1723
2003-12-17,19.1544
2003-12-18,19.4088
2003-12-19,19.3858
2003-12-22,19.2611
2003-12-23,19.2362
2003-12-24,19.1544
2003-12-26,19.2761
2003-12-29,19.4587
2003-12-30,19.4996
2003-12-31,19.3948
2004-01-02,19.4497
2004-01-05,19.9396
2004-01-06,20.0104
2004-01-07,19.9855
2004-01-08,19.9535
2004-01-09,19.5954
2004-01-12,19.5355
2004-01-13,19.4337
2004-01-14,19.6213
2004-01-15,19.5145
2004-01-16,19.7021
2004-01-20,19.9076
2004-01-21,20.0473
2004-01-22,19.8448
2004-01-23,20.175
2004-01-26,20.4055
2004-01-27,20.0184
2004-01-28,19.6303
2004-01-29,19.7729
2004-01-30,19.5864
2004-02-02,19.4088
2004-02-03,19.339
2004-02-04,19.1294
2004-02-05,19.1025
2004-02-06,19.1873
2004-02-09,19.0606
2004-02-10,19.1384
2004-02-11,19.2362
2004-02-12,19.0935
2004-02-13,18.8401
2004-02-17,19.1245
2004-02-18,18.9678
2004-02-19,18.7473
2004-02-20,18.8242
2004-02-23,18.8551
2004-02-24,19.0476
2004-02-25,18.9209
2004-02-26,18.7773
2004-02-27,18.7962
2004-03-01,18.9209
2004-03-02,18.6984
2004-03-03,18.6815
2004-03-04,18.6815
2004-03-05,18.6675
2004-03-08,18.3024
2004-03-09,18.2256
2004-03-10,17.9721
2004-03-11,17.7726
2004-03-12,17.9801
2004-03-15,17.8225
2004-03-16,17.8375
2004-03-17,17.8075
2004-03-18,17.6309
2004-03-19,17.4484
2004-03-22,17.3576
2004-03-23,17.1092
2004-03-24,17.2967
2004-03-25,17.8444
2004-03-26,17.7357
2004-03-29,17.9332
2004-03-30,17.8524
2004-03-31,17.6659
2004-04-01,17.7646
2004-04-02,18.3094
2004-04-05,18.3832
2004-04-06,18.2784
2004-04-07,18.1298
2004-04-08,18.053
2004-04-12,18.1467
2004-04-13,18.026
2004-04-14,18.0749
2004-04-15,17.8614
2004-04-16,17.8225
2004-04-19,18.0939
2004-04-20,17.9472
2004-04-21,18.026
2004-04-22,18.3832
2004-04-23,19.5145
2004-04-26,19.3
2004-04-27,19.2821
2004-04-28,18.8172
2004-04-29,18.7633
2004-04-30,18.5129
2004-05-03,18.6675
2004-05-04,18.6526
2004-05-05,18.6366
2004-05-06,18.5129
2004-05-07,18.2615
2004-05-10,18.3752
2004-05-11,18.3752
2004-05-12,18.3752
2004-05-13,18.4949
2004-05-14,18.3173
2004-05-17,18.1008
