Date,SI.F
2020-06-23,1806.3
2020-06-24,1767.0
2020-06-25,1789.5
2020-06-26,1803.5
2020-06-29,1806.4
2020-06-30,1863.7
2020-07-01,1821.8
2020-07-02,1832.2
2020-07-06,1858.2
2020-07-07,1869.9
2020-07-08,1916.1
2020-07-09,1896.2
2020-07-10,1905.3
2020-07-13,1978.8
2020-07-14,1953.0
2020-07-15,1976.1
2020-07-16,1957.3
2020-07-17,1976.4
2020-07-20,2019.2
2020-07-21,2155.7
2020-07-22,2314.4
2020-07-23,2298.8
2020-07-24,2285.0
2020-07-27,2450.1
2020-07-28,2430.0
2020-07-29,2432.1
2020-07-30,2336.2
2020-07-31,2421.6
2020-08-03,2441.7
2020-08-04,2602.8
2020-08-05,2689.0
2020-08-06,2840.0
2020-08-07,2754.0
2020-08-10,2926.1
2020-08-11,2604.9
2020-08-12,2597.9
2020-08-13,2771.8
2020-08-14,2608.9
2020-08-17,2766.7
2020-08-18,2807.5
2020-08-19,2734.0
2020-08-20,2714.7
2020-08-21,2673.2
2020-08-24,2660.7
2020-08-25,2627.3
2020-08-26,2744.9
2020-08-27,2702.5
2020-08-28,2761.0
2020-08-31,2859.4
2020-09-01,2864.5
2020-09-02,2739.5
2020-09-03,2687.5
2020-09-04,2671.2
2020-09-08,2699.1
2020-09-09,2708.3
2020-09-10,2729.1
2020-09-11,2685.7
2020-09-14,2735.5
2020-09-15,2746.4
2020-09-16,2747.6
2020-09-17,2710.0
2020-09-18,2712.9
2020-09-21,2438.7
2020-09-22,2452.3
2020-09-23,2310.5
2020-09-24,2319.6
2020-09-25,2309.3
2020-09-28,2360.4
2020-09-29,2444.5
2020-09-30,2349.4
2020-10-01,2425.4
2020-10-02,2402.9
2020-10-05,2456.0
2020-10-06,2392.1
2020-10-07,2389.6
2020-10-08,2387.6
2020-10-09,2510.8
2020-10-12,2527.1
2020-10-13,2412.9
2020-10-14,2439.5
2020-10-15,2422.4
2020-10-16,2440.5
2020-10-19,2469.8
2020-10-20,2498.0
2020-10-21,2524.1
2020-10-22,2470.9
2020-10-23,2467.5
2020-10-26,2442.0
2020-10-27,2457.0
2020-10-28,2335.9
2020-10-29,2336.0
2020-10-30,2364.6
2020-11-02,2403.3
2020-11-03,2433.4
2020-11-04,2389.3
2020-11-05,2519.1
2020-11-06,2566.2
2020-11-09,2370.1
2020-11-10,2446.2
2020-11-11,2426.7
2020-11-12,2430.6
2020-11-13,2477.5
2020-11-16,2480.2
2020-11-17,2465.1
2020-11-18,2444.8
2020-11-19,2404.8
2020-11-20,2436.3
2020-11-23,2363.3
2020-11-24,2330.0
2020-11-25,2336.2
2020-11-27,2255.3
2020-11-30,2259.3
2020-12-01,2409.0
2020-12-02,2408.0
2020-12-03,2413.7
2020-12-04,2425.3
2020-12-07,2479.4
2020-12-08,2473.6
2020-12-09,2399.0
2020-12-10,2409.4
2020-12-11,2409.2
2020-12-14,2404.7
2020-12-15,2464.4
2020-12-16,2505.2
2020-12-17,2618.1
2020-12-18,2603.3
2020-12-21,2637.9
2020-12-22,2553.5
2020-12-23,2592.1
2020-12-24,2590.8
2020-12-28,2653.9
2020-12-29,2621.7
2020-12-30,2657.3
2020-12-31,2641.2
2021-01-04,2736.4
2021-01-05,2764.0
2021-01-06,2704.2
2021-01-07,2726.1
2021-01-08,2463.7
2021-01-11,2528.4
2021-01-12,2543.5
2021-01-13,2557.2
2021-01-14,2580.2
2021-01-15,2486.6
2021-01-19,2532.0
2021-01-20,2576.6
2021-01-21,2585.4
2021-01-22,2555.6
2021-01-25,2548.4
2021-01-26,2553.8
2021-01-27,2538.9
2021-01-28,2592.2
2021-01-29,2691.4
2021-02-01,2941.8
2021-02-02,2640.2
2021-02-03,2688.9
2021-02-04,2623.4
2021-02-05,2701.9
2021-02-08,2757.6
2021-02-09,2740.2
2021-02-10,2707.8
2021-02-11,2704.7
2021-02-12,2732.8
2021-02-16,2732.5
2021-02-17,2731.5
2021-02-18,2707.8
2021-02-19,2725.4
2021-02-22,2808.5
2021-02-23,2768.8
2021-02-24,2785.9
2021-02-25,2763.7
2021-02-26,2640.2
2021-03-01,2667.8
2021-03-02,2687.9
2021-03-03,2638.7
2021-03-04,2546.1
2021-03-05,2528.7
2021-03-08,2526.9
2021-03-09,2618.3
2021-03-10,2613.0
2021-03-11,2619.3
2021-03-12,2591.1
2021-03-15,2628.8
2021-03-16,2600.3
2021-03-17,2605.8
2021-03-18,2635.1
2021-03-19,2632.1
2021-03-22,2576.9
2021-03-23,2522.7
2021-03-24,2523.1
2021-03-25,2504.7
2021-03-26,2511.4
2021-03-29,2477.1
2021-03-30,2413.7
2021-03-31,2453.2
2021-04-01,2494.8
2021-04-05,2478.0
2021-04-06,2522.7
2021-04-07,2524.7
2021-04-08,2558.5
2021-04-09,2532.5
2021-04-12,2486.7
2021-04-13,2542.6
2021-04-14,2552.4
2021-04-15,2596.4
2021-04-16,2610.5
2021-04-19,2583.7
2021-04-20,2584.0
2021-04-21,2657.0
2021-04-22,2618.0
2021-04-23,2607.5
2021-04-26,2620.9
2021-04-27,2641.0
2021-04-28,2608.5
2021-04-29,2605.3
2021-04-30,2585.3
2021-05-03,2696.0
2021-05-04,2655.8
2021-05-05,2652.2
2021-05-06,2747.7
2021-05-07,2747.7
2021-05-10,2749.2
2021-05-11,2766.7
2021-05-12,2724.4
2021-05-13,2705.9
2021-05-14,2736.5
2021-05-17,2827.4
2021-05-18,2833.3
2021-05-19,2802.5
2021-05-20,2806.7
2021-05-21,2748.6
2021-05-24,2790.5
2021-05-25,2805.6
2021-05-26,2787.7
2021-05-27,2794.0
2021-05-28,2801.4
2021-06-01,2810.2
2021-06-02,2820.4
2021-06-03,2747.7
2021-06-04,2789.6
2021-06-07,2801.8
2021-06-08,2773.1
2021-06-09,2800.2
2021-06-10,2803.1
2021-06-11,2814.6
2021-06-14,2803.9
2021-06-15,2769.3
2021-06-16,2781.2
2021-06-17,2585.6
2021-06-18,2596.9
2021-06-21,2602.5
2021-06-22,2585.7
2021-06-23,2611.1
2021-06-24,2605.0
2021-06-25,2608.7
2021-06-28,2622.3
2021-06-29,2587.2
2021-06-30,2616.5
2021-07-01,2607.5
2021-07-02,2648.1
2021-07-06,2617.4
2021-07-07,2612.9
2021-07-08,2598.7
2021-07-09,2623.4
2021-07-12,2623.9
2021-07-13,2614.0
2021-07-14,2627.1
2021-07-15,2639.4
2021-07-16,2579.5
2021-07-19,2514.4
2021-07-20,2499.5
2021-07-21,2525.5
2021-07-22,2538.1
2021-07-23,2523.3
2021-07-26,2531.8
2021-07-27,2464.9
2021-07-28,2487.7
2021-07-29,2578.2
2021-07-30,2554.7
2021-08-02,2557.5
2021-08-03,2558.2
2021-08-04,2546.1
2021-08-05,2529.2
2021-08-06,2432.6
2021-08-09,2326.9
2021-08-10,2339.2
2021-08-11,2348.8
2021-08-12,2311.6
2021-08-13,2377.9
2021-08-16,2379.1
2021-08-17,2365.9
2021-08-18,2342.2
2021-08-19,2323.0
2021-08-20,2311.2
2021-08-23,2365.6
2021-08-24,2389.4
2021-08-25,2377.5
2021-08-26,2355.0
2021-08-27,2406.2
2021-08-30,2400.6
2021-08-31,2400.6
2021-09-01,2422.1
2021-09-02,2391.8
2021-09-03,2480.2
2021-09-07,2437.3
2021-09-08,2405.6
2021-09-09,2417.7
2021-09-10,2390.0
2021-09-13,2379.6
2021-09-14,2388.5
2021-09-15,2380.1
2021-09-16,2279.4
2021-09-17,2233.7
2021-09-20,2220.4
2021-09-21,2261.1
2021-09-22,2290.7
2021-09-23,2267.9
2021-09-24,2242.5
2021-09-27,2269.4
2021-09-28,2246.7
2021-09-29,2148.5
2021-09-30,2204.7
2021-10-01,2253.6
2021-10-04,2264.4
2021-10-05,2260.8
2021-10-06,2253.2
2021-10-07,2265.8
2021-10-08,2270.5
2021-10-11,2266.5
2021-10-12,2251.4
2021-10-13,2317.0
2021-10-14,2347.7
2021-10-15,2334.9
2021-10-18,2326.4
2021-10-19,2388.3
2021-10-20,2444.5
2021-10-21,2417.0
2021-10-22,2444.9
2021-10-25,2459.2
2021-10-26,2408.8
2021-10-27,2419.1
2021-10-28,2412.0
2021-10-29,2394.9
2021-11-01,2407.3
2021-11-02,2350.7
2021-11-03,2323.1
2021-11-04,2391.1
2021-11-05,2415.7
2021-11-08,2454.2
2021-11-09,2431.8
2021-11-10,2477.2
2021-11-11,2530.1
2021-11-12,2534.6
2021-11-15,2510.5
2021-11-16,2494.4
2021-11-17,2516.7
2021-11-18,2490.0
2021-11-19,2478.1
2021-11-22,2429.7
2021-11-23,2343.5
2021-11-24,2349.6
2021-11-25,2359.5
2021-11-26,2310.7
2021-11-29,2285.2
2021-11-30,2281.5
2021-12-01,2233.9
2021-12-02,2231.6
2021-12-03,2248.1
2021-12-06,2226.3
2021-12-07,2252.3
2021-12-08,2243.2
2021-12-09,2201.3
2021-12-10,2219.5
2021-12-13,2232.8
2021-12-14,2192.4
2021-12-15,2154.5
2021-12-16,2248.5
2021-12-17,2253.3
2021-12-20,2229.1
2021-12-21,2252.9
2021-12-22,2281.9
2021-12-23,2294.0
2021-12-24,
