Date,JPM.US
1999-08-12,35.3563
1999-08-13,36.9611
1999-08-16,37.4844
1999-08-17,38.7641
1999-08-18,39.7058
1999-08-19,38.5034
1999-08-20,39.1239
1999-08-23,40.025
1999-08-24,40.4304
1999-08-25,39.9377
1999-08-26,39.2369
1999-08-27,38.8295
1999-08-30,38.0385
1999-08-31,39.0922
1999-09-01,38.6343
1999-09-02,37.7164
1999-09-03,39.7058
1999-09-07,38.0058
1999-09-08,38.1832
1999-09-09,36.1958
1999-09-10,36.1701
1999-09-13,36.286
1999-09-14,36.1393
1999-09-15,36.1701
1999-09-16,36.4317
1999-09-17,36.2266
1999-09-20,36.6389
1999-09-21,35.4693
1999-09-22,35.6734
1999-09-23,35.1501
1999-09-24,35.2086
1999-09-27,34.6277
1999-09-28,34.482
1999-09-29,34.0964
1999-09-30,35.2086
1999-10-01,34.597
1999-10-04,36.3128
1999-10-05,35.5218
1999-10-06,35.6675
1999-10-07,35.0182
1999-10-08,35.492
1999-10-11,34.6693
1999-10-12,34.4076
1999-10-13,33.4303
1999-10-14,33.3163
1999-10-15,31.2387
1999-10-18,32.0862
1999-10-19,33.4035
1999-10-20,35.611
1999-10-21,36.4575
1999-10-22,37.871
1999-10-25,36.6042
1999-10-26,36.5467
1999-10-27,38.8682
1999-10-28,41.597
1999-10-29,40.9845
1999-11-01,39.2429
1999-11-02,39.3132
1999-11-03,38.7185
1999-11-04,39.5135
1999-11-05,40.5077
1999-11-08,39.6314
1999-11-09,39.0139
1999-11-10,37.8413
1999-11-11,38.1
1999-11-12,39.9209
1999-11-15,38.78
1999-11-16,
1999-11-17,38.4598
1999-11-18,39.1576
1999-11-19,38.9842
1999-11-22,38.4598
1999-11-23,37.5429
1999-11-24,37.3704
1999-11-26,37.1375
1999-11-29,36.1393
1999-11-30,36.286
1999-12-01,36.3514
1999-12-02,37.1375
1999-12-03,38.5163
1999-12-06,37.0483
1999-12-07,36.9343
1999-12-08,36.5051
1999-12-09,36.5745
1999-12-10,37.076
1999-12-13,36.8877
1999-12-14,35.9639
1999-12-15,35.4613
1999-12-16,35.2294
1999-12-17,34.1688
1999-12-20,33.9348
1999-12-21,35.2294
1999-12-22,35.1699
1999-12-23,36.402
1999-12-27,35.9292
1999-12-28,35.9004
1999-12-29,36.4317
1999-12-30,36.6637
1999-12-31,36.4892
2000-01-03,34.2302
2000-01-04,33.465
2000-01-05,33.2776
2000-01-06,33.7366
2000-01-07,34.372
2000-01-10,33.7802
2000-01-11,32.9595
2000-01-12,33.1864
2000-01-13,33.687
2000-01-14,34.9152
2000-01-18,33.5502
2000-01-19,35.0044
2000-01-20,34.9627
2000-01-21,34.4661
2000-01-24,34.4661
2000-01-25,35.2373
2000-01-26,37.0562
2000-01-27,38.1
2000-01-28,36.2335
2000-01-31,38.1
2000-02-01,39.5601
2000-02-02,38.9158
2000-02-03,39.2825
2000-02-04,38.5966
2000-02-07,38.8295
2000-02-08,40.1915
2000-02-09,39.1447
2000-02-10,39.2825
2000-02-11,39.005
2000-02-14,37.3229
2000-02-15,38.2774
2000-02-16,37.5508
2000-02-17,37.0116
2000-02-18,35.3225
2000-02-22,36.512
2000-02-23,36.5537
2000-02-24,35.9203
2000-02-25,35.8271
2000-02-28,36.8243
2000-02-29,37.6024
2000-03-01,38.7354
2000-03-02,38.0544
2000-03-03,38.329
2000-03-06,39.4203
2000-03-07,38.6422
2000-03-08,37.3229
2000-03-09,38.329
2000-03-10,37.1831
2000-03-13,37.8274
2000-03-14,37.3229
2000-03-15,39.2825
2000-03-16,42.5556
2000-03-17,42.962
2000-03-20,40.8715
2000-03-21,43.4665
2000-03-22,43.2405
2000-03-23,46.5136
2000-03-24,45.4222
2000-03-27,44.7373
2000-03-28,44.5123
2000-03-29,42.6953
2000-03-30,41.1004
2000-03-31,41.1877
2000-04-03,43.6905
2000-04-04,41.1877
2000-04-05,41.0122
2000-04-06,41.5049
2000-04-07,41.0122
2000-04-10,41.83
2000-04-11,40.8259
2000-04-12,41.2382
2000-04-13,40.0963
2000-04-14,37.4626
2000-04-17,37.3229
2000-04-18,38.2318
2000-04-19,37.0562
2000-04-20,36.6924
2000-04-24,35.5079
2000-04-25,37.0562
2000-04-26,36.286
2000-04-27,35.1005
2000-04-28,34.2302
2000-05-01,35.0044
2000-05-02,36.1463
2000-05-03,35.2373
2000-05-04,34.7794
2000-05-05,34.2798
2000-05-08,34.1896
2000-05-09,33.6464
2000-05-10,32.6462
2000-05-11,33.238
2000-05-12,34.0062
2000-05-15,35.4187
2000-05-16,35.2373
2000-05-17,35.1441
2000-05-18,35.6883
2000-05-19,34.4156
2000-05-22,34.2798
2000-05-23,34.7357
2000-05-24,34.0062
2000-05-25,33.3738
2000-05-26,33.465
2000-05-30,34.9152
2000-05-31,35.4613
2000-06-01,36.5973
2000-06-02,38.329
2000-06-05,37.6896
2000-06-06,36.5537
2000-06-07,36.512
2000-06-08,36.3296
2000-06-09,34.8289
2000-06-12,34.597
2000-06-13,34.3283
2000-06-14,35.6417
2000-06-15,34.7794
2000-06-16,32.3726
2000-06-19,33.3738
2000-06-20,34.1469
2000-06-21,33.465
2000-06-22,33.014
2000-06-23,33.3738
2000-06-26,33.8684
2000-06-27,34.1469
2000-06-28,33.5076
2000-06-29,33.91
2000-06-30,32.8207
2000-07-03,34.1023
2000-07-05,34.2302
2000-07-06,34.4156
2000-07-07,35.9203
2000-07-10,35.6883
2000-07-11,36.3693
2000-07-12,36.286
2000-07-13,36.4169
2000-07-14,37.643
2000-07-17,37.3229
2000-07-18,36.5537
2000-07-19,36.3693
2000-07-20,36.7807
2000-07-21,37.8274
2000-07-24,36.9611
2000-07-25,36.7331
2000-07-26,35.4187
2000-07-27,35.7835
2000-07-28,34.6892
2000-07-31,35.7329
2000-08-01,37.0116
2000-08-02,36.8718
2000-08-03,36.0511
2000-08-04,37.6024
2000-08-07,38.4172
2000-08-08,38.3726
2000-08-09,37.5062
2000-08-10,37.1831
2000-08-11,37.2822
2000-08-14,37.8274
2000-08-15,37.1454
2000-08-16,36.1463
2000-08-17,36.3693
2000-08-18,36.4169
2000-08-21,36.5537
2000-08-22,37.8274
2000-08-23,38.9633
2000-08-24,38.1922
2000-08-25,37.3229
2000-08-28,37.7838
2000-08-29,37.1831
2000-08-30,38.1922
2000-08-31,40.0517
2000-09-01,40.3719
2000-09-05,40.9617
2000-09-06,40.1479
2000-09-07,41.0588
2000-09-08,41.4672
2000-09-11,41.2382
2000-09-12,37.871
2000-09-13,36.3693
2000-09-14,35.8687
2000-09-15,35.2373
2000-09-18,33.4174
2000-09-19,33.6008
2000-09-20,33.3738
2000-09-21,32.0089
2000-09-22,33.8684
2000-09-25,33.687
2000-09-26,33.0536
2000-09-27,32.6462
2000-09-28,33.6008
2000-09-29,33.1418
2000-10-02,34.0518
2000-10-03,33.5076
2000-10-04,32.9168
2000-10-05,32.0921
2000-10-06,30.9582
2000-10-09,30.3723
2000-10-10,29.4604
2000-10-11,29.3722
2000-10-12,27.3243
2000-10-13,28.6446
2000-10-16,28.5524
2000-10-17,27.4155
2000-10-18,26.6384
2000-10-19,28.0935
2000-10-20,27.7297
2000-10-23,27.7297
2000-10-24,28.9162
2000-10-25,28.8726
2000-10-26,28.8726
2000-10-27,
2000-10-30,31.5995
2000-10-31,32.8742
2000-11-01,33.014
2000-11-02,32.8742
2000-11-03,32.0921
2000-11-06,32.8742
2000-11-07,32.4559
2000-11-08,31.4617
2000-11-09,31.8711
2000-11-10,30.9165
2000-11-13,30.414
2000-11-14,30.7361
2000-11-15,29.4188
2000-11-16,29.505
2000-11-17,28.598
2000-11-20,27.8675
2000-11-21,27.919
2000-11-22,27.0557
2000-11-24,28.2303
2000-11-27,28.4166
2000-11-28,27.4621
2000-11-29,27.4155
2000-11-30,26.6384
2000-12-01,26.9595
2000-12-04,27.4155
2000-12-05,29.8232
2000-12-06,28.9162
2000-12-07,28.2828
2000-12-08,28.8726
2000-12-11,30.6905
2000-12-12,31.0543
2000-12-13,32.1457
2000-12-14,30.9582
2000-12-15,31.7323
2000-12-18,32.7761
2000-12-19,32.3726
2000-12-20,31.4171
2000-12-21,32.6462
2000-12-22,32.9595
2000-12-26,33.0536
2000-12-27,33.5076
2000-12-28,33.91
2000-12-29,32.8207
2001-01-02,31.7799
2001-01-03,36.8243
2001-01-04,37.8274
2001-01-05,35.6021
2001-01-08,35.8271
2001-01-09,35.4187
2001-01-10,37.0562
2001-01-11,39.3678
2001-01-12,38.78
2001-01-16,38.6927
2001-01-17,38.5559
2001-01-18,37.419
2001-01-19,36.7807
2001-01-22,37.0116
2001-01-23,37.6024
2001-01-24,38.7354
2001-01-25,38.5966
2001-01-26,39.4203
2001-01-29,40.0963
2001-01-30,40.7357
2001-01-31,40.0091
2001-02-01,40.6484
2001-02-02,39.7315
2001-02-05,39.7315
2001-02-06,38.0058
2001-02-07,38.0544
2001-02-08,37.6024
2001-02-09,37.7838
2001-02-12,38.2318
2001-02-13,37.1831
2001-02-14,37.2386
2001-02-15,37.1831
2001-02-16,37.8274
2001-02-20,36.3296
2001-02-21,34.4661
2001-02-22,35.1441
2001-02-23,34.2302
2001-02-26,35.3225
2001-02-27,34.6416
2001-02-28,33.9656
2001-03-01,33.5502
2001-03-02,33.3242
2001-03-05,34.0062
2001-03-06,34.8745
2001-03-07,36.5537
2001-03-08,36.5537
2001-03-09,35.6021
2001-03-12,33.0972
2001-03-13,34.4661
2001-03-14,31.8245
2001-03-15,32.9168
2001-03-16,32.4163
2001-03-19,32.8425
2001-03-20,30.981
2001-03-21,29.2413
2001-03-22,28.3076
2001-03-23,30.3426
2001-03-26,30.631
2001-03-27,31.543
2001-03-28,30.9522
2001-03-29,31.2823
2001-03-30,32.6591
2001-04-02,32.442
2001-04-03,30.2633
2001-04-04,29.4554
2001-04-05,30.9165
2001-04-06,29.3811
2001-04-09,29.4039
2001-04-10,31.4994
2001-04-11,32.5461
2001-04-12,33.005
2001-04-16,33.0972
2001-04-17,33.005
2001-04-18,35.719
2001-04-19,35.5
2001-04-20,34.7714
2001-04-23,34.4076
2001-04-24,34.482
2001-04-25,34.5395
2001-04-26,35.2809
2001-04-27,36.2632
2001-04-30,34.9023
2001-05-01,35.4474
2001-05-02,36.058
2001-05-03,35.6417
2001-05-04,36.8094
2001-05-07,35.7894
2001-05-08,34.7357
2001-05-09,34.372
2001-05-10,34.5593
2001-05-11,33.7802
2001-05-14,34.6564
2001-05-15,34.3928
2001-05-16,35.162
2001-05-17,35.0519
2001-05-18,35.0321
2001-05-21,35.9579
2001-05-22,36.3851
2001-05-23,35.5862
2001-05-24,35.8915
2001-05-25,35.4256
2001-05-29,35.8856
2001-05-30,35.3701
2001-05-31,35.7518
2001-06-01,35.5624
2001-06-04,36.0105
2001-06-05,35.2809
2001-06-06,34.0746
2001-06-07,33.1944
2001-06-08,32.1546
2001-06-11,32.1387
2001-06-12,31.6352
2001-06-13,31.9335
2001-06-14,31.7105
2001-06-15,32.6591
2001-06-18,32.2339
2001-06-19,32.3875
2001-06-20,33.1696
2001-06-21,34.2798
2001-06-22,33.3906
2001-06-25,33.3312
2001-06-26,32.5035
2001-06-27,32.0257
2001-06-28,32.7374
2001-06-29,32.3498
2001-07-02,33.3163
2001-07-03,33.2083
2001-07-05,33.121
2001-07-06,32.3816
2001-07-09,32.0009
2001-07-10,30.5607
2001-07-11,30.5904
2001-07-12,30.9443
2001-07-13,30.9522
2001-07-16,29.9699
2001-07-17,30.7698
2001-07-18,31.7026
2001-07-19,31.7878
2001-07-20,31.5697
2001-07-23,31.2872
2001-07-24,31.0474
2001-07-25,31.207
2001-07-26,31.4528
2001-07-27,32.1615
2001-07-30,31.8711
2001-07-31,31.4994
2001-08-01,31.6421
2001-08-02,31.6421
2001-08-03,31.5132
2001-08-06,31.1029
2001-08-07,31.1108
2001-08-08,30.6112
2001-08-09,30.4824
2001-08-10,30.6905
2001-08-13,30.638
2001-08-14,30.7361
2001-08-15,30.6608
2001-08-16,30.6836
2001-08-17,30.1523
2001-08-20,29.8906
2001-08-21,29.396
2001-08-22,29.9699
2001-08-23,29.622
2001-08-24,29.7756
2001-08-27,29.8975
2001-08-28,29.4554
2001-08-29,28.7854
2001-08-30,28.5465
2001-08-31,28.6605
2001-09-04,28.9717
2001-09-05,27.8952
2001-09-06,26.8723
2001-09-07,26.9149
2001-09-10,27.1023
2001-09-17,25.6432
2001-09-18,25.3438
2001-09-19,24.8145
2001-09-20,22.9549
2001-09-21,22.4197
2001-09-24,23.6994
2001-09-25,24.189
2001-09-26,23.7063
2001-09-27,24.0939
2001-09-28,24.8423
2001-10-01,24.7312
2001-10-02,25.4529
2001-10-03,25.2169
2001-10-04,24.8502
2001-10-05,24.304
2001-10-08,23.5973
2001-10-09,23.967
2001-10-10,24.2891
2001-10-11,24.311
2001-10-12,23.9244
2001-10-15,24.4061
2001-10-16,24.6916
2001-10-17,25.1733
2001-10-18,24.8353
2001-10-19,24.6391
2001-10-22,25.6878
2001-10-23,26.0149
2001-10-24,26.3489
2001-10-25,27.2619
2001-10-26,27.3164
2001-10-29,25.9772
2001-10-30,25.8315
2001-10-31,25.7235
2001-11-01,26.4352
2001-11-02,26.2141
2001-11-05,26.45
2001-11-06,27.3084
2001-11-07,28.0737
2001-11-08,28.2243
2001-11-09,28.4087
2001-11-12,28.2243
2001-11-13,28.6248
2001-11-14,28.8429
2001-11-15,28.7913
2001-11-16,28.6674
2001-11-19,29.168
2001-11-20,28.6605
2001-11-21,28.2541
2001-11-23,28.6506
2001-11-26,28.7269
2001-11-27,28.9539
2001-11-28,27.2797
2001-11-29,27.6861
2001-11-30,27.4373
2001-12-03,26.5878
2001-12-04,27.0755
2001-12-05,28.3829
2001-12-06,29.3722
2001-12-07,28.9321
2001-12-10,28.1401
2001-12-11,28.0033
2001-12-12,27.9121
2001-12-13,26.9813
2001-12-14,26.2141
2001-12-17,26.6978
2001-12-18,27.0557
2001-12-19,27.6435
2001-12-20,26.566
2001-12-21,26.007
2001-12-24,26.2141
2001-12-26,26.4114
2001-12-27,26.4203
2001-12-28,26.5878
2001-12-31,26.4421
2002-01-02,26.4421
2002-01-03,27.1508
2002-01-04,28.3681
2002-01-07,28.3007
2002-01-08,28.0826
2002-01-09,28.1569
2002-01-10,28.4721
2002-01-11,27.8883
2002-01-14,27.1419
2002-01-15,27.5473
2002-01-16,26.337
2002-01-17,26.8079
2002-01-18,26.1239
2002-01-22,26.0149
2002-01-23,26.007
2002-01-24,26.116
2002-01-25,25.4529
2002-01-28,24.9572
2002-01-29,23.3138
2002-01-30,24.0493
2002-01-31,24.7679
2002-02-01,23.3941
2002-02-04,22.2304
2002-02-05,21.1103
2002-02-06,21.4175
2002-02-07,21.8715
2002-02-08,22.6397
2002-02-11,23.1631
2002-02-12,22.9064
2002-02-13,22.0034
2002-02-14,21.9776
2002-02-15,21.8596
2002-02-19,21.1182
2002-02-20,21.3947
2002-02-21,21.1965
2002-02-22,20.5056
2002-02-25,21.0954
2002-02-26,21.0667
2002-02-27,21.0667
2002-02-28,21.2788
2002-03-01,21.5781
2002-03-04,23.6458
2002-03-05,23.6508
2002-03-06,24.7679
2002-03-07,24.7679
2002-03-08,25.2715
2002-03-11,26.4044
2002-03-12,26.3688
2002-03-13,25.7294
2002-03-14,25.5421
2002-03-15,26.1953
2002-03-18,25.7056
2002-03-19,26.2538
2002-03-20,25.5996
2002-03-21,25.3091
2002-03-22,25.6085
2002-03-25,25.4251
2002-03-26,25.5668
2002-03-27,25.8226
2002-03-28,25.9336
2002-04-01,25.9029
2002-04-02,25.6878
2002-04-03,25.4667
2002-04-04,25.0534
2002-04-05,25.3577
2002-04-08,25.4469
2002-04-09,25.5996
2002-04-10,25.4885
2002-04-11,24.3407
2002-04-12,24.9364
2002-04-15,25.0256
2002-04-16,25.7373
2002-04-17,27.1102
2002-04-18,27.1023
2002-04-19,27.471
2002-04-22,26.6255
2002-04-23,26.6255
2002-04-24,26.1081
2002-04-25,25.4796
2002-04-26,25.4529
2002-04-29,24.981
2002-04-30,25.5341
2002-05-01,25.8226
2002-05-02,26.3688
2002-05-03,25.9534
2002-05-06,25.0256
2002-05-07,25.1902
2002-05-08,26.8485
2002-05-09,26.0198
2002-05-10,25.5203
2002-05-13,26.4352
2002-05-14,27.3451
2002-05-15,26.8872
2002-05-16,27.5196
2002-05-17,27.7129
2002-05-20,27.249
2002-05-21,27.2946
2002-05-22,27.3243
2002-05-23,27.9121
2002-05-24,27.4968
2002-05-28,27.0616
2002-05-29,26.8921
2002-05-30,26.1953
2002-05-31,26.1517
2002-06-03,25.211
2002-06-04,25.2041
2002-06-05,25.2407
2002-06-06,24.5082
2002-06-07,24.5082
2002-06-10,24.647
2002-06-11,23.9531
2002-06-12,24.1266
2002-06-13,23.7588
2002-06-14,24.0066
2002-06-17,25.8127
2002-06-18,25.4747
2002-06-19,25.1803
2002-06-20,24.2812
2002-06-21,24.0007
2002-06-24,24.1345
2002-06-25,23.9531
2002-06-26,22.9064
2002-06-27,23.8034
2002-06-28,24.6757
2002-07-01,22.8122
2002-07-02,22.718
2002-07-03,22.5139
2002-07-05,23.7063
2002-07-08,23.4823
2002-07-09,22.7498
2002-07-10,21.934
2002-07-11,22.2393
2002-07-12,21.9776
2002-07-15,21.8785
2002-07-16,20.7306
2002-07-17,20.4689
2002-07-18,19.785
2002-07-19,18.987
2002-07-22,17.8372
2002-07-23,14.6068
2002-07-24,16.9511
2002-07-25,16.2572
2002-07-26,16.1838
2002-07-29,18.2575
2002-07-30,18.1068
2002-07-31,18.1534
2002-08-01,18.201
2002-08-02,17.3495
2002-08-05,16.2572
2002-08-06,17.2038
2002-08-07,17.4843
2002-08-08,19.1893
2002-08-09,19.1665
2002-08-12,18.5192
2002-08-13,17.749
2002-08-14,18.2882
2002-08-15,18.0315
2002-08-16,18.086
2002-08-19,19.7929
2002-08-20,19.3072
2002-08-21,19.555
2002-08-22,19.4153
2002-08-23,18.6986
2002-08-26,19.2695
2002-08-27,19.4579
2002-08-28,19.1209
2002-08-29,19.3479
2002-08-30,19.2051
2002-09-03,18.0008
2002-09-04,18.4696
2002-09-05,17.5309
2002-09-06,17.3951
2002-09-09,17.1582
2002-09-10,16.8371
2002-09-11,16.7171
2002-09-12,16.0094
2002-09-13,16.0322
2002-09-16,15.7953
2002-09-17,15.6773
2002-09-18,14.8675
2002-09-19,14.4551
2002-09-20,14.6811
2002-09-23,14.0041
2002-09-24,13.5601
2002-09-25,13.7385
2002-09-26,14.02
2002-09-27,13.341
2002-09-30,13.8148
2002-10-01,14.361
2002-10-02,13.2756
2002-10-03,12.8156
2002-10-04,12.0316
2002-10-07,12.2001
2002-10-08,12.0752
2002-10-09,11.2406
2002-10-10,11.6004
2002-10-11,12.5034
2002-10-14,12.2764
2002-10-15,13.5402
2002-10-16,13.3063
2002-10-17,13.6701
2002-10-18,13.8009
2002-10-21,14.7456
2002-10-22,14.4849
2002-10-23,14.3798
2002-10-24,14.3332
2002-10-25,14.8179
2002-10-28,15.4583
2002-10-29,14.8824
2002-10-30,15.3126
2002-10-31,15.0925
2002-11-01,15.6575
2002-11-04,16.0094
2002-11-05,16.3464
2002-11-06,16.051
2002-11-07,14.9864
2002-11-08,14.694
2002-11-11,14.8556
2002-11-12,14.9418
2002-11-13,15.2382
2002-11-14,15.945
2002-11-15,16.0689
2002-11-18,15.9231
2002-11-19,15.9678
2002-11-20,17.2544
2002-11-21,18.1068
2002-11-22,18.1782
2002-11-25,18.1465
2002-11-26,17.6003
2002-11-27,18.3249
2002-11-29,18.309
2002-12-02,18.3457
2002-12-03,17.9016
2002-12-04,17.97
2002-12-05,17.1741
2002-12-06,17.7728
2002-12-09,16.9213
2002-12-10,17.5666
2002-12-11,17.525
2002-12-12,17.5666
2002-12-13,17.182
2002-12-16,18.0404
2002-12-17,18.201
2002-12-18,17.4576
2002-12-19,16.9699
2002-12-20,18.0939
2002-12-23,17.975
2002-12-24,17.6043
2002-12-26,17.7877
2002-12-27,17.3138
2002-12-30,17.4506
2002-12-31,17.4576
2003-01-02,18.5083
2003-01-03,18.8691
2003-01-06,20.353
2003-01-07,20.2529
2003-01-08,19.4718
2003-01-09,19.8583
2003-01-10,19.7047
2003-01-13,19.8435
2003-01-14,20.0724
2003-01-15,19.6997
2003-01-16,19.4807
2003-01-17,19.0515
2003-01-21,18.4914
2003-01-22,17.97
2003-01-23,18.2793
2003-01-24,17.3178
2003-01-27,16.9441
2003-01-28,17.1047
2003-01-29,17.0968
2003-01-30,16.7607
2003-01-31,16.9778
2003-02-03,17.1513
2003-02-04,16.7687
2003-02-05,16.6864
2003-02-06,16.2324
2003-02-07,15.9896
2003-02-10,16.0768
2003-02-11,16.0015
2003-02-12,15.6496
2003-02-13,15.487
2003-02-14,15.8964
2003-02-18,16.3662
2003-02-19,16.3662
2003-02-20,16.503
2003-02-21,16.6428
2003-02-24,16.2245
2003-02-25,16.4029
2003-02-26,16.2512
2003-02-27,16.4842
2003-02-28,16.4971
2003-03-03,16.621
2003-03-04,16.2959
2003-03-05,16.5962
2003-03-06,16.0015
2003-03-07,16.2156
2003-03-10,15.5941
2003-03-11,15.0925
2003-03-12,15.0925
2003-03-13,15.8022
2003-03-14,15.4652
2003-03-17,16.4108
2003-03-18,16.5962
2003-03-19,16.9699
2003-03-20,17.1186
2003-03-21,17.9334
2003-03-24,17.188
2003-03-25,17.5597
2003-03-26,17.5845
2003-03-27,17.5448
2003-03-28,17.7877
2003-03-31,17.2484
2003-04-01,17.6261
2003-04-02,18.2644
2003-04-03,18.1395
2003-04-04,18.6084
2003-04-07,18.652
2003-04-08,18.9048
2003-04-09,18.7164
2003-04-10,18.7075
2003-04-11,18.6163
2003-04-14,19.3072
2003-04-15,19.5491
2003-04-16,19.2785
2003-04-17,19.8653
2003-04-21,19.9664
2003-04-22,20.8585
2003-04-23,21.4175
2003-04-24,20.7772
2003-04-25,20.3371
2003-04-28,20.9576
2003-04-29,21.1965
2003-04-30,21.3482
2003-05-01,21.2996
2003-05-02,21.7228
2003-05-05,22.0846
2003-05-06,22.3404
2003-05-07,22.4197
2003-05-08,21.7922
2003-05-09,21.8785
2003-05-12,22.5059
2003-05-13,22.3463
2003-05-14,22.1778
2003-05-15,22.5783
2003-05-16,22.7329
2003-05-19,22.1273
2003-05-20,22.1352
2003-05-21,22.2244
2003-05-22,22.1778
2003-05-23,22.4762
2003-05-27,23.3138
2003-05-28,23.6776
2003-05-29,23.4734
2003-05-30,23.9036
2003-06-02,24.6757
2003-06-03,24.5994
2003-06-04,25.2328
2003-06-05,25.5341
2003-06-06,25.555
2003-06-09,24.5558
2003-06-10,24.7917
2003-06-11,25.1267
2003-06-12,25.2407
2003-06-13,25.2407
2003-06-16,26.1517
2003-06-17,26.2538
2003-06-18,25.5133
2003-06-19,25.0603
2003-06-20,25.3151
2003-06-23,24.6222
2003-06-24,24.9493
2003-06-25,24.7243
2003-06-26,25.0256
2003-06-27,24.6619
2003-06-30,24.8651
2003-07-01,24.8849
2003-07-02,25.0028
2003-07-03,24.8294
2003-07-07,25.5133
2003-07-08,25.7512
2003-07-09,25.9425
2003-07-10,25.4667
2003-07-11,26.0149
2003-07-14,27.134
2003-07-15,27.1251
2003-07-16,26.3688
2003-07-17,25.4885
2003-07-18,25.6977
2003-07-21,25.0445
2003-07-22,25.4172
2003-07-23,25.3577
2003-07-24,25.1585
2003-07-25,25.8037
2003-07-28,25.8176
2003-07-29,25.6352
2003-07-30,25.5054
2003-07-31,25.4965
2003-08-01,24.2663
2003-08-04,24.5389
2003-08-05,23.8302
2003-08-06,24.0007
2003-08-07,23.9858
2003-08-08,24.0007
2003-08-11,24.1682
2003-08-12,24.4705
2003-08-13,24.3189
2003-08-14,24.6619
2003-08-15,24.4854
2003-08-18,24.7679
2003-08-19,24.871
2003-08-20,25.3359
2003-08-21,25.1733
2003-08-22,24.6757
2003-08-25,24.5439
2003-08-26,24.2812
2003-08-27,24.196
2003-08-28,24.6698
2003-08-29,24.8898
2003-09-02,25.2407
2003-09-03,25.3577
2003-09-04,25.2239
2003-09-05,24.871
2003-09-08,25.2041
2003-09-09,24.9216
2003-09-10,24.2812
2003-09-11,24.5003
2003-09-12,24.7312
2003-09-15,24.7114
2003-09-16,25.1733
2003-09-17,25.211
2003-09-18,26.0
2003-09-19,25.8176
2003-09-22,25.4529
2003-09-23,25.7879
2003-09-24,25.3636
2003-09-25,25.0792
2003-09-26,24.871
2003-09-29,25.2041
2003-09-30,24.9741
2003-10-01,25.7373
2003-10-02,25.4747
2003-10-03,25.5817
2003-10-06,25.8593
2003-10-07,26.2538
2003-10-08,25.9029
2003-10-09,25.9693
2003-10-10,25.8394
2003-10-13,26.5095
2003-10-14,26.7543
2003-10-15,26.6255
2003-10-16,26.8019
2003-10-17,26.4352
2003-10-20,26.6255
2003-10-21,26.675
2003-10-22,25.4469
2003-10-23,25.4588
2003-10-24,25.2962
2003-10-27,25.4251
2003-10-28,25.8593
2003-10-29,26.1378
2003-10-30,26.0694
2003-10-31,26.116
2003-11-03,26.7048
2003-11-04,26.6255
2003-11-05,26.5749
2003-11-06,26.4114
2003-11-07,26.2141
2003-11-10,26.1081
2003-11-11,26.2141
2003-11-12,26.1081
2003-11-13,26.0833
2003-11-14,25.7958
2003-11-17,25.7572
2003-11-18,25.3775
2003-11-19,25.2873
2003-11-20,25.1902
2003-11-21,25.4588
2003-11-24,25.658
2003-11-25,25.8484
2003-11-26,25.8315
2003-11-28,25.7512
2003-12-01,25.9425
2003-12-02,26.0506
2003-12-03,26.0575
2003-12-04,25.7443
2003-12-05,25.434
2003-12-08,25.7958
2003-12-09,25.3359
2003-12-10,25.2169
2003-12-11,25.4469
2003-12-12,25.5252
2003-12-15,25.6501
2003-12-16,25.9861
2003-12-17,25.9425
2003-12-18,25.9336
2003-12-19,26.0268
2003-12-22,26.2607
2003-12-23,26.3132
2003-12-24,26.2815
2003-12-26,26.3489
2003-12-29,26.5749
2003-12-30,26.6255
2003-12-31,26.7167
2004-01-02,26.6384
2004-01-05,26.5878
2004-01-06,27.2559
2004-01-07,27.6564
2004-01-08,28.1312
2004-01-09,28.1966
2004-01-12,28.2174
2004-01-13,28.3007
2004-01-14,28.5306
2004-01-15,28.3135
2004-01-16,28.5683
2004-01-20,28.4375
2004-01-21,29.168
2004-01-22,29.055
2004-01-23,28.8052
2004-01-26,29.2879
2004-01-27,29.1204
2004-01-28,28.4583
2004-01-29,28.4087
2004-01-30,28.2917
2004-02-02,28.376
2004-02-03,28.4652
2004-02-04,28.3135
2004-02-05,28.3393
2004-02-06,28.9004
2004-02-09,28.7437
2004-02-10,28.7209
2004-02-11,29.2949
2004-02-12,29.3573
2004-02-13,29.2185
2004-02-17,29.5784
2004-02-18,29.4485
2004-02-19,29.6924
2004-02-20,29.5129
2004-02-23,29.3246
2004-02-24,29.2413
2004-02-25,29.3514
2004-02-26,29.505
2004-02-27,29.8381
2004-03-01,30.2118
2004-03-02,30.3109
2004-03-03,30.6241
2004-03-04,30.9889
2004-03-05,31.2872
2004-03-08,31.2387
2004-03-09,30.8967
2004-03-10,30.5745
2004-03-11,30.0502
2004-03-12,30.2038
2004-03-15,29.7756
2004-03-16,30.0651
2004-03-17,30.7579
2004-03-18,30.5676
2004-03-19,30.0651
2004-03-22,29.6785
2004-03-23,29.8083
2004-03-24,29.6368
2004-03-25,30.189
2004-03-26,30.0056
2004-03-29,30.5964
2004-03-30,30.5349
2004-03-31,30.5161
2004-04-01,30.744
2004-04-02,30.2118
2004-04-05,30.3723
2004-04-06,30.189
2004-04-07,30.0948
2004-04-08,29.9362
2004-04-12,30.2336
2004-04-13,29.1264
2004-04-14,28.5683
2004-04-15,28.2045
2004-04-16,28.5604
