Date,RB.F
1990-06-07,0.5761
1990-06-08,0.5659
1990-06-11,0.5588
1990-06-12,0.585
1990-06-13,0.5885
1990-06-14,0.6012
1990-06-15,0.6151
1990-06-18,0.6156
1990-06-19,0.5992
1990-06-20,0.6047
1990-06-21,0.6023
1990-06-22,0.6137
1990-06-25,0.6227
1990-06-26,0.6132
1990-06-27,0.5949
1990-06-28,0.6093
1990-06-29,0.5621
1990-07-02,0.5668
1990-07-03,0.5609
1990-07-05,0.5495
1990-07-06,0.5541
1990-07-09,0.5685
1990-07-10,0.5786
1990-07-11,0.58
1990-07-12,0.6057
1990-07-13,0.6195
1990-07-16,0.6444
1990-07-17,0.6412
1990-07-18,0.6267
1990-07-19,0.6307
1990-07-20,0.6296
1990-07-23,0.6335
1990-07-24,0.6328
1990-07-25,0.6304
1990-07-26,0.6526
1990-07-27,0.6488
1990-07-30,0.6588
1990-07-31,0.6246
1990-08-01,0.6427
1990-08-02,0.6807
1990-08-03,0.721
1990-08-06,0.8152
1990-08-07,0.8239
1990-08-08,0.7621
1990-08-09,0.7642
1990-08-10,0.7945
1990-08-13,
1990-08-14,0.8273
1990-08-15,0.8405
1990-08-16,0.8746
1990-08-17,0.9597
1990-08-20,1.0025
1990-08-21,1.0126
1990-08-22,1.0411
1990-08-23,1.0855
1990-08-24,1.0466
1990-08-27,0.8756
1990-08-28,0.8853
1990-08-29,0.8472
1990-08-30,0.8907
1990-08-31,0.8618
1990-09-04,0.9452
1990-09-05,0.9227
1990-09-06,0.9507
1990-09-07,0.9306
1990-09-10,0.9472
1990-09-11,0.936
1990-09-12,0.9384
1990-09-13,0.9336
1990-09-14,0.9036
1990-09-17,0.9167
1990-09-18,0.9161
1990-09-19,0.899
1990-09-20,0.9154
1990-09-21,0.9745
1990-09-24,1.0423
1990-09-25,1.0205
1990-09-26,1.001
1990-09-27,1.0269
1990-09-28,0.9871
1990-10-01,0.9391
1990-10-02,0.8693
1990-10-03,0.9314
1990-10-04,0.9086
1990-10-05,0.9264
1990-10-08,0.9375
1990-10-09,0.9826
1990-10-10,0.936
1990-10-11,0.96
1990-10-12,0.9713
1990-10-15,0.9495
1990-10-16,0.9788
1990-10-17,0.934
1990-10-18,0.9296
1990-10-19,0.8791
1990-10-22,0.765
1990-10-23,0.799
1990-10-24,0.8539
1990-10-25,0.936
1990-10-26,0.9147
1990-10-29,0.9243
1990-10-30,0.9373
1990-10-31,0.9015
1990-11-01,0.923
1990-11-02,0.8921
1990-11-05,0.8754
1990-11-06,0.8775
1990-11-07,0.9119
1990-11-08,0.9051
1990-11-09,0.8823
1990-11-12,0.8353
1990-11-13,0.8311
1990-11-14,0.8039
1990-11-15,0.8016
1990-11-16,0.7763
1990-11-19,0.8036
1990-11-20,0.7747
1990-11-21,0.7895
1990-11-23,0.824
1990-11-26,0.842
1990-11-27,0.8472
1990-11-28,0.8375
1990-11-29,0.8337
1990-11-30,0.7892
1990-12-03,0.7352
1990-12-04,0.7592
1990-12-05,0.6884
1990-12-06,0.666
1990-12-07,0.6647
1990-12-10,0.6773
1990-12-11,0.6679
1990-12-12,0.6449
1990-12-13,0.6557
1990-12-14,0.6618
1990-12-17,0.6633
1990-12-18,0.6672
1990-12-19,0.6742
1990-12-20,0.6668
1990-12-21,0.6624
1990-12-24,
1990-12-26,0.6814
1990-12-27,0.6864
1990-12-28,0.6956
1990-12-31,0.7136
1991-01-02,0.681
1991-01-03,0.6592
1991-01-04,0.6462
1991-01-07,0.7163
1991-01-08,0.7018
1991-01-09,0.7331
1991-01-10,0.7409
1991-01-11,0.7288
1991-01-14,0.8226
1991-01-15,0.7704
1991-01-16,0.8219
1991-01-17,0.6029
1991-01-18,0.5778
1991-01-21,0.5952
1991-01-22,0.6355
1991-01-23,0.631
1991-01-24,0.626
1991-01-25,0.6267
1991-01-28,0.6213
1991-01-29,0.6485
1991-01-30,0.6496
1991-01-31,0.6233
1991-02-01,0.6112
1991-02-04,0.6088
1991-02-05,0.6072
1991-02-06,0.6174
1991-02-07,0.6058
1991-02-08,0.6122
1991-02-11,0.6253
1991-02-12,0.6342
1991-02-13,0.6238
1991-02-14,0.6159
1991-02-15,0.5899
1991-02-19,0.5864
1991-02-20,0.6072
1991-02-21,0.5969
1991-02-22,0.5933
1991-02-25,0.6065
1991-02-26,0.6395
1991-02-27,0.672
1991-02-28,0.6481
1991-03-01,0.6545
1991-03-04,0.694
1991-03-05,0.709
1991-03-06,0.7097
1991-03-07,0.7035
1991-03-08,0.6998
1991-03-11,0.7141
1991-03-12,0.7167
1991-03-13,0.7131
1991-03-14,0.6986
1991-03-15,0.7007
1991-03-18,0.6979
1991-03-19,0.7176
1991-03-20,0.7378
1991-03-21,0.7307
1991-03-22,0.7118
1991-03-25,0.697
1991-03-26,0.7048
1991-03-27,0.7231
1991-03-28,0.6765
1991-04-01,0.661
1991-04-02,0.6772
1991-04-03,0.6597
1991-04-04,0.673
1991-04-05,0.6782
1991-04-08,0.6897
1991-04-09,0.6848
1991-04-10,0.7067
1991-04-11,0.6997
1991-04-12,0.7101
1991-04-15,0.7263
1991-04-16,0.7229
1991-04-17,0.7418
1991-04-18,0.7375
1991-04-19,0.7364
1991-04-22,0.7435
1991-04-23,0.7181
1991-04-24,0.7182
1991-04-25,0.7152
1991-04-26,0.7232
1991-04-29,0.7207
1991-04-30,0.6861
1991-05-01,0.7083
1991-05-02,0.7075
1991-05-03,0.7136
1991-05-06,0.7222
1991-05-07,0.7127
1991-05-08,0.7208
1991-05-09,0.7302
1991-05-10,0.7121
1991-05-13,0.7133
1991-05-14,0.6999
1991-05-15,0.6908
1991-05-16,0.6866
1991-05-17,0.69
1991-05-20,0.6885
1991-05-21,0.6884
1991-05-22,0.6697
1991-05-23,0.6715
1991-05-24,0.6743
1991-05-28,0.6794
1991-05-29,0.6704
1991-05-30,0.6831
1991-05-31,0.6642
1991-06-03,0.6632
1991-06-04,0.6625
1991-06-05,0.6412
1991-06-06,0.6444
1991-06-07,0.6428
1991-06-10,0.635
1991-06-11,0.6403
1991-06-12,0.6332
1991-06-13,0.6254
1991-06-14,0.6252
1991-06-17,0.6297
1991-06-18,0.628
1991-06-19,0.6186
1991-06-20,0.6143
1991-06-21,0.6113
1991-06-24,0.6089
1991-06-25,0.6123
1991-06-26,0.6169
1991-06-27,0.6326
1991-06-28,0.6198
1991-07-01,0.6282
1991-07-02,0.6344
1991-07-03,0.6204
1991-07-05,0.6263
1991-07-08,0.6301
1991-07-09,0.6344
1991-07-10,0.6421
1991-07-11,0.6408
1991-07-12,0.6456
1991-07-15,0.6338
1991-07-16,0.6332
1991-07-17,0.6466
1991-07-18,0.6434
1991-07-19,0.6546
1991-07-22,0.6535
1991-07-23,0.6522
1991-07-24,0.6617
1991-07-25,0.6601
1991-07-26,0.658
1991-07-29,0.6483
1991-07-30,0.6638
1991-07-31,0.6533
1991-08-01,0.6518
1991-08-02,0.664
1991-08-05,0.6716
1991-08-06,0.6662
1991-08-07,0.6681
1991-08-08,0.687
1991-08-09,0.6948
1991-08-12,0.6969
1991-08-13,0.6823
1991-08-14,0.6631
1991-08-15,0.6684
1991-08-16,0.6698
1991-08-19,0.6837
1991-08-20,0.6907
1991-08-21,0.6793
1991-08-22,0.6863
1991-08-23,0.6809
1991-08-26,0.6726
1991-08-27,0.6679
1991-08-28,0.6534
1991-08-29,0.6596
1991-08-30,0.6342
1991-09-03,0.6301
1991-09-04,0.6219
1991-09-05,0.6147
1991-09-06,0.6115
1991-09-09,0.608
1991-09-10,0.6086
1991-09-11,0.6146
1991-09-12,0.6135
1991-09-13,0.6169
1991-09-16,0.6176
1991-09-17,0.6106
1991-09-18,0.6176
1991-09-19,0.6099
1991-09-20,0.609
1991-09-23,0.6135
1991-09-24,0.6108
1991-09-25,0.6178
1991-09-26,0.6202
1991-09-27,0.6301
1991-09-30,0.6153
1991-10-01,0.6113
1991-10-02,0.6179
1991-10-03,0.6275
1991-10-04,0.6227
1991-10-07,0.6288
1991-10-08,0.6349
1991-10-09,0.632
1991-10-10,0.6245
1991-10-11,0.6235
1991-10-14,0.6298
1991-10-15,0.6333
1991-10-16,0.6326
1991-10-17,0.645
1991-10-18,0.6573
1991-10-21,0.6544
1991-10-22,0.6523
1991-10-23,0.6394
1991-10-24,0.6526
1991-10-25,0.6472
1991-10-28,0.6564
1991-10-29,0.6637
1991-10-30,0.6694
1991-10-31,0.6453
1991-11-01,0.6552
1991-11-04,0.6621
1991-11-05,0.6716
1991-11-06,0.6628
1991-11-07,0.6536
1991-11-08,0.6489
1991-11-11,0.6259
1991-11-12,0.6152
1991-11-13,0.6213
1991-11-14,0.6319
1991-11-15,0.6402
1991-11-18,0.634
1991-11-19,0.6262
1991-11-20,0.6345
1991-11-21,0.6384
1991-11-22,0.6248
1991-11-25,0.6218
1991-11-26,0.616
1991-11-27,0.6201
1991-11-29,0.5961
1991-12-02,0.586
1991-12-03,0.5665
1991-12-04,0.5709
1991-12-05,0.5598
1991-12-06,0.55
1991-12-09,0.5326
1991-12-10,0.5397
1991-12-11,0.5343
1991-12-12,0.5458
1991-12-13,0.5485
1991-12-16,0.5474
1991-12-17,0.5464
1991-12-18,0.5422
1991-12-19,0.5357
1991-12-20,0.5224
1991-12-23,0.5299
1991-12-24,0.5393
1991-12-26,0.5299
1991-12-27,0.5342
1991-12-30,0.54
1991-12-31,0.5424
1992-01-02,0.5544
1992-01-03,0.5527
1992-01-06,0.5518
1992-01-07,0.5307
1992-01-08,0.5099
1992-01-09,0.5034
1992-01-10,0.5216
1992-01-13,0.531
1992-01-14,0.5253
1992-01-15,0.5334
1992-01-16,0.5442
1992-01-17,0.5511
1992-01-20,0.5418
1992-01-21,0.53
1992-01-22,0.5369
1992-01-23,0.5293
1992-01-24,0.5369
1992-01-27,0.5485
1992-01-28,0.5399
1992-01-29,0.5461
1992-01-30,0.5551
1992-01-31,0.5711
1992-02-03,0.5779
1992-02-04,0.5907
1992-02-05,0.5961
1992-02-06,0.5915
1992-02-07,0.5966
1992-02-10,0.5878
1992-02-11,0.5707
1992-02-12,0.5801
1992-02-13,0.5863
1992-02-14,0.5748
1992-02-18,0.5508
1992-02-19,0.5582
1992-02-20,0.555
1992-02-21,0.5464
1992-02-24,0.537
1992-02-25,0.5369
1992-02-26,0.5457
1992-02-27,0.5628
1992-02-28,0.5983
1992-03-02,0.5875
1992-03-03,0.5906
1992-03-04,0.5961
1992-03-05,0.5932
1992-03-06,0.5773
1992-03-09,0.5747
1992-03-10,0.5799
1992-03-11,0.5797
1992-03-12,0.5863
1992-03-13,0.5935
1992-03-16,0.6002
1992-03-17,0.6016
1992-03-18,0.5883
1992-03-19,0.5932
1992-03-20,0.5748
1992-03-23,0.5776
1992-03-24,0.5779
1992-03-25,0.5768
1992-03-26,0.5855
1992-03-27,0.5848
1992-03-30,0.5845
1992-03-31,0.6056
1992-04-01,0.6229
1992-04-02,0.6172
1992-04-03,0.6265
1992-04-06,0.6347
1992-04-07,0.6232
1992-04-08,0.6271
1992-04-09,0.6172
1992-04-10,0.6139
1992-04-13,0.5976
1992-04-14,0.5823
1992-04-15,0.5937
1992-04-16,0.6115
1992-04-20,0.6178
1992-04-21,0.6248
1992-04-22,0.6165
1992-04-23,0.617
1992-04-24,0.6217
1992-04-27,0.6208
1992-04-28,0.6257
1992-04-29,0.6274
1992-04-30,0.643
1992-05-01,0.6469
1992-05-04,0.6645
1992-05-05,0.6557
1992-05-06,0.6525
1992-05-07,0.6477
1992-05-08,0.6487
1992-05-11,0.6533
1992-05-12,0.6482
1992-05-13,0.6371
1992-05-14,0.6299
1992-05-15,0.6368
1992-05-18,0.6297
1992-05-19,0.6201
1992-05-20,0.6227
1992-05-21,0.6329
1992-05-22,0.6394
1992-05-26,0.6627
1992-05-27,0.6544
1992-05-28,0.6523
1992-05-29,0.6653
1992-06-01,0.6592
1992-06-02,0.6579
1992-06-03,0.6731
1992-06-04,0.6717
1992-06-05,0.6724
1992-06-08,0.6717
1992-06-09,0.6687
1992-06-10,0.6716
1992-06-11,0.661
1992-06-12,0.6598
1992-06-15,0.6572
1992-06-16,0.6538
1992-06-17,0.6559
1992-06-18,0.6521
1992-06-19,0.6535
1992-06-22,0.6495
1992-06-23,0.6513
1992-06-24,0.6515
1992-06-25,0.6344
1992-06-26,0.629
1992-06-29,0.6158
1992-06-30,0.6094
1992-07-01,0.6178
1992-07-02,0.6245
1992-07-06,0.6159
1992-07-07,0.5991
1992-07-08,0.5853
1992-07-09,0.5876
1992-07-10,0.5796
1992-07-13,0.581
1992-07-14,0.5903
1992-07-15,0.5991
1992-07-16,0.6095
1992-07-17,0.5983
1992-07-20,0.6017
1992-07-21,0.6039
1992-07-22,0.6072
1992-07-23,0.6132
1992-07-24,0.6212
1992-07-27,0.6189
1992-07-28,0.6175
1992-07-29,0.6215
1992-07-30,0.6116
1992-07-31,0.6035
1992-08-03,0.5988
1992-08-04,0.5968
1992-08-05,0.5895
1992-08-06,0.6031
1992-08-07,0.6007
1992-08-10,0.5979
1992-08-11,0.5983
1992-08-12,0.6063
1992-08-13,0.611
1992-08-14,0.608
1992-08-17,0.6158
1992-08-18,0.6211
1992-08-19,0.6117
1992-08-20,0.6164
1992-08-21,0.6057
1992-08-24,0.6273
1992-08-25,0.6213
1992-08-26,0.6222
1992-08-27,0.6172
1992-08-28,0.6328
1992-08-31,0.6059
1992-09-01,0.6116
1992-09-02,0.6117
1992-09-03,0.611
1992-09-04,0.6117
1992-09-07,0.6117
1992-09-08,0.6104
1992-09-09,0.6056
1992-09-10,0.5967
1992-09-11,0.5978
1992-09-14,0.6093
1992-09-15,0.6083
1992-09-16,0.6089
1992-09-17,0.603
1992-09-18,0.5912
1992-09-21,0.5831
1992-09-22,0.5842
1992-09-23,0.5908
1992-09-24,0.5887
1992-09-25,0.588
1992-09-28,0.5888
1992-09-29,0.577
1992-09-30,0.5822
1992-10-01,0.579
1992-10-02,0.585
1992-10-05,0.5828
1992-10-06,0.5846
1992-10-07,0.5861
1992-10-08,0.5948
1992-10-09,0.6096
1992-10-12,0.6043
1992-10-13,0.592
1992-10-14,0.591
1992-10-15,0.5986
1992-10-16,0.5952
1992-10-19,0.5915
1992-10-20,0.5935
1992-10-21,0.5872
1992-10-22,0.5862
1992-10-23,0.5889
1992-10-26,0.593
1992-10-27,0.599
1992-10-28,0.5965
1992-10-29,0.5936
1992-10-30,0.5683
1992-11-02,0.5785
1992-11-03,0.5796
1992-11-04,0.5641
1992-11-05,0.5721
1992-11-06,0.5608
1992-11-09,0.5623
1992-11-10,0.552
1992-11-11,0.545
1992-11-12,0.5394
1992-11-13,0.5361
1992-11-16,0.5486
1992-11-17,0.5475
1992-11-18,0.5476
1992-11-19,0.555
1992-11-20,0.562
1992-11-23,0.5522
1992-11-24,0.5438
1992-11-25,0.5498
1992-11-27,
1992-11-30,0.5356
1992-12-01,0.5222
1992-12-02,0.5212
1992-12-03,0.513
1992-12-04,0.5142
1992-12-07,0.5211
1992-12-08,0.5126
1992-12-09,0.5092
1992-12-10,0.5206
1992-12-11,0.5175
1992-12-14,0.523
1992-12-15,0.5233
1992-12-16,0.5459
1992-12-17,0.5562
1992-12-18,0.5609
1992-12-21,0.5552
1992-12-22,0.5473
1992-12-23,0.5511
1992-12-24,0.5511
1992-12-28,0.5441
1992-12-29,0.5402
1992-12-30,0.5389
1992-12-31,0.5475
1993-01-04,0.5417
1993-01-05,0.5484
1993-01-06,0.5448
1993-01-07,0.5354
1993-01-08,0.536
1993-01-11,0.5297
1993-01-12,0.5192
1993-01-13,0.5177
1993-01-14,0.5277
1993-01-15,0.5404
1993-01-18,0.5392
1993-01-19,0.5304
1993-01-20,0.5234
1993-01-21,0.5287
1993-01-22,0.5302
1993-01-25,0.5553
1993-01-26,0.5489
1993-01-27,0.5478
1993-01-28,0.569
1993-01-29,0.575
1993-02-01,0.5708
1993-02-02,0.5591
1993-02-03,0.5585
1993-02-04,0.566
1993-02-05,0.5628
1993-02-08,0.5536
1993-02-09,0.5513
1993-02-10,0.5526
1993-02-11,0.5516
1993-02-12,0.5358
1993-02-16,0.5228
1993-02-17,0.5207
1993-02-18,0.5209
1993-02-19,0.5346
1993-02-22,0.5443
1993-02-23,0.5456
1993-02-24,0.5365
1993-02-25,0.5311
1993-02-26,0.53
1993-03-01,0.586
1993-03-02,0.5834
1993-03-03,0.5899
1993-03-04,0.6077
1993-03-05,0.6027
1993-03-08,0.595
1993-03-09,0.5936
1993-03-10,0.5841
1993-03-11,0.5733
1993-03-12,0.5854
1993-03-15,0.58
1993-03-16,0.5817
1993-03-17,0.5854
1993-03-18,0.5817
1993-03-19,0.576
1993-03-22,0.5626
1993-03-23,0.5712
1993-03-24,0.5794
1993-03-25,0.5872
1993-03-26,0.59
1993-03-29,0.5962
1993-03-30,0.5901
1993-03-31,0.6074
1993-04-01,0.6073
1993-04-02,0.6065
1993-04-05,0.602
1993-04-06,0.5984
1993-04-07,0.6031
1993-04-08,0.5998
1993-04-12,0.6024
1993-04-13,0.6034
1993-04-14,0.6046
1993-04-15,0.6043
1993-04-16,0.6034
1993-04-19,0.604
1993-04-20,0.6032
1993-04-21,0.5986
1993-04-22,0.596
1993-04-23,0.5994
1993-04-26,0.5965
1993-04-27,0.5941
1993-04-28,0.5962
1993-04-29,0.6097
1993-04-30,0.6149
1993-05-03,0.6181
1993-05-04,0.6159
1993-05-05,0.6171
1993-05-06,0.618
1993-05-07,0.6146
1993-05-10,0.6162
1993-05-11,0.6114
1993-05-12,0.6063
1993-05-13,0.5934
1993-05-14,0.5885
1993-05-17,0.5912
1993-05-18,0.5866
1993-05-19,0.5912
1993-05-20,0.5933
1993-05-21,0.592
1993-05-24,0.5873
1993-05-25,0.5892
1993-05-26,0.5792
1993-05-27,0.5812
1993-05-28,0.5842
1993-06-01,0.5897
1993-06-02,0.5833
1993-06-03,0.5707
1993-06-04,0.569
1993-06-07,0.5612
1993-06-08,0.5615
1993-06-09,0.5566
1993-06-10,0.5484
1993-06-11,0.5461
1993-06-14,0.5454
1993-06-15,0.5393
1993-06-16,0.5479
1993-06-17,0.5493
1993-06-18,0.5485
1993-06-21,0.5466
1993-06-22,0.539
1993-06-23,0.5409
1993-06-24,0.5475
1993-06-25,0.5501
1993-06-28,0.5505
1993-06-29,0.548
1993-06-30,0.5488
1993-07-01,0.5383
1993-07-02,0.5302
1993-07-06,0.5355
1993-07-07,0.5265
1993-07-08,0.5228
1993-07-09,0.528
1993-07-12,0.5315
1993-07-13,0.5333
1993-07-14,0.5186
1993-07-15,0.5236
1993-07-16,0.5134
1993-07-19,0.5266
1993-07-20,0.5179
1993-07-21,0.5249
1993-07-22,0.5173
1993-07-23,0.5205
1993-07-26,0.5206
1993-07-27,0.5294
1993-07-28,0.5239
1993-07-29,0.5186
1993-07-30,0.5216
1993-08-02,0.5217
1993-08-03,0.5193
1993-08-04,0.5203
1993-08-05,0.5201
1993-08-06,0.5221
1993-08-09,0.5404
1993-08-10,0.5363
1993-08-11,0.5578
1993-08-12,0.5638
1993-08-13,0.5622
1993-08-16,0.5564
1993-08-17,0.5578
1993-08-18,0.541
1993-08-19,0.5352
1993-08-20,0.5403
1993-08-23,0.5421
1993-08-24,0.538
1993-08-25,0.5325
1993-08-26,
1993-08-27,0.543
1993-08-30,0.5333
1993-08-31,0.5244
1993-09-01,0.5168
1993-09-02,0.5134
1993-09-03,0.508
1993-09-07,0.4894
1993-09-08,0.4905
1993-09-09,0.4864
1993-09-10,0.4847
1993-09-13,0.4857
1993-09-14,0.4816
1993-09-15,0.4807
1993-09-16,0.4822
1993-09-17,0.4888
1993-09-20,0.5027
1993-09-21,0.5012
1993-09-22,0.4883
1993-09-23,0.487
1993-09-24,0.4849
1993-09-27,0.4859
1993-09-28,0.4911
1993-09-29,0.5068
1993-09-30,0.5162
1993-10-01,0.516
1993-10-04,0.5091
1993-10-05,0.5084
1993-10-06,0.5077
1993-10-07,0.512
1993-10-08,0.5165
1993-10-11,0.5257
1993-10-12,0.5263
1993-10-13,0.5258
1993-10-14,0.5292
1993-10-15,0.5265
1993-10-18,0.513
1993-10-19,0.5103
1993-10-20,0.512
1993-10-21,0.5063
1993-10-22,0.4959
1993-10-25,0.4838
1993-10-26,0.4842
1993-10-27,0.4894
1993-10-28,0.4851
1993-10-29,0.4771
1993-11-01,0.485
1993-11-02,0.4755
1993-11-03,0.482
1993-11-04,0.4797
1993-11-05,0.4705
1993-11-08,0.4624
1993-11-09,0.4594
1993-11-10,0.4541
1993-11-11,0.4631
1993-11-12,0.4537
1993-11-15,0.4589
1993-11-16,0.4615
1993-11-17,0.4699
1993-11-18,0.4594
1993-11-19,0.4601
1993-11-22,0.4563
1993-11-23,0.4457
1993-11-24,0.438
1993-11-26,
1993-11-29,0.4067
1993-11-30,0.4238
1993-12-01,0.426
1993-12-02,0.4161
1993-12-03,0.4149
1993-12-06,0.4038
1993-12-07,0.4077
1993-12-08,0.4026
1993-12-09,0.4022
1993-12-10,0.4116
1993-12-13,0.3931
1993-12-14,0.3958
1993-12-15,0.3993
1993-12-16,0.402
1993-12-17,0.4019
1993-12-20,0.3955
1993-12-21,0.3938
1993-12-22,0.3941
1993-12-23,0.3837
1993-12-27,0.3692
1993-12-28,0.3814
1993-12-29,0.3918
1993-12-30,0.4
1993-12-31,
1994-01-03,0.4116
1994-01-04,0.4209
1994-01-05,0.4378
1994-01-06,0.4365
1994-01-07,0.4382
1994-01-10,0.417
1994-01-11,0.4264
1994-01-12,0.4173
1994-01-13,0.419
1994-01-14,0.4256
1994-01-17,0.4211
1994-01-18,0.4142
1994-01-19,0.4164
1994-01-20,0.4194
1994-01-21,0.4204
1994-01-24,0.4331
1994-01-25,0.4371
1994-01-26,0.4464
1994-01-27,0.4396
1994-01-28,0.4346
1994-01-31,0.4322
1994-02-01,0.4555
1994-02-02,0.4627
1994-02-03,0.46
1994-02-04,0.4563
1994-02-07,0.4424
1994-02-08,0.4467
1994-02-09,0.4335
1994-02-10,0.4306
1994-02-11,0.4316
1994-02-14,0.4161
1994-02-15,0.4187
1994-02-16,0.4189
1994-02-17,0.4306
1994-02-18,0.4323
1994-02-22,0.436
1994-02-23,0.4332
1994-02-24,0.4467
1994-02-25,0.4406
1994-02-28,0.4515
1994-03-01,0.4575
1994-03-02,0.4565
1994-03-03,0.4556
1994-03-04,0.4513
1994-03-07,0.4375
1994-03-08,0.4389
1994-03-09,0.4426
1994-03-10,0.4398
1994-03-11,0.4487
1994-03-14,0.4488
1994-03-15,0.4611
1994-03-16,0.4655
1994-03-17,0.4599
1994-03-18,0.4592
1994-03-21,0.4662
1994-03-22,0.4687
1994-03-23,0.4659
1994-03-24,0.4666
1994-03-25,0.4648
1994-03-28,0.4331
1994-03-29,0.444
1994-03-30,0.4482
1994-03-31,0.4743
1994-04-04,0.4966
1994-04-05,0.4936
1994-04-06,0.4955
1994-04-07,0.4882
1994-04-08,0.4846
1994-04-11,0.4912
1994-04-12,0.4861
1994-04-13,0.4879
1994-04-14,0.4969
1994-04-15,0.5035
1994-04-18,0.5007
1994-04-19,0.488
1994-04-20,0.4878
1994-04-21,0.4916
1994-04-22,0.5089
1994-04-25,0.5139
1994-04-26,0.5071
1994-04-28,0.4859
1994-04-29,0.4915
1994-05-02,0.5047
1994-05-03,0.4956
1994-05-04,0.4948
1994-05-05,0.4973
1994-05-06,0.501
1994-05-09,0.5107
1994-05-10,0.5038
1994-05-11,0.4974
1994-05-12,0.5053
1994-05-13,0.5139
1994-05-16,0.5117
1994-05-17,0.5047
1994-05-18,0.5132
1994-05-19,0.5208
1994-05-20,0.526
1994-05-23,0.5221
1994-05-24,0.5176
1994-05-25,0.5167
1994-05-26,0.5149
1994-05-27,0.5221
1994-05-31,0.5351
1994-06-01,0.5378
1994-06-02,0.5365
1994-06-03,0.5319
1994-06-06,0.5288
1994-06-07,0.5135
1994-06-08,0.5181
1994-06-09,0.5156
1994-06-10,0.5147
1994-06-13,0.5192
1994-06-14,0.5218
1994-06-15,0.5385
1994-06-16,0.5347
1994-06-17,0.552
1994-06-20,0.5465
1994-06-21,0.5383
1994-06-22,0.5355
1994-06-23,0.5449
1994-06-24,0.5397
1994-06-27,0.5299
1994-06-28,0.5395
1994-06-29,0.5255
1994-06-30,0.5359
1994-07-01,0.5383
1994-07-05,0.5385
1994-07-06,0.5297
1994-07-07,0.5213
1994-07-08,0.5278
1994-07-11,0.5377
1994-07-12,0.5431
1994-07-13,0.5452
1994-07-14,0.549
1994-07-15,0.5478
1994-07-18,0.5397
1994-07-19,0.5425
1994-07-20,0.5438
1994-07-21,0.5521
1994-07-22,0.5574
1994-07-25,0.5647
1994-07-26,0.5716
1994-07-27,0.5791
1994-07-28,0.5751
1994-07-29,0.5871
1994-08-01,0.5997
1994-08-02,0.5993
1994-08-03,0.6044
1994-08-04,0.6014
1994-08-05,0.5821
1994-08-08,0.5844
1994-08-09,0.5922
1994-08-10,0.5829
1994-08-11,0.573
1994-08-12,0.5522
1994-08-15,0.5483
1994-08-16,0.5492
1994-08-17,0.5653
1994-08-18,0.5646
1994-08-19,0.542
1994-08-22,0.5145
1994-08-23,0.5132
1994-08-24,0.5066
1994-08-25,0.4958
1994-08-26,0.5017
1994-08-29,0.5154
1994-08-30,0.511
1994-08-31,0.4922
1994-09-01,0.484
1994-09-02,0.4825
1994-09-06,0.4834
1994-09-07,0.48
1994-09-08,0.4839
1994-09-09,0.4747
1994-09-12,0.4712
1994-09-13,0.4494
1994-09-14,0.4365
1994-09-15,0.4419
1994-09-16,0.4474
1994-09-19,0.4604
1994-09-20,0.4513
1994-09-21,0.4528
1994-09-22,0.4603
1994-09-23,0.4577
1994-09-26,0.4427
1994-09-27,0.4358
1994-09-28,0.4447
1994-09-29,0.4602
1994-09-30,0.4719
1994-10-03,0.4666
1994-10-04,0.4634
1994-10-05,0.4576
1994-10-06,0.4696
1994-10-07,0.4752
1994-10-10,0.4705
1994-10-11,0.4754
1994-10-12,0.4705
1994-10-13,0.4772
1994-10-14,0.4759
1994-10-17,0.4848
1994-10-18,0.4882
1994-10-19,0.48
1994-10-20,0.4995
1994-10-21,0.4987
1994-10-24,0.5246
1994-10-25,0.5246
1994-10-26,0.5471
1994-10-27,0.5468
1994-10-28,0.5856
1994-10-31,0.5886
1994-11-01,0.598
1994-11-02,0.5952
1994-11-03,0.5895
1994-11-04,0.5852
1994-11-07,0.5664
1994-11-08,0.581
1994-11-09,0.5645
1994-11-10,0.5767
1994-11-11,0.5782
1994-11-14,0.5787
1994-11-15,0.5757
1994-11-16,0.5574
1994-11-17,0.5559
1994-11-18,0.5498
1994-11-21,0.5464
1994-11-22,0.553
1994-11-23,0.5567
1994-11-25,
1994-11-28,0.5598
1994-11-29,0.5541
1994-11-30,0.5506
1994-12-01,0.543
1994-12-02,0.506
1994-12-05,0.4936
1994-12-06,0.5046
1994-12-07,0.507
1994-12-08,0.5185
1994-12-09,0.5269
1994-12-12,0.5106
1994-12-13,0.5109
1994-12-14,0.5265
1994-12-15,0.5152
1994-12-16,0.5155
1994-12-19,0.5142
1994-12-20,0.5156
1994-12-21,0.5226
1994-12-22,0.5196
1994-12-23,0.5187
1994-12-27,0.5344
1994-12-28,0.5406
1994-12-29,0.5499
1994-12-30,0.5378
1995-01-03,0.5275
1995-01-04,0.5343
1995-01-05,0.5451
1995-01-06,0.5377
1995-01-09,0.539
1995-01-10,0.5366
1995-01-11,0.5454
1995-01-12,0.5492
1995-01-13,0.55
1995-01-16,0.5688
1995-01-17,0.578
1995-01-18,0.5948
1995-01-19,0.5812
1995-01-20,0.574
1995-01-23,0.5638
1995-01-24,0.576
1995-01-25,0.5725
1995-01-26,0.5744
1995-01-27,0.5607
1995-01-30,0.5621
1995-01-31,0.5653
1995-02-01,0.5677
