Date,MCD.US
1999-08-20,29.5585
1999-08-23,29.5091
1999-08-24,29.3389
1999-08-25,30.5366
1999-08-26,30.0066
1999-08-27,30.2706
1999-08-30,30.05
1999-08-31,29.5585
1999-09-01,28.7534
1999-09-02,28.9354
1999-09-03,29.8691
1999-09-07,30.1876
1999-09-08,30.2706
1999-09-09,30.3576
1999-09-10,30.9808
1999-09-13,31.7028
1999-09-14,31.4783
1999-09-15,31.0342
1999-09-16,30.5822
1999-09-17,30.5822
1999-09-20,30.4516
1999-09-21,30.5366
1999-09-22,31.0797
1999-09-23,30.8542
1999-09-24,30.7196
1999-09-27,30.7196
1999-09-28,30.7632
1999-09-29,30.3576
1999-09-30,30.8997
1999-10-01,31.0797
1999-10-04,31.7908
1999-10-05,31.0342
1999-10-06,30.8037
1999-10-07,30.6732
1999-10-08,30.8997
1999-10-11,31.0342
1999-10-12,30.6732
1999-10-13,30.3142
1999-10-14,29.7316
1999-10-15,29.6901
1999-10-18,30.0066
1999-10-19,30.9422
1999-10-20,31.5237
1999-10-21,30.229
1999-10-22,28.7999
1999-10-25,27.9473
1999-10-26,28.2163
1999-10-27,28.2163
1999-10-28,29.1589
1999-10-29,29.4695
1999-11-01,29.784
1999-11-02,29.4695
1999-11-03,29.9561
1999-11-04,32.2794
1999-11-05,33.2201
1999-11-08,33.5721
1999-11-09,33.1261
1999-11-10,32.9035
1999-11-11,33.5721
1999-11-12,34.5562
1999-11-15,33.4871
1999-11-16,
1999-11-17,32.954
1999-11-18,33.5721
1999-11-19,33.8471
1999-11-22,33.5099
1999-11-23,33.3091
1999-11-24,32.416
1999-11-26,31.8343
1999-11-29,32.5
1999-11-30,32.682
1999-12-01,32.8748
1999-12-02,32.2794
1999-12-03,32.772
1999-12-06,32.9035
1999-12-07,31.9253
1999-12-08,31.8343
1999-12-09,31.8907
1999-12-10,30.8997
1999-12-13,30.0066
1999-12-14,29.4695
1999-12-15,29.8691
1999-12-16,29.8691
1999-12-17,29.4695
1999-12-20,30.2142
1999-12-21,29.7316
1999-12-22,29.3389
1999-12-23,28.9354
1999-12-27,29.1589
1999-12-28,29.0224
1999-12-29,28.7138
1999-12-30,28.4378
1999-12-31,28.7999
2000-01-03,28.3132
2000-01-04,27.7287
2000-01-05,28.1807
2000-01-06,27.7683
2000-01-07,28.4903
2000-01-10,28.6258
2000-01-11,29.3033
2000-01-12,30.5584
2000-01-13,30.243
2000-01-14,30.423
2000-01-18,29.6603
2000-01-19,30.2864
2000-01-20,30.423
2000-01-21,29.3439
2000-01-24,28.2232
2000-01-25,28.4468
2000-01-26,25.5271
2000-01-27,26.8781
2000-01-28,26.245
2000-01-31,26.6902
2000-02-01,26.158
2000-02-02,25.3471
2000-02-03,24.986
2000-02-04,25.0819
2000-02-07,24.9445
2000-02-08,25.9296
2000-02-09,25.6121
2000-02-10,25.3471
2000-02-11,24.9445
2000-02-14,24.175
2000-02-15,24.0879
2000-02-16,23.8654
2000-02-17,24.0879
2000-02-18,23.2333
2000-02-22,23.0959
2000-02-23,23.3263
2000-02-24,22.4262
2000-02-25,22.1513
2000-02-28,22.2472
2000-02-29,22.6933
2000-03-01,22.3324
2000-03-02,22.0702
2000-03-03,23.0959
2000-03-06,22.5658
2000-03-07,21.3481
2000-03-08,21.9713
2000-03-09,22.8723
2000-03-10,22.6933
2000-03-13,23.1889
2000-03-14,21.7923
2000-03-15,23.2333
2000-03-16,24.3104
2000-03-17,24.1344
2000-03-20,24.6705
2000-03-21,25.1651
2000-03-22,25.1651
2000-03-23,25.1215
2000-03-24,24.8515
2000-03-27,24.807
2000-03-28,25.0819
2000-03-29,26.2896
2000-03-30,26.8781
2000-03-31,26.6902
2000-04-03,27.5022
2000-04-04,27.5022
2000-04-05,27.5477
2000-04-06,26.4242
2000-04-07,26.4242
2000-04-10,25.9731
2000-04-11,26.9206
2000-04-12,25.9296
2000-04-13,24.3618
2000-04-14,24.0009
2000-04-17,24.0444
2000-04-18,23.2333
2000-04-19,23.6448
2000-04-20,25.5695
2000-04-24,27.8612
2000-04-25,27.6842
2000-04-26,27.7683
2000-04-27,27.7287
2000-04-28,27.1887
2000-05-01,27.7683
2000-05-02,28.0007
2000-05-03,26.6486
2000-05-04,25.5271
2000-05-05,25.4805
2000-05-08,25.5695
2000-05-09,26.4242
2000-05-10,27.5942
2000-05-11,27.2807
2000-05-12,26.8296
2000-05-15,27.2807
2000-05-16,28.0007
2000-05-17,27.9097
2000-05-18,27.5942
2000-05-19,27.0097
2000-05-22,27.7683
2000-05-23,27.9542
2000-05-24,27.6842
2000-05-25,26.6486
2000-05-26,26.9661
2000-05-30,26.1126
2000-05-31,25.5695
2000-06-01,25.4419
2000-06-02,25.803
2000-06-05,25.3471
2000-06-06,25.0819
2000-06-07,24.894
2000-06-08,25.3005
2000-06-09,24.175
2000-06-12,23.3263
2000-06-13,23.1483
2000-06-14,22.6933
2000-06-15,22.9673
2000-06-16,22.3778
2000-06-19,22.5153
2000-06-20,22.5153
2000-06-21,22.3778
2000-06-22,22.4688
2000-06-23,23.3263
2000-06-26,23.9079
2000-06-27,23.3689
2000-06-28,23.0079
2000-06-29,22.3324
2000-06-30,23.5479
2000-07-03,23.2333
2000-07-05,22.7358
2000-07-06,23.0079
2000-07-07,23.2333
2000-07-10,23.0523
2000-07-11,23.2838
2000-07-12,22.8723
2000-07-13,22.5153
2000-07-14,22.4262
2000-07-17,22.3778
2000-07-18,22.3778
2000-07-19,22.4262
2000-07-20,22.6518
2000-07-21,22.0702
2000-07-24,21.6152
2000-07-25,22.3778
2000-07-26,22.6518
2000-07-27,23.0079
2000-07-28,22.8723
2000-07-31,22.6518
2000-08-01,23.3263
2000-08-02,23.9079
2000-08-03,23.7704
2000-08-04,23.8654
2000-08-07,24.0444
2000-08-08,23.9524
2000-08-09,23.3689
2000-08-10,23.4549
2000-08-11,23.9079
2000-08-14,23.8169
2000-08-15,23.1889
2000-08-16,23.1483
2000-08-17,22.3324
2000-08-18,22.5658
2000-08-21,22.5658
2000-08-22,22.3778
2000-08-23,22.2918
2000-08-24,21.7112
2000-08-25,21.7112
2000-08-28,21.7112
2000-08-29,21.7547
2000-08-30,21.7112
2000-08-31,21.3481
2000-09-01,21.1267
2000-09-05,21.2107
2000-09-06,21.5262
2000-09-07,21.0723
2000-09-08,20.5352
2000-09-11,20.273
2000-09-12,20.7152
2000-09-13,19.4135
2000-09-14,19.4591
2000-09-15,19.9961
2000-09-18,20.3552
2000-09-19,19.9091
2000-09-20,19.7726
2000-09-21,19.2761
2000-09-22,20.4926
2000-09-25,21.0327
2000-09-26,21.3481
2000-09-27,21.3481
2000-09-28,21.3481
2000-09-29,21.5727
2000-10-02,21.4847
2000-10-03,21.6152
2000-10-04,21.4362
2000-10-05,21.5262
2000-10-06,21.3481
2000-10-09,21.4847
2000-10-10,21.3917
2000-10-11,21.4362
2000-10-12,20.273
2000-10-13,20.6301
2000-10-16,20.7152
2000-10-17,19.9961
2000-10-18,20.0476
2000-10-19,19.9091
2000-10-20,20.1772
2000-10-23,20.8101
2000-10-24,20.8101
2000-10-25,20.7152
2000-10-26,20.6726
2000-10-27,21.2561
2000-10-30,22.2918
2000-10-31,22.1513
2000-11-01,22.6063
2000-11-02,22.8288
2000-11-03,23.1483
2000-11-06,22.8723
2000-11-07,22.6933
2000-11-08,22.6063
2000-11-09,22.6933
2000-11-10,23.6448
2000-11-13,23.7704
2000-11-14,24.0444
2000-11-15,23.9524
2000-11-16,23.5083
2000-11-17,24.0444
2000-11-20,24.0879
2000-11-21,24.4074
2000-11-22,24.625
2000-11-24,24.2244
2000-11-27,22.9673
2000-11-28,22.4688
2000-11-29,23.3689
2000-11-30,22.9248
2000-12-01,22.2472
2000-12-04,22.6063
2000-12-05,21.9317
2000-12-06,21.2987
2000-12-07,21.7547
2000-12-08,21.2107
2000-12-11,21.5262
2000-12-12,22.2067
2000-12-13,22.3778
2000-12-14,22.6933
2000-12-15,22.6518
2000-12-18,23.2333
2000-12-19,23.6448
2000-12-20,22.5658
2000-12-21,23.5083
2000-12-22,23.5083
2000-12-26,23.3689
2000-12-27,23.8169
2000-12-28,24.3618
2000-12-29,24.445
2001-01-02,24.0879
2001-01-03,24.2244
2001-01-04,23.7299
2001-01-05,23.6854
2001-01-08,23.7299
2001-01-09,23.7704
2001-01-10,23.8654
2001-01-11,23.5083
2001-01-12,24.175
2001-01-16,24.533
2001-01-17,24.9445
2001-01-18,24.175
2001-01-19,23.5904
2001-01-22,24.0879
2001-01-23,23.6448
2001-01-24,22.1513
2001-01-25,21.2561
2001-01-26,20.8527
2001-01-29,21.2107
2001-01-30,21.1691
2001-01-31,21.1267
2001-02-01,20.8527
2001-02-02,21.1691
2001-02-05,21.1267
2001-02-06,21.5727
2001-02-07,21.0327
2001-02-08,21.0723
2001-02-09,21.3917
2001-02-12,21.4362
2001-02-13,21.5727
2001-02-14,21.0327
2001-02-15,21.6152
2001-02-16,21.7547
2001-02-20,21.8882
2001-02-21,21.3481
2001-02-22,21.6152
2001-02-23,21.6558
2001-02-26,21.4847
2001-02-27,21.6152
2001-02-28,21.1267
2001-03-01,20.9911
2001-03-02,20.7666
2001-03-05,20.5352
2001-03-06,20.7666
2001-03-07,20.4086
2001-03-08,21.0723
2001-03-09,20.8101
2001-03-12,20.1772
2001-03-13,19.9961
2001-03-14,19.821
2001-03-15,19.5945
2001-03-16,19.0575
2001-03-19,18.9675
2001-03-20,18.5284
2001-03-21,18.4442
2001-03-22,18.0546
2001-03-23,17.9754
2001-03-26,18.191
2001-03-27,18.2138
2001-03-28,18.1782
2001-03-29,19.0486
2001-03-30,19.0891
2001-04-02,19.1583
2001-04-03,18.5422
2001-04-04,18.7608
2001-04-05,18.6965
2001-04-06,18.8765
2001-04-09,19.1901
2001-04-10,19.4135
2001-04-11,19.2217
2001-04-12,19.3355
2001-04-16,19.5708
2001-04-17,19.5372
2001-04-18,19.7667
2001-04-19,19.7508
2001-04-20,19.4779
2001-04-23,19.3859
2001-04-24,19.2979
2001-04-25,19.4135
2001-04-26,19.4284
2001-04-27,19.4927
2001-04-30,19.7726
2001-05-01,19.9773
2001-05-02,19.8141
2001-05-03,19.3433
2001-05-04,19.2839
2001-05-07,19.2503
2001-05-08,19.0891
2001-05-09,19.556
2001-05-10,19.3523
2001-05-11,19.9486
2001-05-14,19.9566
2001-05-15,19.7726
2001-05-16,19.917
2001-05-17,20.4926
2001-05-18,21.4283
2001-05-21,21.4699
2001-05-22,21.9317
2001-05-23,21.7478
2001-05-24,22.1167
2001-05-25,21.9377
2001-05-29,22.1088
2001-05-30,22.0702
2001-05-31,21.7725
2001-06-01,21.3631
2001-06-04,21.0198
2001-06-05,21.1503
2001-06-06,21.3561
2001-06-07,21.4926
2001-06-08,21.1761
2001-06-11,21.5055
2001-06-12,21.4362
2001-06-13,21.5727
2001-06-14,21.5431
2001-06-15,20.6153
2001-06-18,20.4926
2001-06-19,20.28
2001-06-20,20.2938
2001-06-21,20.5935
2001-06-22,20.2166
2001-06-25,19.9902
2001-06-26,19.8052
2001-06-27,19.7805
2001-06-28,19.9022
2001-06-29,19.4591
2001-07-02,19.7014
2001-07-03,19.5857
2001-07-05,19.4591
2001-07-06,19.0891
2001-07-09,19.1049
2001-07-10,19.3433
2001-07-11,19.1583
2001-07-12,19.4135
2001-07-13,19.8804
2001-07-16,19.8656
2001-07-17,19.9338
2001-07-18,19.917
2001-07-19,19.8942
2001-07-20,19.7884
2001-07-23,19.9704
2001-07-24,20.4154
2001-07-25,21.0673
2001-07-26,20.8012
2001-07-27,20.5935
2001-07-30,20.7805
2001-07-31,20.9545
2001-08-01,21.1267
2001-08-02,20.9615
2001-08-03,20.8615
2001-08-06,20.7102
2001-08-07,20.7102
2001-08-08,20.4352
2001-08-09,20.3432
2001-08-10,20.1978
2001-08-13,20.1474
2001-08-14,20.1296
2001-08-15,20.4877
2001-08-16,21.3561
2001-08-17,21.5727
2001-08-20,21.6083
2001-08-21,21.5727
2001-08-22,21.7547
2001-08-23,22.176
2001-08-24,21.9268
2001-08-27,21.7636
2001-08-28,21.4926
2001-08-29,21.5727
2001-08-30,21.5875
2001-08-31,21.5955
2001-09-04,22.1306
2001-09-05,22.1088
2001-09-06,21.8586
2001-09-07,21.5431
2001-09-10,20.7943
2001-09-17,20.4086
2001-09-18,20.1406
2001-09-19,20.4926
2001-09-20,19.6806
2001-09-21,19.4699
2001-09-24,19.2127
2001-09-25,18.9388
2001-09-26,18.8765
2001-09-27,19.4135
2001-09-28,19.5164
2001-10-01,19.6529
2001-10-02,19.8586
2001-10-03,20.6014
2001-10-04,20.8012
2001-10-05,20.7745
2001-10-08,20.3938
2001-10-09,20.7023
2001-10-10,21.1761
2001-10-11,21.6083
2001-10-12,21.2027
2001-10-15,21.2177
2001-10-16,21.3561
2001-10-17,21.1435
2001-10-18,21.0247
2001-10-19,20.551
2001-10-22,20.4234
2001-10-23,19.8873
2001-10-24,20.1296
2001-10-25,20.3848
2001-10-26,20.818
2001-10-29,19.6163
2001-10-30,18.6886
2001-10-31,18.7459
2001-11-01,18.8389
2001-11-02,19.2633
2001-11-05,19.2563
2001-11-06,19.4135
2001-11-07,19.4284
2001-11-08,18.9121
2001-11-09,19.1109
2001-11-12,19.2425
2001-11-13,19.7439
2001-11-14,19.8052
2001-11-15,20.1632
2001-11-16,20.1406
2001-11-19,20.0298
2001-11-20,19.5708
2001-11-21,19.5431
2001-11-23,19.7884
2001-11-26,19.7014
2001-11-27,19.4284
2001-11-28,19.2425
2001-11-29,19.2633
2001-11-30,19.2979
2001-12-03,19.2127
2001-12-04,19.3215
2001-12-05,19.7597
2001-12-06,19.8586
2001-12-07,19.3433
2001-12-10,19.4284
2001-12-11,19.0575
2001-12-12,18.4364
2001-12-13,18.4364
2001-12-14,19.2691
2001-12-17,18.74
2001-12-18,18.9823
2001-12-19,18.8152
2001-12-20,18.4442
2001-12-21,18.6233
2001-12-24,18.5906
2001-12-26,18.7677
2001-12-27,19.2217
2001-12-28,19.1257
2001-12-31,19.0337
2002-01-02,19.0486
2002-01-03,19.2633
2002-01-04,19.4057
2002-01-07,19.556
2002-01-08,19.6717
2002-01-09,19.3285
2002-01-10,19.2761
2002-01-11,18.9388
2002-01-14,18.7103
2002-01-15,18.8389
2002-01-16,18.7677
2002-01-17,19.0407
2002-01-18,19.0041
2002-01-22,19.2691
2002-01-23,19.7014
2002-01-24,19.0337
2002-01-25,18.4225
2002-01-28,18.9675
2002-01-29,18.8854
2002-01-30,19.4057
2002-01-31,19.5431
2002-02-01,19.1495
2002-02-04,19.1257
2002-02-05,19.556
2002-02-06,19.5511
2002-02-07,19.4591
2002-02-08,19.2127
2002-02-11,19.4135
2002-02-12,19.3057
2002-02-13,19.3661
2002-02-14,19.3137
2002-02-15,19.2375
2002-02-19,18.8389
2002-02-20,19.3918
2002-02-21,19.0743
2002-02-22,19.3789
2002-02-25,19.2839
2002-02-26,19.0575
2002-02-27,18.9675
2002-02-28,18.7677
2002-03-01,18.8152
2002-03-04,19.3057
2002-03-05,19.8586
2002-03-06,20.1772
2002-03-07,19.9486
2002-03-08,20.0683
2002-03-11,20.0604
2002-03-12,20.3848
2002-03-13,20.0604
2002-03-14,20.2414
2002-03-15,20.6509
2002-03-18,20.4491
2002-03-19,20.7102
2002-03-20,20.6726
2002-03-21,20.636
2002-03-22,19.8804
2002-03-25,19.5708
2002-03-26,19.7667
2002-03-27,20.091
2002-03-28,19.9566
2002-04-01,19.5945
2002-04-02,19.7726
2002-04-03,19.7667
2002-04-04,19.9832
2002-04-05,20.3848
2002-04-08,20.4877
2002-04-09,20.2414
2002-04-10,20.099
2002-04-11,19.9259
2002-04-12,19.9902
2002-04-15,19.7014
2002-04-16,19.7726
2002-04-17,19.5323
2002-04-18,20.5806
2002-04-19,20.5648
2002-04-22,20.4926
2002-04-23,20.6865
2002-04-24,20.4926
2002-04-25,20.368
2002-04-26,20.3008
2002-04-29,20.286
2002-04-30,20.4234
2002-05-01,20.4798
2002-05-02,20.4926
2002-05-03,21.0613
2002-05-06,20.9229
2002-05-07,21.004
2002-05-08,20.7666
2002-05-09,21.0554
2002-05-10,21.4362
2002-05-13,21.8655
2002-05-14,21.5589
2002-05-15,21.6152
2002-05-16,21.5519
2002-05-17,21.5796
2002-05-20,21.6607
2002-05-21,21.8586
2002-05-22,22.0396
2002-05-23,21.8586
2002-05-24,21.7596
2002-05-28,21.6765
2002-05-29,21.5796
2002-05-30,21.4065
2002-05-31,21.5262
2002-06-03,21.2107
2002-06-04,21.0554
2002-06-05,21.5648
2002-06-06,21.5727
2002-06-07,21.5193
2002-06-10,21.7923
2002-06-11,21.4283
2002-06-12,21.3917
2002-06-13,21.4362
2002-06-14,20.9387
2002-06-17,21.4431
2002-06-18,21.4283
2002-06-19,21.5589
2002-06-20,21.2255
2002-06-21,20.8527
2002-06-24,20.9654
2002-06-25,20.8883
2002-06-26,20.6954
2002-06-27,20.6153
2002-06-28,20.457
2002-07-01,20.2038
2002-07-02,19.9259
2002-07-03,19.7241
2002-07-05,20.0159
2002-07-08,20.0604
2002-07-09,19.9902
2002-07-10,20.1978
2002-07-11,19.6925
2002-07-12,19.4996
2002-07-15,19.0891
2002-07-16,18.7321
2002-07-17,18.4798
2002-07-18,18.0546
2002-07-19,17.3791
2002-07-22,16.751
2002-07-23,17.1417
2002-07-24,17.0912
2002-07-25,15.7114
2002-07-26,16.8885
2002-07-29,17.745
2002-07-30,17.6144
2002-07-31,17.7954
2002-08-01,17.5017
2002-08-02,17.1149
2002-08-05,17.1417
2002-08-06,16.5235
2002-08-07,16.7975
2002-08-08,16.1773
2002-08-09,16.3682
2002-08-12,16.481
2002-08-13,16.292
2002-08-14,16.5413
2002-08-15,17.3731
2002-08-16,17.1149
2002-08-19,17.6965
2002-08-20,17.5244
2002-08-21,17.6312
2002-08-22,17.5462
2002-08-23,17.3651
2002-08-26,17.2277
2002-08-27,17.1505
2002-08-28,16.9507
2002-08-29,17.1209
2002-08-30,17.0823
2002-09-03,16.5601
2002-09-04,15.9904
2002-09-05,15.7955
2002-09-06,15.3583
2002-09-09,15.4246
2002-09-10,15.3149
2002-09-11,15.3445
2002-09-12,14.6037
2002-09-13,14.7619
2002-09-16,15.5967
2002-09-17,13.5988
2002-09-18,13.0567
2002-09-19,12.8352
2002-09-20,12.9045
2002-09-23,13.0567
2002-09-24,12.8718
2002-09-25,13.0143
2002-09-26,13.2675
2002-09-27,13.2071
2002-09-30,12.6997
2002-10-01,13.1457
2002-10-02,13.0805
2002-10-03,12.7927
2002-10-04,12.584
2002-10-07,12.5464
2002-10-08,12.6245
2002-10-09,11.9045
2002-10-10,12.3436
2002-10-11,12.9213
2002-10-14,12.9213
2002-10-15,12.9855
2002-10-16,12.584
2002-10-17,12.8194
2002-10-18,12.5702
2002-10-21,13.1597
2002-10-22,13.6275
2002-10-23,13.8411
2002-10-24,13.4534
2002-10-25,13.3021
2002-10-28,13.1735
2002-10-29,13.2457
2002-10-30,13.0875
2002-10-31,13.0231
2002-11-01,13.0379
2002-11-04,13.2517
2002-11-05,13.6116
2002-11-06,13.7056
2002-11-07,13.8856
2002-11-08,12.7927
2002-11-11,12.2902
2002-11-12,12.2902
2002-11-13,12.3318
2002-11-14,12.4386
2002-11-15,12.4999
2002-11-18,12.762
2002-11-19,12.8263
2002-11-20,12.9787
2002-11-21,13.4455
2002-11-22,13.4029
2002-11-25,13.1082
2002-11-26,13.1013
2002-11-27,13.3021
2002-11-29,13.3021
2002-12-02,13.4741
2002-12-03,13.1151
2002-12-04,13.2071
2002-12-05,13.5038
2002-12-06,12.9213
2002-12-09,12.5118
2002-12-10,12.4752
2002-12-11,12.3684
2002-12-12,12.5118
2002-12-13,12.4683
2002-12-16,12.4999
2002-12-17,11.498
2002-12-18,11.4782
2002-12-19,11.2447
2002-12-20,11.3249
2002-12-23,11.1825
2002-12-24,11.1341
2002-12-26,11.2003
2002-12-27,11.1479
2002-12-30,11.3249
2002-12-31,11.5623
2003-01-02,11.8996
2003-01-03,11.5949
2003-01-06,11.9718
2003-01-07,11.9876
2003-01-08,12.1062
2003-01-09,12.132
2003-01-10,12.398
2003-01-13,12.4624
2003-01-14,12.1934
2003-01-15,12.0014
2003-01-16,11.3961
2003-01-17,11.1093
2003-01-21,11.0301
2003-01-22,11.045
2003-01-23,10.7859
2003-01-24,10.7156
2003-01-27,10.5712
2003-01-28,10.5514
2003-01-29,10.3378
2003-01-30,10.3982
2003-01-31,10.2389
2003-02-03,10.4416
2003-02-04,10.2834
2003-02-05,10.1094
2003-02-06,9.83733
2003-02-07,9.7414
2003-02-10,9.85019
2003-02-11,9.99459
2003-02-12,9.94616
2003-02-13,9.75623
2003-02-14,9.79381
2003-02-18,9.67018
2003-02-19,9.70974
2003-02-20,9.61973
2003-02-21,9.76414
2003-02-24,9.5416
2003-02-25,9.45555
2003-02-26,9.21165
2003-02-27,9.52578
2003-02-28,9.78689
2003-03-03,9.48424
2003-03-04,9.28296
2003-03-05,9.18316
2003-03-06,9.06625
2003-03-07,9.21739
2003-03-10,8.98811
2003-03-11,8.96626
2003-03-12,8.90354
2003-03-13,9.20373
2003-03-14,9.73447
2003-03-17,9.85019
2003-03-18,10.2904
2003-03-19,10.4763
2003-03-20,10.3378
2003-03-21,10.5346
2003-03-24,10.0876
2003-03-25,10.1836
2003-03-26,10.23
2003-03-27,10.4268
2003-03-28,10.6701
2003-03-31,10.3982
2003-04-01,10.1024
2003-04-02,10.2982
2003-04-03,10.1242
2003-04-04,10.4644
2003-04-07,11.3615
2003-04-08,11.3892
2003-04-09,11.1479
2003-04-10,11.3615
2003-04-11,11.3457
2003-04-14,11.2903
2003-04-15,11.3961
2003-04-16,11.3249
2003-04-17,11.5039
2003-04-21,11.5109
2003-04-22,11.5395
2003-04-23,11.3961
2003-04-24,11.4495
2003-04-25,11.3675
2003-04-28,12.1774
2003-04-29,12.4268
2003-04-30,12.2962
2003-05-01,12.3377
2003-05-02,12.6503
2003-05-05,12.5781
2003-05-06,12.8589
2003-05-07,12.5049
2003-05-08,12.403
2003-05-09,12.6424
2003-05-12,13.1517
2003-05-13,13.1369
2003-05-14,13.3455
2003-05-15,13.3753
2003-05-16,13.3159
2003-05-19,13.0567
2003-05-20,12.1874
2003-05-21,12.4386
2003-05-22,12.584
2003-05-23,12.7996
2003-05-27,12.7759
2003-05-28,13.1299
2003-05-29,13.1853
2003-05-30,13.4682
2003-06-02,13.5929
2003-06-03,13.7838
2003-06-04,13.6522
2003-06-05,13.8609
2003-06-06,15.1427
2003-06-09,15.0063
2003-06-10,15.5829
2003-06-11,15.5631
2003-06-12,15.5483
2003-06-13,15.4315
2003-06-16,15.9607
2003-06-17,15.9607
2003-06-18,15.8539
2003-06-19,15.5027
2003-06-20,15.8331
2003-06-23,16.0873
2003-06-24,16.201
2003-06-25,15.9904
2003-06-26,16.1407
2003-06-27,16.0873
2003-06-30,15.8618
2003-07-01,15.7767
2003-07-02,16.3346
2003-07-03,16.2664
2003-07-07,16.4651
2003-07-08,16.3968
2003-07-09,16.4295
2003-07-10,16.0052
2003-07-11,16.2386
2003-07-14,15.7629
2003-07-15,15.1585
2003-07-16,15.1853
2003-07-17,14.7333
2003-07-18,15.3811
2003-07-21,15.0063
2003-07-22,15.1585
2003-07-23,15.2515
2003-07-24,15.1585
2003-07-25,15.4187
2003-07-28,15.2871
2003-07-29,15.927
2003-07-30,16.109
2003-07-31,16.5472
2003-08-01,16.5166
2003-08-04,16.2386
2003-08-05,15.8183
2003-08-06,15.6907
2003-08-07,15.8618
2003-08-08,17.1783
2003-08-11,17.0823
2003-08-12,17.1081
2003-08-13,16.66
2003-08-14,16.5037
2003-08-15,16.5235
2003-08-18,16.3346
2003-08-19,16.4512
2003-08-20,16.5413
2003-08-21,16.1773
2003-08-22,15.7846
2003-08-25,15.9607
2003-08-26,16.0348
2003-08-27,16.2386
2003-08-28,16.0724
2003-08-29,16.12
2003-09-02,16.1773
2003-09-03,16.3128
2003-09-04,16.8212
2003-09-05,16.751
2003-09-08,16.7895
2003-09-09,16.9666
2003-09-10,16.6837
2003-09-11,17.0397
2003-09-12,16.8805
2003-09-15,16.8885
2003-09-16,17.0773
2003-09-17,17.0773
2003-09-18,17.1911
2003-09-19,17.1991
2003-09-22,16.9913
2003-09-23,17.1841
2003-09-24,17.2059
2003-09-25,16.7975
2003-09-26,16.9735
2003-09-29,17.0635
2003-09-30,16.9251
2003-10-01,17.4067
2003-10-02,17.4591
2003-10-03,17.4453
2003-10-06,17.3276
2003-10-07,17.7737
2003-10-08,17.3651
2003-10-09,17.4067
2003-10-10,17.4641
2003-10-13,17.6006
2003-10-14,17.5383
2003-10-15,17.1991
2003-10-16,17.2583
2003-10-17,17.3651
2003-10-20,17.3879
2003-10-21,17.0695
2003-10-22,17.1841
2003-10-23,17.2583
2003-10-24,17.3959
2003-10-27,17.4383
2003-10-28,17.6906
2003-10-29,17.6965
2003-10-30,17.7806
2003-10-31,17.9754
2003-11-03,18.2564
2003-11-04,18.7756
2003-11-05,18.8013
2003-11-06,18.6816
2003-11-07,18.7034
2003-11-10,18.6965
2003-11-11,18.7677
2003-11-12,18.8715
2003-11-13,18.7459
2003-11-14,18.466
2003-11-17,17.9754
2003-11-18,17.7568
2003-11-19,17.7252
2003-11-20,17.745
2003-11-21,17.9556
2003-11-24,18.4364
2003-11-25,18.5224
2003-11-26,18.2564
2003-11-28,18.4294
2003-12-01,18.9467
2003-12-02,19.0407
2003-12-03,19.0259
2003-12-04,19.0981
2003-12-05,18.6886
2003-12-08,18.4225
2003-12-09,18.278
2003-12-10,18.373
2003-12-11,18.5491
2003-12-12,18.5362
2003-12-15,18.278
2003-12-16,17.8874
2003-12-17,17.6144
2003-12-18,17.8409
2003-12-19,17.473
2003-12-22,18.0882
2003-12-23,18.1782
2003-12-24,17.2277
2003-12-26,17.3207
2003-12-29,17.6906
2003-12-30,17.8192
2003-12-31,17.8558
2004-01-02,17.8271
2004-01-05,18.0002
2004-01-06,18.2138
2004-01-07,18.2702
2004-01-08,18.3374
2004-01-09,18.0802
2004-01-12,18.0546
2004-01-13,17.7183
2004-01-14,18.0288
2004-01-15,18.0802
2004-01-16,18.199
2004-01-20,18.0971
2004-01-21,18.3493
2004-01-22,18.2564
2004-01-23,18.1584
2004-01-26,18.1782
2004-01-27,18.3008
2004-01-28,17.8765
2004-01-29,18.3374
2004-01-30,18.5086
2004-02-02,18.6886
2004-02-03,18.8013
2004-02-04,18.9883
2004-02-05,19.1979
2004-02-06,19.5323
2004-02-09,19.3523
2004-02-10,19.2563
2004-02-11,19.4521
2004-02-12,19.1831
2004-02-13,19.1495
2004-02-17,19.4135
2004-02-18,19.4521
2004-02-19,19.5945
2004-02-20,19.5323
2004-02-23,19.9704
2004-02-24,19.8656
2004-02-25,20.091
2004-02-26,20.3472
2004-02-27,20.3472
2004-03-01,20.4294
2004-03-02,20.4352
2004-03-03,20.7745
2004-03-04,20.7369
2004-03-05,21.4639
2004-03-08,21.0723
2004-03-09,20.8388
2004-03-10,20.7874
2004-03-11,20.636
2004-03-12,20.8615
2004-03-15,20.457
2004-03-16,20.6084
2004-03-17,20.636
2004-03-18,20.1474
2004-03-19,20.2038
2004-03-22,20.3848
2004-03-23,19.9635
2004-03-24,19.917
2004-03-25,20.457
2004-03-26,20.0376
2004-03-29,20.4708
2004-03-30,20.6084
2004-03-31,20.5421
2004-04-01,20.7874
2004-04-02,20.8101
2004-04-05,21.1118
2004-04-06,20.8615
2004-04-07,20.7805
2004-04-08,20.6153
2004-04-12,20.8685
2004-04-13,20.3274
2004-04-14,19.4135
2004-04-15,19.3661
2004-04-16,19.7439
2004-04-19,19.2375
2004-04-20,19.0891
