Date,CVX.US
1999-08-16,26.9989
1999-08-17,26.86
1999-08-18,26.7638
1999-08-19,26.7817
1999-08-20,26.9473
1999-08-23,27.1943
1999-08-24,27.1943
1999-08-25,26.9473
1999-08-26,26.2659
1999-08-27,26.2877
1999-08-30,25.8791
1999-08-31,26.1598
1999-09-01,26.1281
1999-09-02,26.0715
1999-09-03,26.5536
1999-09-07,26.4038
1999-09-08,26.7638
1999-09-09,27.6505
1999-09-10,27.1764
1999-09-13,26.5536
1999-09-14,26.2877
1999-09-15,26.1598
1999-09-16,26.1082
1999-09-17,26.3572
1999-09-20,26.1082
1999-09-21,25.4367
1999-09-22,25.4
1999-09-23,25.2761
1999-09-24,24.9378
1999-09-27,25.2761
1999-09-28,24.8397
1999-09-29,24.9974
1999-09-30,25.1531
1999-10-01,24.9974
1999-10-04,24.3725
1999-10-05,23.9678
1999-10-06,24.8397
1999-10-07,24.3179
1999-10-08,24.1959
1999-10-11,24.6205
1999-10-12,24.9378
1999-10-13,24.8674
1999-10-14,24.9378
1999-10-15,25.0271
1999-10-18,25.3128
1999-10-19,25.4705
1999-10-20,26.0715
1999-10-21,26.2659
1999-10-22,26.5655
1999-10-25,25.5131
1999-10-26,24.9378
1999-10-27,25.4705
1999-10-28,25.4705
1999-10-29,25.8791
1999-11-01,25.9108
1999-11-02,25.1531
1999-11-03,25.2453
1999-11-04,25.0142
1999-11-05,24.2267
1999-11-08,25.3316
1999-11-09,25.2949
1999-11-10,25.9495
1999-11-11,25.648
1999-11-12,25.896
1999-11-15,25.896
1999-11-16,
1999-11-17,27.5623
1999-11-18,27.1834
1999-11-19,26.5912
1999-11-22,26.009
1999-11-23,25.5806
1999-11-24,25.7521
1999-11-26,25.4
1999-11-29,25.2761
1999-11-30,25.2761
1999-12-01,26.3978
1999-12-02,25.9495
1999-12-03,25.9495
1999-12-06,25.9733
1999-12-07,25.6153
1999-12-08,25.8295
1999-12-09,26.3115
1999-12-10,25.896
1999-12-13,25.5587
1999-12-14,25.0678
1999-12-15,25.6668
1999-12-16,25.524
1999-12-17,24.9696
1999-12-20,24.5848
1999-12-21,24.3864
1999-12-22,24.1831
1999-12-23,24.672
1999-12-27,24.1493
1999-12-28,24.6849
1999-12-29,24.5451
1999-12-30,24.4062
1999-12-31,24.7216
2000-01-03,23.8647
2000-01-04,23.8647
2000-01-05,24.2902
2000-01-06,25.3316
2000-01-07,25.773
2000-01-10,25.0817
2000-01-11,24.8416
2000-01-12,24.7613
2000-01-13,24.9904
2000-01-14,24.8337
2000-01-18,25.4893
2000-01-19,25.0955
2000-01-20,24.9696
2000-01-21,25.2761
2000-01-24,25.3455
2000-01-25,25.2761
2000-01-26,25.038
2000-01-27,24.0601
2000-01-28,23.5671
2000-01-31,23.8647
2000-02-01,23.7417
2000-02-02,23.578
2000-02-03,23.2418
2000-02-04,22.4225
2000-02-07,22.5614
2000-02-08,22.3462
2000-02-09,21.4049
2000-02-10,21.9207
2000-02-11,21.1222
2000-02-14,21.0717
2000-02-15,22.118
2000-02-16,22.3908
2000-02-17,22.3779
2000-02-18,21.9286
2000-02-22,21.7788
2000-02-23,21.0806
2000-02-24,20.5609
2000-02-25,20.4518
2000-02-28,21.4575
2000-02-29,21.4972
2000-03-01,21.6608
2000-03-02,21.7788
2000-03-03,21.4575
2000-03-06,21.2998
2000-03-07,23.3122
2000-03-08,23.3311
2000-03-09,23.9619
2000-03-10,23.1367
2000-03-13,22.97
2000-03-14,23.8538
2000-03-15,24.1573
2000-03-16,24.2088
2000-03-17,23.9797
2000-03-20,23.8716
2000-03-21,24.7514
2000-03-22,24.1761
2000-03-23,24.3546
2000-03-24,24.6413
2000-03-27,24.3328
2000-03-28,24.431
2000-03-29,25.4705
2000-03-30,26.5347
2000-03-31,26.6041
2000-04-03,26.5655
2000-04-04,25.8493
2000-04-05,25.1799
2000-04-06,25.5935
2000-04-07,24.8803
2000-04-10,24.7672
2000-04-11,25.524
2000-04-12,25.6153
2000-04-13,25.0202
2000-04-14,24.6591
2000-04-17,23.8716
2000-04-18,24.3328
2000-04-19,24.3943
2000-04-20,24.8397
2000-04-24,24.5371
2000-04-25,24.4062
2000-04-26,24.8397
2000-04-27,25.4556
2000-04-28,24.5004
2000-05-01,24.8397
2000-05-02,25.7045
2000-05-03,25.1303
2000-05-04,25.4367
2000-05-05,26.1152
2000-05-08,26.4256
2000-05-09,25.9446
2000-05-10,26.1519
2000-05-11,26.8769
2000-05-12,27.1288
2000-05-15,27.0524
2000-05-16,26.7499
2000-05-17,26.4702
2000-05-18,26.3344
2000-05-19,27.0435
2000-05-22,27.2637
2000-05-23,27.0247
2000-05-24,27.3143
2000-05-25,27.0098
2000-05-26,26.4811
2000-05-30,26.4702
2000-05-31,26.7886
2000-06-01,26.378
2000-06-02,26.2461
2000-06-05,26.2153
2000-06-06,26.9215
2000-06-07,26.7698
2000-06-08,26.8303
2000-06-09,26.6676
2000-06-12,26.9215
2000-06-13,26.5912
2000-06-14,27.0247
2000-06-15,26.991
2000-06-16,26.8799
2000-06-19,26.4811
2000-06-20,26.1598
2000-06-21,26.4544
2000-06-22,25.9525
2000-06-23,26.015
2000-06-26,25.7204
2000-06-27,25.6331
2000-06-28,25.3832
2000-06-29,25.1094
2000-06-30,24.5848
2000-07-03,24.9081
2000-07-05,23.9093
2000-07-06,24.2217
2000-07-07,24.3328
2000-07-10,24.3417
2000-07-11,25.2166
2000-07-12,24.8337
2000-07-13,24.3328
2000-07-14,24.2733
2000-07-17,23.9619
2000-07-18,23.6058
2000-07-19,23.7476
2000-07-20,23.1853
2000-07-21,22.7498
2000-07-24,22.4295
2000-07-25,22.4096
2000-07-26,22.4096
2000-07-27,23.459
2000-07-28,23.3559
2000-07-31,22.8937
2000-08-01,22.8609
2000-08-02,23.1367
2000-08-03,23.1853
2000-08-04,22.9938
2000-08-07,23.3896
2000-08-08,23.2944
2000-08-09,23.9341
2000-08-10,24.312
2000-08-11,24.3417
2000-08-14,24.4558
2000-08-15,24.2039
2000-08-16,24.9567
2000-08-17,25.4705
2000-08-18,25.1303
2000-08-21,25.3385
2000-08-22,25.3058
2000-08-23,25.9594
2000-08-24,25.1739
2000-08-25,25.3782
2000-08-28,25.3951
2000-08-29,25.1174
2000-08-30,24.8615
2000-08-31,24.6849
2000-09-01,24.9696
2000-09-05,25.1015
2000-09-06,25.7432
2000-09-07,25.7958
2000-09-08,25.3207
2000-09-11,26.0894
2000-09-12,25.8722
2000-09-13,25.886
2000-09-14,25.5855
2000-09-15,26.3393
2000-09-18,26.2927
2000-09-19,25.7204
2000-09-20,25.406
2000-09-21,24.922
2000-09-22,24.6076
2000-09-25,24.1831
2000-09-26,24.3328
2000-09-27,24.9567
2000-09-28,24.5788
2000-09-29,24.9021
2000-10-02,25.3207
2000-10-03,25.3782
2000-10-04,24.7742
2000-10-05,24.9696
2000-10-06,24.6472
2000-10-09,25.1174
2000-10-10,25.4705
2000-10-11,25.3058
2000-10-12,25.5052
2000-10-13,24.6076
2000-10-16,23.9549
2000-10-17,24.2088
2000-10-18,24.1017
2000-10-19,24.0452
2000-10-20,24.3725
2000-10-23,24.1136
2000-10-24,24.0263
2000-10-25,23.8062
2000-10-26,23.9549
2000-10-27,23.459
2000-10-30,23.8419
2000-10-31,23.9906
2000-11-01,24.189
2000-11-02,23.5136
2000-11-03,23.6802
2000-11-06,24.1136
2000-11-07,23.9728
2000-11-08,24.2455
2000-11-09,24.3546
2000-11-10,24.5709
2000-11-13,24.2862
2000-11-14,24.6076
2000-11-15,24.7097
2000-11-16,24.6899
2000-11-17,24.6532
2000-11-20,24.6343
2000-11-21,25.0202
2000-11-22,24.9696
2000-11-24,24.8188
2000-11-27,24.9904
2000-11-28,25.2642
2000-11-29,24.1761
2000-11-30,24.1067
2000-12-01,24.3219
2000-12-04,24.431
2000-12-05,24.0859
2000-12-06,23.698
2000-12-07,23.7476
2000-12-08,23.9341
2000-12-11,23.9906
2000-12-12,24.0859
2000-12-13,24.2088
2000-12-14,23.2716
2000-12-15,23.0405
2000-12-18,23.7714
2000-12-19,23.8587
2000-12-20,23.0881
2000-12-21,23.0712
2000-12-22,23.7338
2000-12-26,24.3804
2000-12-27,24.4489
2000-12-28,25.2453
2000-12-29,24.8565
2001-01-02,25.2949
2001-01-03,24.3219
2001-01-04,23.8062
2001-01-05,23.9906
2001-01-08,23.9341
2001-01-09,23.6227
2001-01-10,23.585
2001-01-11,23.9728
2001-01-12,23.824
2001-01-16,23.8488
2001-01-17,23.6227
2001-01-18,23.3836
2001-01-19,23.344
2001-01-22,23.4352
2001-01-23,23.4223
2001-01-24,23.5136
2001-01-25,24.4885
2001-01-26,24.3219
2001-01-29,23.9906
2001-01-30,24.0948
2001-01-31,24.5193
2001-02-01,24.5143
2001-02-02,24.2644
2001-02-05,24.312
2001-02-06,24.9319
2001-02-07,24.5371
2001-02-08,24.8049
2001-02-09,25.289
2001-02-12,25.4705
2001-02-13,25.3128
2001-02-14,25.4645
2001-02-15,25.3316
2001-02-16,25.6758
2001-02-20,25.6559
2001-02-21,25.4893
2001-02-22,25.5369
2001-02-23,25.0549
2001-02-26,25.0846
2001-02-27,25.4238
2001-02-28,25.406
2001-03-01,25.7601
2001-03-02,26.2352
2001-03-05,26.8114
2001-03-06,26.8303
2001-03-07,27.107
2001-03-08,27.5732
2001-03-09,27.5206
2001-03-12,27.3212
2001-03-13,26.8769
2001-03-14,26.5585
2001-03-15,26.3115
2001-03-16,25.9525
2001-03-19,26.4187
2001-03-20,26.8799
2001-03-21,26.6041
2001-03-22,25.9525
2001-03-23,25.7204
2001-03-26,25.6381
2001-03-27,26.0507
2001-03-28,25.6916
2001-03-29,25.6331
2001-03-30,26.0428
2001-04-02,25.768
2001-04-03,25.5131
2001-04-04,26.015
2001-04-05,26.6041
2001-04-06,26.4633
2001-04-09,27.1427
2001-04-10,27.5325
2001-04-11,26.9364
2001-04-12,27.226
2001-04-16,27.8211
2001-04-17,27.6555
2001-04-18,27.7239
2001-04-19,27.5107
2001-04-20,27.6555
2001-04-23,28.0969
2001-04-24,27.9699
2001-04-25,28.2744
2001-04-26,29.0322
2001-04-27,28.9161
2001-04-30,28.6444
2001-05-01,28.6057
2001-05-02,27.2895
2001-05-03,27.2002
2001-05-04,27.6912
2001-05-07,27.9431
2001-05-08,27.8211
2001-05-09,28.3051
2001-05-10,28.2417
2001-05-11,27.8886
2001-05-14,28.0006
2001-05-15,28.2932
2001-05-16,28.445
2001-05-17,28.5759
2001-05-18,29.1403
2001-05-21,29.0123
2001-05-22,28.3934
2001-05-23,28.1286
2001-05-24,28.1673
2001-05-25,28.1286
2001-05-29,28.5362
2001-05-30,28.6215
2001-05-31,28.686
2001-06-01,28.7842
2001-06-04,29.2771
2001-06-05,29.177
2001-06-06,28.7197
2001-06-07,28.6751
2001-06-08,28.8001
2001-06-11,29.1204
2001-06-12,29.1452
2001-06-13,29.0123
2001-06-14,28.5759
2001-06-15,28.8755
2001-06-18,28.5799
2001-06-19,28.5243
2001-06-20,28.2169
2001-06-21,27.9124
2001-06-22,28.2932
2001-06-25,28.3567
2001-06-26,28.2883
2001-06-27,27.2955
2001-06-28,26.503
2001-06-29,27.0306
2001-07-02,26.9711
2001-07-03,26.991
2001-07-05,27.2697
2001-07-06,27.1764
2001-07-09,26.8868
2001-07-10,26.6984
2001-07-11,26.1846
2001-07-12,26.5972
2001-07-13,26.6984
2001-07-16,26.1776
2001-07-17,25.9446
2001-07-18,25.9257
2001-07-19,26.0289
2001-07-20,26.5655
2001-07-23,26.1776
2001-07-24,25.4427
2001-07-25,26.6289
2001-07-26,26.8938
2001-07-27,27.2072
2001-07-30,27.3351
2001-07-31,27.2895
2001-08-01,27.226
2001-08-02,27.1943
2001-08-03,27.0802
2001-08-06,26.991
2001-08-07,27.2181
2001-08-08,26.8799
2001-08-09,27.0524
2001-08-10,27.3966
2001-08-13,27.3847
2001-08-14,27.5444
2001-08-15,27.9778
2001-08-16,27.9897
2001-08-17,27.6704
2001-08-20,27.473
2001-08-21,27.2072
2001-08-22,27.6505
2001-08-23,27.7596
2001-08-24,27.9124
2001-08-27,27.7041
2001-08-28,27.4036
2001-08-29,27.6019
2001-08-30,27.2121
2001-08-31,27.2955
2001-09-04,27.473
2001-09-05,27.4928
2001-09-06,27.595
2001-09-07,27.7953
2001-09-10,27.5791
2001-09-17,27.1338
2001-09-18,26.3978
2001-09-19,25.5369
2001-09-20,25.1739
2001-09-21,25.2701
2001-09-24,24.3943
2001-09-25,23.9728
2001-09-26,23.6931
2001-09-27,25.1094
2001-09-28,25.4893
2001-10-01,25.1739
2001-10-02,25.7204
2001-10-03,25.6916
2001-10-04,26.1995
2001-10-05,26.6041
2001-10-08,26.7499
2001-10-09,27.3351
2001-10-10,28.1038
2001-10-11,28.0592
2001-10-12,27.3728
2001-10-15,26.6041
2001-10-16,26.8114
2001-10-17,26.8005
2001-10-18,25.8791
2001-10-19,26.0894
2001-10-22,26.6914
2001-10-23,26.0428
2001-10-24,26.139
2001-10-25,26.4405
2001-10-26,26.742
2001-10-29,26.7698
2001-10-30,26.7698
2001-10-31,26.6289
2001-11-01,27.0306
2001-11-02,26.3056
2001-11-05,26.1995
2001-11-06,26.1082
2001-11-07,26.2461
2001-11-08,26.3482
2001-11-09,26.9146
2001-11-12,26.8392
2001-11-13,27.1258
2001-11-14,26.26
2001-11-15,25.4
2001-11-16,25.2949
2001-11-19,25.1303
2001-11-20,26.2292
2001-11-21,26.0894
2001-11-23,26.2411
2001-11-26,25.8295
2001-11-27,25.9525
2001-11-28,25.6331
2001-11-29,25.9039
2001-11-30,25.768
2001-12-03,26.2054
2001-12-04,26.3185
2001-12-05,26.5208
2001-12-06,26.0636
2001-12-07,26.4474
2001-12-10,26.1082
2001-12-11,25.7958
2001-12-12,25.9495
2001-12-13,25.5429
2001-12-14,25.4645
2001-12-17,25.9525
2001-12-18,26.1459
2001-12-19,26.5208
2001-12-20,26.496
2001-12-21,26.86
2001-12-24,26.8392
2001-12-26,27.0356
2001-12-27,27.3807
2001-12-28,27.4184
2001-12-31,27.1635
2002-01-02,27.1258
2002-01-03,27.1288
2002-01-04,27.0653
2002-01-07,27.1943
2002-01-08,27.2955
2002-01-09,27.0177
2002-01-10,26.9662
2002-01-11,26.496
2002-01-14,26.4891
2002-01-15,27.0356
2002-01-16,26.5129
2002-01-17,26.496
2002-01-18,26.3115
2002-01-22,26.2927
2002-01-23,26.6041
2002-01-24,26.7053
2002-01-25,26.8471
2002-01-28,26.9414
2002-01-29,25.8126
2002-01-30,25.1927
2002-01-31,25.4
2002-02-01,25.8791
2002-02-04,25.4367
2002-02-05,24.9636
2002-02-06,25.2245
2002-02-07,24.7801
2002-02-08,24.8129
2002-02-11,25.1481
2002-02-12,24.9696
2002-02-13,25.2066
2002-02-14,25.2245
2002-02-15,25.1739
2002-02-19,24.9567
2002-02-20,24.9974
2002-02-21,25.1015
2002-02-22,25.5855
2002-02-25,25.648
2002-02-26,25.7353
2002-02-27,25.9872
2002-02-28,25.8126
2002-03-01,26.139
2002-03-04,26.3482
2002-03-05,26.373
2002-03-06,26.8769
2002-03-07,27.0991
2002-03-08,26.7946
2002-03-11,27.2409
2002-03-12,27.3966
2002-03-13,27.3351
2002-03-14,27.3599
2002-03-15,27.4561
2002-03-18,27.6287
2002-03-19,27.7289
2002-03-20,27.4561
2002-03-21,27.6337
2002-03-22,27.2469
2002-03-25,27.0247
2002-03-26,27.2121
2002-03-27,27.6704
2002-03-28,27.6019
2002-04-01,27.4224
2002-04-02,27.7795
2002-04-03,27.5107
2002-04-04,26.8392
2002-04-05,26.6398
2002-04-08,27.0247
2002-04-09,26.6875
2002-04-10,26.7817
2002-04-11,26.4256
2002-04-12,25.7145
2002-04-15,26.0834
2002-04-16,26.4752
2002-04-17,26.5843
2002-04-18,26.7499
2002-04-19,26.9017
2002-04-22,26.496
2002-04-23,26.5912
2002-04-24,25.9872
2002-04-25,26.26
2002-04-26,25.8612
2002-04-29,26.2461
2002-04-30,26.5069
2002-05-01,26.9017
2002-05-02,27.1695
2002-05-03,27.3659
2002-05-06,26.5972
2002-05-07,26.8055
2002-05-08,27.226
2002-05-09,26.991
2002-05-10,26.8868
2002-05-13,27.5444
2002-05-14,27.4859
2002-05-15,27.1288
2002-05-16,27.4224
2002-05-17,27.467
2002-05-20,27.347
2002-05-21,27.0604
2002-05-22,27.4303
2002-05-23,27.6099
2002-05-24,27.4561
2002-05-28,27.1427
2002-05-29,27.0802
2002-05-30,26.742
2002-05-31,26.8799
2002-06-03,26.6537
2002-06-04,26.742
2002-06-05,26.86
2002-06-06,26.4891
2002-06-07,26.8799
2002-06-10,26.6111
2002-06-11,26.624
2002-06-12,26.7311
2002-06-13,26.7767
2002-06-14,26.737
2002-06-17,27.3351
2002-06-18,27.2469
2002-06-19,26.6815
2002-06-20,26.9086
2002-06-21,27.0098
2002-06-24,26.8769
2002-06-25,26.496
2002-06-26,26.5764
2002-06-27,26.9989
2002-06-28,27.2697
2002-07-01,27.3024
2002-07-02,27.0524
2002-07-03,26.7172
2002-07-05,27.0802
2002-07-08,27.1427
2002-07-09,26.7886
2002-07-10,26.1519
2002-07-11,25.4645
2002-07-12,25.5201
2002-07-15,24.8803
2002-07-16,24.4558
2002-07-17,24.7425
2002-07-18,24.2455
2002-07-19,22.9571
2002-07-22,21.4247
2002-07-23,20.6313
2002-07-24,21.7511
2002-07-25,21.4763
2002-07-26,21.8195
2002-07-29,22.9165
2002-07-30,22.491
2002-07-31,23.1099
2002-08-01,21.7441
2002-08-02,21.8195
2002-08-05,20.9764
2002-08-06,21.7441
2002-08-07,22.1686
2002-08-08,22.977
2002-08-09,23.2805
2002-08-12,23.1287
2002-08-13,23.2041
2002-08-14,23.8488
2002-08-15,24.2039
2002-08-16,23.9162
2002-08-19,23.9034
2002-08-20,23.4302
2002-08-21,23.8984
2002-08-22,24.4747
2002-08-23,24.3864
2002-08-26,24.5887
2002-08-27,24.2862
2002-08-28,23.941
2002-08-29,23.6544
2002-08-30,23.824
2002-09-03,22.5118
2002-09-04,22.849
2002-09-05,22.7498
2002-09-06,23.2259
2002-09-09,23.0127
2002-09-10,23.4302
2002-09-11,23.1287
2002-09-12,22.732
2002-09-13,22.7498
2002-09-16,23.0127
2002-09-17,22.1865
2002-09-18,22.1557
2002-09-19,21.7441
2002-09-20,21.9346
2002-09-23,21.6668
2002-09-24,21.3623
2002-09-25,21.8195
2002-09-26,22.7578
2002-09-27,22.0675
2002-09-30,21.5319
2002-10-01,22.4225
2002-10-02,22.2629
2002-10-03,22.491
2002-10-04,22.0476
2002-10-07,21.9207
2002-10-08,21.643
2002-10-09,21.278
2002-10-10,22.1686
2002-10-11,22.3829
2002-10-14,22.5872
2002-10-15,23.1129
2002-10-16,22.8867
2002-10-17,23.1039
2002-10-18,23.2944
2002-10-21,23.1416
2002-10-22,22.3105
2002-10-23,22.7052
2002-10-24,22.8103
2002-10-25,22.7736
2002-10-28,22.8818
2002-10-29,21.8126
2002-10-30,22.1994
2002-10-31,21.0231
2002-11-01,21.4119
2002-11-04,21.1282
2002-11-05,21.5458
2002-11-06,21.5031
2002-11-07,20.9864
2002-11-08,20.9864
2002-11-11,20.8941
2002-11-12,20.8941
2002-11-13,20.6809
2002-11-14,21.1143
2002-11-15,21.2274
2002-11-18,21.3047
2002-11-19,21.2214
2002-11-20,21.388
2002-11-21,21.2472
2002-11-22,20.8733
2002-11-25,21.2948
2002-11-26,20.8296
2002-11-27,21.0181
2002-11-29,21.0647
2002-12-02,20.9477
2002-12-03,21.1004
2002-12-04,21.3047
2002-12-05,21.3484
2002-12-06,21.4763
2002-12-09,21.1569
2002-12-10,21.51
2002-12-11,21.3176
2002-12-12,21.3236
2002-12-13,21.2532
2002-12-16,21.51
2002-12-17,21.3335
2002-12-18,21.1907
2002-12-19,20.8237
2002-12-20,20.9477
2002-12-23,20.9814
2002-12-24,20.9477
2002-12-26,21.0231
2002-12-27,20.7067
2002-12-30,20.9477
2002-12-31,20.8941
2003-01-02,21.3117
2003-01-03,21.4763
2003-01-06,21.9643
2003-01-07,21.51
2003-01-08,21.388
2003-01-09,21.7223
2003-01-10,21.5676
2003-01-13,21.4247
2003-01-14,21.5239
2003-01-15,21.4119
2003-01-16,21.4684
2003-01-17,21.4049
2003-01-21,21.0062
2003-01-22,20.6432
2003-01-23,20.417
2003-01-24,19.9727
2003-01-27,19.4331
2003-01-28,19.7842
2003-01-29,20.5212
2003-01-30,20.174
2003-01-31,20.2405
2003-02-03,20.6313
2003-02-04,20.5747
2003-02-05,20.4438
2003-02-06,20.3218
2003-02-07,20.0253
2003-02-10,20.4111
2003-02-11,20.2742
2003-02-12,20.0411
2003-02-13,20.0143
2003-02-14,20.2454
2003-02-18,20.3347
2003-02-19,20.4567
2003-02-20,20.174
2003-02-21,20.3466
2003-02-24,20.4567
2003-02-25,20.3883
2003-02-26,20.3585
2003-02-27,20.3793
2003-02-28,20.3883
2003-03-03,20.5053
2003-03-04,20.543
2003-03-05,20.9556
2003-03-06,20.7691
2003-03-07,20.7354
2003-03-10,20.298
2003-03-11,20.2534
2003-03-12,20.0253
2003-03-13,20.2236
2003-03-14,20.3883
2003-03-17,20.5549
2003-03-18,20.8435
2003-03-19,20.91
2003-03-20,20.906
2003-03-21,20.9685
2003-03-24,20.6432
2003-03-25,20.9764
2003-03-26,20.906
2003-03-27,20.7136
2003-03-28,20.7265
2003-03-31,20.543
2003-04-01,20.8048
2003-04-02,20.6729
2003-04-03,20.4567
2003-04-04,20.6313
2003-04-07,20.4567
2003-04-08,20.3962
2003-04-09,20.3962
2003-04-10,20.3585
2003-04-11,20.1919
2003-04-14,20.3069
2003-04-15,20.3466
2003-04-16,20.174
2003-04-17,
2003-04-21,20.547
2003-04-22,20.7017
2003-04-23,20.6124
2003-04-24,20.3585
2003-04-25,20.1413
2003-04-28,20.2683
2003-04-29,20.0788
2003-04-30,19.9608
2003-05-01,20.0143
2003-05-02,20.7553
2003-05-05,21.3394
2003-05-06,21.3394
2003-05-07,21.1778
2003-05-08,21.392
2003-05-09,21.4575
2003-05-12,21.6806
2003-05-13,21.8126
2003-05-14,21.5458
2003-05-15,21.3236
2003-05-16,21.3821
2003-05-19,21.0717
2003-05-20,21.1837
2003-05-21,21.51
2003-05-22,21.4327
2003-05-23,21.7441
2003-05-27,22.4483
2003-05-28,22.4295
2003-05-29,22.2956
2003-05-30,22.5376
2003-06-02,22.9016
2003-06-03,23.1734
2003-06-04,23.4352
2003-06-05,23.5919
2003-06-06,23.5919
2003-06-09,23.3836
2003-06-10,23.585
2003-06-11,24.0194
2003-06-12,24.0263
2003-06-13,23.8419
2003-06-16,23.8062
2003-06-17,23.6108
2003-06-18,23.5671
2003-06-19,23.4253
2003-06-20,23.4431
2003-06-23,23.3896
2003-06-24,23.4511
2003-06-25,23.3192
2003-06-26,23.2497
2003-06-27,22.9938
2003-06-30,22.9353
2003-07-01,23.0206
2003-07-02,23.0821
2003-07-03,22.853
2003-07-07,23.2864
2003-07-08,23.338
2003-07-09,23.1287
2003-07-10,22.8937
2003-07-11,23.1902
2003-07-14,22.9294
2003-07-15,22.6675
2003-07-16,22.7052
2003-07-17,22.7181
2003-07-18,23.1099
2003-07-21,22.9075
2003-07-22,23.0454
2003-07-23,22.8818
2003-07-24,22.8103
2003-07-25,23.1099
2003-07-28,23.0573
2003-07-29,22.8103
2003-07-30,22.8103
2003-07-31,22.9075
2003-08-01,22.5654
2003-08-04,22.4563
2003-08-05,22.491
2003-08-06,22.5178
2003-08-07,22.9571
2003-08-08,23.1287
2003-08-11,23.2547
2003-08-12,23.4798
2003-08-13,23.2656
2003-08-14,23.585
2003-08-15,23.1367
2003-08-18,23.0573
2003-08-19,22.9075
2003-08-20,23.0653
2003-08-21,23.1198
2003-08-22,22.8153
2003-08-25,22.9839
2003-08-26,22.9571
2003-08-27,22.97
2003-08-28,23.2497
2003-08-29,23.1555
2003-09-02,23.4164
2003-09-03,23.4898
2003-09-04,23.4164
2003-09-05,23.1962
2003-09-08,23.5136
2003-09-09,23.3251
2003-09-10,23.1853
2003-09-11,23.3489
2003-09-12,23.1793
2003-09-15,23.1129
2003-09-16,23.1902
2003-09-17,22.9571
2003-09-18,22.9512
2003-09-19,22.9889
2003-09-22,22.9353
2003-09-23,23.0405
2003-09-24,22.977
2003-09-25,22.7984
2003-09-26,22.7122
2003-09-29,22.7816
2003-09-30,22.7052
2003-10-01,23.2309
2003-10-02,23.1287
2003-10-03,23.218
2003-10-06,23.4164
2003-10-07,23.5027
2003-10-08,23.3073
2003-10-09,23.3618
2003-10-10,23.4431
2003-10-13,23.6544
2003-10-14,23.819
2003-10-15,23.5076
2003-10-16,23.585
2003-10-17,23.4253
2003-10-20,23.6108
2003-10-21,23.5919
2003-10-22,23.344
2003-10-23,23.4511
2003-10-24,23.2309
2003-10-27,23.1367
2003-10-28,23.3192
2003-10-29,23.2259
2003-10-30,22.7984
2003-10-31,23.6058
2003-11-03,23.4898
2003-11-04,23.4798
2003-11-05,23.4084
2003-11-06,23.5612
2003-11-07,23.6802
2003-11-10,23.4511
2003-11-11,23.5612
2003-11-12,23.7338
2003-11-13,24.067
2003-11-14,23.5919
2003-11-17,23.3836
2003-11-18,23.3618
2003-11-19,23.5711
2003-11-20,23.5076
2003-11-21,23.344
2003-11-24,23.5136
2003-11-25,23.6861
2003-11-26,23.9034
2003-11-28,23.8587
2003-12-01,24.0501
2003-12-02,24.0323
2003-12-03,24.1761
2003-12-04,24.6591
2003-12-05,24.7801
2003-12-08,24.9696
2003-12-09,25.0618
2003-12-10,24.9974
2003-12-11,25.2582
2003-12-12,25.4893
2003-12-15,25.0846
2003-12-16,25.6381
2003-12-17,25.9674
2003-12-18,26.5407
2003-12-19,26.4544
2003-12-22,26.4752
2003-12-23,26.4256
2003-12-24,26.4752
2003-12-26,26.6339
2003-12-29,27.1635
2003-12-30,27.3411
2003-12-31,27.4482
2004-01-02,27.2895
2004-01-05,27.8122
2004-01-06,27.6555
2004-01-07,27.3083
2004-01-08,27.3351
2004-01-09,27.0435
2004-01-12,26.9086
2004-01-13,26.9086
2004-01-14,27.1943
2004-01-15,26.8253
2004-01-16,26.9146
2004-01-20,27.3351
2004-01-21,27.5682
2004-01-22,27.6912
2004-01-23,27.6099
2004-01-26,27.8281
2004-01-27,27.8618
2004-01-28,27.5553
2004-01-29,27.7398
2004-01-30,27.4303
2004-02-02,27.3807
2004-02-03,27.2697
2004-02-04,27.0524
2004-02-05,27.0177
2004-02-06,27.1338
2004-02-09,27.2528
2004-02-10,27.4928
2004-02-11,27.8162
2004-02-12,27.7725
2004-02-13,27.4859
2004-02-17,27.7398
2004-02-18,27.5206
2004-02-19,27.5047
2004-02-20,27.5107
2004-02-23,28.0661
2004-02-24,28.0126
2004-02-25,27.9064
2004-02-26,27.9897
2004-02-27,28.0661
2004-03-01,28.6751
2004-03-02,28.3627
2004-03-03,28.5362
2004-03-04,28.3775
2004-03-05,28.6642
2004-03-08,28.814
2004-03-09,28.6007
2004-03-10,28.1931
2004-03-11,27.6218
2004-03-12,28.1038
2004-03-15,27.8479
2004-03-16,27.8568
2004-03-17,28.2486
2004-03-18,28.5174
2004-03-19,28.0195
2004-03-22,27.7338
2004-03-23,27.7874
2004-03-24,27.2835
2004-03-25,26.9017
2004-03-26,27.113
2004-03-29,27.1258
2004-03-30,27.6634
2004-03-31,27.8886
2004-04-01,27.9431
2004-04-02,27.9699
2004-04-05,28.2932
2004-04-06,28.2883
2004-04-07,28.5174
2004-04-08,28.5759
2004-04-12,29.055
2004-04-13,28.8338
2004-04-14,28.9102
2004-04-15,29.0679
2004-04-16,29.1452
2004-04-19,29.1899
2004-04-20,28.6007
