Date,PG.US
1999-08-18,33.4171
1999-08-19,33.2392
1999-08-20,34.3023
1999-08-23,34.651
1999-08-24,35.3604
1999-08-25,36.196
1999-08-26,35.3604
1999-08-27,34.5666
1999-08-30,34.7444
1999-08-31,35.0048
1999-09-01,35.0991
1999-09-02,35.3167
1999-09-03,35.5989
1999-09-07,36.2914
1999-09-08,36.2368
1999-09-09,35.9347
1999-09-10,36.3739
1999-09-13,35.8701
1999-09-14,35.117
1999-09-15,34.7444
1999-09-16,35.3167
1999-09-17,35.6724
1999-09-20,35.5989
1999-09-21,35.3604
1999-09-22,34.5666
1999-09-23,34.0112
1999-09-24,34.3222
1999-09-27,35.0475
1999-09-28,34.9014
1999-09-29,33.7906
1999-09-30,33.0703
1999-10-01,32.959
1999-10-04,33.9476
1999-10-05,33.6645
1999-10-06,34.2318
1999-10-07,34.2864
1999-10-08,34.5894
1999-10-11,34.5666
1999-10-12,34.2864
1999-10-13,33.5532
1999-10-14,33.7906
1999-10-15,32.9113
1999-10-18,33.6168
1999-10-19,34.7216
1999-10-20,35.117
1999-10-21,35.582
1999-10-22,35.5363
1999-10-25,35.1617
1999-10-26,34.6282
1999-10-27,35.0048
1999-10-28,36.9034
1999-10-29,36.9909
1999-11-01,38.0947
1999-11-02,37.3853
1999-11-03,37.6506
1999-11-04,37.1498
1999-11-05,37.3466
1999-11-08,38.2944
1999-11-09,37.9218
1999-11-10,37.8751
1999-11-11,37.5453
1999-11-12,37.743
1999-11-15,37.584
1999-11-16,
1999-11-17,38.4424
1999-11-18,38.6392
1999-11-19,38.973
1999-11-22,39.0743
1999-11-23,39.6158
1999-11-24,39.6575
1999-11-26,39.8543
1999-11-29,39.3317
1999-11-30,38.0947
1999-12-01,39.591
1999-12-02,39.6824
1999-12-03,40.1255
1999-12-06,39.9477
1999-12-07,38.7733
1999-12-08,39.0425
1999-12-09,38.7564
1999-12-10,38.9561
1999-12-13,38.9034
1999-12-14,39.3525
1999-12-15,39.7271
1999-12-16,38.7564
1999-12-17,37.4777
1999-12-20,37.9635
1999-12-21,36.8577
1999-12-22,38.4424
1999-12-23,38.6163
1999-12-27,39.2174
1999-12-28,38.7137
1999-12-29,38.5815
1999-12-30,38.6719
1999-12-31,38.6392
2000-01-03,37.8105
2000-01-04,37.0823
2000-01-05,36.3739
2000-01-06,38.0609
2000-01-07,41.0952
2000-01-10,40.8975
2000-01-11,41.5334
2000-01-12,41.2731
2000-01-13,40.5647
2000-01-14,41.2731
2000-01-18,41.2542
2000-01-19,40.6988
2000-01-20,39.6973
2000-01-21,36.2159
2000-01-24,36.3739
2000-01-25,34.3828
2000-01-26,35.4846
2000-01-27,36.7067
2000-01-28,35.3823
2000-01-31,35.6416
2000-02-01,35.0922
2000-02-02,34.7792
2000-02-03,34.4951
2000-02-04,33.43
2000-02-07,32.8974
2000-02-08,33.7827
2000-02-09,33.1647
2000-02-10,32.2556
2000-02-11,33.0753
2000-02-14,32.4116
2000-02-15,33.7827
2000-02-16,33.1647
2000-02-17,33.2323
2000-02-18,33.0276
2000-02-22,32.7633
2000-02-23,31.9625
2000-02-24,31.2104
2000-02-25,30.0161
2000-02-28,31.1726
2000-02-29,30.9938
2000-03-01,31.1279
2000-03-02,30.7971
2000-03-03,31.1915
2000-03-06,30.8338
2000-03-07,21.5094
2000-03-08,20.4443
2000-03-09,20.3588
2000-03-10,18.9589
2000-03-13,20.2048
2000-03-14,19.6723
2000-03-15,20.6241
2000-03-16,21.11
2000-03-17,20.34
2000-03-20,20.494
2000-03-21,20.1164
2000-03-22,20.1164
2000-03-23,19.8283
2000-03-24,19.9147
2000-03-27,19.4944
2000-03-28,20.1164
2000-03-29,20.6937
2000-03-30,20.4443
2000-03-31,20.03
2000-04-03,20.9758
2000-04-04,22.3956
2000-04-05,21.7051
2000-04-06,22.1293
2000-04-07,22.3728
2000-04-10,23.2799
2000-04-11,23.4359
2000-04-12,24.4572
2000-04-13,24.5208
2000-04-14,22.2178
2000-04-17,24.345
2000-04-18,23.3087
2000-04-19,23.3087
2000-04-20,24.3241
2000-04-24,24.8556
2000-04-25,22.6659
2000-04-26,21.4229
2000-04-27,21.4666
2000-04-28,21.0682
2000-05-01,21.0682
2000-05-02,21.0901
2000-05-03,21.3802
2000-05-04,21.3136
2000-05-05,21.4666
2000-05-08,21.5799
2000-05-09,22.1293
2000-05-10,22.641
2000-05-11,22.9242
2000-05-12,22.6192
2000-05-15,22.8864
2000-05-16,22.7483
2000-05-17,22.9242
2000-05-18,22.8377
2000-05-19,22.951
2000-05-22,22.8864
2000-05-23,22.7066
2000-05-24,23.2362
2000-05-25,23.259
2000-05-26,23.3723
2000-05-30,23.3305
2000-05-31,23.4587
2000-06-01,23.1527
2000-06-02,22.5754
2000-06-05,22.332
2000-06-06,22.3092
2000-06-07,21.8174
2000-06-08,20.2873
2000-06-09,20.1164
2000-06-12,19.8929
2000-06-13,20.1164
2000-06-14,20.1164
2000-06-15,20.03
2000-06-16,19.5789
2000-06-19,19.7856
2000-06-20,19.4944
2000-06-21,19.254
2000-06-22,19.1
2000-06-23,19.3842
2000-06-26,19.6286
2000-06-27,19.6286
2000-06-28,19.5789
2000-06-29,18.9222
2000-06-30,20.03
2000-07-03,19.716
2000-07-05,19.6286
2000-07-06,19.4944
2000-07-07,19.3583
2000-07-10,19.56
2000-07-11,19.4517
2000-07-12,19.4517
2000-07-13,19.254
2000-07-14,19.7617
2000-07-17,19.8074
2000-07-18,20.5357
2000-07-19,20.8477
2000-07-20,20.801
2000-07-21,20.8477
2000-07-24,20.801
2000-07-25,21.3802
2000-07-26,21.0474
2000-07-27,20.9987
2000-07-28,20.8685
2000-07-31,20.1164
2000-08-01,20.7145
2000-08-02,20.5168
2000-08-03,20.4731
2000-08-04,20.2456
2000-08-07,20.1601
2000-08-08,19.9356
2000-08-09,19.871
2000-08-10,20.0459
2000-08-11,20.5357
2000-08-14,20.8904
2000-08-15,22.1293
2000-08-16,22.1293
2000-08-17,21.9555
2000-08-18,22.2178
2000-08-21,22.2893
2000-08-22,22.6192
2000-08-23,22.6867
2000-08-24,22.1969
2000-08-25,22.1293
2000-08-28,22.1293
2000-08-29,22.0399
2000-08-30,21.8909
2000-08-31,21.7985
2000-09-01,21.6425
2000-09-05,22.0399
2000-09-06,22.3728
2000-09-07,22.0906
2000-09-08,22.3728
2000-09-11,22.1095
2000-09-12,22.2436
2000-09-13,22.0399
2000-09-14,21.6246
2000-09-15,22.0399
2000-09-18,21.9147
2000-09-19,21.6832
2000-09-20,21.7985
2000-09-21,22.177
2000-09-22,22.5278
2000-09-25,22.2655
2000-09-26,21.7786
2000-09-27,21.7786
2000-09-28,23.6137
2000-09-29,23.6336
2000-10-02,24.0171
2000-10-03,24.2794
2000-10-04,24.7513
2000-10-05,25.7409
2000-10-06,26.0747
2000-10-09,25.6992
2000-10-10,25.5432
2000-10-11,25.9177
2000-10-12,25.9605
2000-10-13,25.6058
2000-10-16,25.3653
2000-10-17,25.8552
2000-10-18,26.341
2000-10-19,25.7409
2000-10-20,25.6992
2000-10-23,24.5437
2000-10-24,25.9605
2000-10-25,26.4274
2000-10-26,26.4274
2000-10-27,27.1368
2000-10-30,27.115
2000-10-31,25.1835
2000-11-01,24.345
2000-11-02,23.9674
2000-11-03,24.0827
2000-11-06,24.1671
2000-11-07,24.1453
2000-11-08,24.498
2000-11-09,24.5208
2000-11-10,25.2541
2000-11-13,25.4776
2000-11-14,25.5432
2000-11-15,25.874
2000-11-16,26.1145
2000-11-17,26.7195
2000-11-20,26.4274
2000-11-21,26.1145
2000-11-22,26.6083
2000-11-24,25.9605
2000-11-27,25.6992
2000-11-28,25.9863
2000-11-29,26.647
2000-11-30,26.4046
2000-12-01,26.0747
2000-12-04,26.5844
2000-12-05,25.8114
2000-12-06,25.4359
2000-12-07,25.9386
2000-12-08,25.1239
2000-12-11,24.3718
2000-12-12,25.3653
2000-12-13,25.5432
2000-12-14,25.9177
2000-12-15,25.1656
2000-12-18,25.6058
2000-12-19,25.7886
2000-12-20,25.5829
2000-12-21,26.2724
2000-12-22,26.0092
2000-12-26,26.2506
2000-12-27,26.9798
2000-12-28,27.2521
2000-12-29,27.6674
2001-01-02,27.6902
2001-01-03,26.3132
2001-01-04,25.4995
2001-01-05,26.4274
2001-01-08,27.0037
2001-01-09,26.3132
2001-01-10,26.031
2001-01-11,25.6554
2001-01-12,24.8089
2001-01-16,25.3653
2001-01-17,24.8755
2001-01-18,25.104
2001-01-19,24.7891
2001-01-22,24.498
2001-01-23,24.6132
2001-01-24,24.7891
2001-01-25,24.7891
2001-01-26,24.5437
2001-01-29,23.7041
2001-01-30,25.2093
2001-01-31,25.4577
2001-02-01,26.2079
2001-02-02,26.1463
2001-02-05,26.3648
2001-02-06,26.2724
2001-02-07,26.647
2001-02-08,26.5397
2001-02-09,26.5844
2001-02-12,26.6252
2001-02-13,26.4274
2001-02-14,26.1145
2001-02-15,26.188
2001-02-16,26.5169
2001-02-20,26.8258
2001-02-21,27.2282
2001-02-22,26.9798
2001-02-23,26.5844
2001-02-26,25.2093
2001-02-27,25.0553
2001-02-28,24.9868
2001-03-01,24.3241
2001-03-02,24.6748
2001-03-05,24.8755
2001-03-06,24.4771
2001-03-07,24.2794
2001-03-08,25.1656
2001-03-09,24.498
2001-03-12,24.188
2001-03-13,24.1453
2001-03-14,23.6137
2001-03-15,23.0196
2001-03-16,22.9242
2001-03-19,23.3603
2001-03-20,23.3603
2001-03-21,22.4026
2001-03-22,22.2436
2001-03-23,21.3365
2001-03-26,21.417
2001-03-27,22.0399
2001-03-28,22.0042
2001-03-29,21.7051
2001-03-30,22.1909
2001-04-02,21.8323
2001-04-03,21.6574
2001-04-04,21.572
2001-04-05,21.8134
2001-04-06,21.8641
2001-04-09,21.3872
2001-04-10,20.8069
2001-04-11,20.9043
2001-04-12,20.8417
2001-04-16,20.9619
2001-04-17,20.3449
2001-04-18,20.3529
2001-04-19,20.8973
2001-04-20,20.5556
2001-04-23,20.5734
2001-04-24,20.0747
2001-04-25,20.4025
2001-04-26,20.6639
2001-04-27,21.2004
2001-04-30,21.2838
2001-05-01,22.7483
2001-05-02,22.7414
2001-05-03,22.7781
2001-05-04,22.7781
2001-05-07,22.9172
2001-05-08,22.8626
2001-05-09,23.4587
2001-05-10,23.3395
2001-05-11,23.2173
2001-05-14,23.4051
2001-05-15,23.3852
2001-05-16,24.1741
2001-05-17,23.8055
2001-05-18,23.9147
2001-05-21,23.1239
2001-05-22,22.6867
2001-05-23,22.7483
2001-05-24,22.7712
2001-05-25,22.5069
2001-05-29,22.9132
2001-05-30,22.8169
2001-05-31,22.7712
2001-06-01,22.5069
2001-06-04,22.5427
2001-06-05,22.7126
2001-06-06,22.9242
2001-06-07,23.0126
2001-06-08,22.7851
2001-06-11,22.8059
2001-06-12,23.2173
2001-06-13,23.0275
2001-06-14,22.9898
2001-06-15,22.1909
2001-06-18,22.024
2001-06-19,22.1154
2001-06-20,22.1691
2001-06-21,22.1035
2001-06-22,22.4294
2001-06-25,22.2585
2001-06-26,22.6321
2001-06-27,22.4721
2001-06-28,22.5605
2001-06-29,22.6112
2001-07-02,22.8447
2001-07-03,22.9013
2001-07-05,22.8775
2001-07-06,23.0414
2001-07-09,23.4428
2001-07-10,23.7518
2001-07-11,24.3718
2001-07-12,24.3718
2001-07-13,24.1512
2001-07-16,24.5129
2001-07-17,24.7891
2001-07-18,24.5278
2001-07-19,24.2446
2001-07-20,24.1373
2001-07-23,24.03
2001-07-24,24.1373
2001-07-25,24.8089
2001-07-26,25.1656
2001-07-27,24.9719
2001-07-30,25.1994
2001-07-31,25.1706
2001-08-01,25.3435
2001-08-02,25.3296
2001-08-03,24.8884
2001-08-06,25.0792
2001-08-07,25.0235
2001-08-08,24.7583
2001-08-09,25.0603
2001-08-10,25.4776
2001-08-13,25.564
2001-08-14,25.6992
2001-08-15,25.5829
2001-08-16,26.2953
2001-08-17,26.498
2001-08-20,26.8258
2001-08-21,26.5039
2001-08-22,26.8179
2001-08-23,27.27
2001-08-24,27.2928
2001-08-27,27.2342
2001-08-28,26.5775
2001-08-29,26.2347
2001-08-30,26.4423
2001-08-31,26.2913
2001-09-04,26.7702
2001-09-05,26.8944
2001-09-06,26.7633
2001-09-07,26.348
2001-09-10,26.3003
2001-09-17,26.4195
2001-09-18,26.3003
2001-09-19,26.4195
2001-09-20,25.8114
2001-09-21,23.7449
2001-09-24,24.6202
2001-09-25,25.1656
2001-09-26,25.2093
2001-09-27,25.6614
2001-09-28,25.8035
2001-10-01,25.6614
2001-10-02,25.9734
2001-10-03,25.9605
2001-10-04,25.2372
2001-10-05,25.7608
2001-10-08,25.6058
2001-10-09,25.7121
2001-10-10,25.9942
2001-10-11,25.7349
2001-10-12,25.4995
2001-10-15,25.1994
2001-10-16,25.1468
2001-10-17,24.7424
2001-10-18,24.9182
2001-10-19,25.4359
2001-10-22,25.6833
2001-10-23,25.3435
2001-10-24,25.3077
2001-10-25,25.6266
2001-10-26,25.9942
2001-10-29,25.2719
2001-10-30,26.3003
2001-10-31,26.1532
2001-11-01,26.9322
2001-11-02,26.9411
2001-11-05,27.27
2001-11-06,27.6475
2001-11-07,27.6813
2001-11-08,27.1855
2001-11-09,27.4061
2001-11-12,27.3822
2001-11-13,27.5968
2001-11-14,27.733
2001-11-15,27.8174
2001-11-16,27.9078
2001-11-19,27.888
2001-11-20,27.8254
2001-11-21,27.6137
2001-11-23,27.8115
2001-11-26,27.7061
2001-11-27,27.3365
2001-11-28,26.9411
2001-11-29,27.4498
2001-11-30,27.4568
2001-12-03,27.0444
2001-12-04,27.0593
2001-12-05,27.1855
2001-12-06,26.8338
2001-12-07,26.7394
2001-12-10,27.1925
2001-12-11,27.1855
2001-12-12,28.341
2001-12-13,28.6748
2001-12-14,28.3211
2001-12-17,28.2864
2001-12-18,28.8467
2001-12-19,28.8755
2001-12-20,28.7027
2001-12-21,28.5834
2001-12-24,28.4483
2001-12-26,28.5348
2001-12-27,28.4145
2001-12-28,28.186
2001-12-31,28.0439
2002-01-02,28.3519
2002-01-03,28.0857
2002-01-04,27.8115
2002-01-07,27.4846
2002-01-08,27.5601
2002-01-09,27.3614
2002-01-10,27.27
2002-01-11,27.3614
2002-01-14,27.8949
2002-01-15,28.2347
2002-01-16,28.1721
2002-01-17,28.2407
2002-01-18,28.2933
2002-01-22,28.1493
2002-01-23,27.8611
2002-01-24,27.567
2002-01-25,28.0509
2002-01-28,28.0559
2002-01-29,27.4786
2002-01-30,27.7528
2002-01-31,28.9511
2002-02-01,29.262
2002-02-04,29.3147
2002-02-05,29.2839
2002-02-06,29.2412
2002-02-07,29.106
2002-02-08,29.0991
2002-02-11,28.958
2002-02-12,29.6098
2002-02-13,29.6813
2002-02-14,29.7876
2002-02-15,30.1224
2002-02-19,29.7727
2002-02-20,30.1274
2002-02-21,29.4558
2002-02-22,30.339
2002-02-25,30.9729
2002-02-26,30.659
2002-02-27,30.3053
2002-02-28,30.0569
2002-03-01,31.0276
2002-03-04,30.8289
2002-03-05,30.1493
2002-03-06,30.1413
2002-03-07,29.7519
2002-03-08,29.7449
2002-03-11,29.8085
2002-03-12,30.2258
2002-03-13,30.2029
2002-03-14,30.1224
2002-03-15,30.8577
2002-03-18,31.0713
2002-03-19,31.88
2002-03-20,31.7588
2002-03-21,32.044
2002-03-22,31.9357
2002-03-25,31.8135
2002-03-26,31.7121
2002-03-27,31.9098
2002-03-28,31.9357
2002-04-01,31.8969
2002-04-02,32.1135
2002-04-03,31.6336
2002-04-04,31.8969
2002-04-05,31.8284
2002-04-08,31.9844
2002-04-09,31.9416
2002-04-10,32.7285
2002-04-11,32.3689
2002-04-12,32.5874
2002-04-15,32.0907
2002-04-16,32.3251
2002-04-17,31.9357
2002-04-18,31.3326
2002-04-19,31.5055
2002-04-22,31.5114
2002-04-23,31.5114
2002-04-24,31.7042
2002-04-25,31.6952
2002-04-26,31.8284
2002-04-29,31.9039
2002-04-30,31.9923
2002-05-01,32.5398
2002-05-02,33.0475
2002-05-03,32.5954
2002-05-06,32.6818
2002-05-07,32.4901
2002-05-08,32.5398
2002-05-09,32.6302
2002-05-10,32.7484
2002-05-13,33.0326
2002-05-14,32.9819
2002-05-15,32.6659
2002-05-16,32.9511
2002-05-17,33.1856
2002-05-20,32.7484
2002-05-21,32.2914
2002-05-22,32.5725
2002-05-23,32.3897
2002-05-24,31.9923
2002-05-28,31.1995
2002-05-29,30.8418
2002-05-30,31.4618
2002-05-31,31.738
2002-06-03,31.5114
2002-06-04,31.738
2002-06-05,32.0907
2002-06-06,31.738
2002-06-07,31.6664
2002-06-10,31.6177
2002-06-11,31.5442
2002-06-12,32.964
2002-06-13,32.4225
2002-06-14,32.4474
2002-06-17,33.2849
2002-06-18,33.2849
2002-06-19,33.4618
2002-06-20,33.2621
2002-06-21,33.2621
2002-06-24,33.1051
2002-06-25,31.5442
2002-06-26,32.2834
2002-06-27,32.6957
2002-06-28,31.6495
2002-07-01,31.9168
2002-07-02,31.6416
2002-07-03,31.3167
2002-07-05,31.8572
2002-07-08,32.0231
2002-07-09,31.1567
2002-07-10,31.1786
2002-07-11,30.4712
2002-07-12,29.6406
2002-07-15,29.1726
2002-07-16,28.7931
2002-07-17,28.3778
2002-07-18,28.497
2002-07-19,26.3937
2002-07-22,27.5819
2002-07-23,28.0698
2002-07-24,29.1488
2002-07-25,30.1364
2002-07-26,29.8452
2002-07-29,30.9133
2002-07-30,30.9362
2002-07-31,31.5353
2002-08-01,31.1498
2002-08-02,31.8423
2002-08-05,30.9938
2002-08-06,31.0931
2002-08-07,31.5243
2002-08-08,32.199
2002-08-09,32.3053
2002-08-12,32.199
2002-08-13,31.9228
2002-08-14,32.9262
2002-08-15,32.3689
2002-08-16,32.2477
2002-08-19,32.3401
2002-08-20,31.9695
2002-08-21,32.2198
2002-08-22,32.1711
2002-08-23,31.9844
2002-08-26,32.044
2002-08-27,32.044
2002-08-28,31.8095
2002-08-29,31.1498
2002-08-30,31.424
2002-09-03,30.6739
2002-09-04,31.3922
2002-09-05,31.8423
2002-09-06,31.888
2002-09-09,32.199
2002-09-10,32.4305
2002-09-11,32.5646
2002-09-12,32.3251
2002-09-13,32.6103
2002-09-16,32.964
2002-09-17,32.6302
2002-09-18,32.6461
2002-09-19,32.2983
2002-09-20,32.2914
2002-09-23,32.1632
2002-09-24,31.2054
2002-09-25,31.584
2002-09-26,32.1711
2002-09-27,31.2322
2002-09-30,31.6813
2002-10-01,32.3202
2002-10-02,32.0996
2002-10-03,31.8343
2002-10-04,31.3763
2002-10-07,31.5243
2002-10-08,31.6495
2002-10-09,31.2571
2002-10-10,31.5353
2002-10-11,31.9844
2002-10-14,32.3599
2002-10-15,32.0499
2002-10-16,32.0778
2002-10-17,32.0231
2002-10-18,32.5258
2002-10-21,32.6739
2002-10-22,32.0231
2002-10-23,32.2556
2002-10-24,31.4757
2002-10-25,31.4389
2002-10-28,30.3977
2002-10-29,31.5532
2002-10-30,31.5243
2002-10-31,31.3545
2002-11-01,31.1846
2002-11-04,30.659
2002-11-05,31.4538
2002-11-06,31.1418
2002-11-07,31.1995
2002-11-08,31.0782
2002-11-11,30.5676
2002-11-12,30.2725
2002-11-13,30.4116
2002-11-14,30.651
2002-11-15,30.9362
2002-11-18,30.5358
2002-11-19,30.8736
2002-11-20,31.1846
2002-11-21,30.7444
2002-11-22,30.6898
2002-11-25,30.3559
2002-11-26,29.9227
2002-11-27,30.1413
2002-11-29,29.9635
2002-12-02,29.3475
2002-12-03,29.9446
2002-12-04,30.499
2002-12-05,30.2099
2002-12-06,30.4712
2002-12-09,30.6182
2002-12-10,31.0713
2002-12-11,31.0007
2002-12-12,31.0852
2002-12-13,30.9799
2002-12-16,31.2054
2002-12-17,30.9799
2002-12-18,30.9729
2002-12-19,30.3768
2002-12-20,31.0782
2002-12-23,31.0782
2002-12-24,31.0276
2002-12-26,30.9938
2002-12-27,30.6739
2002-12-30,30.5149
2002-12-31,30.4632
2003-01-02,31.1279
2003-01-03,30.7812
2003-01-06,31.1339
2003-01-07,30.651
2003-01-08,30.198
2003-01-09,30.4046
2003-01-10,30.5219
2003-01-13,30.5437
2003-01-14,30.6123
2003-01-15,30.4473
2003-01-16,30.7971
2003-01-17,30.8497
2003-01-21,30.4911
2003-01-22,30.1731
2003-01-23,30.2874
2003-01-24,29.8522
2003-01-27,29.4349
2003-01-28,30.1274
2003-01-29,30.1493
2003-01-30,29.9535
2003-01-31,30.3261
2003-02-03,30.3838
2003-02-04,30.4473
2003-02-05,30.2337
2003-02-06,30.0718
2003-02-07,29.7668
2003-02-10,30.0857
2003-02-11,29.4846
2003-02-12,29.5343
2003-02-13,29.3147
2003-02-14,29.6654
2003-02-18,29.9853
2003-02-19,29.7727
2003-02-20,29.581
2003-02-21,29.8592
2003-02-24,29.3823
2003-02-25,29.4468
2003-02-26,29.2561
2003-02-27,29.2759
2003-02-28,29.0156
2003-03-03,28.646
2003-03-04,28.3211
2003-03-05,28.7027
2003-03-06,28.4145
2003-03-07,28.6947
2003-03-10,28.2864
2003-03-11,28.6053
2003-03-12,29.0524
2003-03-13,29.5909
2003-03-14,29.5601
2003-03-17,30.3053
2003-03-18,30.7037
2003-03-19,31.1647
2003-03-20,31.1915
2003-03-21,31.5114
2003-03-24,31.0345
2003-03-25,31.1995
2003-03-26,31.3058
2003-03-27,31.4687
2003-03-28,31.418
2003-03-31,31.5601
2003-04-01,31.731
2003-04-02,31.9416
2003-04-03,31.7042
2003-04-04,31.9555
2003-04-07,31.6883
2003-04-08,31.8631
2003-04-09,31.6495
2003-04-10,31.4618
2003-04-11,31.6177
2003-04-14,31.888
2003-04-15,31.8572
2003-04-16,31.584
2003-04-17,31.6336
2003-04-21,31.7042
2003-04-22,32.2983
2003-04-23,32.0907
2003-04-24,31.8572
2003-04-25,31.5999
2003-04-28,32.1413
2003-04-29,32.199
2003-04-30,31.8423
2003-05-01,31.8572
2003-05-02,31.9555
2003-05-05,31.9476
2003-05-06,31.7946
2003-05-07,31.8423
2003-05-08,31.5909
2003-05-09,31.7231
2003-05-12,31.5055
2003-05-13,31.1279
2003-05-14,31.4071
2003-05-15,31.8631
2003-05-16,32.0162
2003-05-19,31.9168
2003-05-20,31.6664
2003-05-21,31.7042
2003-05-22,31.7519
2003-05-23,31.8284
2003-05-27,32.2914
2003-05-28,32.5328
2003-05-29,32.2983
2003-05-30,32.5437
2003-06-02,32.3689
2003-06-03,32.6222
2003-06-04,32.7424
2003-06-05,32.3897
2003-06-06,32.1861
2003-06-09,32.0996
2003-06-10,32.1135
2003-06-11,32.0778
2003-06-12,32.193
2003-06-13,32.3202
2003-06-16,32.7484
2003-06-17,32.5725
2003-06-18,32.4474
2003-06-19,32.044
2003-06-20,32.3401
2003-06-23,32.4305
2003-06-24,32.7424
2003-06-25,32.1413
2003-06-26,32.0003
2003-06-27,31.6118
2003-06-30,31.6118
2003-07-01,31.888
2003-07-02,31.9357
2003-07-03,31.888
2003-07-07,32.1861
2003-07-08,31.9357
2003-07-09,31.3684
2003-07-10,31.3107
2003-07-11,31.3922
2003-07-14,31.3107
2003-07-15,31.4618
2003-07-16,31.3982
2003-07-17,31.2422
2003-07-18,31.8284
2003-07-21,31.6058
2003-07-22,31.7231
2003-07-23,31.5114
2003-07-24,31.2779
2003-07-25,31.738
2003-07-28,31.3058
2003-07-29,30.8736
2003-07-30,31.108
2003-07-31,31.1498
2003-08-01,30.7285
2003-08-04,31.1339
2003-08-05,31.0276
2003-08-06,31.4757
2003-08-07,31.263
2003-08-08,31.577
2003-08-11,31.5909
2003-08-12,31.6883
2003-08-13,31.584
2003-08-14,31.5303
2003-08-15,31.5909
2003-08-18,31.3326
2003-08-19,31.119
2003-08-20,30.9729
2003-08-21,30.7285
2003-08-22,30.7285
2003-08-25,30.9034
2003-08-26,31.0782
2003-08-27,30.9203
2003-08-28,30.9799
2003-08-29,30.9431
2003-09-02,31.2173
2003-09-03,31.4757
2003-09-04,32.4116
2003-09-05,32.2477
2003-09-08,32.4742
2003-09-09,32.3122
2003-09-10,32.2397
2003-09-11,32.4474
2003-09-12,32.5725
2003-09-15,32.5189
2003-09-16,32.8249
2003-09-17,32.7862
2003-09-18,33.0475
2003-09-19,32.8507
2003-09-22,32.6739
2003-09-23,32.7216
2003-09-24,32.7424
2003-09-25,32.6659
2003-09-26,32.5119
2003-09-29,32.9262
2003-09-30,32.8974
2003-10-01,33.3117
2003-10-02,33.4896
2003-10-03,33.6346
2003-10-06,33.3247
2003-10-07,33.7102
2003-10-08,33.6645
2003-10-09,33.6645
2003-10-10,33.887
2003-10-13,33.8522
2003-10-14,34.0192
2003-10-15,33.894
2003-10-16,34.1334
2003-10-17,34.0966
2003-10-20,34.0192
2003-10-21,33.9277
2003-10-22,33.7638
2003-10-23,33.734
2003-10-24,34.049
2003-10-27,34.3093
2003-10-28,34.5586
2003-10-29,34.4742
2003-10-30,34.7136
2003-10-31,34.8418
2003-11-03,34.5586
2003-11-04,34.502
2003-11-05,34.4951
2003-11-06,34.5815
2003-11-07,34.3172
2003-11-10,34.0261
2003-11-11,34.0052
2003-11-12,34.3828
2003-11-13,34.1473
2003-11-14,33.9208
2003-11-17,34.041
2003-11-18,33.9069
2003-11-19,34.0559
2003-11-20,33.8145
2003-11-21,33.9417
2003-11-24,34.2457
2003-11-25,34.3361
2003-11-26,33.9854
2003-11-28,34.1106
2003-12-01,34.3977
2003-12-02,34.3589
2003-12-03,34.3172
2003-12-04,34.3093
2003-12-05,34.2089
2003-12-08,34.3222
2003-12-09,34.2268
2003-12-10,34.3361
2003-12-11,34.0261
2003-12-12,34.3172
2003-12-15,34.6719
2003-12-16,34.97
2003-12-17,34.8706
2003-12-18,35.2025
2003-12-19,34.5666
2003-12-22,34.7941
2003-12-23,34.9054
2003-12-24,34.8577
2003-12-26,34.819
2003-12-29,35.1617
2003-12-30,35.3306
2003-12-31,35.4042
2004-01-02,35.0842
2004-01-05,35.2611
2004-01-06,35.0842
2004-01-07,34.7733
2004-01-08,35.1329
2004-01-09,35.3167
2004-01-12,35.5284
2004-01-13,35.3366
2004-01-14,35.4608
2004-01-15,35.275
2004-01-16,35.0922
2004-01-20,34.9759
2004-01-21,35.1478
2004-01-22,35.1756
2004-01-23,34.8627
2004-01-26,35.3823
2004-01-27,35.1538
2004-01-28,34.9561
2004-01-29,35.7986
2004-01-30,35.8284
2004-02-02,36.041
2004-02-03,36.1652
2004-02-04,36.5805
2004-02-05,36.3947
2004-02-06,36.2825
2004-02-09,36.3451
2004-02-10,36.2755
2004-02-11,36.5805
2004-02-12,36.2984
2004-02-13,36.1692
2004-02-17,36.5497
2004-02-18,36.4961
2004-02-19,36.3103
2004-02-20,36.3331
2004-02-23,36.7067
2004-02-24,36.0728
2004-02-25,36.3947
2004-02-26,36.5269
2004-02-27,36.3381
2004-03-01,36.813
2004-03-02,36.196
2004-03-03,36.3182
2004-03-04,36.1911
2004-03-05,36.0649
2004-03-08,36.3182
2004-03-09,36.3252
2004-03-10,37.4082
2004-03-11,36.8518
2004-03-12,36.9034
2004-03-15,36.3381
2004-03-16,36.5269
2004-03-17,36.9422
2004-03-18,37.0177
2004-03-19,36.8766
2004-03-22,36.8518
2004-03-23,36.6362
2004-03-24,36.514
2004-03-25,37.0544
2004-03-26,36.8518
2004-03-29,37.1737
2004-03-30,37.5661
2004-03-31,37.1737
2004-04-01,37.5661
2004-04-02,37.6059
2004-04-05,37.6913
2004-04-06,37.9288
2004-04-07,37.736
2004-04-08,37.7122
2004-04-12,37.9685
2004-04-13,37.5512
2004-04-14,37.5055
2004-04-15,37.6148
2004-04-16,37.5592
2004-04-19,37.578
2004-04-20,37.0733
2004-04-21,36.6978
2004-04-22,37.0823
