Date,CAT.US
1999-08-11,20.7823
1999-08-12,21.4049
1999-08-13,21.8399
1999-08-16,21.8597
1999-08-17,21.7515
1999-08-18,21.4049
1999-08-19,21.1606
1999-08-20,21.1606
1999-08-23,22.0812
1999-08-24,22.1031
1999-08-25,22.0137
1999-08-26,22.1477
1999-08-27,21.6254
1999-08-30,20.8756
1999-08-31,19.8627
1999-09-01,20.3483
1999-09-02,20.6581
1999-09-03,20.7624
1999-09-07,20.4813
1999-09-08,20.5697
1999-09-09,20.6154
1999-09-10,19.9093
1999-09-13,20.8508
1999-09-14,20.5062
1999-09-15,20.5916
1999-09-16,19.8418
1999-09-17,20.4605
1999-09-20,20.0186
1999-09-21,19.6074
1999-09-22,19.7137
1999-09-23,19.0493
1999-09-24,18.9878
1999-09-27,18.7732
1999-09-28,18.6183
1999-09-29,19.1635
1999-09-30,19.2301
1999-10-01,18.8398
1999-10-04,19.3204
1999-10-05,19.1427
1999-10-06,19.8418
1999-10-07,19.6074
1999-10-08,19.8627
1999-10-11,20.5062
1999-10-12,19.4754
1999-10-13,19.8418
1999-10-14,19.5161
1999-10-15,19.674
1999-10-18,19.4257
1999-10-19,19.2966
1999-10-20,18.9431
1999-10-21,18.3969
1999-10-22,19.4793
1999-10-25,19.0384
1999-10-26,19.5687
1999-10-27,19.5459
1999-10-28,19.3274
1999-10-29,19.523
1999-11-01,19.2807
1999-11-02,19.7872
1999-11-03,19.9898
1999-11-04,19.2569
1999-11-05,19.3274
1999-11-08,19.0811
1999-11-09,19.0146
1999-11-10,18.9729
1999-11-11,19.4128
1999-11-12,19.4128
1999-11-15,19.6134
1999-11-16,
1999-11-17,19.5459
1999-11-18,19.7485
1999-11-19,17.3601
1999-11-22,17.7355
1999-11-23,17.7116
1999-11-24,17.1446
1999-11-26,16.9917
1999-11-29,16.3044
1999-11-30,16.37
1999-12-01,16.5716
1999-12-02,16.7692
1999-12-03,17.0344
1999-12-06,16.8149
1999-12-07,16.1277
1999-12-08,15.9281
1999-12-09,16.1734
1999-12-10,16.4792
1999-12-13,16.3461
1999-12-14,16.2856
1999-12-15,16.4177
1999-12-16,16.6371
1999-12-17,15.8645
1999-12-20,15.9281
1999-12-21,15.6639
1999-12-22,15.3094
1999-12-23,15.8178
1999-12-27,16.3948
1999-12-28,16.793
1999-12-29,16.4177
1999-12-30,16.2379
1999-12-31,16.6163
2000-01-03,17.1535
2000-01-04,16.946
2000-01-05,17.3372
2000-01-06,18.2122
2000-01-07,18.812
2000-01-10,18.1923
2000-01-11,17.9093
2000-01-12,18.2122
2000-01-13,18.4197
2000-01-14,18.3313
2000-01-18,17.7275
2000-01-19,17.523
2000-01-20,16.7364
2000-01-21,16.8298
2000-01-24,16.0939
2000-01-25,15.4961
2000-01-26,15.9588
2000-01-27,15.8178
2000-01-28,15.4484
2000-01-31,15.08
2000-02-01,15.3322
2000-02-02,15.4266
2000-02-03,15.0383
2000-02-04,15.0383
2000-02-07,14.649
2000-02-08,14.5725
2000-02-09,13.9091
2000-02-10,13.5109
2000-02-11,12.774
2000-02-14,13.7204
2000-02-15,14.2041
2000-02-16,13.931
2000-02-17,13.7492
2000-02-18,13.3788
2000-02-22,13.6092
2000-02-23,13.4245
2000-02-24,12.8704
2000-02-25,12.774
2000-02-28,12.6439
2000-02-29,12.4592
2000-03-01,12.3837
2000-03-02,12.2229
2000-03-03,12.915
2000-03-06,13.0322
2000-03-07,12.0173
2000-03-08,12.4066
2000-03-09,12.5277
2000-03-10,12.6866
2000-03-13,12.6648
2000-03-14,12.7105
2000-03-15,13.5874
2000-03-16,14.4543
2000-03-17,14.065
2000-03-20,13.6748
2000-03-21,14.1365
2000-03-22,13.8356
2000-03-23,14.0422
2000-03-24,14.0184
2000-03-27,13.8823
2000-03-28,13.6092
2000-03-29,13.8605
2000-03-30,14.4871
2000-03-31,13.9975
2000-04-03,14.8754
2000-04-04,15.4266
2000-04-05,15.08
2000-04-06,15.0383
2000-04-07,14.6927
2000-04-10,14.7145
2000-04-11,14.9439
2000-04-12,15.4266
2000-04-13,14.9191
2000-04-14,14.3888
2000-04-17,14.5477
2000-04-18,14.3024
2000-04-19,13.4692
2000-04-20,13.6092
2000-04-24,13.9776
2000-04-25,14.364
2000-04-26,14.2259
2000-04-27,14.364
2000-04-28,14.1177
2000-05-01,13.9091
2000-05-02,14.1822
2000-05-03,13.931
2000-05-04,13.5874
2000-05-05,13.9975
2000-05-08,13.9548
2000-05-09,13.6092
2000-05-10,13.7492
2000-05-11,13.9091
2000-05-12,14.0889
2000-05-15,14.5288
2000-05-16,14.4116
2000-05-17,14.3242
2000-05-18,13.9091
2000-05-19,14.3441
2000-05-22,14.3888
2000-05-23,14.1365
2000-05-24,14.2041
2000-05-25,13.6281
2000-05-26,13.6479
2000-05-30,13.7204
2000-05-31,13.6956
2000-06-01,14.2259
2000-06-02,14.7145
2000-06-05,14.3242
2000-06-06,13.9975
2000-06-07,13.9091
2000-06-08,13.6479
2000-06-09,13.6956
2000-06-12,13.8356
2000-06-13,13.3292
2000-06-14,13.4692
2000-06-15,13.2388
2000-06-16,12.8704
2000-06-19,12.5704
2000-06-20,12.5476
2000-06-21,12.5704
2000-06-22,12.3391
2000-06-23,12.4066
2000-06-26,12.4592
2000-06-27,12.774
2000-06-28,12.9369
2000-06-29,12.5277
2000-06-30,12.1315
2000-07-03,12.8942
2000-07-05,12.5913
2000-07-06,12.4592
2000-07-07,12.1563
2000-07-10,12.2775
2000-07-11,12.9369
2000-07-12,13.0988
2000-07-13,12.8704
2000-07-14,12.8048
2000-07-17,12.8048
2000-07-18,13.6479
2000-07-19,13.7204
2000-07-20,13.3997
2000-07-21,13.1951
2000-07-24,13.0988
2000-07-25,12.9597
2000-07-26,12.5704
2000-07-27,12.6112
2000-07-28,12.3172
2000-07-31,12.3172
2000-08-01,12.4066
2000-08-02,12.6648
2000-08-03,12.6866
2000-08-04,12.5913
2000-08-07,13.2626
2000-08-08,13.8823
2000-08-09,13.5874
2000-08-10,13.5655
2000-08-11,13.9548
2000-08-14,14.1177
2000-08-15,13.9776
2000-08-16,13.9548
2000-08-17,13.8356
2000-08-18,13.8108
2000-08-21,13.6281
2000-08-22,13.6748
2000-08-23,13.4245
2000-08-24,13.6281
2000-08-25,13.6092
2000-08-28,13.4483
2000-08-29,13.7701
2000-08-30,13.5874
2000-08-31,13.2845
2000-09-01,13.4881
2000-09-05,13.7701
2000-09-06,13.9776
2000-09-07,13.7701
2000-09-08,13.6748
2000-09-11,13.8605
2000-09-12,13.7492
2000-09-13,13.9776
2000-09-14,14.1822
2000-09-15,13.5437
2000-09-18,13.0322
2000-09-19,12.8286
2000-09-20,12.7333
2000-09-21,12.5913
2000-09-22,12.7105
2000-09-25,12.8286
2000-09-26,12.6648
2000-09-27,12.1146
2000-09-28,12.3013
2000-09-29,11.2129
2000-10-02,12.3837
2000-10-03,12.6866
2000-10-04,12.7105
2000-10-05,12.6648
2000-10-06,12.4811
2000-10-09,12.5029
2000-10-10,12.067
2000-10-11,12.0173
2000-10-12,11.5376
2000-10-13,11.4661
2000-10-16,11.488
2000-10-17,11.0302
2000-10-18,10.8872
2000-10-19,11.1404
2000-10-20,11.2129
2000-10-23,11.488
2000-10-24,11.6479
2000-10-25,11.4433
2000-10-26,11.624
2000-10-27,12.0173
2000-10-30,12.774
2000-10-31,12.8286
2000-11-01,12.7105
2000-11-02,12.7333
2000-11-03,12.7333
2000-11-06,13.2388
2000-11-07,13.216
2000-11-08,13.3292
2000-11-09,13.3788
2000-11-10,13.0779
2000-11-13,13.2388
2000-11-14,13.1951
2000-11-15,13.4245
2000-11-16,13.2845
2000-11-17,13.5109
2000-11-20,13.6092
2000-11-21,13.9776
2000-11-22,13.8108
2000-11-24,14.2041
2000-11-27,14.5099
2000-11-28,14.2498
2000-11-29,14.6668
2000-11-30,14.364
2000-12-01,14.8754
2000-12-04,15.8427
2000-12-05,15.8645
2000-12-06,15.1912
2000-12-07,15.1912
2000-12-08,15.222
2000-12-11,15.4961
2000-12-12,15.4961
2000-12-13,15.2448
2000-12-14,14.8754
2000-12-15,14.9191
2000-12-18,15.4732
2000-12-19,15.6808
2000-12-20,15.7533
2000-12-21,16.37
2000-12-22,17.0344
2000-12-26,17.4534
2000-12-27,17.3601
2000-12-28,17.4018
2000-12-29,17.2906
2001-01-02,16.9251
2001-01-03,16.9917
2001-01-04,17.799
2001-01-05,16.7603
2001-01-08,16.7166
2001-01-09,16.6937
2001-01-10,16.4842
2001-01-11,16.6242
2001-01-12,15.9837
2001-01-16,16.3461
2001-01-17,16.4633
2001-01-18,15.3839
2001-01-19,14.9638
2001-01-22,15.0591
2001-01-23,15.3322
2001-01-24,15.5388
2001-01-25,15.9588
2001-01-26,15.9281
2001-01-29,15.8844
2001-01-30,16.3461
2001-01-31,16.2985
2001-02-01,16.3243
2001-02-02,16.2985
2001-02-05,16.1217
2001-02-06,16.0244
2001-02-07,16.0681
2001-02-08,15.9062
2001-02-09,15.8427
2001-02-12,15.8844
2001-02-13,15.9281
2001-02-14,15.8178
2001-02-15,16.2538
2001-02-16,16.0939
2001-02-20,15.4057
2001-02-21,15.08
2001-02-22,14.9866
2001-02-23,14.7562
2001-02-26,15.3322
2001-02-27,15.656
2001-02-28,15.3322
2001-03-01,15.4732
2001-03-02,15.7245
2001-03-05,16.3243
2001-03-06,16.3948
2001-03-07,17.2489
2001-03-08,17.6153
2001-03-09,17.2489
2001-03-12,16.5567
2001-03-13,16.9668
2001-03-14,16.4842
2001-03-15,16.5795
2001-03-16,16.4385
2001-03-19,16.6302
2001-03-20,16.1565
2001-03-21,15.5388
2001-03-22,15.2379
2001-03-23,15.3908
2001-03-26,15.8178
2001-03-27,16.5001
2001-03-28,16.7603
2001-03-29,16.4385
2001-03-30,16.3461
2001-04-02,16.37
2001-04-03,15.5318
2001-04-04,16.0383
2001-04-05,16.8616
2001-04-06,16.4087
2001-04-09,16.5716
2001-04-10,16.8367
2001-04-11,16.6302
2001-04-12,17.3154
2001-04-16,17.225
2001-04-17,16.8566
2001-04-18,17.8527
2001-04-19,17.5647
2001-04-20,17.6372
2001-04-23,17.7702
2001-04-24,17.7911
2001-04-25,18.4197
2001-04-26,18.1853
2001-04-27,18.5359
2001-04-30,18.4932
2001-05-01,18.7067
2001-05-02,18.5289
2001-05-03,18.4336
2001-05-04,18.6183
2001-05-07,18.9729
2001-05-08,19.1049
2001-05-09,19.1556
2001-05-10,19.6789
2001-05-11,19.5985
2001-05-14,19.4605
2001-05-15,19.5747
2001-05-16,20.5995
2001-05-17,20.3483
2001-05-18,20.3483
2001-05-21,20.5181
2001-05-22,20.7018
2001-05-23,20.2649
2001-05-24,20.0404
2001-05-25,19.8924
2001-05-29,20.3105
2001-05-30,19.674
2001-05-31,19.951
2001-06-01,20.2082
2001-06-04,20.5509
2001-06-05,20.5916
2001-06-06,20.1298
2001-06-07,20.2549
2001-06-08,20.0106
2001-06-11,19.6591
2001-06-12,19.8259
2001-06-13,19.9093
2001-06-14,19.957
2001-06-15,19.9441
2001-06-18,20.0623
2001-06-19,19.8567
2001-06-20,20.4436
2001-06-21,20.6303
2001-06-22,20.1298
2001-06-25,19.3919
2001-06-26,19.5985
2001-06-27,19.2569
2001-06-28,18.66
2001-06-29,18.4336
2001-07-02,19.1427
2001-07-03,19.1556
2001-07-05,19.0384
2001-07-06,18.2727
2001-07-09,18.5677
2001-07-10,17.9698
2001-07-11,18.0523
2001-07-12,19.1198
2001-07-13,19.3333
2001-07-16,18.5508
2001-07-17,19.7226
2001-07-18,19.4068
2001-07-19,19.9649
2001-07-20,19.8924
2001-07-23,19.8567
2001-07-24,19.4873
2001-07-25,19.523
2001-07-26,19.3681
2001-07-27,19.4346
2001-07-30,19.7226
2001-07-31,20.2976
2001-08-01,19.8805
2001-08-02,20.1169
2001-08-03,20.0623
2001-08-06,19.5091
2001-08-07,19.6333
2001-08-08,19.4346
2001-08-09,19.2887
2001-08-10,19.7614
2001-08-13,19.9014
2001-08-14,19.8418
2001-08-15,20.3413
2001-08-16,19.9441
2001-08-17,19.8041
2001-08-20,19.4346
2001-08-21,19.3055
2001-08-22,19.6333
2001-08-23,19.0811
2001-08-24,19.244
2001-08-27,19.3274
2001-08-28,19.2092
2001-08-29,18.8537
2001-08-30,18.4197
2001-08-31,18.4197
2001-09-04,18.5597
2001-09-05,18.5289
2001-09-06,18.8398
2001-09-07,17.9986
2001-09-10,17.7196
2001-09-17,16.4633
2001-09-18,16.8427
2001-09-19,16.3541
2001-09-20,15.366
2001-09-21,16.222
2001-09-24,16.9917
2001-09-25,17.084
2001-09-26,16.2379
2001-09-27,16.1316
2001-09-28,16.5001
2001-10-01,16.2012
2001-10-02,16.7245
2001-10-03,17.4683
2001-10-04,17.4683
2001-10-05,17.7702
2001-10-08,17.1833
2001-10-09,17.2757
2001-10-10,17.4306
2001-10-11,18.1605
2001-10-12,17.8824
2001-10-15,17.7563
2001-10-16,17.6997
2001-10-17,17.2826
2001-10-18,17.091
2001-10-19,16.8566
2001-10-22,17.1605
2001-10-23,17.0115
2001-10-24,16.7454
2001-10-25,17.0761
2001-10-26,17.4256
2001-10-29,16.8367
2001-10-30,16.5398
2001-10-31,16.4762
2001-11-01,16.653
2001-11-02,16.8427
2001-11-05,16.9827
2001-11-06,17.6004
2001-11-07,17.7911
2001-11-08,17.8288
2001-11-09,17.7702
2001-11-12,17.6004
2001-11-13,18.0364
2001-11-14,17.8219
2001-11-15,17.7116
2001-11-16,18.088
2001-11-19,18.4197
2001-11-20,18.1267
2001-11-21,17.8368
2001-11-23,17.9162
2001-11-26,18.1407
2001-11-27,17.9391
2001-11-28,17.7494
2001-11-29,17.7563
2001-11-30,17.4683
2001-12-03,17.4614
2001-12-04,17.8527
2001-12-05,18.6183
2001-12-06,18.6064
2001-12-07,18.8398
2001-12-10,18.4197
2001-12-11,18.6064
2001-12-12,18.7891
2001-12-13,18.5011
2001-12-14,18.4465
2001-12-17,18.383
2001-12-18,18.9212
2001-12-19,19.1705
2001-12-20,18.6382
2001-12-21,18.959
2001-12-24,19.1556
2001-12-26,19.3274
2001-12-27,19.4346
2001-12-28,19.5915
2001-12-31,19.244
2002-01-02,19.0225
2002-01-03,19.2718
2002-01-04,19.8418
2002-01-07,19.5747
2002-01-08,18.9212
2002-01-09,18.9957
2002-01-10,18.8398
2002-01-11,18.7236
2002-01-14,18.6064
2002-01-15,18.3313
2002-01-16,17.7355
2002-01-17,18.1685
2002-01-18,18.0443
2002-01-22,17.7494
2002-01-23,17.9619
2002-01-24,18.088
2002-01-25,18.4565
2002-01-28,18.7236
2002-01-29,18.3085
2002-01-30,18.4932
2002-01-31,18.522
2002-02-01,18.6124
2002-02-04,18.0662
2002-02-05,17.9698
2002-02-06,17.9093
2002-02-07,17.4683
2002-02-08,17.8685
2002-02-11,18.3383
2002-02-12,18.5081
2002-02-13,18.7067
2002-02-14,18.6183
2002-02-15,18.3899
2002-02-19,18.383
2002-02-20,18.8259
2002-02-21,19.1129
2002-02-22,19.4068
2002-02-25,20.6522
2002-02-26,20.6154
2002-02-27,20.5916
2002-02-28,20.4436
2002-03-01,20.7475
2002-03-04,21.7664
2002-03-05,21.3672
2002-03-06,21.7426
2002-03-07,21.5569
2002-03-08,21.8518
2002-03-11,21.7724
2002-03-12,21.6959
2002-03-13,21.1825
2002-03-14,21.6115
2002-03-15,22.0226
2002-03-18,21.7783
2002-03-19,21.8468
2002-03-20,21.3801
2002-03-21,21.0345
2002-03-22,21.0484
2002-03-25,20.6075
2002-03-26,20.7197
2002-03-27,21.1825
2002-03-28,20.9461
2002-04-01,20.968
2002-04-02,20.7753
2002-04-03,20.2311
2002-04-04,20.4089
2002-04-05,21.1308
2002-04-08,21.2778
2002-04-09,21.3225
2002-04-10,21.9173
2002-04-11,21.5211
2002-04-12,21.3543
2002-04-15,21.3672
2002-04-16,20.8677
2002-04-17,20.5568
2002-04-18,20.2311
2002-04-19,20.2768
2002-04-22,19.8259
2002-04-23,19.5618
2002-04-24,19.523
2002-04-25,19.7485
2002-04-26,19.9441
2002-04-29,19.4873
2002-04-30,20.1219
2002-05-01,19.9441
2002-05-02,20.1298
2002-05-03,19.8924
2002-05-06,19.3055
2002-05-07,19.376
2002-05-08,20.2688
2002-05-09,19.8418
2002-05-10,19.4605
2002-05-13,19.4346
2002-05-14,19.9818
2002-05-15,20.6303
2002-05-16,20.3264
2002-05-17,20.1804
2002-05-20,19.9093
2002-05-21,19.6859
2002-05-22,19.9957
2002-05-23,19.9818
2002-05-24,19.8805
2002-05-28,19.7077
2002-05-29,19.3413
2002-05-30,19.1556
2002-05-31,19.2569
2002-06-03,19.1049
2002-06-04,18.7315
2002-06-05,18.9431
2002-06-06,18.5081
2002-06-07,18.6451
2002-06-10,18.6183
2002-06-11,18.2519
2002-06-12,18.1039
2002-06-13,18.1407
2002-06-14,18.0125
2002-06-17,17.6997
2002-06-18,18.2191
2002-06-19,17.7623
2002-06-20,17.5935
2002-06-21,17.5647
2002-06-24,17.514
2002-06-25,17.7563
2002-06-26,17.5567
2002-06-27,17.9391
2002-06-28,18.0364
2002-07-01,17.6838
2002-07-02,17.373
2002-07-03,17.0115
2002-07-05,17.7702
2002-07-08,17.6282
2002-07-09,17.367
2002-07-10,16.7603
2002-07-11,16.6073
2002-07-12,16.7603
2002-07-15,16.6451
2002-07-16,15.8427
2002-07-17,15.9281
2002-07-18,15.7245
2002-07-19,15.2518
2002-07-22,14.9707
2002-07-23,14.7364
2002-07-24,15.9122
2002-07-25,15.7622
2002-07-26,16.0383
2002-07-29,16.9102
2002-07-30,16.6937
2002-07-31,16.4683
2002-08-01,15.936
2002-08-02,15.3243
2002-08-05,14.8823
2002-08-06,15.6172
2002-08-07,15.788
2002-08-08,16.4087
2002-08-09,16.4266
2002-08-12,16.2925
2002-08-13,16.2856
2002-08-14,16.3243
2002-08-15,16.2687
2002-08-16,16.0085
2002-08-19,16.4633
2002-08-20,16.2985
2002-08-21,16.3789
2002-08-22,16.7116
2002-08-23,16.5249
2002-08-26,16.6302
2002-08-27,16.5249
2002-08-28,16.2925
2002-08-29,15.9588
2002-08-30,16.076
2002-09-03,15.7066
2002-09-04,15.7066
2002-09-05,15.6808
2002-09-06,15.9122
2002-09-09,15.8844
2002-09-10,15.788
2002-09-11,15.8268
2002-09-12,15.6172
2002-09-13,14.9707
2002-09-16,14.9866
2002-09-17,14.5338
2002-09-18,14.364
2002-09-19,13.9975
2002-09-20,13.9459
2002-09-23,13.8734
2002-09-24,13.5804
2002-09-25,13.9975
2002-09-26,14.3391
2002-09-27,13.8108
2002-09-30,13.7135
2002-10-01,14.2498
2002-10-02,14.065
2002-10-03,13.9459
2002-10-04,13.2626
2002-10-07,13.2239
2002-10-08,13.3788
2002-10-09,12.4741
2002-10-10,12.923
2002-10-11,13.4771
2002-10-14,13.1603
2002-10-15,13.9906
2002-10-16,14.2785
2002-10-17,14.8674
2002-10-18,15.1048
2002-10-21,15.8
2002-10-22,15.3908
2002-10-23,15.7682
2002-10-24,15.1415
2002-10-25,15.2696
2002-10-28,14.9042
2002-10-29,14.9042
2002-10-30,15.0879
2002-10-31,15.0541
2002-11-01,15.507
2002-11-04,15.788
2002-11-05,15.8695
2002-11-06,16.0522
2002-11-07,15.6728
2002-11-08,15.8983
2002-11-11,15.2696
2002-11-12,15.6937
2002-11-13,15.8576
2002-11-14,16.3124
2002-11-15,16.6073
2002-11-18,16.4385
2002-11-19,16.5646
2002-11-20,17.1446
2002-11-21,17.6918
2002-11-22,17.8824
2002-11-25,17.9311
2002-11-26,17.3511
2002-11-27,18.1456
2002-11-29,18.383
2002-12-02,18.1327
2002-12-03,17.4256
2002-12-04,17.2101
2002-12-05,17.0651
2002-12-06,17.0115
2002-12-09,16.5795
2002-12-10,16.7771
2002-12-11,16.8427
2002-12-12,16.6242
2002-12-13,16.4325
2002-12-16,17.0502
2002-12-17,16.8765
2002-12-18,16.801
2002-12-19,16.658
2002-12-20,17.1297
2002-12-23,17.0761
2002-12-24,17.091
2002-12-26,17.0562
2002-12-27,16.6004
2002-12-30,16.7454
2002-12-31,16.8427
2003-01-02,17.5935
2003-01-03,17.4683
2003-01-06,17.8288
2003-01-07,17.6282
2003-01-08,17.091
2003-01-09,17.4385
2003-01-10,17.4683
2003-01-13,17.5716
2003-01-14,17.4614
2003-01-15,17.3799
2003-01-16,17.4087
2003-01-17,17.3293
2003-01-21,16.9738
2003-01-22,16.3789
2003-01-23,16.7523
2003-01-24,16.1793
2003-01-27,15.9281
2003-01-28,16.1396
2003-01-29,16.222
2003-01-30,15.8576
2003-01-31,16.2012
2003-02-03,16.2985
2003-02-04,16.1148
2003-02-05,16.085
2003-02-06,15.8268
2003-02-07,15.7066
2003-02-10,15.6877
2003-02-11,15.6877
2003-02-12,15.4861
2003-02-13,15.5159
2003-02-14,15.9281
2003-02-18,16.4087
2003-02-19,16.9321
2003-02-20,17.0562
2003-02-21,17.1446
2003-02-24,16.8765
2003-02-25,16.8765
2003-02-26,16.8566
2003-02-27,17.2101
2003-02-28,17.3154
2003-03-03,17.3432
2003-03-04,16.658
2003-03-05,16.8149
2003-03-06,16.4325
2003-03-07,16.8705
2003-03-10,16.4931
2003-03-11,16.3948
2003-03-12,16.2925
2003-03-13,17.2826
2003-03-14,17.3233
2003-03-17,18.5011
2003-03-18,18.3442
2003-03-19,18.3383
2003-03-20,18.6451
2003-03-21,19.3562
2003-03-24,18.6829
2003-03-25,18.7891
2003-03-26,18.4932
2003-03-27,18.6829
2003-03-28,18.5081
2003-03-31,18.1267
2003-04-01,18.2856
2003-04-02,19.0493
2003-04-03,19.0811
2003-04-04,18.959
2003-04-07,19.0473
2003-04-08,19.1933
2003-04-09,19.0493
2003-04-10,19.4605
2003-04-11,19.5161
2003-04-14,19.7614
2003-04-15,19.4128
2003-04-16,18.9371
2003-04-17,19.1496
2003-04-21,19.097
2003-04-22,19.5091
2003-04-23,19.4754
2003-04-24,19.4346
2003-04-25,19.1278
2003-04-28,19.4436
2003-04-29,19.3055
2003-04-30,19.376
2003-05-01,19.1049
2003-05-02,19.2887
2003-05-05,19.4068
2003-05-06,19.8567
2003-05-07,19.6412
2003-05-08,19.1427
2003-05-09,19.5747
2003-05-12,19.9818
2003-05-13,19.5915
2003-05-14,19.4436
2003-05-15,19.674
2003-05-16,19.5091
2003-05-19,18.9729
2003-05-20,18.8735
2003-05-21,18.5746
2003-05-22,18.8666
2003-05-23,18.7891
2003-05-27,19.3413
2003-05-28,19.3413
2003-05-29,18.6064
2003-05-30,19.2092
2003-06-02,19.2221
2003-06-03,19.5091
2003-06-04,19.8627
2003-06-05,20.0265
2003-06-06,20.1169
2003-06-09,19.9729
2003-06-10,20.1219
2003-06-11,20.8756
2003-06-12,20.682
2003-06-13,20.6452
2003-06-16,21.3304
2003-06-17,21.2778
2003-06-18,21.0067
2003-06-19,20.814
2003-06-20,21.0861
2003-06-23,20.8756
2003-06-24,20.7991
2003-06-25,20.682
2003-06-26,20.9074
2003-06-27,20.5618
2003-06-30,20.5062
2003-07-01,20.1636
2003-07-02,20.534
2003-07-03,20.4764
2003-07-07,20.7753
2003-07-08,20.8915
2003-07-09,20.7823
2003-07-10,20.7098
2003-07-11,21.1398
2003-07-14,21.3225
2003-07-15,21.397
2003-07-16,21.6035
2003-07-17,23.408
2003-07-18,24.1667
2003-07-21,24.0644
2003-07-22,23.6483
2003-07-23,23.8866
2003-07-24,23.5083
2003-07-25,24.0555
2003-07-28,23.976
2003-07-29,24.0723
2003-07-30,24.4845
2003-07-31,24.8499
2003-08-01,24.7615
2003-08-04,24.7159
2003-08-05,24.5619
2003-08-06,24.3514
2003-08-07,24.7407
2003-08-08,25.125
2003-08-11,25.2998
2003-08-12,25.8996
2003-08-13,25.9354
2003-08-14,26.0307
2003-08-15,26.1419
2003-08-18,26.9066
2003-08-19,26.854
2003-08-20,26.6186
2003-08-21,27.0407
2003-08-22,26.4031
2003-08-25,25.6593
2003-08-26,25.6176
2003-08-27,25.847
2003-08-28,26.0307
2003-08-29,26.4587
2003-09-02,26.6921
2003-09-03,26.5104
2003-09-04,26.1886
2003-09-05,25.8311
2003-09-08,25.9781
2003-09-09,25.5649
2003-09-10,25.419
2003-09-11,25.0724
2003-09-12,25.0555
2003-09-15,25.419
2003-09-16,25.6762
2003-09-17,25.8768
2003-09-18,26.267
2003-09-19,26.2224
2003-09-22,25.9572
2003-09-23,26.3246
2003-09-24,25.9493
2003-09-25,25.3832
2003-09-26,25.1379
2003-09-29,25.4855
2003-09-30,25.3594
2003-10-01,26.281
2003-10-02,26.7854
2003-10-03,27.0327
2003-10-06,27.2661
2003-10-07,27.416
2003-10-08,27.7487
2003-10-09,28.0278
2003-10-10,27.9096
2003-10-13,28.3267
2003-10-14,28.3198
2003-10-15,29.0
2003-10-16,27.3813
2003-10-17,27.1062
2003-10-20,27.2581
2003-10-21,26.8043
2003-10-22,26.3624
2003-10-23,26.2869
2003-10-24,26.1687
2003-10-27,26.411
2003-10-28,26.8123
2003-10-29,27.0585
2003-10-30,27.2095
2003-10-31,26.996
2003-11-03,27.273
2003-11-04,27.563
2003-11-05,27.6067
2003-11-06,27.4568
2003-11-07,26.7298
2003-11-10,26.562
2003-11-11,26.5104
2003-11-12,27.135
2003-11-13,27.0675
2003-11-14,26.7457
2003-11-17,26.707
2003-11-18,26.267
2003-11-19,26.8043
2003-11-20,26.8043
2003-11-21,26.854
2003-11-24,27.0188
2003-11-25,27.6445
2003-11-26,27.7785
2003-11-28,28.0129
2003-12-01,28.291
2003-12-02,27.8441
2003-12-03,27.8033
2003-12-04,27.6067
2003-12-05,28.1817
2003-12-08,28.284
2003-12-09,28.1748
2003-12-10,27.998
2003-12-11,28.711
2003-12-12,28.7398
2003-12-15,28.9255
2003-12-16,29.8481
2003-12-17,30.2136
2003-12-18,30.8332
2003-12-19,31.2235
2003-12-22,30.865
2003-12-23,30.8164
2003-12-24,30.7667
2003-12-26,30.8332
2003-12-29,31.1659
2003-12-30,30.9643
2003-12-31,30.584
2004-01-02,30.4519
2004-01-05,31.2762
2004-01-06,30.723
2004-01-07,30.3834
2004-01-08,30.151
2004-01-09,29.6406
2004-01-12,30.3764
2004-01-13,30.3893
2004-01-14,30.8332
2004-01-15,30.7141
2004-01-16,30.9971
2004-01-20,30.2682
2004-01-21,30.723
2004-01-22,30.9445
2004-01-23,31.011
2004-01-26,31.3199
2004-01-27,30.2066
2004-01-28,29.3327
2004-01-29,28.4637
2004-01-30,28.7796
2004-02-02,28.5402
2004-02-03,28.3823
2004-02-04,27.9603
2004-02-05,28.1152
2004-02-06,28.9186
2004-02-09,28.6167
2004-02-10,28.2036
2004-02-11,29.0904
2004-02-12,28.9841
2004-02-13,28.5213
2004-02-17,29.295
2004-02-18,29.0685
2004-02-19,28.9345
2004-02-20,28.2999
2004-02-23,28.4498
2004-02-24,28.2582
2004-02-25,28.431
2004-02-26,28.719
2004-02-27,27.9096
2004-03-01,28.3058
2004-03-02,28.5889
2004-03-03,28.4836
2004-03-04,28.3267
2004-03-05,28.136
2004-03-08,28.3267
2004-03-09,28.145
2004-03-10,27.0804
2004-03-11,26.9533
2004-03-12,27.6067
2004-03-15,27.2502
2004-03-16,27.7567
2004-03-17,28.4498
2004-03-18,28.4409
2004-03-19,28.1082
2004-03-22,27.8113
2004-03-23,27.9384
2004-03-24,28.1152
2004-03-25,28.422
2004-03-26,28.5263
2004-03-29,29.2771
2004-03-30,29.4697
2004-03-31,29.1232
2004-04-01,29.1013
2004-04-02,29.9137
2004-04-05,30.3536
2004-04-06,30.5393
2004-04-07,30.2434
2004-04-08,30.1997
2004-04-12,30.8581
2004-04-13,30.2136
2004-04-14,29.8551
2004-04-15,29.7647
