Date,INTC.US
1999-08-06,25.255
1999-08-09,25.9233
1999-08-10,25.3214
1999-08-11,26.8183
1999-08-12,26.7975
1999-08-13,28.1468
1999-08-16,27.7261
1999-08-17,27.8825
1999-08-18,27.7053
1999-08-19,27.2855
1999-08-20,28.2142
1999-08-23,29.2725
1999-08-24,29.3368
1999-08-25,29.5338
1999-08-26,28.6092
1999-08-27,29.2943
1999-08-30,29.028
1999-08-31,29.0052
1999-09-01,29.4527
1999-09-02,30.108
1999-09-03,31.5247
1999-09-07,30.9248
1999-09-08,30.3268
1999-09-09,30.9713
1999-09-10,30.8367
1999-09-13,29.7774
1999-09-14,30.2862
1999-09-15,29.2943
1999-09-16,29.1606
1999-09-17,29.8685
1999-09-20,29.6695
1999-09-21,28.9418
1999-09-22,29.224
1999-09-23,27.3489
1999-09-24,26.7044
1999-09-27,27.5994
1999-09-28,27.3489
1999-09-29,26.5361
1999-09-30,26.2252
1999-10-01,26.444
1999-10-04,27.1707
1999-10-05,26.8895
1999-10-06,27.1519
1999-10-07,26.6905
1999-10-08,26.7123
1999-10-11,26.9955
1999-10-12,27.0658
1999-10-13,25.457
1999-10-14,25.8847
1999-10-15,25.0145
1999-10-18,24.4868
1999-10-19,22.983
1999-10-20,24.6798
1999-10-21,25.2976
1999-10-22,25.9233
1999-10-25,25.1501
1999-10-26,25.2135
1999-10-27,24.5086
1999-10-28,25.4748
1999-10-29,27.3291
1999-11-01,26.8183
1999-11-02,27.3489
1999-11-03,28.1548
1999-11-04,28.8002
1999-11-05,29.0824
1999-11-08,28.9973
1999-11-09,28.2706
1999-11-10,27.8964
1999-11-11,28.0478
1999-11-12,26.8965
1999-11-15,26.146
1999-11-16,
1999-11-17,26.3935
1999-11-18,27.7182
1999-11-19,28.1983
1999-11-22,28.426
1999-11-23,27.8964
1999-11-24,29.02
1999-11-26,28.333
1999-11-29,27.8746
1999-11-30,27.0737
1999-12-01,26.9479
1999-12-02,27.3826
1999-12-03,27.7796
1999-12-06,27.4944
1999-12-07,27.2509
1999-12-08,26.3025
1999-12-09,25.8629
1999-12-10,25.5095
1999-12-13,26.146
1999-12-14,25.5758
1999-12-15,27.8746
1999-12-16,28.333
1999-12-17,28.9745
1999-12-20,28.6191
1999-12-21,29.2576
1999-12-22,29.124
1999-12-23,29.3537
1999-12-27,30.0328
1999-12-28,29.3032
1999-12-29,29.6121
1999-12-30,29.5487
1999-12-31,29.0616
2000-01-03,30.7308
2000-01-04,29.2725
2000-01-05,29.5338
2000-01-06,27.8073
2000-01-07,28.9606
2000-01-10,30.2862
2000-01-11,31.6564
2000-01-12,32.2316
2000-01-13,32.1435
2000-01-14,36.3906
2000-01-18,36.0382
2000-01-19,35.3313
2000-01-20,33.78
2000-01-21,34.5799
2000-01-24,34.8838
2000-01-25,35.859
2000-01-26,34.0928
2000-01-27,34.665
2000-01-28,33.2068
2000-01-31,34.9323
2000-02-01,35.8105
2000-02-02,35.3313
2000-02-03,36.7866
2000-02-04,37.0054
2000-02-07,38.1172
2000-02-08,38.4201
2000-02-09,36.9648
2000-02-10,38.0241
2000-02-11,37.4093
2000-02-14,38.8231
2000-02-15,39.5715
2000-02-16,37.8469
2000-02-17,38.8696
2000-02-18,37.2252
2000-02-22,37.7152
2000-02-23,38.5122
2000-02-24,40.3675
2000-02-25,40.014
2000-02-28,39.7002
2000-02-29,39.9269
2000-03-01,40.9476
2000-03-02,40.8942
2000-03-03,42.1356
2000-03-06,41.4674
2000-03-07,40.8942
2000-03-08,40.5922
2000-03-09,41.8248
2000-03-10,42.4465
2000-03-13,43.1098
2000-03-14,41.6505
2000-03-15,42.4465
2000-03-16,44.174
2000-03-17,45.8491
2000-03-20,47.6658
2000-03-21,48.8984
2000-03-22,50.8912
2000-03-23,50.3616
2000-03-24,49.1261
2000-03-27,50.4041
2000-03-28,47.9262
2000-03-29,46.555
2000-03-30,44.8393
2000-03-31,46.6065
2000-04-03,46.1204
2000-04-04,46.8688
2000-04-05,45.8491
2000-04-06,45.8491
2000-04-07,48.3271
2000-04-10,46.2936
2000-04-11,46.161
2000-04-12,43.0207
2000-04-13,42.7554
2000-04-14,39.0458
2000-04-17,43.4207
2000-04-18,45.5442
2000-04-19,42.0485
2000-04-20,40.7635
2000-04-24,41.0318
2000-04-25,44.1315
2000-04-26,42.6663
2000-04-27,44.2562
2000-04-28,44.7869
2000-05-01,44.8789
2000-05-02,42.7999
2000-05-03,42.0485
2000-05-04,42.2247
2000-05-05,43.5919
2000-05-08,41.5614
2000-05-09,41.302
2000-05-10,37.4519
2000-05-11,40.812
2000-05-12,40.6358
2000-05-15,41.7406
2000-05-16,43.0692
2000-05-17,43.5098
2000-05-18,43.7761
2000-05-19,41.6505
2000-05-22,41.8248
2000-05-23,38.8231
2000-05-24,41.4674
2000-05-25,40.6783
2000-05-26,41.5208
2000-05-30,44.4334
2000-05-31,44.0354
2000-06-01,45.8076
2000-06-02,47.3985
2000-06-05,46.8253
2000-06-06,45.765
2000-06-07,45.5442
2000-06-08,44.5671
2000-06-09,44.8789
2000-06-12,44.174
2000-06-13,46.4709
2000-06-14,44.6542
2000-06-15,45.3215
2000-06-16,44.5255
2000-06-19,48.241
2000-06-20,48.8538
2000-06-21,49.1261
2000-06-22,47.3559
2000-06-23,47.4846
2000-06-26,47.3985
2000-06-27,46.4243
2000-06-28,46.7758
2000-06-29,46.555
2000-06-30,47.2203
2000-07-03,48.3736
2000-07-05,46.5154
2000-07-06,48.2826
2000-07-07,49.2072
2000-07-10,48.6786
2000-07-11,49.032
2000-07-12,49.8735
2000-07-13,50.5843
2000-07-14,51.8189
2000-07-17,51.6842
2000-07-18,50.5358
2000-07-19,48.8142
2000-07-20,50.4041
2000-07-21,48.8142
2000-07-24,48.7726
2000-07-25,49.7933
2000-07-26,49.1261
2000-07-27,48.4132
2000-07-28,45.6313
2000-07-31,47.1797
2000-08-01,45.6709
2000-08-02,44.7453
2000-08-03,45.9858
2000-08-04,44.2136
2000-08-07,44.4849
2000-08-08,43.5503
2000-08-09,44.9235
2000-08-10,43.8186
2000-08-11,45.0997
2000-08-14,47.3134
2000-08-15,47.9727
2000-08-16,48.1083
2000-08-17,49.523
2000-08-18,49.8735
2000-08-21,50.9378
2000-08-22,50.9803
2000-08-23,52.7465
2000-08-24,52.4861
2000-08-25,51.5565
2000-08-28,52.2168
2000-08-29,52.3505
2000-08-30,51.9525
2000-08-31,52.9257
2000-09-01,52.2663
2000-09-05,48.9469
2000-09-06,46.4243
2000-09-07,47.6658
2000-09-08,46.2006
2000-09-11,45.7125
2000-09-12,45.8986
2000-09-13,43.288
2000-09-14,42.1356
2000-09-15,40.6358
2000-09-18,39.4408
2000-09-19,42.6663
2000-09-20,44.5671
2000-09-21,43.4632
2000-09-22,33.872
2000-09-25,32.0534
2000-09-26,30.5991
2000-09-27,30.9931
2000-09-28,31.397
2000-09-29,29.3586
2000-10-02,28.3389
2000-10-03,28.4755
2000-10-04,29.6695
2000-10-05,28.9606
2000-10-06,28.2142
2000-10-09,27.5915
2000-10-10,26.5282
2000-10-11,24.9808
2000-10-12,26.2193
2000-10-13,28.5161
2000-10-16,25.1996
2000-10-17,25.553
2000-10-18,26.9687
2000-10-19,29.6269
2000-10-20,30.4209
2000-10-23,30.5991
2000-10-24,29.6695
2000-10-25,29.1834
2000-10-26,31.5634
2000-10-27,32.7603
2000-10-30,31.7911
2000-10-31,31.7911
2000-11-01,31.701
2000-11-02,32.982
2000-11-03,32.4999
2000-11-06,32.9375
2000-11-07,32.6761
2000-11-08,30.1991
2000-11-09,29.2725
2000-11-10,26.1757
2000-11-13,27.0172
2000-11-14,28.9606
2000-11-15,29.3586
2000-11-16,28.2963
2000-11-17,29.3586
2000-11-20,29.0893
2000-11-21,30.1506
2000-11-22,29.1369
2000-11-24,31.0862
2000-11-27,31.0862
2000-11-28,29.713
2000-11-29,30.2447
2000-11-30,26.9252
2000-12-01,24.1373
2000-12-04,23.3008
2000-12-05,25.4669
2000-12-06,22.4612
2000-12-07,22.8553
2000-12-08,24.0522
2000-12-11,26.4876
2000-12-12,25.8203
2000-12-13,25.1115
2000-12-14,24.8452
2000-12-15,22.9483
2000-12-18,23.5245
2000-12-19,23.6572
2000-12-20,22.5959
2000-12-21,23.4275
2000-12-22,23.3008
2000-12-26,23.2631
2000-12-27,23.0354
2000-12-28,21.887
2000-12-29,21.2683
2001-01-02,21.9771
2001-01-03,24.1868
2001-01-04,23.876
2001-01-05,22.682
2001-01-08,22.5959
2001-01-09,22.8137
2001-01-10,23.3453
2001-01-11,23.6146
2001-01-12,22.7206
2001-01-16,22.1999
2001-01-17,21.5782
2001-01-18,22.7761
2001-01-19,23.7413
2001-01-22,23.6146
2001-01-23,25.0293
2001-01-24,25.6441
2001-01-25,24.4046
2001-01-26,25.3808
2001-01-29,26.2193
2001-01-30,26.1757
2001-01-31,26.1757
2001-02-01,26.7499
2001-02-02,25.2461
2001-02-05,24.5383
2001-02-06,25.0729
2001-02-07,24.7165
2001-02-08,24.4947
2001-02-09,23.6997
2001-02-12,24.4492
2001-02-13,22.9483
2001-02-14,24.1373
2001-02-15,25.3352
2001-02-16,24.3195
2001-02-20,22.2415
2001-02-21,21.7514
2001-02-22,21.2227
2001-02-23,21.1802
2001-02-26,20.8703
2001-02-27,20.5149
2001-02-28,20.205
2001-03-01,20.602
2001-03-02,20.7337
2001-03-05,21.49
2001-03-06,22.284
2001-03-07,23.3008
2001-03-08,23.5245
2001-03-09,20.8277
2001-03-12,19.6328
2001-03-13,20.7337
2001-03-14,20.5149
2001-03-15,20.1179
2001-03-16,19.7249
2001-03-19,19.1457
2001-03-20,17.4162
2001-03-21,18.0834
2001-03-22,20.2991
2001-03-23,20.3812
2001-03-26,20.0278
2001-03-27,20.7852
2001-03-28,19.0566
2001-03-29,18.7893
2001-03-30,18.6121
2001-04-02,18.2587
2001-04-03,17.6874
2001-04-04,16.0054
2001-04-05,18.125
2001-04-06,16.7073
2001-04-09,16.4054
2001-04-10,17.5073
2001-04-11,19.4536
2001-04-12,19.8932
2001-04-16,18.6121
2001-04-17,18.4379
2001-04-18,22.1078
2001-04-19,22.9879
2001-04-20,22.9483
2001-04-23,21.4425
2001-04-24,20.602
2001-04-25,20.5149
2001-04-26,20.2446
2001-04-27,21.3564
2001-04-30,21.887
2001-05-01,22.0633
2001-05-02,22.5959
2001-05-03,21.49
2001-05-04,21.8494
2001-05-07,22.0633
2001-05-08,22.284
2001-05-09,21.1802
2001-05-10,20.5149
2001-05-11,19.7664
2001-05-14,19.411
2001-05-15,19.2338
2001-05-16,20.0783
2001-05-17,20.2446
2001-05-18,20.3397
2001-05-21,21.1386
2001-05-22,20.8703
2001-05-23,20.3812
2001-05-24,20.6495
2001-05-25,20.602
2001-05-29,19.7249
2001-05-30,18.8319
2001-05-31,19.1002
2001-06-01,20.3397
2001-06-04,20.1625
2001-06-05,21.0465
2001-06-06,21.0891
2001-06-07,22.0633
2001-06-08,21.7118
2001-06-11,21.4425
2001-06-12,21.3079
2001-06-13,20.5585
2001-06-14,19.5387
2001-06-15,19.5882
2001-06-18,19.4972
2001-06-19,18.8814
2001-06-20,19.4536
2001-06-21,19.2794
2001-06-22,19.4536
2001-06-25,20.205
2001-06-26,20.5149
2001-06-27,20.2446
2001-06-28,20.9564
2001-06-29,20.6941
2001-07-02,21.2683
2001-07-03,21.5346
2001-07-05,21.0891
2001-07-06,20.1179
2001-07-09,20.4307
2001-07-10,19.6704
2001-07-11,19.8506
2001-07-12,21.3079
2001-07-13,21.3564
2001-07-16,20.602
2001-07-17,21.1386
2001-07-18,20.4307
2001-07-19,21.1802
2001-07-20,21.1802
2001-07-23,20.5149
2001-07-24,20.4307
2001-07-25,20.8277
2001-07-26,21.0465
2001-07-27,20.6941
2001-07-30,20.5585
2001-07-31,21.0891
2001-08-01,21.7514
2001-08-02,22.7206
2001-08-03,22.4207
2001-08-06,21.4009
2001-08-07,21.6623
2001-08-08,20.9564
2001-08-09,20.9564
2001-08-10,21.1802
2001-08-13,21.6187
2001-08-14,21.49
2001-08-15,21.0465
2001-08-16,21.3564
2001-08-17,19.8506
2001-08-20,19.9447
2001-08-21,19.1457
2001-08-22,19.7664
2001-08-23,19.5882
2001-08-24,20.5585
2001-08-27,20.602
2001-08-28,20.1625
2001-08-29,19.8932
2001-08-30,19.1863
2001-08-31,19.7664
2001-09-04,19.017
2001-09-05,19.4536
2001-09-06,18.4794
2001-09-07,18.3092
2001-09-10,18.4379
2001-09-17,16.6677
2001-09-18,16.6252
2001-09-19,15.7411
2001-09-20,14.6372
2001-09-21,13.6601
2001-09-24,15.0748
2001-09-25,15.3431
2001-09-26,14.7729
2001-09-27,14.5471
2001-09-28,14.46
2001-10-01,14.1482
2001-10-02,13.8403
2001-10-03,15.0322
2001-10-04,15.251
2001-10-05,15.5223
2001-10-08,15.7411
2001-10-09,15.1679
2001-10-10,16.3173
2001-10-11,17.331
2001-10-12,17.7023
2001-10-15,17.2499
2001-10-16,17.6587
2001-10-17,17.3805
2001-10-18,17.0142
2001-10-19,17.0855
2001-10-22,17.8963
2001-10-23,17.6874
2001-10-24,18.024
2001-10-25,18.4666
2001-10-26,18.2943
2001-10-29,17.1063
2001-10-30,16.6559
2001-10-31,17.2766
2001-11-01,18.3488
2001-11-02,18.6081
2001-11-05,19.0715
2001-11-06,19.9843
2001-11-07,20.012
2001-11-08,20.005
2001-11-09,19.7249
2001-11-12,20.0783
2001-11-13,21.2594
2001-11-14,22.1553
2001-11-15,21.7742
2001-11-16,21.6673
2001-11-19,21.9227
2001-11-20,21.1861
2001-11-21,21.7979
2001-11-23,21.9771
2001-11-26,22.5464
2001-11-27,22.8553
2001-11-28,22.4682
2001-11-29,22.8612
2001-11-30,23.1057
2001-12-03,22.6672
2001-12-04,23.2493
2001-12-05,24.4868
2001-12-06,24.1631
2001-12-07,23.5156
2001-12-10,23.3077
2001-12-11,23.479
2001-12-12,24.1096
2001-12-13,23.0424
2001-12-14,23.5374
2001-12-17,24.0324
2001-12-18,23.9195
2001-12-19,23.3829
2001-12-20,22.6256
2001-12-21,22.9315
2001-12-24,22.6503
2001-12-26,22.8414
2001-12-27,23.1097
2001-12-28,22.8077
2001-12-31,22.2484
2002-01-02,23.3453
2002-01-03,25.1273
2002-01-04,25.3214
2002-01-07,24.9511
2002-01-08,25.1719
2002-01-09,25.0145
2002-01-10,24.5125
2002-01-11,24.4413
2002-01-14,24.6482
2002-01-15,24.5323
2002-01-16,23.8492
2002-01-17,24.4264
2002-01-18,23.6849
2002-01-22,22.4266
2002-01-23,22.9562
2002-01-24,23.4859
2002-01-25,23.8265
2002-01-28,23.9938
2002-01-29,23.1196
2002-01-30,23.9542
2002-01-31,24.7907
2002-02-01,24.5254
2002-02-04,24.0393
2002-02-05,23.9136
2002-02-06,23.2879
2002-02-07,22.8553
2002-02-08,23.0038
2002-02-11,23.7492
2002-02-12,23.3225
2002-02-13,23.6146
2002-02-14,23.5849
2002-02-15,22.8414
2002-02-19,22.1702
2002-02-20,22.2415
2002-02-21,20.8525
2002-02-22,20.8901
2002-02-25,21.9464
2002-02-26,21.2366
2002-02-27,21.1455
2002-02-28,20.1981
2002-03-01,21.9138
2002-03-04,22.5315
2002-03-05,23.1335
2002-03-06,23.3146
2002-03-07,23.3295
2002-03-08,24.172
2002-03-11,23.6413
2002-03-12,23.3364
2002-03-13,22.1702
2002-03-14,21.9078
2002-03-15,22.4553
2002-03-18,22.3672
2002-03-19,22.4434
2002-03-20,21.598
2002-03-21,22.2137
2002-03-22,21.6395
2002-03-25,21.2227
2002-03-26,21.7673
2002-03-27,21.5118
2002-03-28,21.5118
2002-04-01,22.0514
2002-04-02,21.2445
2002-04-03,21.1317
2002-04-04,21.6395
2002-04-05,21.2594
2002-04-08,21.1732
2002-04-09,20.1347
2002-04-10,20.698
2002-04-11,20.4753
2002-04-12,20.0862
2002-04-15,19.8862
2002-04-16,20.8772
2002-04-17,21.6752
2002-04-18,21.5415
2002-04-19,21.293
2002-04-22,21.2683
2002-04-23,20.898
2002-04-24,20.4545
2002-04-25,20.5792
2002-04-26,19.8932
2002-04-29,19.8348
2002-04-30,20.2367
2002-05-01,20.2516
2002-05-02,19.7169
2002-05-03,18.7893
2002-05-06,18.2389
2002-05-07,18.4973
2002-05-08,20.501
2002-05-09,19.9783
2002-05-10,19.1081
2002-05-13,20.1763
2002-05-14,21.3287
2002-05-15,21.394
2002-05-16,21.7673
2002-05-17,22.0722
2002-05-20,21.3564
2002-05-21,20.5664
2002-05-22,20.9317
2002-05-23,20.7931
2002-05-24,20.2763
2002-05-28,20.0536
2002-05-29,19.2922
2002-05-30,19.4001
2002-05-31,19.5387
2002-06-03,18.8319
2002-06-04,19.4536
2002-06-05,19.9367
2002-06-06,19.1002
2002-06-07,15.5629
2002-06-10,14.9045
2002-06-11,14.3076
2002-06-12,15.2659
2002-06-13,14.9362
2002-06-14,15.054
2002-06-17,15.9599
2002-06-18,15.5787
2002-06-19,14.2115
2002-06-20,13.6126
2002-06-21,13.2512
2002-06-24,13.673
2002-06-25,12.9612
2002-06-26,13.1661
2002-06-27,13.1918
2002-06-28,12.9255
2002-07-01,12.4097
2002-07-02,11.7207
2002-07-03,12.5602
2002-07-05,13.8244
2002-07-08,13.0879
2002-07-09,12.7077
2002-07-10,11.89
2002-07-11,12.9117
2002-07-12,12.7265
2002-07-15,13.5264
2002-07-16,12.9879
2002-07-17,13.7541
2002-07-18,13.573
2002-07-19,13.1918
2002-07-22,12.9206
2002-07-23,12.5998
2002-07-24,13.2275
2002-07-25,12.3642
2002-07-26,12.5998
2002-07-29,13.3631
2002-07-30,13.4195
2002-07-31,13.2918
2002-08-01,12.4246
2002-08-02,11.8246
2002-08-05,11.2346
2002-08-06,12.1187
2002-08-07,12.5345
2002-08-08,13.0027
2002-08-09,12.6344
2002-08-12,12.4018
2002-08-13,11.8177
2002-08-14,12.9394
2002-08-15,13.1661
2002-08-16,13.2651
2002-08-19,13.766
2002-08-20,13.4195
2002-08-21,13.8403
2002-08-22,13.5462
2002-08-23,12.7077
2002-08-26,12.8295
2002-08-27,12.1573
2002-08-28,11.9127
2002-08-29,12.1276
2002-08-30,11.7949
2002-09-03,11.2187
2002-09-04,11.396
2002-09-05,10.6921
2002-09-06,11.4752
2002-09-09,11.3752
2002-09-10,11.6534
2002-09-11,11.7553
2002-09-12,11.1049
2002-09-13,11.3415
2002-09-16,11.1049
2002-09-17,11.0178
2002-09-18,10.8109
2002-09-19,10.597
2002-09-20,10.5386
2002-09-23,9.9951
2002-09-24,10.1416
2002-09-25,10.7544
2002-09-26,10.7128
2002-09-27,10.3436
2002-09-30,9.82778
2002-10-01,10.3782
2002-10-02,10.1188
2002-10-03,9.78917
2002-10-04,9.69908
2002-10-07,9.77828
2002-10-08,9.35189
2002-10-09,9.52187
2002-10-10,10.0307
2002-10-11,10.7663
2002-10-14,10.6841
2002-10-15,11.688
2002-10-16,9.5783
2002-10-17,10.0664
2002-10-18,10.2307
2002-10-21,10.9277
2002-10-22,10.697
2002-10-23,11.4326
2002-10-24,11.0574
2002-10-25,11.7355
2002-10-28,11.89
2002-10-29,11.6009
2002-10-30,12.0187
2002-10-31,12.2375
2002-11-01,12.9493
2002-11-04,13.2809
2002-11-05,12.979
2002-11-06,13.5462
2002-11-07,13.0463
2002-11-08,12.8404
2002-11-11,12.2691
2002-11-12,12.584
2002-11-13,12.8206
2002-11-14,13.5888
2002-11-15,13.2997
2002-11-18,13.1235
2002-11-19,12.8404
2002-11-20,13.5462
2002-11-21,14.2996
2002-11-22,14.1848
2002-11-25,14.4877
2002-11-26,14.2917
2002-11-27,14.7867
2002-11-29,14.7729
2002-12-02,14.8907
2002-12-03,14.366
2002-12-04,13.965
2002-12-05,13.4126
2002-12-06,13.2344
2002-12-09,12.5077
2002-12-10,12.8295
2002-12-11,12.8493
2002-12-12,12.8651
2002-12-13,12.4384
2002-12-16,12.8889
2002-12-17,12.6542
2002-12-18,12.1187
2002-12-19,12.0256
2002-12-20,12.0315
2002-12-23,12.1751
2002-12-24,11.8682
2002-12-26,11.8098
2002-12-27,11.6009
2002-12-30,11.1514
2002-12-31,11.0178
2003-01-02,11.8098
2003-01-03,11.7009
2003-01-06,12.1573
2003-01-07,12.284
2003-01-08,11.8028
2003-01-09,12.0682
2003-01-10,12.3236
2003-01-13,12.2959
2003-01-14,12.584
2003-01-15,12.2771
2003-01-16,12.1672
2003-01-17,11.5593
2003-01-21,11.5227
2003-01-22,11.4979
2003-01-23,11.7949
2003-01-24,11.2108
2003-01-27,11.2346
2003-01-28,11.3415
2003-01-29,11.787
2003-01-30,11.1722
2003-01-31,11.1049
2003-02-03,11.1584
2003-02-04,11.0643
2003-02-05,11.0247
2003-02-06,10.8821
2003-02-07,10.6485
2003-02-10,10.8049
2003-02-11,10.8524
2003-02-12,10.7128
2003-02-13,10.9871
2003-02-14,11.4257
2003-02-18,11.8246
2003-02-19,11.882
2003-02-20,12.0404
2003-02-21,11.8682
2003-02-24,11.7009
2003-02-25,11.8365
2003-02-26,11.492
2003-02-27,11.8177
2003-02-28,12.2087
2003-03-03,11.787
2003-03-04,11.7553
2003-03-05,12.0127
2003-03-06,11.8177
2003-03-07,11.3494
2003-03-10,11.2514
2003-03-11,11.2108
2003-03-12,11.4593
2003-03-13,12.2771
2003-03-14,12.1484
2003-03-17,12.774
2003-03-18,12.9117
2003-03-19,12.7196
2003-03-20,12.9255
2003-03-21,13.372
2003-03-24,12.6127
2003-03-25,12.7622
2003-03-26,12.6542
2003-03-27,12.4384
2003-03-28,12.182
2003-03-31,11.5157
2003-04-01,11.6157
2003-04-02,12.3939
2003-04-03,12.4325
2003-04-04,12.0612
2003-04-07,12.2771
2003-04-08,12.0969
2003-04-09,11.8028
2003-04-10,11.9434
2003-04-11,11.8553
2003-04-14,12.1424
2003-04-15,12.1187
2003-04-16,12.8493
2003-04-17,13.1997
2003-04-21,13.1918
2003-04-22,13.4403
2003-04-23,13.7789
2003-04-24,13.4057
2003-04-25,12.9324
2003-04-28,13.2651
2003-04-29,13.3829
2003-04-30,12.9958
2003-05-01,13.1235
2003-05-02,13.475
2003-05-05,13.4552
2003-05-06,13.8244
2003-05-07,13.5502
2003-05-08,13.3502
2003-05-09,13.8522
2003-05-12,14.1402
2003-05-13,14.0195
2003-05-14,13.9096
2003-05-15,14.1482
2003-05-16,13.7928
2003-05-19,13.2067
2003-05-20,13.1997
2003-05-21,13.3284
2003-05-22,13.2809
2003-05-23,13.3067
2003-05-27,13.9927
2003-05-28,13.965
2003-05-29,14.7333
2003-05-30,14.7273
2003-06-02,14.4184
2003-06-03,14.9283
2003-06-04,15.1233
2003-06-05,15.449
2003-06-06,15.3946
2003-06-09,15.3312
2003-06-10,15.5411
2003-06-11,15.4768
2003-06-12,15.6639
2003-06-13,15.1124
2003-06-16,15.4698
2003-06-17,15.1758
2003-06-18,15.3877
2003-06-19,14.9431
2003-06-20,14.6244
2003-06-23,14.4046
2003-06-24,14.467
2003-06-25,14.1789
2003-06-26,14.5917
2003-06-27,14.5521
2003-06-30,14.7194
2003-07-01,15.1461
2003-07-02,15.7114
2003-07-03,15.3738
2003-07-07,16.2064
2003-07-08,16.3737
2003-07-09,16.6093
2003-07-10,16.2064
2003-07-11,16.5103
2003-07-14,16.9934
2003-07-15,17.0489
2003-07-16,17.9042
2003-07-17,17.6369
2003-07-18,17.4469
2003-07-21,17.0212
2003-07-22,17.2766
2003-07-23,17.5508
2003-07-24,16.9558
2003-07-25,17.6221
2003-07-28,17.5142
2003-07-29,17.6152
2003-07-30,17.3241
2003-07-31,17.6072
2003-08-01,17.7023
2003-08-04,17.7775
2003-08-05,17.1697
2003-08-06,17.0776
2003-08-07,16.9707
2003-08-08,16.6826
2003-08-11,16.9093
2003-08-12,17.2419
2003-08-13,17.4726
2003-08-14,17.7835
2003-08-15,17.7221
2003-08-18,18.526
2003-08-19,18.7269
2003-08-20,18.6458
2003-08-21,18.6675
2003-08-22,19.3774
2003-08-25,19.2724
2003-08-26,19.5962
2003-08-27,19.8209
2003-08-28,20.0219
2003-08-29,20.2258
2003-09-02,20.3317
2003-09-03,19.9645
2003-09-04,20.2298
2003-09-05,20.3129
2003-09-08,20.6426
2003-09-09,20.3654
2003-09-10,19.5684
2003-09-11,19.8268
2003-09-12,20.0486
2003-09-15,19.8001
2003-09-16,20.4545
2003-09-17,20.4307
2003-09-18,20.6278
2003-09-19,20.6347
2003-09-22,20.1763
2003-09-23,20.4753
2003-09-24,19.6536
2003-09-25,19.419
2003-09-26,19.2922
2003-09-29,20.0704
2003-09-30,19.4704
2003-10-01,20.2516
2003-10-02,20.2446
2003-10-03,20.9495
2003-10-06,20.9089
2003-10-07,21.1802
2003-10-08,20.9891
2003-10-09,21.0604
2003-10-10,21.5267
2003-10-13,21.791
2003-10-14,21.986
2003-10-15,22.4682
2003-10-16,22.8018
2003-10-17,22.3969
2003-10-20,22.7503
2003-10-21,22.7206
2003-10-22,22.2999
2003-10-23,22.088
2003-10-24,21.986
2003-10-27,22.2286
2003-10-28,23.1097
2003-10-29,23.2018
2003-10-30,23.2681
2003-10-31,23.3077
2003-11-03,24.0819
2003-11-04,23.8265
2003-11-05,23.868
2003-11-06,24.1373
2003-11-07,23.9621
2003-11-10,23.6235
2003-11-11,23.6354
2003-11-12,24.1254
2003-11-13,23.8987
2003-11-14,23.2018
2003-11-17,22.8018
2003-11-18,22.5236
2003-11-19,23.0038
2003-11-20,22.5157
2003-11-21,22.8612
2003-11-24,23.671
2003-11-25,23.3958
2003-11-26,23.5918
2003-11-28,23.7285
2003-12-01,24.0819
2003-12-02,23.9463
2003-12-03,23.5849
2003-12-04,23.7285
2003-12-05,22.7058
2003-12-08,22.383
2003-12-09,21.4009
2003-12-10,21.5178
2003-12-11,21.8643
2003-12-12,21.8336
2003-12-15,21.394
2003-12-16,21.4069
2003-12-17,21.3415
2003-12-18,21.8583
2003-12-19,21.6257
2003-12-22,21.5178
2003-12-23,22.0058
2003-12-24,21.986
2003-12-26,22.187
2003-12-29,22.7434
2003-12-30,22.6672
2003-12-31,22.6741
2004-01-02,22.7503
2004-01-05,23.282
2004-01-06,23.274
2004-01-07,24.0443
2004-01-08,24.2235
2004-01-09,24.0324
2004-01-12,24.1581
2004-01-13,23.7601
2004-01-14,23.6235
2004-01-15,23.3889
2004-01-16,23.2681
2004-01-20,23.0691
2004-01-21,22.784
2004-01-22,22.3751
2004-01-23,22.4612
2004-01-26,22.9434
2004-01-27,22.3751
2004-01-28,22.1999
2004-01-29,21.8544
2004-01-30,21.592
2004-02-02,21.4504
2004-02-03,22.2137
2004-02-04,21.2366
2004-02-05,21.1653
2004-02-06,21.8494
2004-02-09,21.6257
2004-02-10,21.6039
2004-02-11,21.9227
2004-02-12,21.7455
2004-02-13,21.3227
2004-02-17,21.7979
2004-02-18,21.6484
2004-02-19,21.1455
2004-02-20,21.2227
2004-02-23,20.5149
2004-02-24,20.6565
2004-02-25,20.9564
2004-02-26,20.8703
2004-02-27,20.6565
2004-03-01,21.001
2004-03-02,20.9406
2004-03-03,20.5436
2004-03-04,20.9782
2004-03-05,20.4812
2004-03-08,19.5962
2004-03-09,19.7952
2004-03-10,19.3209
2004-03-11,19.1586
2004-03-12,19.5882
2004-03-15,19.1734
2004-03-16,19.2101
2004-03-17,19.6585
2004-03-18,19.2408
2004-03-19,18.7408
2004-03-22,18.5577
2004-03-23,18.5042
2004-03-24,18.7665
2004-03-25,19.6585
2004-03-26,19.3704
2004-03-29,19.5882
2004-03-30,19.4041
2004-03-31,19.2408
2004-04-01,19.3704
2004-04-02,19.8932
2004-04-05,20.1981
2004-04-06,19.9971
2004-04-07,19.5387
2004-04-08,19.3625
