Date,WBA.US
1999-08-05,18.8816
1999-08-06,18.7947
1999-08-09,18.1686
1999-08-10,17.7632
1999-08-11,18.0778
1999-08-12,17.985
1999-08-13,18.4802
1999-08-16,18.5671
1999-08-17,18.5261
1999-08-18,18.4128
1999-08-19,18.4128
1999-08-20,18.5974
1999-08-23,18.3728
1999-08-24,18.0114
1999-08-25,18.0114
1999-08-26,17.649
1999-08-27,17.6928
1999-08-30,17.2426
1999-08-31,16.7044
1999-09-01,17.4722
1999-09-02,17.1068
1999-09-03,17.3344
1999-09-07,17.2426
1999-09-08,17.4184
1999-09-09,17.2426
1999-09-10,16.886
1999-09-13,17.2026
1999-09-14,17.2884
1999-09-15,18.0562
1999-09-16,17.9615
1999-09-17,18.4128
1999-09-20,19.0878
1999-09-21,17.9615
1999-09-22,17.9146
1999-09-23,17.517
1999-09-24,17.6928
1999-09-27,17.561
1999-09-28,17.3344
1999-09-29,17.561
1999-09-30,18.277
1999-10-01,17.7866
1999-10-04,17.8306
1999-10-05,17.7418
1999-10-06,18.7273
1999-10-07,17.9146
1999-10-08,18.2292
1999-10-11,18.19
1999-10-12,17.9146
1999-10-13,17.2426
1999-10-14,17.4722
1999-10-15,17.016
1999-10-18,17.4722
1999-10-19,17.3774
1999-10-20,18.1452
1999-10-21,18.3248
1999-10-22,18.6853
1999-10-25,17.9615
1999-10-26,17.2426
1999-10-27,17.6
1999-10-28,17.6928
1999-10-29,18.1452
1999-11-01,17.9615
1999-11-02,18.1452
1999-11-03,18.277
1999-11-04,18.1452
1999-11-05,18.5007
1999-11-08,18.9568
1999-11-09,18.91
1999-11-10,19.248
1999-11-11,19.5635
1999-11-12,19.9278
1999-11-15,20.5989
1999-11-16,
1999-11-17,20.7395
1999-11-18,20.8255
1999-11-19,19.9718
1999-11-22,21.1401
1999-11-23,21.5503
1999-11-24,21.3217
1999-11-26,21.2827
1999-11-29,21.3677
1999-11-30,21.0111
1999-12-01,20.6897
1999-12-02,21.1839
1999-12-03,22.0925
1999-12-06,23.6211
1999-12-07,22.8084
1999-12-08,22.2887
1999-12-09,22.3639
1999-12-10,22.8084
1999-12-13,23.1229
1999-12-14,22.4519
1999-12-15,21.7241
1999-12-16,20.7805
1999-12-17,20.5598
1999-12-20,19.9278
1999-12-21,20.2853
1999-12-22,20.2003
1999-12-23,20.9583
1999-12-27,20.9955
1999-12-28,21.5503
1999-12-29,20.6438
1999-12-30,20.7805
1999-12-31,21.0999
2000-01-03,20.5989
2000-01-04,19.834
2000-01-05,20.0607
2000-01-06,19.4765
2000-01-07,19.9718
2000-01-10,20.5598
2000-01-11,21.3677
2000-01-12,21.8229
2000-01-13,21.7691
2000-01-14,21.2299
2000-01-18,21.0999
2000-01-19,21.7691
2000-01-20,21.7691
2000-01-21,21.5953
2000-01-24,20.9153
2000-01-25,20.5129
2000-01-26,21.0999
2000-01-27,21.0111
2000-01-28,20.7805
2000-01-31,20.1456
2000-02-01,20.7805
2000-02-02,20.8724
2000-02-03,20.8255
2000-02-04,21.0541
2000-02-07,20.8724
2000-02-08,21.7241
2000-02-09,21.5953
2000-02-10,22.0925
2000-02-11,21.3677
2000-02-14,21.5005
2000-02-15,20.5598
2000-02-16,19.8545
2000-02-17,19.7676
2000-02-18,18.91
2000-02-22,18.9568
2000-02-23,19.3144
2000-02-24,18.8162
2000-02-25,18.867
2000-02-28,19.0878
2000-02-29,18.6404
2000-03-01,
2000-03-02,17.8306
2000-03-03,17.7056
2000-03-06,17.5102
2000-03-07,16.425
2000-03-08,17.9615
2000-03-09,18.5007
2000-03-10,17.6928
2000-03-13,18.1002
2000-03-14,18.0494
2000-03-15,18.7742
2000-03-16,19.8545
2000-03-17,20.1759
2000-03-20,20.2189
2000-03-21,20.2189
2000-03-22,20.1759
2000-03-23,19.6348
2000-03-24,20.2189
2000-03-27,19.0878
2000-03-28,19.2255
2000-03-29,18.7742
2000-03-30,18.1452
2000-03-31,18.5974
2000-04-03,18.3728
2000-04-04,19.3144
2000-04-05,19.4521
2000-04-06,19.1825
2000-04-07,19.1678
2000-04-10,19.6797
2000-04-11,19.7676
2000-04-12,20.4035
2000-04-13,20.1241
2000-04-14,19.0018
2000-04-17,20.0382
2000-04-18,19.8545
2000-04-19,19.8545
2000-04-20,20.2629
2000-04-24,20.7601
2000-04-25,21.0755
2000-04-26,20.9867
2000-04-27,20.7601
2000-04-28,20.3078
2000-05-01,20.2629
2000-05-02,20.8509
2000-05-03,19.1376
2000-05-04,18.91
2000-05-05,19.2255
2000-05-08,20.3078
2000-05-09,20.1241
2000-05-10,20.5783
2000-05-11,21.0325
2000-05-12,20.3293
2000-05-15,20.4475
2000-05-16,20.5354
2000-05-17,20.424
2000-05-18,20.3361
2000-05-19,20.1085
2000-05-22,19.8839
2000-05-23,19.8839
2000-05-24,19.5185
2000-05-25,20.2003
2000-05-26,20.2433
2000-05-30,20.2003
2000-05-31,20.5129
2000-06-01,20.9642
2000-06-02,21.2367
2000-06-05,20.7395
2000-06-06,20.424
2000-06-07,19.9278
2000-06-08,20.2433
2000-06-09,20.7395
2000-06-12,20.4475
2000-06-13,20.5129
2000-06-14,20.8343
2000-06-15,21.1049
2000-06-16,20.7805
2000-06-19,21.0541
2000-06-20,20.2433
2000-06-21,20.2433
2000-06-22,20.2853
2000-06-23,20.6067
2000-06-26,21.0111
2000-06-27,21.6899
2000-06-28,21.5287
2000-06-29,21.7339
2000-06-30,23.2714
2000-07-03,22.9549
2000-07-05,21.6899
2000-07-06,22.8661
2000-07-07,23.3623
2000-07-10,23.5918
2000-07-11,24.132
2000-07-12,23.5918
2000-07-13,22.3717
2000-07-14,22.5945
2000-07-17,22.5661
2000-07-18,22.5447
2000-07-19,22.6394
2000-07-20,22.8661
2000-07-21,23.1347
2000-07-24,22.6394
2000-07-25,22.5447
2000-07-26,22.2751
2000-07-27,22.9969
2000-07-28,22.8661
2000-07-31,22.5447
2000-08-01,22.3717
2000-08-02,22.6394
2000-08-03,22.4577
2000-08-04,23.1347
2000-08-07,23.0438
2000-08-08,23.7667
2000-08-09,23.3105
2000-08-10,23.2265
2000-08-11,24.7581
2000-08-14,24.7171
2000-08-15,22.9119
2000-08-16,23.9288
2000-08-17,24.2482
2000-08-18,24.971
2000-08-21,24.7415
2000-08-22,25.015
2000-08-23,25.4722
2000-08-24,26.0514
2000-08-25,25.1029
2000-08-28,24.3801
2000-08-29,24.5188
2000-08-30,24.2932
2000-08-31,23.8057
2000-09-01,24.1955
2000-09-05,24.5618
2000-09-06,24.2932
2000-09-07,24.3361
2000-09-08,25.4722
2000-09-11,25.8698
2000-09-12,27.414
2000-09-13,27.414
2000-09-14,27.7716
2000-09-15,27.6387
2000-09-18,27.502
2000-09-19,27.1425
2000-09-20,27.502
2000-09-21,28.2248
2000-09-22,28.6341
2000-09-25,27.6387
2000-09-26,27.2734
2000-09-27,27.2304
2000-09-28,27.502
2000-09-29,27.457
2000-10-02,26.871
2000-10-03,26.871
2000-10-04,27.3202
2000-10-05,28.3625
2000-10-06,27.414
2000-10-09,27.502
2000-10-10,28.3205
2000-10-11,28.723
2000-10-12,28.679
2000-10-13,28.3205
2000-10-16,29.0443
2000-10-17,29.2192
2000-10-18,30.1247
2000-10-19,28.9496
2000-10-20,28.4524
2000-10-23,29.2631
2000-10-24,30.3963
2000-10-25,29.1323
2000-10-26,30.2165
2000-10-27,31.2167
2000-10-30,32.1125
2000-10-31,33.0209
2000-11-01,31.796
2000-11-02,31.9816
2000-11-03,31.8429
2000-11-06,31.796
2000-11-07,31.3047
2000-11-08,31.0331
2000-11-09,31.1923
2000-11-10,31.0546
2000-11-13,31.0975
2000-11-14,31.0546
2000-11-15,30.6502
2000-11-16,30.3347
2000-11-17,29.9205
2000-11-20,29.8756
2000-11-21,30.2419
2000-11-22,31.7784
2000-11-24,31.2373
2000-11-27,32.5979
2000-11-28,32.7298
2000-11-29,32.2756
2000-11-30,32.2756
2000-12-01,31.3242
2000-12-04,30.9657
2000-12-05,28.9251
2000-12-06,27.5684
2000-12-07,28.973
2000-12-08,28.8382
2000-12-11,26.9804
2000-12-12,28.3879
2000-12-13,29.0219
2000-12-14,29.2915
2000-12-15,29.1977
2000-12-18,28.7972
2000-12-19,28.341
2000-12-20,29.3374
2000-12-21,30.1023
2000-12-22,29.7447
2000-12-26,29.521
2000-12-27,29.9723
2000-12-28,30.7411
2000-12-29,30.2839
2001-01-02,29.5601
2001-01-03,28.428
2001-01-04,27.0262
2001-01-05,27.5244
2001-01-08,27.7501
2001-01-09,27.3408
2001-01-10,28.1144
2001-01-11,26.9804
2001-01-12,27.4785
2001-01-16,27.9757
2001-01-17,28.1144
2001-01-18,27.7501
2001-01-19,26.7118
2001-01-22,27.7071
2001-01-23,27.6631
2001-01-24,27.9327
2001-01-25,28.6575
2001-01-26,28.4729
2001-01-29,28.51
2001-01-30,28.9769
2001-01-31,29.6577
2001-02-01,30.3885
2001-02-02,30.5505
2001-02-05,29.7583
2001-02-06,29.7515
2001-02-07,31.0399
2001-02-08,30.3161
2001-02-09,30.0016
2001-02-12,30.0953
2001-02-13,30.4265
2001-02-14,30.7411
2001-02-15,30.8875
2001-02-16,31.6749
2001-02-20,31.8595
2001-02-21,31.0399
2001-02-22,31.0624
2001-02-23,31.0243
2001-02-26,31.9201
2001-02-27,32.0461
2001-02-28,32.1252
2001-03-01,31.4395
2001-03-02,32.132
2001-03-05,31.6367
2001-03-06,31.8038
2001-03-07,32.4358
2001-03-08,32.8148
2001-03-09,32.3049
2001-03-12,32.0461
2001-03-13,31.0897
2001-03-14,30.6091
2001-03-15,30.4529
2001-03-16,30.1081
2001-03-19,30.1618
2001-03-20,29.7223
2001-03-21,29.3569
2001-03-22,28.7298
2001-03-23,29.5601
2001-03-26,28.679
2001-03-27,29.1831
2001-03-28,29.1665
2001-03-29,29.2133
2001-03-30,29.5747
2001-04-02,29.4917
2001-04-03,28.9994
2001-04-04,28.973
2001-04-05,29.0727
2001-04-06,28.9662
2001-04-09,28.3576
2001-04-10,29.0795
2001-04-11,28.5686
2001-04-12,28.9994
2001-04-16,29.0355
2001-04-17,29.4751
2001-04-18,29.3227
2001-04-19,29.7583
2001-04-20,29.6949
2001-04-23,29.8345
2001-04-24,29.7975
2001-04-25,29.9205
2001-04-26,30.3445
2001-04-27,31.1367
2001-04-30,31.0087
2001-05-01,32.1125
2001-05-02,31.1561
2001-05-03,30.7567
2001-05-04,30.9881
2001-05-07,30.2615
2001-05-08,29.9557
2001-05-09,30.1393
2001-05-10,29.7809
2001-05-11,29.2768
2001-05-14,29.7223
2001-05-15,29.2846
2001-05-16,29.3735
2001-05-17,29.4536
2001-05-18,29.5455
2001-05-21,29.8844
2001-05-22,29.5533
2001-05-23,29.2768
2001-05-24,29.2339
2001-05-25,29.3803
2001-05-29,28.8236
2001-05-30,29.1323
2001-05-31,29.1586
2001-06-01,29.0297
2001-06-04,29.2251
2001-06-05,29.4605
2001-06-06,29.5689
2001-06-07,29.6665
2001-06-08,29.5689
2001-06-11,29.2553
2001-06-12,29.5327
2001-06-13,29.7447
2001-06-14,29.8551
2001-06-15,29.0951
2001-06-18,30.0953
2001-06-19,30.3659
2001-06-20,30.3405
2001-06-21,30.3659
2001-06-22,29.7515
2001-06-25,27.0262
2001-06-26,26.7058
2001-06-27,25.4252
2001-06-28,25.2944
2001-06-29,24.9994
2001-07-02,24.6722
2001-07-03,24.7415
2001-07-05,24.848
2001-07-06,24.681
2001-07-09,24.6272
2001-07-10,24.0089
2001-07-11,23.5117
2001-07-12,23.2109
2001-07-13,23.1347
2001-07-16,22.8084
2001-07-17,22.8817
2001-07-18,23.2109
2001-07-19,23.8301
2001-07-20,24.2629
2001-07-23,23.7667
2001-07-24,24.1193
2001-07-25,24.048
2001-07-26,24.0138
2001-07-27,24.1242
2001-07-30,24.3195
2001-07-31,24.4514
2001-08-01,24.1955
2001-08-02,25.8062
2001-08-03,26.0456
2001-08-06,25.9284
2001-08-07,26.1218
2001-08-08,26.0514
2001-08-09,26.8221
2001-08-10,27.077
2001-08-13,26.6462
2001-08-14,26.1822
2001-08-15,26.486
2001-08-16,26.4402
2001-08-17,26.1588
2001-08-20,26.6532
2001-08-21,25.7838
2001-08-22,26.0748
2001-08-23,25.565
2001-08-24,26.324
2001-08-27,25.645
2001-08-28,25.6002
2001-08-29,25.3296
2001-08-30,25.3149
2001-08-31,24.9515
2001-09-04,25.4096
2001-09-05,25.7691
2001-09-06,25.3813
2001-09-07,25.1098
2001-09-10,24.8792
2001-09-17,23.7969
2001-09-18,23.9708
2001-09-19,23.8497
2001-09-20,23.2773
2001-09-21,23.0946
2001-09-24,23.6748
2001-09-25,23.6748
2001-09-26,23.7344
2001-09-27,24.6976
2001-09-28,25.0062
2001-10-01,25.0316
2001-10-02,25.7222
2001-10-03,25.6754
2001-10-04,25.1635
2001-10-05,25.5044
2001-10-08,25.3296
2001-10-09,24.6644
2001-10-10,25.4096
2001-10-11,25.479
2001-10-12,25.5806
2001-10-15,25.3442
2001-10-16,25.6939
2001-10-17,25.1302
2001-10-18,24.9798
2001-10-19,24.805
2001-10-22,24.9798
2001-10-23,25.0062
2001-10-24,24.635
2001-10-25,24.7171
2001-10-26,24.7894
2001-10-29,24.1681
2001-10-30,23.5117
2001-10-31,23.5166
2001-11-01,22.9481
2001-11-02,22.7341
2001-11-05,22.8661
2001-11-06,23.0037
2001-11-07,23.456
2001-11-08,23.332
2001-11-09,23.4121
2001-11-12,23.5918
2001-11-13,24.048
2001-11-14,25.0902
2001-11-15,24.9056
2001-11-16,24.9193
2001-11-19,25.1635
2001-11-20,25.1166
2001-11-21,25.1098
2001-11-23,25.4566
2001-11-26,25.5249
2001-11-27,25.2748
2001-11-28,24.8568
2001-11-29,24.0812
2001-11-30,23.9933
2001-12-03,24.0265
2001-12-04,24.0011
2001-12-05,23.8809
2001-12-06,23.9552
2001-12-07,24.0304
2001-12-10,23.2421
2001-12-11,23.2714
2001-12-12,22.5231
2001-12-13,22.5945
2001-12-14,22.7723
2001-12-17,23.4687
2001-12-18,23.9151
2001-12-19,23.9552
2001-12-20,24.3576
2001-12-21,24.4758
2001-12-24,24.468
2001-12-26,24.468
2001-12-27,24.6428
2001-12-28,24.635
2001-12-31,24.4758
2002-01-02,24.048
2002-01-03,25.015
2002-01-04,25.1234
2002-01-07,25.3598
2002-01-08,25.2798
2002-01-09,25.5562
2002-01-10,25.44
2002-01-11,25.0062
2002-01-14,25.7916
2002-01-15,25.5484
2002-01-16,25.7622
2002-01-17,25.8424
2002-01-18,25.7476
2002-01-22,26.3522
2002-01-23,26.0036
2002-01-24,26.5858
2002-01-25,26.6024
2002-01-28,26.6532
2002-01-29,26.1442
2002-01-30,26.3826
2002-01-31,26.3748
2002-02-01,25.8424
2002-02-04,26.8016
2002-02-05,27.5244
2002-02-06,26.8378
2002-02-07,26.8934
2002-02-08,26.9754
2002-02-11,27.414
2002-02-12,27.5244
2002-02-13,27.6914
2002-02-14,27.6387
2002-02-15,27.3701
2002-02-19,27.4287
2002-02-20,28.0138
2002-02-21,28.0206
2002-02-22,27.7071
2002-02-25,28.3576
2002-02-26,28.7151
2002-02-27,28.7737
2002-02-28,29.2846
2002-03-01,28.7366
2002-03-04,29.0297
2002-03-05,28.5012
2002-03-06,28.4885
2002-03-07,28.2824
2002-03-08,28.7064
2002-03-11,28.8773
2002-03-12,29.0629
2002-03-13,28.8939
2002-03-14,28.7816
2002-03-15,29.1127
2002-03-18,29.0082
2002-03-19,29.0629
2002-03-20,28.7425
2002-03-21,28.6712
2002-03-22,28.973
2002-03-25,28.9251
2002-03-26,28.5979
2002-03-27,28.5979
2002-03-28,28.5169
2002-04-01,28.6419
2002-04-02,28.5012
2002-04-03,28.4358
2002-04-04,28.7816
2002-04-05,28.8157
2002-04-08,28.9828
2002-04-09,28.7298
2002-04-10,28.765
2002-04-11,28.0206
2002-04-12,28.5549
2002-04-15,28.1066
2002-04-16,28.3801
2002-04-17,28.175
2002-04-18,28.4221
2002-04-19,28.5979
2002-04-22,28.723
2002-04-23,28.8451
2002-04-24,28.4084
2002-04-25,28.1877
2002-04-26,27.3906
2002-04-29,27.3202
2002-04-30,27.4854
2002-05-01,26.8162
2002-05-02,27.6309
2002-05-03,27.7999
2002-05-06,27.7276
2002-05-07,27.6553
2002-05-08,28.2668
2002-05-09,27.8087
2002-05-10,27.4414
2002-05-13,27.9327
2002-05-14,28.1525
2002-05-15,27.6914
2002-05-16,27.5528
2002-05-17,27.9396
2002-05-20,27.7579
2002-05-21,27.4638
2002-05-22,27.6309
2002-05-23,28.1291
2002-05-24,27.7432
2002-05-28,27.4287
2002-05-29,27.5381
2002-05-30,27.4785
2002-05-31,27.8741
2002-06-03,27.3115
2002-06-04,26.8221
2002-06-05,27.2734
2002-06-06,27.0848
2002-06-07,27.1552
2002-06-10,27.5312
2002-06-11,27.0604
2002-06-12,27.6387
2002-06-13,27.2656
2002-06-14,27.04
2002-06-17,27.919
2002-06-18,28.2189
2002-06-19,28.2248
2002-06-20,28.175
2002-06-21,27.8536
2002-06-24,26.9901
2002-06-25,27.4492
2002-06-26,27.5381
2002-06-27,28.2248
2002-06-28,28.1359
2002-07-01,28.1808
2002-07-02,26.9168
2002-07-03,27.1552
2002-07-05,27.4638
2002-07-08,27.289
2002-07-09,27.3202
2002-07-10,25.9596
2002-07-11,24.9994
2002-07-12,25.4096
2002-07-15,25.1098
2002-07-16,24.255
2002-07-17,24.635
2002-07-18,24.255
2002-07-19,23.3105
2002-07-22,23.3799
2002-07-23,22.9657
2002-07-24,24.3361
2002-07-25,24.4992
2002-07-26,25.4907
2002-07-29,25.7564
2002-07-30,25.5806
2002-07-31,25.7388
2002-08-01,24.805
2002-08-02,24.2932
2002-08-05,23.7667
2002-08-06,24.2932
2002-08-07,25.1302
2002-08-08,26.024
2002-08-09,26.2506
2002-08-12,25.8619
2002-08-13,25.5562
2002-08-14,27.0917
2002-08-15,
2002-08-16,26.9462
2002-08-19,27.3984
2002-08-20,26.9598
2002-08-21,26.952
2002-08-22,27.0126
2002-08-23,26.0114
2002-08-26,26.0308
2002-08-27,25.645
2002-08-28,25.687
2002-08-29,25.6284
2002-08-30,25.3374
2002-09-03,24.5911
2002-09-04,24.3742
2002-09-05,24.1115
2002-09-06,25.1772
2002-09-09,25.2992
2002-09-10,25.5328
2002-09-11,25.8218
2002-09-12,25.2592
2002-09-13,25.608
2002-09-16,
2002-09-17,24.7249
2002-09-18,24.7747
2002-09-19,23.8126
2002-09-20,23.668
2002-09-23,24.3508
2002-09-24,23.8428
2002-09-25,24.7894
2002-09-26,25.6002
2002-09-27,24.7102
2002-09-30,22.4255
2002-10-01,23.1884
2002-10-02,22.4724
2002-10-03,23.0946
2002-10-04,23.1493
2002-10-07,22.5661
2002-10-08,23.5693
2002-10-09,23.7237
2002-10-10,23.9288
2002-10-11,24.6644
2002-10-14,24.0265
2002-10-15,24.7894
2002-10-16,25.1166
2002-10-17,24.892
2002-10-18,25.1635
2002-10-21,25.3598
2002-10-22,25.0462
2002-10-23,25.6138
2002-10-24,25.0062
2002-10-25,26.2204
2002-10-28,25.5562
2002-10-29,25.6694
2002-10-30,25.0834
2002-10-31,24.6057
2002-11-01,24.7102
2002-11-04,22.9911
2002-11-05,23.6279
2002-11-06,23.4121
2002-11-07,23.0585
2002-11-08,22.5319
2002-11-11,22.6121
2002-11-12,22.7996
2002-11-13,23.2109
2002-11-14,23.2343
2002-11-15,23.4511
2002-11-18,22.8661
2002-11-19,22.8729
2002-11-20,23.1307
2002-11-21,22.0553
2002-11-22,21.7555
2002-11-25,21.1537
2002-11-26,20.805
2002-11-27,20.9417
2002-11-29,21.0169
2002-12-02,20.9095
2002-12-03,20.8802
2002-12-04,21.5717
2002-12-05,20.9417
2002-12-06,21.7691
2002-12-09,21.5357
2002-12-10,22.0925
2002-12-11,21.9839
2002-12-12,21.4272
2002-12-13,21.2592
2002-12-16,21.1195
2002-12-17,21.2689
2002-12-18,21.1049
2002-12-19,21.1537
2002-12-20,21.6821
2002-12-23,21.3217
2002-12-24,21.2065
2002-12-26,21.0999
2002-12-27,21.0238
2002-12-30,21.0833
2002-12-31,21.3081
2003-01-02,21.9781
2003-01-03,23.4765
2003-01-06,22.9627
2003-01-07,23.3173
2003-01-08,23.2167
2003-01-09,23.4687
2003-01-10,23.5117
2003-01-13,23.7667
2003-01-14,23.7969
2003-01-15,23.4687
2003-01-16,23.9474
2003-01-17,24.089
2003-01-21,23.5029
2003-01-22,22.9627
2003-01-23,22.8582
2003-01-24,22.1003
2003-01-27,21.7105
2003-01-28,21.6089
2003-01-29,21.5503
2003-01-30,21.1322
2003-01-31,21.1693
2003-02-03,21.2065
2003-02-04,21.1322
2003-02-05,21.0921
2003-02-06,20.8802
2003-02-07,20.7649
2003-02-10,20.6975
2003-02-11,20.6731
2003-02-12,20.3732
2003-02-13,19.9923
2003-02-14,20.6516
2003-02-18,21.1401
2003-02-19,20.9095
2003-02-20,20.7473
2003-02-21,20.8939
2003-02-24,20.4201
2003-02-25,20.6897
2003-02-26,20.1085
2003-02-27,20.5275
2003-02-28,20.5705
2003-03-03,20.2775
2003-03-04,20.5862
2003-03-05,20.7532
2003-03-06,20.5061
2003-03-07,20.7532
2003-03-10,20.2433
2003-03-11,20.2853
2003-03-12,20.4475
2003-03-13,20.972
2003-03-14,21.3285
2003-03-17,22.5799
2003-03-18,22.6619
2003-03-19,22.5799
2003-03-20,22.5319
2003-03-21,23.2636
2003-03-24,22.2965
2003-03-25,22.3767
2003-03-26,22.3971
2003-03-27,22.3113
2003-03-28,21.8931
2003-03-31,21.5503
2003-04-01,21.5063
2003-04-02,22.4049
2003-04-03,23.0653
2003-04-04,23.0585
2003-04-07,23.0282
2003-04-08,22.9969
2003-04-09,22.5661
2003-04-10,22.7635
2003-04-11,22.7341
2003-04-14,23.4853
2003-04-15,23.3407
2003-04-16,22.2447
2003-04-17,22.4655
2003-04-21,22.3259
2003-04-22,22.7996
2003-04-23,22.4861
2003-04-24,21.8003
2003-04-25,21.8707
2003-04-28,22.2965
2003-04-29,23.035
2003-04-30,22.5583
2003-05-01,22.5173
2003-05-02,23.6387
2003-05-05,23.6445
2003-05-06,24.0958
2003-05-07,23.9796
2003-05-08,24.0958
2003-05-09,24.5989
2003-05-12,24.0812
2003-05-13,23.963
2003-05-14,23.585
2003-05-15,23.6084
2003-05-16,23.3466
2003-05-19,22.7791
2003-05-20,22.4519
2003-05-21,22.1003
2003-05-22,22.2965
2003-05-23,22.0787
2003-05-27,22.3883
2003-05-28,22.7195
2003-05-29,22.3883
2003-05-30,22.5095
2003-06-02,22.4343
2003-06-03,23.7891
2003-06-04,23.8575
2003-06-05,23.8653
2003-06-06,23.8057
2003-06-09,23.7168
2003-06-10,24.1476
2003-06-11,24.1525
2003-06-12,23.5762
2003-06-13,23.2109
2003-06-16,23.7422
2003-06-17,23.9347
2003-06-18,23.8897
2003-06-19,23.5117
2003-06-20,23.5762
2003-06-23,21.7779
2003-06-24,21.9313
2003-06-25,22.1149
2003-06-26,22.1589
2003-06-27,22.1285
2003-06-30,22.0025
2003-07-01,22.1003
2003-07-02,22.0025
2003-07-03,21.8003
2003-07-07,22.0093
2003-07-08,22.5447
2003-07-09,22.2623
2003-07-10,22.1861
2003-07-11,22.5661
2003-07-14,22.3883
2003-07-15,22.9657
2003-07-16,22.7635
2003-07-17,22.6335
2003-07-18,22.0641
2003-07-21,21.9147
2003-07-22,21.6401
2003-07-23,21.6401
2003-07-24,21.2367
2003-07-25,21.5659
2003-07-28,21.8551
2003-07-29,21.8229
2003-07-30,21.7241
2003-07-31,21.8707
2003-08-01,21.4937
2003-08-04,22.1657
2003-08-05,21.9401
2003-08-06,21.8071
2003-08-07,22.0221
2003-08-08,21.9625
2003-08-11,21.9839
2003-08-12,22.194
2003-08-13,22.1657
2003-08-14,22.1491
2003-08-15,22.1441
2003-08-18,22.4431
2003-08-19,22.7009
2003-08-20,22.6931
2003-08-21,23.1347
2003-08-22,22.8455
2003-08-25,23.0438
2003-08-26,22.9911
2003-08-27,22.8523
2003-08-28,23.5029
2003-08-29,23.8126
2003-09-02,23.9083
2003-09-03,23.54
2003-09-04,23.2773
2003-09-05,23.0282
2003-09-08,22.6394
2003-09-09,22.3483
2003-09-10,22.8973
2003-09-11,23.2636
2003-09-12,23.4629
2003-09-15,23.2714
2003-09-16,23.5117
2003-09-17,23.8575
2003-09-18,23.9874
2003-09-19,23.835
2003-09-22,23.3545
2003-09-23,23.54
2003-09-24,23.1639
2003-09-25,23.0116
2003-09-26,23.4385
2003-09-29,22.7469
2003-09-30,22.3971
2003-10-01,23.0438
2003-10-02,23.2636
2003-10-03,23.4385
2003-10-06,23.6836
2003-10-07,24.1242
2003-10-08,23.9933
2003-10-09,24.1955
2003-10-10,23.6748
2003-10-13,24.2189
2003-10-14,24.048
2003-10-15,23.9474
2003-10-16,24.0138
2003-10-17,23.9708
2003-10-20,24.255
2003-10-21,24.2326
2003-10-22,24.1886
2003-10-23,24.3742
2003-10-24,24.301
2003-10-27,24.6644
2003-10-28,25.3735
2003-10-29,25.3735
2003-10-30,25.4838
2003-10-31,25.4566
2003-11-03,25.8932
2003-11-04,25.8776
2003-11-05,25.8619
2003-11-06,26.2722
2003-11-07,26.449
2003-11-10,26.318
2003-11-11,26.1774
2003-11-12,26.5066
2003-11-13,26.3522
2003-11-14,26.2204
2003-11-17,26.1822
2003-11-18,25.8844
2003-11-19,26.024
2003-11-20,25.9068
2003-11-21,26.1354
2003-11-24,26.739
2003-11-25,26.7694
2003-11-26,26.8866
2003-11-28,26.909
2003-12-01,27.077
2003-12-02,26.8446
2003-12-03,26.745
2003-12-04,26.8866
2003-12-05,26.282
2003-12-08,26.66
2003-12-09,27.0468
2003-12-10,27.0917
2003-12-11,27.1552
2003-12-12,26.7928
2003-12-15,26.4998
2003-12-16,26.618
2003-12-17,26.5242
2003-12-18,26.1354
2003-12-19,25.816
2003-12-22,25.4634
2003-12-23,25.944
2003-12-24,25.9352
2003-12-26,26.113
2003-12-29,26.3904
2003-12-30,26.4256
2003-12-31,26.5954
2004-01-02,26.1052
2004-01-05,25.7691
2004-01-06,25.608
2004-01-07,25.1772
2004-01-08,25.1986
2004-01-09,24.7493
2004-01-12,25.1694
2004-01-13,25.3872
2004-01-14,25.3442
2004-01-15,25.4331
2004-01-16,25.3598
2004-01-20,25.1166
2004-01-21,25.4096
2004-01-22,25.3227
2004-01-23,25.4838
2004-01-26,25.5484
2004-01-27,25.2748
2004-01-28,25.1635
2004-01-29,25.2592
2004-01-30,25.2592
2004-02-02,25.3598
2004-02-03,25.2192
2004-02-04,25.2192
2004-02-05,24.6722
2004-02-06,25.0668
2004-02-09,24.9427
2004-02-10,25.4096
2004-02-11,25.4907
2004-02-12,25.5728
2004-02-13,25.1986
2004-02-17,25.5249
2004-02-18,25.3598
2004-02-19,25.5484
2004-02-20,25.731
2004-02-23,25.8482
2004-02-24,25.9352
2004-02-25,25.9684
2004-02-26,25.9518
2004-02-27,26.067
2004-03-01,26.1442
2004-03-02,25.7691
2004-03-03,25.6754
2004-03-04,25.5562
2004-03-05,25.6694
2004-03-08,25.5406
2004-03-09,25.0736
2004-03-10,25.0961
2004-03-11,24.681
2004-03-12,24.8167
2004-03-15,24.8167
2004-03-16,24.4914
2004-03-17,24.7171
2004-03-18,24.4992
2004-03-19,24.4992
2004-03-22,23.9474
2004-03-23,23.7237
2004-03-24,23.7667
2004-03-25,24.512
2004-03-26,24.089
2004-03-29,24.2482
2004-03-30,24.2766
2004-03-31,24.089
2004-04-01,24.0392
2004-04-02,24.1242
2004-04-05,24.7171
2004-04-06,24.7415
2004-04-07,24.5061
2004-04-08,24.2043
2004-04-12,24.3957
