Date,KO.US
1999-08-11,20.8077
1999-08-12,21.0479
1999-08-13,20.9357
1999-08-16,20.7838
1999-08-17,21.0479
1999-08-18,20.4771
1999-08-19,20.3242
1999-08-20,20.5853
1999-08-23,20.5853
1999-08-24,20.7411
1999-08-25,21.4619
1999-08-26,21.5503
1999-08-27,21.724
1999-08-30,21.31
1999-08-31,20.9357
1999-09-01,21.0033
1999-09-02,20.8295
1999-09-03,20.0869
1999-09-07,19.1228
1999-09-08,19.3423
1999-09-09,19.2539
1999-09-10,19.2956
1999-09-13,19.3849
1999-09-14,19.1645
1999-09-15,18.9243
1999-09-16,18.9243
1999-09-17,18.9014
1999-09-20,18.9898
1999-09-21,18.8161
1999-09-22,18.3554
1999-09-23,17.8341
1999-09-24,17.8957
1999-09-27,17.851
1999-09-28,17.7627
1999-09-29,17.1134
1999-09-30,16.889
1999-10-01,17.1739
1999-10-04,16.6477
1999-10-05,16.7808
1999-10-06,18.1806
1999-10-07,18.2055
1999-10-08,18.5728
1999-10-11,18.3375
1999-10-12,17.6991
1999-10-13,17.3923
1999-10-14,17.6991
1999-10-15,17.4807
1999-10-18,17.851
1999-10-19,18.4835
1999-10-20,18.4646
1999-10-21,19.0097
1999-10-22,19.3423
1999-10-25,19.7116
1999-10-26,19.4276
1999-10-27,19.928
1999-10-28,20.5853
1999-10-29,20.6528
1999-11-01,20.6528
1999-11-02,20.2159
1999-11-03,19.9121
1999-11-04,19.8446
1999-11-05,20.346
1999-11-08,20.5853
1999-11-09,20.1951
1999-11-10,20.2606
1999-11-11,19.8655
1999-11-12,20.1276
1999-11-15,20.3907
1999-11-16,
1999-11-17,20.9824
1999-11-18,21.1571
1999-11-19,21.179
1999-11-22,22.8857
1999-11-23,23.3443
1999-11-24,23.7812
1999-11-26,23.3016
1999-11-29,23.4744
1999-11-30,23.5608
1999-12-01,23.8715
1999-12-02,23.6074
1999-12-03,23.9122
1999-12-06,22.6146
1999-12-07,20.6528
1999-12-08,21.0033
1999-12-09,21.7469
1999-12-10,22.142
1999-12-13,21.7022
1999-12-14,21.4411
1999-12-15,20.9576
1999-12-16,20.4771
1999-12-17,20.9149
1999-12-20,20.8474
1999-12-21,20.4542
1999-12-22,20.4771
1999-12-23,20.7411
1999-12-27,20.8295
1999-12-28,20.6965
1999-12-29,20.6349
1999-12-30,20.4542
1999-12-31,20.3907
2000-01-03,19.7354
2000-01-04,19.7563
2000-01-05,19.928
2000-01-06,19.9528
2000-01-07,21.2654
2000-01-10,20.5853
2000-01-11,21.2862
2000-01-12,21.5265
2000-01-13,21.1988
2000-01-14,21.3736
2000-01-18,22.7526
2000-01-19,22.839
2000-01-20,23.0604
2000-01-21,23.4119
2000-01-24,22.7099
2000-01-25,23.0604
2000-01-26,22.0745
2000-01-27,20.8295
2000-01-28,19.928
2000-01-31,20.1087
2000-02-01,20.343
2000-02-02,19.7354
2000-02-03,19.3423
2000-02-04,19.6897
2000-02-07,19.9121
2000-02-08,20.0204
2000-02-09,19.9528
2000-02-10,19.8446
2000-02-11,19.4505
2000-02-14,18.9451
2000-02-15,19.4961
2000-02-16,18.7446
2000-02-17,18.3137
2000-02-18,17.9841
2000-02-22,18.1141
2000-02-23,17.9434
2000-02-24,17.437
2000-02-25,17.0439
2000-02-28,17.2603
2000-02-29,17.021
2000-03-01,17.851
2000-03-02,17.3685
2000-03-03,17.5452
2000-03-06,17.1531
2000-03-07,16.4958
2000-03-08,16.6269
2000-03-09,16.3668
2000-03-10,15.9249
2000-03-13,15.3134
2000-03-14,15.1615
2000-03-15,16.6477
2000-03-16,17.4162
2000-03-17,17.1938
2000-03-20,16.9982
2000-03-21,17.308
2000-03-22,16.475
2000-03-23,16.4521
2000-03-24,16.4521
2000-03-27,15.8386
2000-03-28,15.7085
2000-03-29,16.4075
2000-03-30,16.9982
2000-03-31,16.4293
2000-04-03,17.2603
2000-04-04,18.3375
2000-04-05,16.6686
2000-04-06,16.0153
2000-04-07,16.1682
2000-04-10,15.7542
2000-04-11,16.5167
2000-04-12,16.9763
2000-04-13,16.5395
2000-04-14,16.4521
2000-04-17,16.9763
2000-04-18,17.021
2000-04-19,17.2206
2000-04-20,17.308
2000-04-24,17.3685
2000-04-25,17.6773
2000-04-26,17.308
2000-04-27,16.889
2000-04-28,16.5395
2000-05-01,16.191
2000-05-02,16.191
2000-05-03,16.9763
2000-05-04,16.9763
2000-05-05,16.475
2000-05-08,16.9763
2000-05-09,17.6773
2000-05-10,18.4835
2000-05-11,18.7446
2000-05-12,18.2889
2000-05-15,18.1141
2000-05-16,17.1292
2000-05-17,16.889
2000-05-18,17.308
2000-05-19,17.5264
2000-05-22,17.7428
2000-05-23,17.5006
2000-05-24,18.4457
2000-05-25,18.4457
2000-05-26,19.097
2000-05-30,18.8607
2000-05-31,18.685
2000-06-01,18.6383
2000-06-02,18.3971
2000-06-05,18.2055
2000-06-06,18.134
2000-06-07,18.5539
2000-06-08,18.4835
2000-06-09,18.3137
2000-06-12,18.4209
2000-06-13,18.685
2000-06-14,18.5539
2000-06-15,19.5607
2000-06-16,19.4276
2000-06-19,19.0573
2000-06-20,18.5331
2000-06-21,18.7307
2000-06-22,19.6421
2000-06-23,20.2606
2000-06-26,20.6528
2000-06-27,20.2606
2000-06-28,21.0241
2000-06-29,20.6697
2000-06-30,20.1087
2000-07-03,20.3698
2000-07-05,20.5614
2000-07-06,20.6349
2000-07-07,20.5614
2000-07-10,20.1484
2000-07-11,19.6689
2000-07-12,19.6421
2000-07-13,20.2815
2000-07-14,20.1673
2000-07-17,20.0611
2000-07-18,20.3698
2000-07-19,21.179
2000-07-20,21.179
2000-07-21,21.31
2000-07-24,20.7411
2000-07-25,20.7411
2000-07-26,20.5853
2000-07-27,21.1571
2000-07-28,21.9474
2000-07-31,21.4619
2000-08-01,22.0556
2000-08-02,22.0328
2000-08-03,22.0556
2000-08-04,21.7429
2000-08-07,21.4858
2000-08-08,21.3319
2000-08-09,20.9357
2000-08-10,21.3527
2000-08-11,21.7906
2000-08-14,22.0745
2000-08-15,21.7022
2000-08-16,21.2445
2000-08-17,20.895
2000-08-18,21.1135
2000-08-21,20.9357
2000-08-22,20.3043
2000-08-23,20.5853
2000-08-24,20.2815
2000-08-25,19.6034
2000-08-28,19.9528
2000-08-29,19.7116
2000-08-30,18.9898
2000-08-31,18.4209
2000-09-01,18.9898
2000-09-05,19.7116
2000-09-06,19.0097
2000-09-07,18.9014
2000-09-08,19.097
2000-09-11,18.5539
2000-09-12,18.7307
2000-09-13,18.3733
2000-09-14,17.851
2000-09-15,17.7835
2000-09-18,18.5956
2000-09-19,18.5103
2000-09-20,17.5909
2000-09-21,17.3487
2000-09-22,18.5103
2000-09-25,18.7446
2000-09-26,19.234
2000-09-27,19.4723
2000-09-28,19.4028
2000-09-29,19.2936
2000-10-02,19.9528
2000-10-03,19.7116
2000-10-04,20.0382
2000-10-05,20.6935
2000-10-06,20.4542
2000-10-09,20.2358
2000-10-10,20.3698
2000-10-11,20.5009
2000-10-12,20.0382
2000-10-13,20.0204
2000-10-16,20.5227
2000-10-17,20.2815
2000-10-18,20.3698
2000-10-19,19.9975
2000-10-20,19.1864
2000-10-23,19.3641
2000-10-24,19.6421
2000-10-25,20.2815
2000-10-26,20.5446
2000-10-27,20.6349
2000-10-30,20.9576
2000-10-31,21.1353
2000-11-01,21.31
2000-11-02,21.2654
2000-11-03,20.762
2000-11-06,21.179
2000-11-07,21.0241
2000-11-08,21.0688
2000-11-09,21.8114
2000-11-10,21.6625
2000-11-13,21.3736
2000-11-14,21.1988
2000-11-15,21.4619
2000-11-16,21.6823
2000-11-17,21.5066
2000-11-20,19.799
2000-11-21,19.3423
2000-11-22,20.8474
2000-11-24,20.6528
2000-11-27,20.8474
2000-11-28,21.1571
2000-11-29,21.7429
2000-11-30,21.9196
2000-12-01,21.7697
2000-12-04,21.9653
2000-12-05,21.5066
2000-12-06,21.31
2000-12-07,21.8352
2000-12-08,21.31
2000-12-11,20.4145
2000-12-12,20.3043
2000-12-13,20.2358
2000-12-14,19.9528
2000-12-15,18.7307
2000-12-18,19.2102
2000-12-19,19.8655
2000-12-20,19.6897
2000-12-21,20.7838
2000-12-22,20.6131
2000-12-26,21.0033
2000-12-27,21.1988
2000-12-28,21.3736
2000-12-29,21.3319
2001-01-02,21.2862
2001-01-03,20.7411
2001-01-04,20.1484
2001-01-05,20.1951
2001-01-08,20.5227
2001-01-09,20.7838
2001-01-10,20.6935
2001-01-11,20.0869
2001-01-12,19.8188
2001-01-16,19.9528
2001-01-17,20.2815
2001-01-18,19.9975
2001-01-19,19.5339
2001-01-22,19.4961
2001-01-23,19.9121
2001-01-24,20.3242
2001-01-25,20.5227
2001-01-26,20.2815
2001-01-29,19.9975
2001-01-30,20.2815
2001-01-31,20.3043
2001-02-01,20.1087
2001-02-02,20.2159
2001-02-05,20.7193
2001-02-06,20.8077
2001-02-07,21.0033
2001-02-08,21.2197
2001-02-09,21.044
2001-02-12,21.2862
2001-02-13,20.9824
2001-02-14,20.8295
2001-02-15,20.4334
2001-02-16,20.7838
2001-02-20,20.4771
2001-02-21,19.234
2001-02-22,18.5539
2001-02-23,18.2055
2001-02-26,18.3733
2001-02-27,18.2055
2001-02-28,18.5539
2001-03-01,18.4457
2001-03-02,18.3971
2001-03-05,17.5691
2001-03-06,17.437
2001-03-07,17.6535
2001-03-08,17.9841
2001-03-09,18.0278
2001-03-12,17.5452
2001-03-13,17.0647
2001-03-14,16.6954
2001-03-15,16.6686
2001-03-16,17.021
2001-03-19,16.9426
2001-03-20,16.604
2001-03-21,15.8386
2001-03-22,16.0024
2001-03-23,15.9249
2001-03-26,15.7155
2001-03-27,16.3121
2001-03-28,16.0868
2001-03-29,15.5834
2001-03-30,15.8048
2001-04-02,16.049
2001-04-03,15.6331
2001-04-04,15.8386
2001-04-05,15.8614
2001-04-06,15.7542
2001-04-09,15.368
2001-04-10,15.2776
2001-04-11,15.4504
2001-04-12,15.6003
2001-04-16,15.8942
2001-04-17,15.9964
2001-04-18,16.3668
2001-04-19,16.6269
2001-04-20,16.4521
2001-04-23,16.61
2001-04-24,16.5891
2001-04-25,16.8721
2001-04-26,16.4134
2001-04-27,16.4521
2001-04-30,16.1682
2001-05-01,16.6725
2001-05-02,16.6517
2001-05-03,16.3668
2001-05-04,16.3926
2001-05-07,16.3896
2001-05-08,16.3002
2001-05-09,16.0183
2001-05-10,15.9696
2001-05-11,15.8564
2001-05-14,16.1046
2001-05-15,16.0689
2001-05-16,16.8592
2001-05-17,16.8473
2001-05-18,16.8364
2001-05-21,16.9059
2001-05-22,16.7311
2001-05-23,17.0478
2001-05-24,17.1829
2001-05-25,16.8612
2001-05-29,16.9217
2001-05-30,16.7599
2001-05-31,16.5931
2001-06-01,16.7351
2001-06-04,16.6517
2001-06-05,16.6686
2001-06-06,16.3668
2001-06-07,16.1424
2001-06-08,16.1007
2001-06-11,16.0798
2001-06-12,16.0719
2001-06-13,16.049
2001-06-14,15.7621
2001-06-15,15.4931
2001-06-18,15.3223
2001-06-19,15.3134
2001-06-20,15.3759
2001-06-21,15.2607
2001-06-22,14.9986
2001-06-25,15.2607
2001-06-26,15.3819
2001-06-27,15.4653
2001-06-28,15.8773
2001-06-29,15.7542
2001-07-02,15.9647
2001-07-03,16.0848
2001-07-05,15.8356
2001-07-06,15.6102
2001-07-09,15.8286
2001-07-10,15.638
2001-07-11,15.9279
2001-07-12,15.921
2001-07-13,16.1046
2001-07-16,16.4462
2001-07-17,16.4998
2001-07-18,16.1801
2001-07-19,16.3479
2001-07-20,16.1404
2001-07-23,15.5695
2001-07-24,15.4722
2001-07-25,15.7462
2001-07-26,15.7542
2001-07-27,15.6777
2001-07-30,15.4931
2001-07-31,15.6102
2001-08-01,15.4315
2001-08-02,15.369
2001-08-03,15.6479
2001-08-06,15.6142
2001-08-07,15.7085
2001-08-08,15.9249
2001-08-09,15.9696
2001-08-10,15.9885
2001-08-13,16.0282
2001-08-14,16.1156
2001-08-15,16.6547
2001-08-16,16.7013
2001-08-17,16.6398
2001-08-20,16.9902
2001-08-21,16.9138
2001-08-22,16.889
2001-08-23,17.3129
2001-08-24,17.2275
2001-08-27,16.9803
2001-08-28,16.7569
2001-08-29,16.6984
2001-08-30,17.0786
2001-08-31,17.0369
2001-09-04,17.3268
2001-09-05,17.6584
2001-09-06,17.3308
2001-09-07,17.4092
2001-09-10,17.4857
2001-09-17,17.573
2001-09-18,17.3179
2001-09-19,17.3268
2001-09-20,16.9237
2001-09-21,16.3836
2001-09-24,16.8125
2001-09-25,16.8046
2001-09-26,16.4104
2001-09-27,16.4343
2001-09-28,16.3985
2001-10-01,16.1334
2001-10-02,16.1612
2001-10-03,16.0282
2001-10-04,15.8048
2001-10-05,15.9249
2001-10-08,16.1543
2001-10-09,16.1652
2001-10-10,16.1543
2001-10-11,16.1205
2001-10-12,15.6797
2001-10-15,15.5745
2001-10-16,15.5894
2001-10-17,15.498
2001-10-18,16.1424
2001-10-19,17.0111
2001-10-22,17.1461
2001-10-23,17.1084
2001-10-24,17.0717
2001-10-25,17.308
2001-10-26,17.2007
2001-10-29,17.019
2001-10-30,16.8592
2001-10-31,16.7599
2001-11-01,17.0111
2001-11-02,17.1134
2001-11-05,17.2563
2001-11-06,17.4499
2001-11-07,17.2931
2001-11-08,17.1769
2001-11-09,17.2295
2001-11-12,17.2633
2001-11-13,17.3784
2001-11-14,17.5006
2001-11-15,17.5512
2001-11-16,17.4777
2001-11-19,17.3179
2001-11-20,17.1531
2001-11-21,17.0667
2001-11-23,17.2047
2001-11-26,16.9138
2001-11-27,16.8006
2001-11-28,16.3668
2001-11-29,16.4829
2001-11-30,16.4392
2001-12-03,16.2893
2001-12-04,16.2943
2001-12-05,16.4958
2001-12-06,16.2556
2001-12-07,16.3092
2001-12-10,15.9756
2001-12-11,15.9825
2001-12-12,16.0957
2001-12-13,16.1851
2001-12-14,16.191
2001-12-17,16.1543
2001-12-18,16.2774
2001-12-19,16.6229
2001-12-20,16.7172
2001-12-21,17.0736
2001-12-24,16.9307
2001-12-26,16.9833
2001-12-27,16.7808
2001-12-28,16.5087
2001-12-31,16.5057
2002-01-02,16.615
2002-01-03,16.3985
2002-01-04,16.2556
2002-01-07,15.8286
2002-01-08,15.6301
2002-01-09,15.5953
2002-01-10,15.6748
2002-01-11,15.8614
2002-01-14,15.5745
2002-01-15,15.5228
2002-01-16,15.3332
2002-01-17,15.774
2002-01-18,15.9041
2002-01-22,16.0689
2002-01-23,15.6748
2002-01-24,15.4782
2002-01-25,15.8008
2002-01-28,15.8247
2002-01-29,15.3987
2002-01-30,15.3511
2002-01-31,15.3134
2002-02-01,15.641
2002-02-04,15.641
2002-02-05,16.0153
2002-02-06,16.2774
2002-02-07,16.062
2002-02-08,16.049
2002-02-11,16.1503
2002-02-12,16.1404
2002-02-13,16.2357
2002-02-14,16.4492
2002-02-15,16.4343
2002-02-19,16.2019
2002-02-20,16.4075
2002-02-21,16.1007
2002-02-22,16.5564
2002-02-25,16.5842
2002-02-26,16.4492
2002-02-27,16.6199
2002-02-28,16.5891
2002-03-01,16.9466
2002-03-04,16.7212
2002-03-05,16.6626
2002-03-06,16.6398
2002-03-07,16.4343
2002-03-08,16.75
2002-03-11,16.6547
2002-03-12,16.8344
2002-03-13,16.7847
2002-03-14,16.7619
2002-03-15,17.026
2002-03-18,17.0369
2002-03-19,17.2236
2002-03-20,17.296
2002-03-21,17.6435
2002-03-22,17.9434
2002-03-25,18.1141
2002-03-26,18.4159
2002-03-27,18.3067
2002-03-28,18.2938
2002-04-01,18.3107
2002-04-02,18.3028
2002-04-03,18.1102
2002-04-04,18.2124
2002-04-05,18.2621
2002-04-08,18.5539
2002-04-09,18.6751
2002-04-10,18.9799
2002-04-11,18.6036
2002-04-12,18.6771
2002-04-15,18.3415
2002-04-16,18.8607
2002-04-17,18.8726
2002-04-18,18.8022
2002-04-19,19.2231
2002-04-22,19.3611
2002-04-23,19.0851
2002-04-24,19.2479
2002-04-25,19.2479
2002-04-26,19.0613
2002-04-29,19.1268
2002-04-30,19.4296
2002-05-01,20.1673
2002-05-02,20.1742
2002-05-03,19.9052
2002-05-06,19.8099
2002-05-07,19.8287
2002-05-08,19.7781
2002-05-09,19.7781
2002-05-10,19.7295
2002-05-13,19.9151
2002-05-14,19.8287
2002-05-15,19.8446
2002-05-16,19.9687
2002-05-17,19.9528
2002-05-20,19.6729
2002-05-21,19.4108
2002-05-22,19.6729
2002-05-23,19.8446
2002-05-24,19.6729
2002-05-28,19.1268
2002-05-29,18.9551
2002-05-30,19.0384
2002-05-31,19.4505
2002-06-03,18.9124
2002-06-04,18.9014
2002-06-05,19.3899
2002-06-06,18.9551
2002-06-07,18.9203
2002-06-10,18.8081
2002-06-11,18.9014
2002-06-12,19.0712
2002-06-13,19.0792
2002-06-14,19.1973
2002-06-17,19.3423
2002-06-18,19.3611
2002-06-19,19.2797
2002-06-20,19.5031
2002-06-21,19.6034
2002-06-24,19.932
2002-06-25,19.4078
2002-06-26,19.4415
2002-06-27,19.6332
2002-06-28,19.6034
2002-07-01,19.7265
2002-07-02,19.8426
2002-07-03,19.8158
2002-07-05,19.7662
2002-07-08,20.0491
2002-07-09,19.7563
2002-07-10,19.1477
2002-07-11,18.5917
2002-07-12,17.8679
2002-07-15,18.2055
2002-07-16,17.6336
2002-07-17,17.5006
2002-07-18,16.7768
2002-07-19,15.781
2002-07-22,16.0659
2002-07-23,15.6053
2002-07-24,16.3985
2002-07-25,16.6477
2002-07-26,16.61
2002-07-29,17.305
2002-07-30,16.8562
2002-07-31,17.4807
2002-08-01,17.4777
2002-08-02,17.5393
2002-08-05,16.9267
2002-08-06,16.7569
2002-08-07,17.157
2002-08-08,17.7875
2002-08-09,17.8848
2002-08-12,17.7835
2002-08-13,17.5949
2002-08-14,18.1846
2002-08-15,17.992
2002-08-16,18.266
2002-08-19,18.0972
2002-08-20,18.0724
2002-08-21,18.4606
2002-08-22,18.3435
2002-08-23,18.4487
2002-08-26,18.5569
2002-08-27,18.3822
2002-08-28,17.9523
2002-08-29,17.6435
2002-08-30,17.851
2002-09-03,17.4747
2002-09-04,17.6773
2002-09-05,17.2742
2002-09-06,17.4628
2002-09-09,17.6257
2002-09-10,17.8451
2002-09-11,17.8848
2002-09-12,17.3437
2002-09-13,17.3784
2002-09-16,17.7418
2002-09-17,17.1342
2002-09-18,17.2563
2002-09-19,16.6864
2002-09-20,16.6318
2002-09-23,16.4521
2002-09-24,16.5187
2002-09-25,16.9714
2002-09-26,16.9535
2002-09-27,16.9714
2002-09-30,16.7897
2002-10-01,17.5264
2002-10-02,17.4678
2002-10-03,17.721
2002-10-04,17.8193
2002-10-07,17.5492
2002-10-08,18.2422
2002-10-09,18.0724
2002-10-10,18.0119
2002-10-11,18.0089
2002-10-14,18.3941
2002-10-15,18.3663
2002-10-16,16.5187
2002-10-17,16.0689
2002-10-18,16.2387
2002-10-21,16.8046
2002-10-22,16.7599
2002-10-23,16.7808
2002-10-24,16.4104
2002-10-25,16.4422
2002-10-28,16.0798
2002-10-29,16.2357
2002-10-30,16.3985
2002-10-31,16.2695
2002-11-01,16.3926
2002-11-04,15.9964
2002-11-05,16.2287
2002-11-06,15.8912
2002-11-07,15.6867
2002-11-08,15.5834
2002-11-11,15.5953
2002-11-12,15.5099
2002-11-13,15.8336
2002-11-14,15.7979
2002-11-15,16.0927
2002-11-18,16.0749
2002-11-19,16.2387
2002-11-20,16.1295
2002-11-21,16.0183
2002-11-22,15.8942
2002-11-25,15.7889
2002-11-26,15.6797
2002-11-27,16.1851
2002-11-29,15.9805
2002-12-02,15.8197
2002-12-03,15.7155
2002-12-04,15.9805
2002-12-05,15.7661
2002-12-06,15.8912
2002-12-09,15.7859
2002-12-10,16.2774
2002-12-11,16.3668
2002-12-12,16.058
2002-12-13,16.049
2002-12-16,16.0073
2002-12-17,15.7244
2002-12-18,15.5894
2002-12-19,15.4474
2002-12-20,15.4315
2002-12-23,15.5397
2002-12-24,15.4811
2002-12-26,15.4563
2002-12-27,15.2171
2002-12-30,15.2319
2002-12-31,15.3501
2003-01-02,15.6956
2003-01-03,15.6648
2003-01-06,15.7244
2003-01-07,15.5268
2003-01-08,15.4265
2003-01-09,15.5864
2003-01-10,15.8197
2003-01-13,16.0183
2003-01-14,16.0073
2003-01-15,15.7155
2003-01-16,15.9885
2003-01-17,15.7859
2003-01-21,15.6549
2003-01-22,15.5933
2003-01-23,15.368
2003-01-24,14.9907
2003-01-27,14.6293
2003-01-28,14.389
2003-01-29,14.1935
2003-01-30,13.7199
2003-01-31,14.1657
2003-02-03,14.0554
2003-02-04,14.116
2003-02-05,14.0187
2003-02-06,13.9711
2003-02-07,13.835
2003-02-10,14.0217
2003-02-11,13.6524
2003-02-12,13.9115
2003-02-13,13.9929
2003-02-14,14.2828
2003-02-18,14.389
2003-02-19,14.2342
2003-02-20,14.0187
2003-02-21,14.2252
2003-02-24,13.9393
2003-02-25,14.1339
2003-02-26,13.9055
2003-02-27,14.0922
2003-02-28,14.0773
2003-03-03,13.7248
2003-03-04,13.429
2003-03-05,13.145
2003-03-06,13.149
2003-03-07,13.1986
2003-03-10,12.9772
2003-03-11,13.1847
2003-03-12,13.3188
2003-03-13,13.8102
2003-03-14,13.9691
2003-03-17,14.3483
2003-03-18,14.3414
2003-03-19,14.6372
2003-03-20,14.537
2003-03-21,14.7882
2003-03-24,14.3205
2003-03-25,14.3503
2003-03-26,14.256
2003-03-27,14.3027
2003-03-28,14.256
2003-03-31,14.1706
2003-04-01,14.1379
2003-04-02,14.5102
2003-04-03,14.4228
2003-04-04,14.667
2003-04-07,14.5975
2003-04-08,14.6482
2003-04-09,14.5866
2003-04-10,14.5072
2003-04-11,14.5032
2003-04-14,14.8457
2003-04-15,14.8855
2003-04-16,13.9691
2003-04-17,14.1428
2003-04-21,14.0416
2003-04-22,14.1468
2003-04-23,14.0018
2003-04-24,13.9711
2003-04-25,13.7963
2003-04-28,14.116
2003-04-29,14.2917
2003-04-30,14.1428
2003-05-01,14.1587
2003-05-02,14.3503
2003-05-05,14.1776
2003-05-06,14.3573
2003-05-07,15.1466
2003-05-08,15.0096
2003-05-09,15.3958
2003-05-12,15.506
2003-05-13,15.4881
2003-05-14,15.4881
2003-05-15,15.6261
2003-05-16,15.3819
2003-05-19,15.4434
2003-05-20,15.5834
2003-05-21,15.4543
2003-05-22,15.5864
2003-05-23,15.4692
2003-05-27,15.6331
2003-05-28,15.4593
2003-05-29,15.6182
2003-05-30,15.9517
2003-06-02,16.0282
2003-06-03,16.1404
2003-06-04,16.3062
2003-06-05,16.3767
2003-06-06,16.4104
2003-06-09,16.4065
2003-06-10,16.3092
2003-06-11,16.3836
2003-06-12,16.61
2003-06-13,16.5762
2003-06-16,16.8721
2003-06-17,16.5187
2003-06-18,16.4521
2003-06-19,16.1424
2003-06-20,16.2645
2003-06-23,16.3668
2003-06-24,16.5087
2003-06-25,16.326
2003-06-26,16.4075
2003-06-27,16.2814
2003-06-30,16.2466
2003-07-01,16.2734
2003-07-02,16.2357
2003-07-03,16.1851
2003-07-07,15.7363
2003-07-08,15.4782
2003-07-09,15.361
2003-07-10,15.4027
2003-07-11,15.369
2003-07-14,15.498
2003-07-15,15.3958
2003-07-16,15.0215
2003-07-17,15.6708
2003-07-18,15.7155
2003-07-21,15.7542
2003-07-22,15.781
2003-07-23,15.8088
2003-07-24,15.5834
2003-07-25,15.7701
2003-07-28,15.6221
2003-07-29,15.6996
2003-07-30,15.8852
2003-07-31,15.7423
2003-08-01,15.6678
2003-08-04,15.7125
2003-08-05,15.5268
2003-08-06,15.4395
2003-08-07,15.6748
2003-08-08,15.6956
2003-08-11,15.6182
2003-08-12,15.6301
2003-08-13,15.5794
2003-08-14,15.7621
2003-08-15,15.7581
2003-08-18,15.6996
2003-08-19,15.506
2003-08-20,15.365
2003-08-21,15.2647
2003-08-22,15.1515
2003-08-25,15.4265
2003-08-26,15.4811
2003-08-27,15.3868
2003-08-28,15.3461
2003-08-29,15.2349
2003-09-02,15.3273
2003-09-03,15.2975
2003-09-04,15.5745
2003-09-05,15.4563
2003-09-08,15.4941
2003-09-09,15.5228
2003-09-10,15.7363
2003-09-11,15.5695
2003-09-12,15.3958
2003-09-15,15.228
2003-09-16,15.0254
2003-09-17,15.0552
2003-09-18,15.2617
2003-09-19,15.1128
2003-09-22,15.1376
2003-09-23,15.1982
2003-09-24,15.0483
2003-09-25,15.0691
2003-09-26,15.0622
2003-09-29,15.0771
2003-09-30,15.0393
2003-10-01,15.365
2003-10-02,15.4881
2003-10-03,15.4136
2003-10-06,15.5487
2003-10-07,15.6331
2003-10-08,15.4851
2003-10-09,15.3759
2003-10-10,15.3461
2003-10-13,15.4543
2003-10-14,15.5933
2003-10-15,15.7859
2003-10-16,15.7542
2003-10-17,15.774
2003-10-20,15.9696
2003-10-21,16.0262
2003-10-22,15.8684
2003-10-23,15.9319
2003-10-24,15.8912
2003-10-27,15.8177
2003-10-28,15.8852
2003-10-29,16.049
2003-10-30,16.1007
2003-10-31,16.2426
2003-11-03,16.3409
2003-11-04,16.4134
2003-11-05,16.4462
2003-11-06,16.4601
2003-11-07,16.3211
2003-11-10,16.3161
2003-11-11,16.2863
2003-11-12,16.4829
2003-11-13,16.4253
2003-11-14,16.3429
2003-11-17,16.3409
2003-11-18,16.2774
2003-11-19,16.4025
2003-11-20,16.2605
2003-11-21,16.2506
2003-11-24,16.2506
2003-11-25,16.3002
2003-11-26,16.3429
2003-11-28,16.2774
2003-12-01,16.4601
2003-12-02,16.4551
2003-12-03,16.5931
2003-12-04,16.5067
2003-12-05,16.4104
2003-12-08,16.7142
2003-12-09,16.7172
2003-12-10,16.8671
2003-12-11,16.9396
2003-12-12,17.2811
2003-12-15,17.4301
2003-12-16,17.7418
2003-12-17,17.5601
2003-12-18,17.4807
2003-12-19,17.5393
2003-12-22,17.5562
2003-12-23,17.5601
2003-12-24,17.4678
2003-12-26,17.4896
2003-12-29,17.5562
2003-12-30,17.6852
2003-12-31,17.7627
2004-01-02,17.6257
2004-01-05,17.6465
2004-01-06,17.573
2004-01-07,17.4599
2004-01-08,17.5452
2004-01-09,17.3586
2004-01-12,17.5045
2004-01-13,17.4013
2004-01-14,17.433
2004-01-15,17.4092
2004-01-16,17.4599
2004-01-20,17.4777
2004-01-21,17.4271
2004-01-22,17.2672
2004-01-23,17.5174
2004-01-26,17.5691
2004-01-27,17.4966
2004-01-28,17.2881
2004-01-29,17.3586
2004-01-30,17.2365
2004-02-02,17.3655
2004-02-03,17.444
2004-02-04,17.4162
2004-02-05,17.6366
2004-02-06,17.849
2004-02-09,18.3435
2004-02-10,18.2591
2004-02-11,18.13
2004-02-12,18.0426
2004-02-13,17.8997
2004-02-17,17.8997
2004-02-18,17.9404
2004-02-19,17.851
2004-02-20,17.8341
2004-02-23,17.6207
2004-02-24,17.4271
2004-02-25,17.3784
2004-02-26,17.444
2004-02-27,17.4896
2004-03-01,17.3685
2004-03-02,17.2504
2004-03-03,17.2007
2004-03-04,17.0915
2004-03-05,17.5393
2004-03-08,17.4529
2004-03-09,17.5641
2004-03-10,17.4678
2004-03-11,16.8642
2004-03-12,16.9595
2004-03-15,16.7013
2004-03-16,16.8592
2004-03-17,17.1134
2004-03-18,17.166
2004-03-19,17.0736
2004-03-22,16.889
2004-03-23,16.8473
2004-03-24,16.9714
2004-03-25,17.0667
2004-03-26,17.0736
2004-03-29,17.2931
2004-03-30,17.582
2004-03-31,17.6058
2004-04-01,17.7061
2004-04-02,17.8322
2004-04-05,17.7061
2004-04-06,17.8083
2004-04-07,17.8768
2004-04-08,17.9404
2004-04-12,17.8004
2004-04-13,17.8153
2004-04-14,17.9205
2004-04-15,17.9235
